 frequency              gain                  
 2.464147308281285e+00  4.039495609313047e+00 
 2.511886431509584e+00  4.039495609312588e+00 
 2.560550427970480e+00  4.039495609312139e+00 
 2.610157215682541e+00  4.039495609311624e+00 
 2.660725059798814e+00  4.039495609311106e+00 
 2.712272579332033e+00  4.039495609310594e+00 
 2.764818754010113e+00  4.039495609310017e+00 
 2.818382931264459e+00  4.039495609309369e+00 
 2.872984833353670e+00  4.039495609308759e+00 
 2.928644564625242e+00  4.039495609308113e+00 
 2.985382618917966e+00  4.039495609307458e+00 
 3.043219887107728e+00  4.039495609306777e+00 
 3.102177664799508e+00  4.039495609306077e+00 
 3.162277660168387e+00  4.039495609305355e+00 
 3.223542001952470e+00  4.039495609304617e+00 
 3.285993247600662e+00  4.039495609303770e+00 
 3.349654391578285e+00  4.039495609302967e+00 
 3.414548873833610e+00  4.039495609302135e+00 
 3.480700588428419e+00  4.039495609301200e+00 
 3.548133892335763e+00  4.039495609300286e+00 
 3.616873614408168e+00  4.039495609299316e+00 
 3.686945064519584e+00  4.039495609298234e+00 
 3.758374042884451e+00  4.039495609297219e+00 
 3.831186849557297e+00  4.039495609296146e+00 
 3.905410294116390e+00  4.039495609295023e+00 
 3.981071705534982e+00  4.039495609293870e+00 
 4.058198942243808e+00  4.039495609292662e+00 
 4.136820402388517e+00  4.039495609291348e+00 
 4.216965034285833e+00  4.039495609290074e+00 
 4.298662347082288e+00  4.039495609288671e+00 
 4.381942421619448e+00  4.039495609287228e+00 
 4.466835921509642e+00  4.039495609285825e+00 
 4.553374104426261e+00  4.039495609284232e+00 
 4.641588833612791e+00  4.039495609282631e+00 
 4.731512589614817e+00  4.039495609281026e+00 
 4.823178482239319e+00  4.039495609279315e+00 
 4.916620262745656e+00  4.039495609277483e+00 
 5.011872336272736e+00  4.039495609275627e+00 
 5.108969774506941e+00  4.039495609273724e+00 
 5.207948328595478e+00  4.039495609271761e+00 
 5.308844442309899e+00  4.039495609269652e+00 
 5.411695265464652e+00  4.039495609267467e+00 
 5.516538667595595e+00  4.039495609265222e+00 
 5.623413251903506e+00  4.039495609262898e+00 
 5.732358369467730e+00  4.039495609260551e+00 
 5.843414133735193e+00  4.039495609257895e+00 
 5.956621435290122e+00  4.039495609255343e+00 
 6.072021956909904e+00  4.039495609252592e+00 
 6.189658188912625e+00  4.039495609249811e+00 
 6.309573444801952e+00  4.039495609246836e+00 
 6.431811877215107e+00  4.039495609243781e+00 
 6.556418494179809e+00  4.039495609240645e+00 
 6.683439175686167e+00  4.039495609237286e+00 
 6.812920690579634e+00  4.039495609233883e+00 
 6.944910713781234e+00  4.039495609230279e+00 
 7.079457843841402e+00  4.039495609226528e+00 
 7.216611620833906e+00  4.039495609222698e+00 
 7.356422544596438e+00  4.039495609218711e+00 
 7.498942093324583e+00  4.039495609214552e+00 
 7.644222742526028e+00  4.039495609210284e+00 
 7.792317984341968e+00  4.039495609205762e+00 
 7.943282347242842e+00  4.039495609201141e+00 
 8.097171416105647e+00  4.039495609196251e+00 
 8.254041852680212e+00  4.039495609191238e+00 
 8.413951416451980e+00  4.039495609186010e+00 
 8.576958985908970e+00  4.039495609180561e+00 
 8.743124580220766e+00  4.039495609174845e+00 
 8.912509381337486e+00  4.039495609169025e+00 
 9.085175756516900e+00  4.039495609162790e+00 
 9.261187281287969e+00  4.039495609156474e+00 
 9.440608762859268e+00  4.039495609149885e+00 
 9.623506263980921e+00  4.039495609143023e+00 
 9.809947127268810e+00  4.039495609135921e+00 
 1.000000000000004e+01  4.039495609128569e+00 
 1.019373485938877e+01  4.039495609120785e+00 
 1.039122303835173e+01  4.039495609112875e+00 
 1.059253725177293e+01  4.039495609104648e+00 
 1.079775162327714e+01  4.039495609096049e+00 
 1.100694171252214e+01  4.039495609087038e+00 
 1.122018454301968e+01  4.039495609077743e+00 
 1.143755863049543e+01  4.039495609068076e+00 
 1.165914401179836e+01  4.039495609058080e+00 
 1.188502227437023e+01  4.039495609047658e+00 
 1.211527658628593e+01  4.039495609036702e+00 
 1.234999172687590e+01  4.039495609025443e+00 
 1.258925411794172e+01  4.039495609013775e+00 
 1.283315185557657e+01  4.039495609001619e+00 
 1.308177474260200e+01  4.039495608988929e+00 
 1.333521432163330e+01  4.039495608975652e+00 
 1.359356390878532e+01  4.039495608961969e+00 
 1.385691862803134e+01  4.039495608947804e+00 
 1.412537544622761e+01  4.039495608933088e+00 
 1.439903320881639e+01  4.039495608917776e+00 
 1.467799267622076e+01  4.039495608901837e+00 
 1.496235656094440e+01  4.039495608885325e+00 
 1.525222956539026e+01  4.039495608868145e+00 
 1.554771842041181e+01  4.039495608850208e+00 
 1.584893192461121e+01  4.039495608831725e+00 
 1.615598098439882e+01  4.039495608812364e+00 
 1.646897865482876e+01  4.039495608792246e+00 
 1.678804018122569e+01  4.039495608771399e+00 
 1.711328304161789e+01  4.039495608749766e+00 
 1.744482698999263e+01  4.039495608727291e+00 
 1.778279410038932e+01  4.039495608704003e+00 
 1.812730881184708e+01  4.039495608679696e+00 
 1.847849797422300e+01  4.039495608654416e+00 
 1.883649089489810e+01  4.039495608628143e+00 
 1.920141938638811e+01  4.039495608600845e+00 
 1.957341781487670e+01  4.039495608572560e+00 
 1.995262314968890e+01  4.039495608543049e+00 
 2.033917501372302e+01  4.039495608512558e+00 
 2.073321573485966e+01  4.039495608480758e+00 
 2.113489039836658e+01  4.039495608447806e+00 
 2.154434690031895e+01  4.039495608413353e+00 
 2.196173600205448e+01  4.039495608377618e+00 
 2.238721138568352e+01  4.039495608340638e+00 
 2.282092971067463e+01  4.039495608302176e+00 
 2.326305067153639e+01  4.039495608262238e+00 
 2.371373705661668e+01  4.039495608220425e+00 
 2.417315480804117e+01  4.039495608177351e+00 
 2.464147308281295e+01  4.039495608132436e+00 
 2.511886431509594e+01  4.039495608085894e+00 
 2.560550427970491e+01  4.039495608037281e+00 
 2.610157215682552e+01  4.039495607986973e+00 
 2.660725059798825e+01  4.039495607934679e+00 
 2.712272579332044e+01  4.039495607880322e+00 
 2.764818754010124e+01  4.039495607823611e+00 
 2.818382931264470e+01  4.039495607765025e+00 
 2.872984833353682e+01  4.039495607703897e+00 
 2.928644564625254e+01  4.039495607640387e+00 
 2.985382618917978e+01  4.039495607574571e+00 
 3.043219887107740e+01  4.039495607506096e+00 
 3.102177664799520e+01  4.039495607434920e+00 
 3.162277660168399e+01  4.039495607360942e+00 
 3.223542001952483e+01  4.039495607284047e+00 
 3.285993247600675e+01  4.039495607204349e+00 
 3.349654391578298e+01  4.039495607121193e+00 
 3.414548873833623e+01  4.039495607035151e+00 
 3.480700588428433e+01  4.039495606945606e+00 
 3.548133892335778e+01  4.039495606852455e+00 
 3.616873614408183e+01  4.039495606755795e+00 
 3.686945064519600e+01  4.039495606655249e+00 
 3.758374042884466e+01  4.039495606550638e+00 
 3.831186849557313e+01  4.039495606442196e+00 
 3.905410294116406e+01  4.039495606329440e+00 
 3.981071705534999e+01  4.039495606212265e+00 
 4.058198942243826e+01  4.039495606090492e+00 
 4.136820402388535e+01  4.039495605963828e+00 
 4.216965034285851e+01  4.039495605832526e+00 
 4.298662347082306e+01  4.039495605695836e+00 
 4.381942421619467e+01  4.039495605553785e+00 
 4.466835921509661e+01  4.039495605406329e+00 
 4.553374104426280e+01  4.039495605252896e+00 
 4.641588833612811e+01  4.039495605093666e+00 
 4.731512589614837e+01  4.039495604928152e+00 
 4.823178482239340e+01  4.039495604756103e+00 
 4.916620262745678e+01  4.039495604577391e+00 
 5.011872336272758e+01  4.039495604391623e+00 
 5.108969774506964e+01  4.039495604198533e+00 
 5.207948328595500e+01  4.039495603998141e+00 
 5.308844442309921e+01  4.039495603789777e+00 
 5.411695265464675e+01  4.039495603573085e+00 
 5.516538667595619e+01  4.039495603348042e+00 
 5.623413251903531e+01  4.039495603114361e+00 
 5.732358369467754e+01  4.039495602871279e+00 
 5.843414133735218e+01  4.039495602618778e+00 
 5.956621435290148e+01  4.039495602356442e+00 
 6.072021956909929e+01  4.039495602083742e+00 
 6.189658188912651e+01  4.039495601800576e+00 
 6.309573444801979e+01  4.039495601506059e+00 
 6.431811877215135e+01  4.039495601200280e+00 
 6.556418494179837e+01  4.039495600882357e+00 
 6.683439175686196e+01  4.039495600552089e+00 
 6.812920690579664e+01  4.039495600208808e+00 
 6.944910713781265e+01  4.039495599852170e+00 
 7.079457843841433e+01  4.039495599481532e+00 
 7.216611620833937e+01  4.039495599096490e+00 
 7.356422544596469e+01  4.039495598696415e+00 
 7.498942093324617e+01  4.039495598280656e+00 
 7.644222742526063e+01  4.039495597848513e+00 
 7.792317984342003e+01  4.039495597399466e+00 
 7.943282347242878e+01  4.039495596932911e+00 
 8.097171416105684e+01  4.039495596448184e+00 
 8.254041852680250e+01  4.039495595944326e+00 
 8.413951416452018e+01  4.039495595420941e+00 
 8.576958985909010e+01  4.039495594876998e+00 
 8.743124580220807e+01  4.039495594311795e+00 
 8.912509381337527e+01  4.039495593724270e+00 
 9.085175756516942e+01  4.039495593113950e+00 
 9.261187281288011e+01  4.039495592479841e+00 
 9.440608762859311e+01  4.039495591820811e+00 
 9.623506263980966e+01  4.039495591135881e+00 
 9.809947127268855e+01  4.039495590424454e+00 
 1.000000000000008e+02  4.039495589684972e+00 
 1.019373485938881e+02  4.039495588916458e+00 
 1.039122303835178e+02  4.039495588118070e+00 
 1.059253725177298e+02  4.039495587288506e+00 
 1.079775162327719e+02  4.039495586426372e+00 
 1.100694171252219e+02  4.039495585530469e+00 
 1.122018454301973e+02  4.039495584599583e+00 
 1.143755863049548e+02  4.039495583632294e+00 
 1.165914401179842e+02  4.039495582627179e+00 
 1.188502227437029e+02  4.039495581582667e+00 
 1.211527658628599e+02  4.039495580497332e+00 
 1.234999172687595e+02  4.039495579369529e+00 
 1.258925411794178e+02  4.039495578197569e+00 
 1.283315185557662e+02  4.039495576979800e+00 
 1.308177474260206e+02  4.039495575714338e+00 
 1.333521432163336e+02  4.039495574399407e+00 
 1.359356390878538e+02  4.039495573033103e+00 
 1.385691862803140e+02  4.039495571613253e+00 
 1.412537544622767e+02  4.039495570137837e+00 
 1.439903320881646e+02  4.039495568604816e+00 
 1.467799267622083e+02  4.039495567011840e+00 
 1.496235656094447e+02  4.039495565356433e+00 
 1.525222956539033e+02  4.039495563636184e+00 
 1.554771842041188e+02  4.039495561848797e+00 
 1.584893192461128e+02  4.039495559991373e+00 
 1.615598098439889e+02  4.039495558061232e+00 
 1.646897865482883e+02  4.039495556055866e+00 
 1.678804018122576e+02  4.039495553971668e+00 
 1.711328304161796e+02  4.039495551806175e+00 
 1.744482698999270e+02  4.039495549556056e+00 
 1.778279410038939e+02  4.039495547217689e+00 
 1.812730881184716e+02  4.039495544787920e+00 
 1.847849797422308e+02  4.039495542263037e+00 
 1.883649089489818e+02  4.039495539639463e+00 
 1.920141938638820e+02  4.039495536913202e+00 
 1.957341781487679e+02  4.039495534080196e+00 
 1.995262314968899e+02  4.039495531136476e+00 
 2.033917501372311e+02  4.039495528077635e+00 
 2.073321573485975e+02  4.039495524899102e+00 
 2.113489039836667e+02  4.039495521596151e+00 
 2.154434690031904e+02  4.039495518163940e+00 
 2.196173600205457e+02  4.039495514597468e+00 
 2.238721138568361e+02  4.039495510891461e+00 
 2.282092971067473e+02  4.039495507040669e+00 
 2.326305067153649e+02  4.039495503038969e+00 
 2.371373705661678e+02  4.039495498880843e+00 
 2.417315480804128e+02  4.039495494560155e+00 
 2.464147308281306e+02  4.039495490070085e+00 
 2.511886431509605e+02  4.039495485404563e+00 
 2.560550427970502e+02  4.039495480556601e+00 
 2.610157215682563e+02  4.039495475518861e+00 
 2.660725059798837e+02  4.039495470284034e+00 
 2.712272579332056e+02  4.039495464844599e+00 
 2.764818754010136e+02  4.039495459192063e+00 
 2.818382931264483e+02  4.039495453318315e+00 
 2.872984833353694e+02  4.039495447215169e+00 
 2.928644564625267e+02  4.039495440872939e+00 
 2.985382618917990e+02  4.039495434282854e+00 
 3.043219887107753e+02  4.039495427434762e+00 
 3.102177664799533e+02  4.039495420318898e+00 
 3.162277660168412e+02  4.039495412924492e+00 
 3.223542001952496e+02  4.039495405240836e+00 
 3.285993247600689e+02  4.039495397256628e+00 
 3.349654391578312e+02  4.039495388959978e+00 
 3.414548873833638e+02  4.039495380338942e+00 
 3.480700588428447e+02  4.039495371380232e+00 
 3.548133892335792e+02  4.039495362071360e+00 
 3.616873614408197e+02  4.039495352398210e+00 
 3.686945064519614e+02  4.039495342346672e+00 
 3.758374042884482e+02  4.039495331901983e+00 
 3.831186849557329e+02  4.039495321048414e+00 
 3.905410294116422e+02  4.039495309770425e+00 
 3.981071705535015e+02  4.039495298051208e+00 
 4.058198942243842e+02  4.039495285873415e+00 
 4.136820402388552e+02  4.039495273219281e+00 
 4.216965034285868e+02  4.039495260070072e+00 
 4.298662347082324e+02  4.039495246406471e+00 
 4.381942421619485e+02  4.039495232208133e+00 
 4.466835921509680e+02  4.039495217454555e+00 
 4.553374104426299e+02  4.039495202123655e+00 
 4.641588833612830e+02  4.039495186192909e+00 
 4.731512589614857e+02  4.039495169639087e+00 
 4.823178482239360e+02  4.039495152437631e+00 
 4.916620262745698e+02  4.039495134563026e+00 
 5.011872336272779e+02  4.039495115989279e+00 
 5.108969774506985e+02  4.039495096688949e+00 
 5.207948328595522e+02  4.039495076633457e+00 
 5.308844442309944e+02  4.039495055793126e+00 
 5.411695265464699e+02  4.039495034137907e+00 
 5.516538667595644e+02  4.039495011635195e+00 
 5.623413251903556e+02  4.039494988252302e+00 
 5.732358369467780e+02  4.039494963954396e+00 
 5.843414133735243e+02  4.039494938705999e+00 
 5.956621435290174e+02  4.039494912469928e+00 
 6.072021956909956e+02  4.039494885207388e+00 
 6.189658188912678e+02  4.039494856878266e+00 
 6.309573444802006e+02  4.039494827440668e+00 
 6.431811877215163e+02  4.039494796851570e+00 
 6.556418494179866e+02  4.039494765065734e+00 
 6.683439175686225e+02  4.039494732036307e+00 
 6.812920690579693e+02  4.039494697714938e+00 
 6.944910713781295e+02  4.039494662050677e+00 
 7.079457843841464e+02  4.039494624991060e+00 
 7.216611620833969e+02  4.039494586481791e+00 
 7.356422544596502e+02  4.039494546465660e+00 
 7.498942093324649e+02  4.039494504884297e+00 
 7.644222742526096e+02  4.039494461675963e+00 
 7.792317984342036e+02  4.039494416777323e+00 
 7.943282347242912e+02  4.039494370122114e+00 
 8.097171416105718e+02  4.039494321641611e+00 
 8.254041852680285e+02  4.039494271264632e+00 
 8.413951416452054e+02  4.039494218916564e+00 
 8.576958985909047e+02  4.039494164520588e+00 
 8.743124580220845e+02  4.039494107996584e+00 
 8.912509381337566e+02  4.039494049261300e+00 
 9.085175756516981e+02  4.039493988227942e+00 
 9.261187281288051e+02  4.039493924807053e+00 
 9.440608762859353e+02  4.039493858904726e+00 
 9.623506263981008e+02  4.039493790424248e+00 
 9.809947127268898e+02  4.039493719264714e+00 
 1.000000000000013e+03  4.039493645321330e+00 
 1.019373485938886e+03  4.039493568484951e+00 
 1.039122303835182e+03  4.039493488642666e+00 
 1.059253725177302e+03  4.039493405676694e+00 
 1.079775162327723e+03  4.039493319464981e+00 
 1.100694171252224e+03  4.039493229880287e+00 
 1.122018454301978e+03  4.039493136791009e+00 
 1.143755863049553e+03  4.039493040060053e+00 
 1.165914401179847e+03  4.039492939544439e+00 
 1.188502227437034e+03  4.039492835096650e+00 
 1.211527658628604e+03  4.039492726562498e+00 
 1.234999172687601e+03  4.039492613782420e+00 
 1.258925411794184e+03  4.039492496589921e+00 
 1.283315185557668e+03  4.039492374812577e+00 
 1.308177474260211e+03  4.039492248271238e+00 
 1.333521432163342e+03  4.039492116779206e+00 
 1.359356390878544e+03  4.039491980142862e+00 
 1.385691862803146e+03  4.039491838161096e+00 
 1.412537544622773e+03  4.039491690624714e+00 
 1.439903320881652e+03  4.039491537316247e+00 
 1.467799267622089e+03  4.039491378010164e+00 
 1.496235656094454e+03  4.039491212471609e+00 
 1.525222956539040e+03  4.039491040456881e+00 
 1.554771842041195e+03  4.039490861712372e+00 
 1.584893192461135e+03  4.039490675975096e+00 
 1.615598098439896e+03  4.039490482971438e+00 
 1.646897865482891e+03  4.039490282417115e+00 
 1.678804018122584e+03  4.039490074016506e+00 
 1.711328304161804e+03  4.039489857462828e+00 
 1.744482698999278e+03  4.039489632437056e+00 
 1.778279410038948e+03  4.039489398608015e+00 
 1.812730881184724e+03  4.039489155630739e+00 
 1.847849797422317e+03  4.039488903147960e+00 
 1.883649089489827e+03  4.039488640787387e+00 
 1.920141938638829e+03  4.039488368162797e+00 
 1.957341781487688e+03  4.039488084872572e+00 
 1.995262314968908e+03  4.039487790499272e+00 
 2.033917501372321e+03  4.039487484609504e+00 
 2.073321573485985e+03  4.039487166752720e+00 
 2.113489039836677e+03  4.039486836460868e+00 
 2.154434690031915e+03  4.039486493247086e+00 
 2.196173600205468e+03  4.039486136606202e+00 
 2.238721138568372e+03  4.039485766012784e+00 
 2.282092971067484e+03  4.039485380920883e+00 
 2.326305067153660e+03  4.039484980763581e+00 
 2.371373705661690e+03  4.039484564951015e+00 
 2.417315480804139e+03  4.039484132871240e+00 
 2.464147308281318e+03  4.039483683887638e+00 
 2.511886431509617e+03  4.039483217338793e+00 
 2.560550427970514e+03  4.039482732537628e+00 
 2.610157215682575e+03  4.039482228770128e+00 
 2.660725059798849e+03  4.039481705294171e+00 
 2.712272579332068e+03  4.039481161338809e+00 
 2.764818754010148e+03  4.039480596102743e+00 
 2.818382931264496e+03  4.039480008753690e+00 
 2.872984833353707e+03  4.039479398426629e+00 
 2.928644564625281e+03  4.039478764222039e+00 
 2.985382618918004e+03  4.039478105206406e+00 
 3.043219887107768e+03  4.039477420408888e+00 
 3.102177664799548e+03  4.039476708820619e+00 
 3.162277660168427e+03  4.039475969393926e+00 
 3.223542001952512e+03  4.039475201039383e+00 
 3.285993247600705e+03  4.039474402625340e+00 
 3.349654391578328e+03  4.039473572976118e+00 
 3.414548873833654e+03  4.039472710869240e+00 
 3.480700588428464e+03  4.039471815035636e+00 
 3.548133892335809e+03  4.039470884155153e+00 
 3.616873614408215e+03  4.039469916857131e+00 
 3.686945064519632e+03  4.039468911716908e+00 
 3.758374042884499e+03  4.039467867253828e+00 
 3.831186849557347e+03  4.039466781929721e+00 
 3.905410294116440e+03  4.039465654145983e+00 
 3.981071705535034e+03  4.039464482241433e+00 
 4.058198942243861e+03  4.039463264490242e+00 
 4.136820402388571e+03  4.039461999098970e+00 
 4.216965034285888e+03  4.039460684203482e+00 
 4.298662347082343e+03  4.039459317867443e+00 
 4.381942421619505e+03  4.039457898078446e+00 
 4.466835921509701e+03  4.039456422745309e+00 
 4.553374104426321e+03  4.039454889694973e+00 
 4.641588833612851e+03  4.039453296670048e+00 
 4.731512589614878e+03  4.039451641323659e+00 
 4.823178482239382e+03  4.039449921218464e+00 
 4.916620262745721e+03  4.039448133820389e+00 
 5.011872336272801e+03  4.039446276497252e+00 
 5.108969774507008e+03  4.039444346513665e+00 
 5.207948328595546e+03  4.039442341027257e+00 
 5.308844442309967e+03  4.039440257084062e+00 
 5.411695265464722e+03  4.039438091614931e+00 
 5.516538667595667e+03  4.039435841430874e+00 
 5.623413251903579e+03  4.039433503217506e+00 
 5.732358369467805e+03  4.039431073531761e+00 
 5.843414133735268e+03  4.039428548794669e+00 
 5.956621435290199e+03  4.039425925288119e+00 
 6.072021956909982e+03  4.039423199148526e+00 
 6.189658188912704e+03  4.039420366360976e+00 
 6.309573444802033e+03  4.039417422753342e+00 
 6.431811877215190e+03  4.039414363990576e+00 
 6.556418494179894e+03  4.039411185568187e+00 
 6.683439175686253e+03  4.039407882805077e+00 
 6.812920690579723e+03  4.039404450837344e+00 
 6.944910713781324e+03  4.039400884610677e+00 
 7.079457843841494e+03  4.039397178873373e+00 
 7.216611620834000e+03  4.039393328167927e+00 
 7.356422544596533e+03  4.039389326823746e+00 
 7.498942093324681e+03  4.039385168948098e+00 
 7.644222742526128e+03  4.039380848417996e+00 
 7.792317984342069e+03  4.039376358870971e+00 
 7.943282347242946e+03  4.039371693695455e+00 
 8.097171416105754e+03  4.039366846021700e+00 
 8.254041852680322e+03  4.039361808711035e+00 
 8.413951416452092e+03  4.039356574345744e+00 
 8.576958985909085e+03  4.039351135217740e+00 
 8.743124580220883e+03  4.039345483317584e+00 
 8.912509381337606e+03  4.039339610322990e+00 
 9.085175756517023e+03  4.039333507585793e+00 
 9.261187281288094e+03  4.039327166119509e+00 
 9.440608762859396e+03  4.039320576586554e+00 
 9.623506263981051e+03  4.039313729283913e+00 
 9.809947127268942e+03  4.039306614129730e+00 
 1.000000000000017e+04  4.039299220646979e+00 
 1.019373485938890e+04  4.039291537949695e+00 
 1.039122303835187e+04  4.039283554725838e+00 
 1.059253725177307e+04  4.039275259221365e+00 
 1.079775162327729e+04  4.039266639222246e+00 
 1.100694171252229e+04  4.039257682036991e+00 
 1.122018454301983e+04  4.039248374478309e+00 
 1.143755863049558e+04  4.039238702842639e+00 
 1.165914401179852e+04  4.039228652891003e+00 
 1.188502227437039e+04  4.039218209827643e+00 
 1.211527658628610e+04  4.039207358278308e+00 
 1.234999172687607e+04  4.039196082267985e+00 
 1.258925411794190e+04  4.039184365196495e+00 
 1.283315185557674e+04  4.039172189815275e+00 
 1.308177474260217e+04  4.039159538201557e+00 
 1.333521432163348e+04  4.039146391731096e+00 
 1.359356390878550e+04  4.039132731052842e+00 
 1.385691862803152e+04  4.039118536058585e+00 
 1.412537544622780e+04  4.039103785853876e+00 
 1.439903320881659e+04  4.039088458728767e+00 
 1.467799267622096e+04  4.039072532123387e+00 
 1.496235656094461e+04  4.039055982597529e+00 
 1.525222956539047e+04  4.039038785793355e+00 
 1.554771842041202e+04  4.039020916402755e+00 
 1.584893192461143e+04  4.039002348127740e+00 
 1.615598098439904e+04  4.038983053642951e+00 
 1.646897865482899e+04  4.038963004554891e+00 
 1.678804018122592e+04  4.038942171361272e+00 
 1.711328304161813e+04  4.038920523406970e+00 
 1.744482698999287e+04  4.038898028839011e+00 
 1.778279410038956e+04  4.038874654559896e+00 
 1.812730881184733e+04  4.038850366179938e+00 
 1.847849797422326e+04  4.038825127965468e+00 
 1.883649089489836e+04  4.038798902787370e+00 
 1.920141938638838e+04  4.038771652066186e+00 
 1.957341781487698e+04  4.038743335716299e+00 
 1.995262314968918e+04  4.038713912085870e+00 
 2.033917501372331e+04  4.038683337896885e+00 
 2.073321573485995e+04  4.038651568182402e+00 
 2.113489039836688e+04  4.038618556218722e+00 
 2.154434690031925e+04  4.038584253458080e+00 
 2.196173600205479e+04  4.038548609458457e+00 
 2.238721138568383e+04  4.038511571808150e+00 
 2.282092971067495e+04  4.038473086050083e+00 
 2.326305067153671e+04  4.038433095601839e+00 
 2.371373705661701e+04  4.038391541673339e+00 
 2.417315480804151e+04  4.038348363180470e+00 
 2.464147308281330e+04  4.038303496655658e+00 
 2.511886431509629e+04  4.038256876155667e+00 
 2.560550427970526e+04  4.038208433165496e+00 
 2.610157215682588e+04  4.038158096497351e+00 
 2.660725059798862e+04  4.038105792187489e+00 
 2.712272579332082e+04  4.038051443388564e+00 
 2.764818754010162e+04  4.037994970257181e+00 
 2.818382931264510e+04  4.037936289837189e+00 
 2.872984833353721e+04  4.037875315939522e+00 
 2.928644564625295e+04  4.037811959015993e+00 
 2.985382618918019e+04  4.037746126029653e+00 
 3.043219887107782e+04  4.037677720319310e+00 
 3.102177664799563e+04  4.037606641457761e+00 
 3.162277660168443e+04  4.037532785107458e+00 
 3.223542001952527e+04  4.037456042868360e+00 
 3.285993247600720e+04  4.037376302119711e+00 
 3.349654391578344e+04  4.037293445857890e+00 
 3.414548873833670e+04  4.037207352525617e+00 
 3.480700588428481e+04  4.037117895836791e+00 
 3.548133892335826e+04  4.037024944592039e+00 
 3.616873614408232e+04  4.036928362490856e+00 
 3.686945064519650e+04  4.036828007932220e+00 
 3.758374042884518e+04  4.036723733811784e+00 
 3.831186849557365e+04  4.036615387308310e+00 
 3.905410294116459e+04  4.036502809662848e+00 
 3.981071705535053e+04  4.036385835951028e+00 
 4.058198942243881e+04  4.036264294843803e+00 
 4.136820402388591e+04  4.036138008361820e+00 
 4.216965034285909e+04  4.036006791619149e+00 
 4.298662347082365e+04  4.035870452557567e+00 
 4.381942421619527e+04  4.035728791670537e+00 
 4.466835921509723e+04  4.035581601717041e+00 
 4.553374104426344e+04  4.035428667425258e+00 
 4.641588833612874e+04  4.035269765183444e+00 
 4.731512589614902e+04  4.035104662720616e+00 
 4.823178482239406e+04  4.034933118776100e+00 
 4.916620262745745e+04  4.034754882752991e+00 
 5.011872336272826e+04  4.034569694363530e+00 
 5.108969774507033e+04  4.034377283256863e+00 
 5.207948328595571e+04  4.034177368636728e+00 
 5.308844442309994e+04  4.033969658861518e+00 
 5.411695265464750e+04  4.033753851032528e+00 
 5.516538667595695e+04  4.033529630564907e+00 
 5.623413251903608e+04  4.033296670743487e+00 
 5.732358369467833e+04  4.033054632262107e+00 
 5.843414133735298e+04  4.032803162747506e+00 
 5.956621435290229e+04  4.032541896262029e+00 
 6.072021956910013e+04  4.032270452792231e+00 
 6.189658188912735e+04  4.031988437717581e+00 
 6.309573444802065e+04  4.031695441257612e+00 
 6.431811877215223e+04  4.031391037902536e+00 
 6.556418494179926e+04  4.031074785822542e+00 
 6.683439175686287e+04  4.030746226251925e+00 
 6.812920690579756e+04  4.030404882857376e+00 
 6.944910713781358e+04  4.030050261078957e+00 
