 frequency       av              ph             
 3.54813389e+00 -2.58114557e-02 -3.56403772e-05 
 3.65174127e+00 -2.58114557e-02 -3.66810950e-05 
 3.75837404e+00 -2.58114557e-02 -3.77522024e-05 
 3.86812055e+00 -2.58114557e-02 -3.88545866e-05 
 3.98107171e+00 -2.58114557e-02 -3.99891610e-05 
 4.09732110e+00 -2.58114557e-02 -4.11568656e-05 
 4.21696503e+00 -2.58114557e-02 -4.23586677e-05 
 4.34010264e+00 -2.58114557e-02 -4.35955632e-05 
 4.46683592e+00 -2.58114557e-02 -4.48685766e-05 
 4.59726989e+00 -2.58114557e-02 -4.61787627e-05 
 4.73151259e+00 -2.58114557e-02 -4.75272069e-05 
 4.86967525e+00 -2.58114557e-02 -4.89150264e-05 
 5.01187234e+00 -2.58114557e-02 -5.03433710e-05 
 5.15822165e+00 -2.58114557e-02 -5.18134239e-05 
 5.30884444e+00 -2.58114557e-02 -5.33264032e-05 
 5.46386550e+00 -2.58114557e-02 -5.48835623e-05 
 5.62341325e+00 -2.58114557e-02 -5.64861913e-05 
 5.78761988e+00 -2.58114557e-02 -5.81356178e-05 
 5.95662144e+00 -2.58114557e-02 -5.98332085e-05 
 6.13055792e+00 -2.58114557e-02 -6.15803698e-05 
 6.30957344e+00 -2.58114557e-02 -6.33785490e-05 
 6.49381632e+00 -2.58114557e-02 -6.52292361e-05 
 6.68343918e+00 -2.58114557e-02 -6.71339641e-05 
 6.87859912e+00 -2.58114557e-02 -6.90943113e-05 
 7.07945784e+00 -2.58114557e-02 -7.11119016e-05 
 7.28618175e+00 -2.58114557e-02 -7.31884066e-05 
 7.49894209e+00 -2.58114557e-02 -7.53255467e-05 
 7.71791516e+00 -2.58114557e-02 -7.75250924e-05 
 7.94328235e+00 -2.58114557e-02 -7.97888659e-05 
 8.17523038e+00 -2.58114557e-02 -8.21187429e-05 
 8.41395142e+00 -2.58114557e-02 -8.45166535e-05 
 8.65964323e+00 -2.58114557e-02 -8.69845843e-05 
 8.91250938e+00 -2.58114557e-02 -8.95245800e-05 
 9.17275935e+00 -2.58114557e-02 -9.21387449e-05 
 9.44060876e+00 -2.58114557e-02 -9.48292449e-05 
 9.71627952e+00 -2.58114557e-02 -9.75983088e-05 
 1.00000000e+01 -2.58114557e-02 -1.00448231e-04 
 1.02920053e+01 -2.58114557e-02 -1.03381372e-04 
 1.05925373e+01 -2.58114557e-02 -1.06400163e-04 
 1.09018449e+01 -2.58114557e-02 -1.09507104e-04 
 1.12201845e+01 -2.58114557e-02 -1.12704769e-04 
 1.15478198e+01 -2.58114557e-02 -1.15995807e-04 
 1.18850223e+01 -2.58114557e-02 -1.19382946e-04 
 1.22320712e+01 -2.58114557e-02 -1.22868991e-04 
 1.25892541e+01 -2.58114557e-02 -1.26456830e-04 
 1.29568670e+01 -2.58114557e-02 -1.30149437e-04 
 1.33352143e+01 -2.58114557e-02 -1.33949869e-04 
 1.37246096e+01 -2.58114557e-02 -1.37861275e-04 
 1.41253754e+01 -2.58114557e-02 -1.41886897e-04 
 1.45378439e+01 -2.58114557e-02 -1.46030070e-04 
 1.49623566e+01 -2.58114557e-02 -1.50294225e-04 
 1.53992653e+01 -2.58114557e-02 -1.54682895e-04 
 1.58489319e+01 -2.58114557e-02 -1.59199717e-04 
 1.63117291e+01 -2.58114557e-02 -1.63848433e-04 
 1.67880402e+01 -2.58114557e-02 -1.68632894e-04 
 1.72782598e+01 -2.58114557e-02 -1.73557063e-04 
 1.77827941e+01 -2.58114557e-02 -1.78625021e-04 
 1.83020611e+01 -2.58114557e-02 -1.83840966e-04 
 1.88364909e+01 -2.58114557e-02 -1.89209219e-04 
 1.93865264e+01 -2.58114557e-02 -1.94734228e-04 
 1.99526231e+01 -2.58114557e-02 -2.00420570e-04 
 2.05352503e+01 -2.58114557e-02 -2.06272956e-04 
 2.11348904e+01 -2.58114557e-02 -2.12296235e-04 
 2.17520403e+01 -2.58114557e-02 -2.18495397e-04 
 2.23872114e+01 -2.58114557e-02 -2.24875578e-04 
 2.30409298e+01 -2.58114557e-02 -2.31442063e-04 
 2.37137371e+01 -2.58114557e-02 -2.38200293e-04 
 2.44061907e+01 -2.58114557e-02 -2.45155868e-04 
 2.51188643e+01 -2.58114557e-02 -2.52314548e-04 
 2.58523484e+01 -2.58114557e-02 -2.59682266e-04 
 2.66072506e+01 -2.58114557e-02 -2.67265125e-04 
 2.73841963e+01 -2.58114557e-02 -2.75069408e-04 
 2.81838293e+01 -2.58114557e-02 -2.83101579e-04 
 2.90068120e+01 -2.58114557e-02 -2.91368295e-04 
 2.98538262e+01 -2.58114557e-02 -2.99876403e-04 
 3.07255737e+01 -2.58114557e-02 -3.08632952e-04 
 3.16227766e+01 -2.58114557e-02 -3.17645197e-04 
 3.25461783e+01 -2.58114557e-02 -3.26920604e-04 
 3.34965439e+01 -2.58114557e-02 -3.36466858e-04 
 3.44746607e+01 -2.58114557e-02 -3.46291867e-04 
 3.54813389e+01 -2.58114557e-02 -3.56403772e-04 
 3.65174127e+01 -2.58114557e-02 -3.66810950e-04 
 3.75837404e+01 -2.58114557e-02 -3.77522024e-04 
 3.86812055e+01 -2.58114557e-02 -3.88545866e-04 
 3.98107171e+01 -2.58114557e-02 -3.99891610e-04 
 4.09732110e+01 -2.58114557e-02 -4.11568656e-04 
 4.21696503e+01 -2.58114558e-02 -4.23586677e-04 
 4.34010264e+01 -2.58114558e-02 -4.35955632e-04 
 4.46683592e+01 -2.58114558e-02 -4.48685766e-04 
 4.59726989e+01 -2.58114558e-02 -4.61787627e-04 
 4.73151259e+01 -2.58114558e-02 -4.75272069e-04 
 4.86967525e+01 -2.58114558e-02 -4.89150264e-04 
 5.01187234e+01 -2.58114558e-02 -5.03433710e-04 
 5.15822165e+01 -2.58114558e-02 -5.18134239e-04 
 5.30884444e+01 -2.58114558e-02 -5.33264032e-04 
 5.46386550e+01 -2.58114558e-02 -5.48835623e-04 
 5.62341325e+01 -2.58114558e-02 -5.64861913e-04 
 5.78761988e+01 -2.58114558e-02 -5.81356178e-04 
 5.95662144e+01 -2.58114559e-02 -5.98332085e-04 
 6.13055792e+01 -2.58114559e-02 -6.15803698e-04 
 6.30957344e+01 -2.58114559e-02 -6.33785490e-04 
 6.49381632e+01 -2.58114559e-02 -6.52292361e-04 
 6.68343918e+01 -2.58114559e-02 -6.71339641e-04 
 6.87859912e+01 -2.58114559e-02 -6.90943113e-04 
 7.07945784e+01 -2.58114559e-02 -7.11119016e-04 
 7.28618175e+01 -2.58114560e-02 -7.31884066e-04 
 7.49894209e+01 -2.58114560e-02 -7.53255467e-04 
 7.71791516e+01 -2.58114560e-02 -7.75250924e-04 
 7.94328235e+01 -2.58114560e-02 -7.97888659e-04 
 8.17523038e+01 -2.58114560e-02 -8.21187429e-04 
 8.41395142e+01 -2.58114561e-02 -8.45166535e-04 
 8.65964323e+01 -2.58114561e-02 -8.69845843e-04 
 8.91250938e+01 -2.58114561e-02 -8.95245800e-04 
 9.17275935e+01 -2.58114561e-02 -9.21387449e-04 
 9.44060876e+01 -2.58114562e-02 -9.48292449e-04 
 9.71627952e+01 -2.58114562e-02 -9.75983088e-04 
 1.00000000e+02 -2.58114562e-02 -1.00448231e-03 
 1.02920053e+02 -2.58114563e-02 -1.03381372e-03 
 1.05925373e+02 -2.58114563e-02 -1.06400163e-03 
 1.09018449e+02 -2.58114563e-02 -1.09507104e-03 
 1.12201845e+02 -2.58114564e-02 -1.12704769e-03 
 1.15478198e+02 -2.58114564e-02 -1.15995807e-03 
 1.18850223e+02 -2.58114564e-02 -1.19382946e-03 
 1.22320712e+02 -2.58114565e-02 -1.22868991e-03 
 1.25892541e+02 -2.58114565e-02 -1.26456830e-03 
 1.29568670e+02 -2.58114566e-02 -1.30149437e-03 
 1.33352143e+02 -2.58114567e-02 -1.33949869e-03 
 1.37246096e+02 -2.58114567e-02 -1.37861275e-03 
 1.41253754e+02 -2.58114568e-02 -1.41886897e-03 
 1.45378439e+02 -2.58114568e-02 -1.46030070e-03 
 1.49623566e+02 -2.58114569e-02 -1.50294225e-03 
 1.53992653e+02 -2.58114570e-02 -1.54682895e-03 
 1.58489319e+02 -2.58114571e-02 -1.59199717e-03 
 1.63117291e+02 -2.58114572e-02 -1.63848433e-03 
 1.67880402e+02 -2.58114572e-02 -1.68632894e-03 
 1.72782598e+02 -2.58114573e-02 -1.73557063e-03 
 1.77827941e+02 -2.58114574e-02 -1.78625021e-03 
 1.83020611e+02 -2.58114575e-02 -1.83840966e-03 
 1.88364909e+02 -2.58114577e-02 -1.89209219e-03 
 1.93865264e+02 -2.58114578e-02 -1.94734228e-03 
 1.99526231e+02 -2.58114579e-02 -2.00420570e-03 
 2.05352503e+02 -2.58114580e-02 -2.06272956e-03 
 2.11348904e+02 -2.58114582e-02 -2.12296235e-03 
 2.17520403e+02 -2.58114583e-02 -2.18495397e-03 
 2.23872114e+02 -2.58114585e-02 -2.24875578e-03 
 2.30409298e+02 -2.58114586e-02 -2.31442063e-03 
 2.37137371e+02 -2.58114588e-02 -2.38200293e-03 
 2.44061907e+02 -2.58114590e-02 -2.45155868e-03 
 2.51188643e+02 -2.58114592e-02 -2.52314548e-03 
 2.58523484e+02 -2.58114594e-02 -2.59682266e-03 
 2.66072506e+02 -2.58114596e-02 -2.67265125e-03 
 2.73841963e+02 -2.58114599e-02 -2.75069408e-03 
 2.81838293e+02 -2.58114601e-02 -2.83101579e-03 
 2.90068120e+02 -2.58114604e-02 -2.91368295e-03 
 2.98538262e+02 -2.58114607e-02 -2.99876403e-03 
 3.07255737e+02 -2.58114610e-02 -3.08632952e-03 
 3.16227766e+02 -2.58114613e-02 -3.17645196e-03 
 3.25461783e+02 -2.58114616e-02 -3.26920604e-03 
 3.34965439e+02 -2.58114620e-02 -3.36466858e-03 
 3.44746607e+02 -2.58114624e-02 -3.46291867e-03 
 3.54813389e+02 -2.58114627e-02 -3.56403772e-03 
 3.65174127e+02 -2.58114632e-02 -3.66810950e-03 
 3.75837404e+02 -2.58114636e-02 -3.77522024e-03 
 3.86812055e+02 -2.58114641e-02 -3.88545866e-03 
 3.98107171e+02 -2.58114646e-02 -3.99891610e-03 
 4.09732110e+02 -2.58114651e-02 -4.11568656e-03 
 4.21696503e+02 -2.58114657e-02 -4.23586677e-03 
 4.34010264e+02 -2.58114663e-02 -4.35955632e-03 
 4.46683592e+02 -2.58114669e-02 -4.48685766e-03 
 4.59726989e+02 -2.58114676e-02 -4.61787627e-03 
 4.73151259e+02 -2.58114683e-02 -4.75272069e-03 
 4.86967525e+02 -2.58114690e-02 -4.89150264e-03 
 5.01187234e+02 -2.58114698e-02 -5.03433709e-03 
 5.15822165e+02 -2.58114706e-02 -5.18134239e-03 
 5.30884444e+02 -2.58114715e-02 -5.33264032e-03 
 5.46386550e+02 -2.58114725e-02 -5.48835623e-03 
 5.62341325e+02 -2.58114735e-02 -5.64861912e-03 
 5.78761988e+02 -2.58114745e-02 -5.81356178e-03 
 5.95662144e+02 -2.58114756e-02 -5.98332085e-03 
 6.13055792e+02 -2.58114768e-02 -6.15803697e-03 
 6.30957344e+02 -2.58114781e-02 -6.33785490e-03 
 6.49381632e+02 -2.58114794e-02 -6.52292360e-03 
 6.68343918e+02 -2.58114808e-02 -6.71339641e-03 
 6.87859912e+02 -2.58114823e-02 -6.90943112e-03 
 7.07945784e+02 -2.58114839e-02 -7.11119015e-03 
 7.28618175e+02 -2.58114856e-02 -7.31884066e-03 
 7.49894209e+02 -2.58114873e-02 -7.53255466e-03 
 7.71791516e+02 -2.58114892e-02 -7.75250923e-03 
 7.94328235e+02 -2.58114912e-02 -7.97888658e-03 
 8.17523038e+02 -2.58114933e-02 -8.21187428e-03 
 8.41395142e+02 -2.58114955e-02 -8.45166533e-03 
 8.65964323e+02 -2.58114979e-02 -8.69845842e-03 
 8.91250938e+02 -2.58115004e-02 -8.95245799e-03 
 9.17275935e+02 -2.58115031e-02 -9.21387448e-03 
 9.44060876e+02 -2.58115059e-02 -9.48292447e-03 
 9.71627952e+02 -2.58115088e-02 -9.75983086e-03 
 1.00000000e+03 -2.58115120e-02 -1.00448231e-02 
 1.02920053e+03 -2.58115153e-02 -1.03381372e-02 
 1.05925373e+03 -2.58115189e-02 -1.06400163e-02 
 1.09018449e+03 -2.58115226e-02 -1.09507103e-02 
 1.12201845e+03 -2.58115266e-02 -1.12704769e-02 
 1.15478198e+03 -2.58115308e-02 -1.15995807e-02 
 1.18850223e+03 -2.58115352e-02 -1.19382946e-02 
 1.22320712e+03 -2.58115400e-02 -1.22868991e-02 
 1.25892541e+03 -2.58115450e-02 -1.26456830e-02 
 1.29568670e+03 -2.58115502e-02 -1.30149436e-02 
 1.33352143e+03 -2.58115559e-02 -1.33949868e-02 
 1.37246096e+03 -2.58115618e-02 -1.37861275e-02 
 1.41253754e+03 -2.58115681e-02 -1.41886897e-02 
 1.45378439e+03 -2.58115747e-02 -1.46030069e-02 
 1.49623566e+03 -2.58115818e-02 -1.50294224e-02 
 1.53992653e+03 -2.58115893e-02 -1.54682895e-02 
 1.58489319e+03 -2.58115972e-02 -1.59199717e-02 
 1.63117291e+03 -2.58116056e-02 -1.63848432e-02 
 1.67880402e+03 -2.58116145e-02 -1.68632893e-02 
 1.72782598e+03 -2.58116239e-02 -1.73557062e-02 
 1.77827941e+03 -2.58116338e-02 -1.78625020e-02 
 1.83020611e+03 -2.58116444e-02 -1.83840964e-02 
 1.88364909e+03 -2.58116556e-02 -1.89209217e-02 
 1.93865264e+03 -2.58116674e-02 -1.94734226e-02 
 1.99526231e+03 -2.58116800e-02 -2.00420568e-02 
 2.05352503e+03 -2.58116933e-02 -2.06272954e-02 
 2.11348904e+03 -2.58117073e-02 -2.12296233e-02 
 2.17520403e+03 -2.58117223e-02 -2.18495395e-02 
 2.23872114e+03 -2.58117381e-02 -2.24875576e-02 
 2.30409298e+03 -2.58117548e-02 -2.31442061e-02 
 2.37137371e+03 -2.58117725e-02 -2.38200291e-02 
 2.44061907e+03 -2.58117913e-02 -2.45155865e-02 
 2.51188643e+03 -2.58118112e-02 -2.52314545e-02 
 2.58523484e+03 -2.58118322e-02 -2.59682263e-02 
 2.66072506e+03 -2.58118546e-02 -2.67265122e-02 
 2.73841963e+03 -2.58118782e-02 -2.75069404e-02 
 2.81838293e+03 -2.58119032e-02 -2.83101575e-02 
 2.90068120e+03 -2.58119298e-02 -2.91368290e-02 
 2.98538262e+03 -2.58119578e-02 -2.99876398e-02 
 3.07255737e+03 -2.58119876e-02 -3.08632946e-02 
 3.16227766e+03 -2.58120191e-02 -3.17645191e-02 
 3.25461783e+03 -2.58120525e-02 -3.26920598e-02 
 3.34965439e+03 -2.58120879e-02 -3.36466851e-02 
 3.44746607e+03 -2.58121253e-02 -3.46291860e-02 
 3.54813389e+03 -2.58121650e-02 -3.56403764e-02 
 3.65174127e+03 -2.58122070e-02 -3.66810942e-02 
 3.75837404e+03 -2.58122516e-02 -3.77522014e-02 
 3.86812055e+03 -2.58122987e-02 -3.88545855e-02 
 3.98107171e+03 -2.58123487e-02 -3.99891599e-02 
 4.09732110e+03 -2.58124016e-02 -4.11568643e-02 
 4.21696503e+03 -2.58124577e-02 -4.23586664e-02 
 4.34010264e+03 -2.58125170e-02 -4.35955617e-02 
 4.46683592e+03 -2.58125799e-02 -4.48685750e-02 
 4.59726989e+03 -2.58126465e-02 -4.61787610e-02 
 4.73151259e+03 -2.58127171e-02 -4.75272050e-02 
 4.86967525e+03 -2.58127918e-02 -4.89150243e-02 
 5.01187234e+03 -2.58128710e-02 -5.03433687e-02 
 5.15822165e+03 -2.58129549e-02 -5.18134215e-02 
 5.30884444e+03 -2.58130437e-02 -5.33264006e-02 
 5.46386550e+03 -2.58131378e-02 -5.48835594e-02 
 5.62341325e+03 -2.58132375e-02 -5.64861881e-02 
 5.78761988e+03 -2.58133431e-02 -5.81356144e-02 
 5.95662144e+03 -2.58134549e-02 -5.98332048e-02 
 6.13055792e+03 -2.58135734e-02 -6.15803656e-02 
 6.30957344e+03 -2.58136988e-02 -6.33785445e-02 
 6.49381632e+03 -2.58138318e-02 -6.52292312e-02 
 6.68343918e+03 -2.58139726e-02 -6.71339588e-02 
 6.87859912e+03 -2.58141217e-02 -6.90943055e-02 
 7.07945784e+03 -2.58142797e-02 -7.11118953e-02 
 7.28618175e+03 -2.58144470e-02 -7.31883997e-02 
 7.49894209e+03 -2.58146242e-02 -7.53255392e-02 
 7.71791516e+03 -2.58148120e-02 -7.75250842e-02 
 7.94328235e+03 -2.58150109e-02 -7.97888570e-02 
 8.17523038e+03 -2.58152215e-02 -8.21187331e-02 
 8.41395142e+03 -2.58154447e-02 -8.45166428e-02 
 8.65964323e+03 -2.58156810e-02 -8.69845727e-02 
 8.91250938e+03 -2.58159314e-02 -8.95245674e-02 
 9.17275935e+03 -2.58161966e-02 -9.21387312e-02 
 9.44060876e+03 -2.58164775e-02 -9.48292299e-02 
 9.71627952e+03 -2.58167751e-02 -9.75982925e-02 
 1.00000000e+04 -2.58170903e-02 -1.00448213e-01 
 1.02920053e+04 -2.58174242e-02 -1.03381353e-01 
 1.05925373e+04 -2.58177778e-02 -1.06400142e-01 
 1.09018449e+04 -2.58181524e-02 -1.09507081e-01 
 1.12201845e+04 -2.58185493e-02 -1.12704744e-01 
 1.15478198e+04 -2.58189696e-02 -1.15995780e-01 
 1.18850223e+04 -2.58194148e-02 -1.19382916e-01 
 1.22320712e+04 -2.58198864e-02 -1.22868958e-01 
 1.25892541e+04 -2.58203860e-02 -1.26456795e-01 
 1.29568670e+04 -2.58209151e-02 -1.30149398e-01 
 1.33352143e+04 -2.58214756e-02 -1.33949826e-01 
 1.37246096e+04 -2.58220694e-02 -1.37861229e-01 
 1.41253754e+04 -2.58226983e-02 -1.41886847e-01 
 1.45378439e+04 -2.58233644e-02 -1.46030015e-01 
 1.49623566e+04 -2.58240701e-02 -1.50294165e-01 
 1.53992653e+04 -2.58248175e-02 -1.54682830e-01 
 1.58489319e+04 -2.58256092e-02 -1.59199646e-01 
 1.63117291e+04 -2.58264479e-02 -1.63848356e-01 
 1.67880402e+04 -2.58273362e-02 -1.68632809e-01 
 1.72782598e+04 -2.58282772e-02 -1.73556971e-01 
 1.77827941e+04 -2.58292740e-02 -1.78624921e-01 
 1.83020611e+04 -2.58303298e-02 -1.83840856e-01 
 1.88364909e+04 -2.58314481e-02 -1.89209100e-01 
 1.93865264e+04 -2.58326328e-02 -1.94734098e-01 
 1.99526231e+04 -2.58338876e-02 -2.00420428e-01 
 2.05352503e+04 -2.58352167e-02 -2.06272802e-01 
 2.11348904e+04 -2.58366247e-02 -2.12296067e-01 
 2.17520403e+04 -2.58381160e-02 -2.18495214e-01 
 2.23872114e+04 -2.58396958e-02 -2.24875378e-01 
 2.30409298e+04 -2.58413691e-02 -2.31441845e-01 
 2.37137371e+04 -2.58431416e-02 -2.38200056e-01 
 2.44061907e+04 -2.58450191e-02 -2.45155609e-01 
 2.51188643e+04 -2.58470078e-02 -2.52314266e-01 
 2.58523484e+04 -2.58491144e-02 -2.59681958e-01 
 2.66072506e+04 -2.58513459e-02 -2.67264789e-01 
 2.73841963e+04 -2.58537095e-02 -2.75069042e-01 
 2.81838293e+04 -2.58562132e-02 -2.83101180e-01 
 2.90068120e+04 -2.58588652e-02 -2.91367860e-01 
 2.98538262e+04 -2.58616744e-02 -2.99875928e-01 
 3.07255737e+04 -2.58646501e-02 -3.08632435e-01 
 3.16227766e+04 -2.58678020e-02 -3.17644633e-01 
 3.25461783e+04 -2.58711407e-02 -3.26919989e-01 
 3.34965439e+04 -2.58746773e-02 -3.36466188e-01 
 3.44746607e+04 -2.58784234e-02 -3.46291137e-01 
 3.54813389e+04 -2.58823915e-02 -3.56402976e-01 
 3.65174127e+04 -2.58865947e-02 -3.66810083e-01 
 3.75837404e+04 -2.58910469e-02 -3.77521078e-01 
 3.86812055e+04 -2.58957630e-02 -3.88544834e-01 
 3.98107171e+04 -2.59007585e-02 -3.99890486e-01 
 4.09732110e+04 -2.59060500e-02 -4.11567430e-01 
 4.21696503e+04 -2.59116551e-02 -4.23585341e-01 
 4.34010264e+04 -2.59175922e-02 -4.35954175e-01 
 4.46683592e+04 -2.59238812e-02 -4.48684178e-01 
 4.59726989e+04 -2.59305428e-02 -4.61785895e-01 
 4.73151259e+04 -2.59375991e-02 -4.75270182e-01 
 4.86967525e+04 -2.59450735e-02 -4.89148206e-01 
 5.01187234e+04 -2.59529908e-02 -5.03431466e-01 
 5.15822165e+04 -2.59613773e-02 -5.18131794e-01 
 5.30884444e+04 -2.59702606e-02 -5.33261366e-01 
 5.46386550e+04 -2.59796703e-02 -5.48832717e-01 
 5.62341325e+04 -2.59896376e-02 -5.64858744e-01 
 5.78761988e+04 -2.60001955e-02 -5.81352724e-01 
 5.95662144e+04 -2.60113789e-02 -5.98328319e-01 
 6.13055792e+04 -2.60232250e-02 -6.15799592e-01 
 6.30957344e+04 -2.60357730e-02 -6.33781014e-01 
 6.49381632e+04 -2.60490646e-02 -6.52287481e-01 
 6.68343918e+04 -2.60631436e-02 -6.71334322e-01 
 6.87859912e+04 -2.60780569e-02 -6.90937313e-01 
 7.07945784e+04 -2.60938538e-02 -7.11112694e-01 
 7.28618175e+04 -2.61105868e-02 -7.31877174e-01 
 7.49894209e+04 -2.61283112e-02 -7.53247952e-01 
 7.71791516e+04 -2.61470858e-02 -7.75242732e-01 
 7.94328235e+04 -2.61669729e-02 -7.97879728e-01 
 8.17523038e+04 -2.61880383e-02 -8.21177693e-01 
 8.41395142e+04 -2.62103518e-02 -8.45155920e-01 
 8.65964323e+04 -2.62339875e-02 -8.69834271e-01 
 8.91250938e+04 -2.62590236e-02 -8.95233185e-01 
 9.17275935e+04 -2.62855432e-02 -9.21373697e-01 
 9.44060876e+04 -2.63136341e-02 -9.48277456e-01 
 9.71627952e+04 -2.63433894e-02 -9.75966743e-01 
 1.00000000e+05 -2.63749077e-02 -1.00446449e+00 
 1.02920053e+05 -2.64082936e-02 -1.03379430e+00 
 1.05925373e+05 -2.64436575e-02 -1.06398045e+00 
 1.09018449e+05 -2.64811168e-02 -1.09504795e+00 
 1.12201845e+05 -2.65207956e-02 -1.12702252e+00 
 1.15478198e+05 -2.65628254e-02 -1.15993063e+00 
 1.18850223e+05 -2.66073454e-02 -1.19379955e+00 
 1.22320712e+05 -2.66545032e-02 -1.22865730e+00 
 1.25892541e+05 -2.67044552e-02 -1.26453275e+00 
 1.29568670e+05 -2.67573667e-02 -1.30145561e+00 
 1.33352143e+05 -2.68134132e-02 -1.33945643e+00 
 1.37246096e+05 -2.68727804e-02 -1.37856669e+00 
 1.41253754e+05 -2.69356649e-02 -1.41881875e+00 
 1.45378439e+05 -2.70022753e-02 -1.46024595e+00 
 1.49623566e+05 -2.70728323e-02 -1.50288256e+00 
 1.53992653e+05 -2.71475695e-02 -1.54676388e+00 
 1.58489319e+05 -2.72267347e-02 -1.59192624e+00 
 1.63117291e+05 -2.73105902e-02 -1.63840700e+00 
 1.67880402e+05 -2.73994138e-02 -1.68624463e+00 
 1.72782598e+05 -2.74934999e-02 -1.73547872e+00 
 1.77827941e+05 -2.75931601e-02 -1.78615001e+00 
 1.83020611e+05 -2.76987247e-02 -1.83830042e+00 
 1.88364909e+05 -2.78105434e-02 -1.89197310e+00 
 1.93865264e+05 -2.79289866e-02 -1.94721245e+00 
 1.99526231e+05 -2.80544469e-02 -2.00406416e+00 
 2.05352503e+05 -2.81873398e-02 -2.06257526e+00 
 2.11348904e+05 -2.83281055e-02 -2.12279414e+00 
 2.17520403e+05 -2.84772103e-02 -2.18477059e+00 
 2.23872114e+05 -2.86351482e-02 -2.24855586e+00 
 2.30409298e+05 -2.88024423e-02 -2.31420269e+00 
 2.37137371e+05 -2.89796468e-02 -2.38176533e+00 
 2.44061907e+05 -2.91673485e-02 -2.45129965e+00 
 2.51188643e+05 -2.93661692e-02 -2.52286310e+00 
 2.58523484e+05 -2.95767672e-02 -2.59651481e+00 
 2.66072506e+05 -2.97998401e-02 -2.67231564e+00 
 2.73841963e+05 -3.00361264e-02 -2.75032820e+00 
 2.81838293e+05 -3.02864088e-02 -2.83061693e+00 
 2.90068120e+05 -3.05515157e-02 -2.91324811e+00 
 2.98538262e+05 -3.08323251e-02 -2.99828998e+00 
 3.07255737e+05 -3.11297665e-02 -3.08581272e+00 
 3.16227766e+05 -3.14448246e-02 -3.17588857e+00 
 3.25461783e+05 -3.17785424e-02 -3.26859184e+00 
 3.34965439e+05 -3.21320244e-02 -3.36399900e+00 
 3.44746607e+05 -3.25064405e-02 -3.46218872e+00 
 3.54813389e+05 -3.29030298e-02 -3.56324195e+00 
 3.65174127e+05 -3.33231047e-02 -3.66724198e+00 
 3.75837404e+05 -3.37680550e-02 -3.77427448e+00 
 3.86812055e+05 -3.42393529e-02 -3.88442763e+00 
 3.98107171e+05 -3.47385574e-02 -3.99779211e+00 
 4.09732110e+05 -3.52673197e-02 -4.11446122e+00 
