 vss                    v(VDD)                 v(VSS)                 v(VINP)                v(VOUT)                v(VBP)                 i(VDD)                 @m.xota.xm8.msky130_fd_pr__pfet_01v8[id] @m.xota.xm8.msky130_fd_pr__pfet_01v8[gm] @m.xota.xm8.msky130_fd_pr__pfet_01v8[gds] @m.xota.xm8.msky130_fd_pr__pfet_01v8[vgs] @m.xota.xm8.msky130_fd_pr__pfet_01v8[vds] @m.xota.xm8.msky130_fd_pr__pfet_01v8[vdsat] @m.xota.xm9.msky130_fd_pr__pfet_01v8[id] @m.xota.xm9.msky130_fd_pr__pfet_01v8[gm] @m.xota.xm9.msky130_fd_pr__pfet_01v8[gds] @m.xota.xm9.msky130_fd_pr__pfet_01v8[vgs] @m.xota.xm9.msky130_fd_pr__pfet_01v8[vds] @m.xota.xm9.msky130_fd_pr__pfet_01v8[vdsat] @m.xota.xm10.msky130_fd_pr__nfet_01v8[id] @m.xota.xm10.msky130_fd_pr__nfet_01v8[gm] @m.xota.xm10.msky130_fd_pr__nfet_01v8[gds] @m.xota.xm10.msky130_fd_pr__nfet_01v8[vgs] @m.xota.xm10.msky130_fd_pr__nfet_01v8[vds] @m.xota.xm10.msky130_fd_pr__nfet_01v8[vdsat] @m.xota.xm1.msky130_fd_pr__nfet_01v8[id] @m.xota.xm1.msky130_fd_pr__nfet_01v8[gm] @m.xota.xm1.msky130_fd_pr__nfet_01v8[gds] @m.xota.xm1.msky130_fd_pr__nfet_01v8[vgs] @m.xota.xm1.msky130_fd_pr__nfet_01v8[vds] @m.xota.xm1.msky130_fd_pr__nfet_01v8[vdsat] @m.xota.xm2.msky130_fd_pr__nfet_01v8[id] @m.xota.xm2.msky130_fd_pr__nfet_01v8[gm] @m.xota.xm2.msky130_fd_pr__nfet_01v8[gds] @m.xota.xm2.msky130_fd_pr__nfet_01v8[vgs] @m.xota.xm2.msky130_fd_pr__nfet_01v8[vds] @m.xota.xm2.msky130_fd_pr__nfet_01v8[vdsat] @m.xota.xm3a.msky130_fd_pr__pfet_01v8[id] @m.xota.xm3a.msky130_fd_pr__pfet_01v8[gm] @m.xota.xm3a.msky130_fd_pr__pfet_01v8[gds] @m.xota.xm3a.msky130_fd_pr__pfet_01v8[vgs] @m.xota.xm3a.msky130_fd_pr__pfet_01v8[vds] @m.xota.xm3a.msky130_fd_pr__pfet_01v8[vdsat] @m.xota.xm3b.msky130_fd_pr__pfet_01v8[id] @m.xota.xm3b.msky130_fd_pr__pfet_01v8[gm] @m.xota.xm3b.msky130_fd_pr__pfet_01v8[gds] @m.xota.xm3b.msky130_fd_pr__pfet_01v8[vgs] @m.xota.xm3b.msky130_fd_pr__pfet_01v8[vds] @m.xota.xm3b.msky130_fd_pr__pfet_01v8[vdsat] @m.xota.xm4a.msky130_fd_pr__pfet_01v8[id] @m.xota.xm4a.msky130_fd_pr__pfet_01v8[gm] @m.xota.xm4a.msky130_fd_pr__pfet_01v8[gds] @m.xota.xm4a.msky130_fd_pr__pfet_01v8[vgs] @m.xota.xm4a.msky130_fd_pr__pfet_01v8[vds] @m.xota.xm4a.msky130_fd_pr__pfet_01v8[vdsat] @m.xota.xm4b.msky130_fd_pr__pfet_01v8[id] @m.xota.xm4b.msky130_fd_pr__pfet_01v8[gm] @m.xota.xm4b.msky130_fd_pr__pfet_01v8[gds] @m.xota.xm4b.msky130_fd_pr__pfet_01v8[vgs] @m.xota.xm4b.msky130_fd_pr__pfet_01v8[vds] @m.xota.xm4b.msky130_fd_pr__pfet_01v8[vdsat] @m.xota.xm5.msky130_fd_pr__nfet_01v8[id] @m.xota.xm5.msky130_fd_pr__nfet_01v8[gm] @m.xota.xm5.msky130_fd_pr__nfet_01v8[gds] @m.xota.xm5.msky130_fd_pr__nfet_01v8[vgs] @m.xota.xm5.msky130_fd_pr__nfet_01v8[vds] @m.xota.xm5.msky130_fd_pr__nfet_01v8[vdsat] @m.xota.xm6.msky130_fd_pr__nfet_01v8[id] @m.xota.xm6.msky130_fd_pr__nfet_01v8[gm] @m.xota.xm6.msky130_fd_pr__nfet_01v8[gds] @m.xota.xm6.msky130_fd_pr__nfet_01v8[vgs] @m.xota.xm6.msky130_fd_pr__nfet_01v8[vds] @m.xota.xm6.msky130_fd_pr__nfet_01v8[vdsat] @m.xota.xm7a.msky130_fd_pr__pfet_01v8[id] @m.xota.xm7a.msky130_fd_pr__pfet_01v8[gm] @m.xota.xm7a.msky130_fd_pr__pfet_01v8[gds] @m.xota.xm7a.msky130_fd_pr__pfet_01v8[vgs] @m.xota.xm7a.msky130_fd_pr__pfet_01v8[vds] @m.xota.xm7a.msky130_fd_pr__pfet_01v8[vdsat] @m.xota.xm7b.msky130_fd_pr__pfet_01v8[id] @m.xota.xm7b.msky130_fd_pr__pfet_01v8[gm] @m.xota.xm7b.msky130_fd_pr__pfet_01v8[gds] @m.xota.xm7b.msky130_fd_pr__pfet_01v8[vgs] @m.xota.xm7b.msky130_fd_pr__pfet_01v8[vds] @m.xota.xm7b.msky130_fd_pr__pfet_01v8[vdsat]
 0.000000000000000e+00  1.800000000000000e+00  0.000000000000000e+00  8.000000000000000e-01  8.000064964280551e-01  6.327533119255200e-01 -1.495686732764436e-04  9.999998820817449e-06  1.020060154098754e-04  3.364582216767255e-07  1.167246688074480e+00  1.167246688074480e+00  1.697032387080531e-01  9.991455090098753e-06  1.019238855917208e-04  3.417718766349632e-07  1.167246688074480e+00  1.142051055908431e+00  1.696953444088251e-01  9.991455574786466e-06  1.727560309578963e-04  1.036214078893180e-06  6.579489440915688e-01  6.579489440915688e-01  9.235519778443227e-02  1.810444457300641e-05  3.647419856007551e-04  3.489179541303044e-06  6.657934089350140e-01  6.609955883335429e-01  7.279785224589938e-02  1.810361684529220e-05  3.647278183039978e-04  3.488006040583129e-06  6.657869125069590e-01  6.614375276742762e-01  7.279533199593922e-02  9.052221615733693e-06  1.443367007987967e-04  9.364124800302996e-07  1.004791324173416e+00  1.004791324173416e+00  8.581750391618663e-02  9.052221615733693e-06  1.443367007987967e-04  9.364124800302996e-07  1.004791324173416e+00  1.004791324173416e+00  8.581750391618663e-02  9.051807752851219e-06  1.443306330544564e-04  9.365273001403093e-07  1.004791324173416e+00  1.004349384832683e+00  8.581683285812425e-02  9.051807752851219e-06  1.443306330544564e-04  9.365273001403093e-07  1.004791324173416e+00  1.004349384832683e+00  8.581683285812425e-02  3.620806096129338e-05  5.965231031856034e-04  4.159688262222470e-05  6.579489440915688e-01  1.342130874930411e-01  9.854173817691872e-02  8.536908822182710e-05  8.434326179992321e-04  9.625926728145578e-06  7.956506151673173e-01  8.000064964280551e-01  1.606085687059221e-01  4.668457597688550e-05  4.875929585792528e-04  1.773705622768834e-06  1.167246688074480e+00  9.999935035719449e-01  1.650443025134784e-01  4.668457597688550e-05  4.875929585792528e-04  1.773705622768834e-06  1.167246688074480e+00  9.999935035719449e-01  1.650443025134784e-01 
