 time            od              hd              cm              v(acq)          v(sp)           v(sn)          
 0.00000000e+00 -3.16251362e-01  7.82250900e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 5.00000000e-11 -3.16251362e-01  7.82250901e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 1.00000000e-10 -3.16251362e-01  7.82250901e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 2.00000000e-10 -3.16251362e-01  7.82250901e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 4.00000000e-10 -3.16251362e-01  7.82250901e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 8.00000000e-10 -3.16251362e-01  7.82250900e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 1.60000000e-09 -3.16251362e-01  7.82250896e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 3.20000000e-09 -3.16251362e-01  7.82250894e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 6.40000000e-09 -3.16251362e-01  7.82250883e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 1.14000000e-08 -3.16251362e-01  7.82250830e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 1.64000000e-08 -3.16251362e-01  7.82250760e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 2.14000000e-08 -3.16251362e-01  7.82250690e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 2.64000000e-08 -3.16251362e-01  7.82250620e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 3.14000000e-08 -3.16251362e-01  7.82250552e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 3.64000000e-08 -3.16251362e-01  7.82250484e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 4.14000000e-08 -3.16251362e-01  7.82250416e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 4.64000000e-08 -3.16251362e-01  7.82250346e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 5.14000000e-08 -3.16251362e-01  7.82250277e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 5.64000000e-08 -3.16251362e-01  7.82250209e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 6.14000000e-08 -3.16251362e-01  7.82250140e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 6.64000000e-08 -3.16251362e-01  7.82250071e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 7.14000000e-08 -3.16251362e-01  7.82250003e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 7.64000000e-08 -3.16251362e-01  7.82249935e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 8.14000000e-08 -3.16251362e-01  7.82249867e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 8.64000000e-08 -3.16251362e-01  7.82249798e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 9.14000000e-08 -3.16251362e-01  7.82249731e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 9.64000000e-08 -3.16251362e-01  7.82249663e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
 1.01400000e-07 -3.16251362e-01  7.82249595e-08  8.90639349e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 
