 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  1.016861649803e+00  1.016861649803e+00  5.932057007462e-01  9.515259023922e-01 -3.917699446402e-05 
