 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.98930945e-01  9.01535825e-01 
 8.87812500e-01 -2.43750000e-02 -3.88981889e-01  9.01535882e-01 
 8.88125000e-01 -2.37500000e-02 -3.79029553e-01  9.01535937e-01 
 8.88437500e-01 -2.31250000e-02 -3.69074322e-01  9.01535991e-01 
 8.88750000e-01 -2.25000000e-02 -3.59116527e-01  9.01536043e-01 
 8.89062500e-01 -2.18750000e-02 -3.49156452e-01  9.01536093e-01 
 8.89375000e-01 -2.12500000e-02 -3.39194342e-01  9.01536142e-01 
 8.89687500e-01 -2.06250000e-02 -3.29230410e-01  9.01536189e-01 
 8.90000000e-01 -2.00000000e-02 -3.19264841e-01  9.01536234e-01 
 8.90312500e-01 -1.93750000e-02 -3.09297796e-01  9.01536278e-01 
 8.90625000e-01 -1.87500000e-02 -2.99329417e-01  9.01536321e-01 
 8.90937500e-01 -1.81250000e-02 -2.89359832e-01  9.01536361e-01 
 8.91250000e-01 -1.75000000e-02 -2.79389150e-01  9.01536401e-01 
 8.91562500e-01 -1.68750000e-02 -2.69417471e-01  9.01536439e-01 
 8.91875000e-01 -1.62500000e-02 -2.59444883e-01  9.01536475e-01 
 8.92187500e-01 -1.56250000e-02 -2.49471466e-01  9.01536510e-01 
 8.92500000e-01 -1.50000000e-02 -2.39497290e-01  9.01536544e-01 
 8.92812500e-01 -1.43750000e-02 -2.29522421e-01  9.01536576e-01 
 8.93125000e-01 -1.37500000e-02 -2.19546917e-01  9.01536606e-01 
 8.93437500e-01 -1.31250000e-02 -2.09570831e-01  9.01536636e-01 
 8.93750000e-01 -1.25000000e-02 -1.99594211e-01  9.01536664e-01 
 8.94062500e-01 -1.18750000e-02 -1.89617101e-01  9.01536690e-01 
 8.94375000e-01 -1.12500000e-02 -1.79639543e-01  9.01536715e-01 
 8.94687500e-01 -1.06250000e-02 -1.69661574e-01  9.01536739e-01 
 8.95000000e-01 -1.00000000e-02 -1.59683230e-01  9.01536761e-01 
 8.95312500e-01 -9.37500000e-03 -1.49704541e-01  9.01536782e-01 
 8.95625000e-01 -8.75000000e-03 -1.39725538e-01  9.01536801e-01 
 8.95937500e-01 -8.12500000e-03 -1.29746251e-01  9.01536819e-01 
 8.96250000e-01 -7.50000000e-03 -1.19766704e-01  9.01536836e-01 
 8.96562500e-01 -6.87500000e-03 -1.09786924e-01  9.01536852e-01 
 8.96875000e-01 -6.25000000e-03 -9.98069330e-02  9.01536866e-01 
 8.97187500e-01 -5.62500000e-03 -8.98267545e-02  9.01536878e-01 
 8.97500000e-01 -5.00000000e-03 -7.98464098e-02  9.01536890e-01 
 8.97812500e-01 -4.37500000e-03 -6.98659195e-02  9.01536900e-01 
