 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.98497484e-01  9.29904172e-01 
 8.87812500e-01 -2.43750000e-02 -3.88580217e-01  9.29904610e-01 
 8.88125000e-01 -2.37500000e-02 -3.78655987e-01  9.29905033e-01 
 8.88437500e-01 -2.31250000e-02 -3.68725784e-01  9.29905441e-01 
 8.88750000e-01 -2.25000000e-02 -3.58790431e-01  9.29905835e-01 
 8.89062500e-01 -2.18750000e-02 -3.48850611e-01  9.29906214e-01 
 8.89375000e-01 -2.12500000e-02 -3.38906898e-01  9.29906581e-01 
 8.89687500e-01 -2.06250000e-02 -3.28959775e-01  9.29906935e-01 
 8.90000000e-01 -2.00000000e-02 -3.19009654e-01  9.29907277e-01 
 8.90312500e-01 -1.93750000e-02 -3.09056884e-01  9.29907606e-01 
 8.90625000e-01 -1.87500000e-02 -2.99101766e-01  9.29907924e-01 
 8.90937500e-01 -1.81250000e-02 -2.89144557e-01  9.29908229e-01 
 8.91250000e-01 -1.75000000e-02 -2.79185481e-01  9.29908524e-01 
 8.91562500e-01 -1.68750000e-02 -2.69224734e-01  9.29908807e-01 
 8.91875000e-01 -1.62500000e-02 -2.59262485e-01  9.29909079e-01 
 8.92187500e-01 -1.56250000e-02 -2.49298885e-01  9.29909340e-01 
 8.92500000e-01 -1.50000000e-02 -2.39334064e-01  9.29909590e-01 
 8.92812500e-01 -1.43750000e-02 -2.29368141e-01  9.29909829e-01 
 8.93125000e-01 -1.37500000e-02 -2.19401218e-01  9.29910058e-01 
 8.93437500e-01 -1.31250000e-02 -2.09433390e-01  9.29910276e-01 
 8.93750000e-01 -1.25000000e-02 -1.99464740e-01  9.29910483e-01 
 8.94062500e-01 -1.18750000e-02 -1.89495342e-01  9.29910681e-01 
 8.94375000e-01 -1.12500000e-02 -1.79525266e-01  9.29910867e-01 
 8.94687500e-01 -1.06250000e-02 -1.69554572e-01  9.29911044e-01 
 8.95000000e-01 -1.00000000e-02 -1.59583318e-01  9.29911210e-01 
 8.95312500e-01 -9.37500000e-03 -1.49611554e-01  9.29911365e-01 
 8.95625000e-01 -8.75000000e-03 -1.39639328e-01  9.29911511e-01 
 8.95937500e-01 -8.12500000e-03 -1.29666686e-01  9.29911646e-01 
 8.96250000e-01 -7.50000000e-03 -1.19693666e-01  9.29911772e-01 
 8.96562500e-01 -6.87500000e-03 -1.09720308e-01  9.29911887e-01 
 8.96875000e-01 -6.25000000e-03 -9.97466460e-02  9.29911992e-01 
 8.97187500e-01 -5.62500000e-03 -8.97727150e-02  9.29912087e-01 
 8.97500000e-01 -5.00000000e-03 -7.97985455e-02  9.29912172e-01 
 8.97812500e-01 -4.37500000e-03 -6.98241684e-02  9.29912247e-01 
 8.98125000e-01 -3.75000000e-03 -5.98496120e-02  9.29912311e-01 
 8.98437500e-01 -3.12500000e-03 -4.98749039e-02  9.29912366e-01 
 8.98750000e-01 -2.50000000e-03 -3.99000711e-02  9.29912411e-01 
 8.99062500e-01 -1.87500000e-03 -2.99251394e-02  9.29912446e-01 
 8.99375000e-01 -1.25000000e-03 -1.99501335e-02  9.29912471e-01 
 8.99687500e-01 -6.25000000e-04 -9.97507894e-03  9.29912486e-01 
 9.00000000e-01  3.99680289e-15 -6.83946233e-11  9.29912491e-01 
 9.00312500e-01  6.25000000e-04  9.97507892e-03  9.29912486e-01 
 9.00625000e-01  1.25000000e-03  1.99501337e-02  9.29912471e-01 
 9.00937500e-01  1.87500000e-03  2.99251390e-02  9.29912446e-01 
 9.01250000e-01  2.50000000e-03  3.99000711e-02  9.29912411e-01 
 9.01562500e-01  3.12500000e-03  4.98749041e-02  9.29912366e-01 
 9.01875000e-01  3.75000000e-03  5.98496120e-02  9.29912311e-01 
 9.02187500e-01  4.37500000e-03  6.98241682e-02  9.29912247e-01 
 9.02500000e-01  5.00000000e-03  7.97985456e-02  9.29912172e-01 
 9.02812500e-01  5.62500000e-03  8.97727150e-02  9.29912087e-01 
