frequency_hz,dm_tian_real,dm_tian_imag,dm_old_real,dm_old_imag,input_cm_tian_real,input_cm_tian_imag,input_cm_old_real,input_cm_old_imag,stage1_cm_tian_real,stage1_cm_tian_imag,stage1_cm_old_real,stage1_cm_old_imag,output_cm_tian_real,output_cm_tian_imag,output_cm_old_real,output_cm_old_imag
1.211527658628589021e+00,5.309478208262989938e+02,-4.978644446005035112e-02,5.309478208349457873e+02,-4.973409703649728925e-02,-8.601179962640481680e-03,2.264348483550962493e-09,-8.601179962640325555e-03,8.217442050458687717e-09,-1.599400325888547343e+02,-6.052455347383440577e-03,-1.599400326032364035e+02,-5.879033829501632835e-03,4.117039114552843415e+01,-8.764064646553921091e-04,4.117039114556031620e+01,-8.751252728687581141e-04
1.234999172687585967e+00,5.309478206437200924e+02,-5.075098142430113646e-02,5.309478206527815018e+02,-5.069761984873481786e-02,-8.601179962640481680e-03,2.308216807057686481e-09,-8.601179962640401883e-03,8.376642548476691194e-09,-1.599400325799332450e+02,-6.169712505609045022e-03,-1.599400325948746797e+02,-5.992931208421801471e-03,4.117039114480203921e+01,-8.933855129593980607e-04,4.117039114483601736e+01,-8.920795000217678549e-04
1.258925411794167948e+00,5.309478204549203610e+02,-5.173420483100819173e-02,5.309478204643642130e+02,-5.167980945576280266e-02,-8.601179962640700255e-03,2.352935012912960208e-09,-8.601179962640519844e-03,8.538927315104425073e-09,-1.599400325706926651e+02,-6.289241343722664149e-03,-1.599400325862138459e+02,-6.109035176594574540e-03,4.117039114404974498e+01,-9.106935046161560065e-04,4.117039114408390788e+01,-9.093621896552259165e-04
1.283315185557651894e+00,5.309478202587725946e+02,-5.273647670148304267e-02,5.309478202686458417e+02,-5.268102749826467784e-02,-8.601179962639825954e-03,2.398519566299882208e-09,-8.601179962639477275e-03,8.704356103375847242e-09,-1.599400325610799030e+02,-6.411085872078526975e-03,-1.599400325772014639e+02,-6.227388483341866031e-03,4.117039114315574722e+01,-9.283368123998802070e-04,4.117039114319215543e+01,-9.269797052273506680e-04
1.308177474260195039e+00,5.309478200548297764e+02,-5.375816607077501391e-02,5.309478200651174120e+02,-5.370164262325960447e-02,-8.601179962639827689e-03,2.444987251391516938e-09,-8.601179962639466867e-03,8.872989823951353286e-09,-1.599400325510526102e+02,-6.535290953665558872e-03,-1.599400325678241472e+02,-6.348034706191902493e-03,4.117039114234221131e+01,-9.463219325628333470e-04,4.117039114237937270e+01,-9.449385334935857727e-04
1.333521432163325082e+00,5.309478198433247371e+02,-5.479964912356461576e-02,5.309478198537447042e+02,-5.474203061983753255e-02,-8.601179962639827689e-03,2.492355177526597928e-09,-8.601179962639367987e-03,9.044890567540943863e-09,-1.599400325406519130e+02,-6.661902320631614069e-03,-1.599400325580902233e+02,-6.471018266922927593e-03,4.117039114138584210e+01,-9.646554871920785899e-04,4.117039114142543355e+01,-9.632452868605067544e-04
1.359356390878527110e+00,5.309478196223107034e+02,-5.586130933209344784e-02,5.309478196331949675e+02,-5.580257455716774312e-02,-8.601179962639827689e-03,2.540640785513390587e-09,-8.601179962639456458e-03,9.220121627770150431e-09,-1.599400325298567793e+02,-6.790966591110829398e-03,-1.599400325479626872e+02,-6.596384447914423708e-03,4.117039114050793813e+01,-9.833442266881599250e-04,4.117039114054808380e+01,-9.819067058602888934e-04
1.385691862803128949e+00,5.309478193926878475e+02,-5.694353759837617740e-02,5.309478194040543713e+02,-5.688366492619177650e-02,-8.601179962639827689e-03,2.589861854047130617e-09,-8.601179962639576154e-03,9.398747524480331713e-09,-1.599400325186454950e+02,-6.922531286392891170e-03,-1.599400325374429599e+02,-6.724179408826417431e-03,4.117039113959349095e+01,-1.002395032214771324e-03,4.117039113963625852e+01,-1.000929661597449146e-03
1.412537544622755048e+00,5.309478191549031862e+02,-5.804673239747607655e-02,5.309478191667866440e+02,-5.798569978300423255e-02,-8.601179962638736548e-03,2.640036506259348938e-09,-8.601179962638979409e-03,9.580834027488078562e-09,-1.599400325070069186e+02,-7.056644848421123224e-03,-1.599400325265492029e+02,-6.854450203593650398e-03,4.117039113864512956e+01,-1.021814918253157551e-03,4.117039113868904110e+01,-1.020321158298803351e-03
1.439903320881634086e+00,5.309478189081972914e+02,-5.917129992405571054e-02,5.309478189203503007e+02,-5.910908489511623037e-02,-8.601179962638519708e-03,2.691183216390790625e-09,-8.601179962638467666e-03,9.766448180801599717e-09,-1.599400324948788068e+02,-7.193356657624603787e-03,-1.599400325151864308e+02,-6.987244797740932434e-03,4.117039113754815816e+01,-1.041611035173600590e-03,4.117039113759489766e+01,-1.040088335881885449e-03
1.467799267622071024e+00,5.309478186516080314e+02,-6.031765424212751775e-02,5.309478186642708124e+02,-6.025423389128436308e-02,-8.601179962641574556e-03,2.743320816593699527e-09,-8.601179962642167831e-03,9.955658327306291023e-09,-1.599400324822768482e+02,-7.332717051109259934e-03,-1.599400325033824686e+02,-7.122612086061924468e-03,4.117039113641467196e+01,-1.061790671885384091e-03,4.117039113646237780e+01,-1.060238472600370319e-03
1.496235656094434985e+00,5.309478183840024030e+02,-6.148621743752218094e-02,5.309478183972433953e+02,-6.142156841350487201e-02,-8.601179962642448856e-03,2.796468503859822744e-09,-8.601179962642233751e-03,1.014853413392259169e-08,-1.599400324692046240e+02,-7.474777341185560864e-03,-1.599400324911306370e+02,-7.260601910610259280e-03,4.117039113535000894e+01,-1.082361258509293399e-03,4.117039113539919271e+01,-1.080778987713292352e-03
1.525222956539020069e+00,5.309478181059600956e+02,-6.267741977372620621e-02,5.309478181197854383e+02,-6.261151827285442450e-02,-8.601179962641576290e-03,2.850645847097375456e-09,-8.601179962642143545e-03,1.034514661726583331e-08,-1.599400324556033581e+02,-7.619589834256470726e-03,-1.599400324783847509e+02,-7.401265079050279097e-03,4.117039113424225150e+01,-1.103330369102193927e-03,4.117039113429460429e+01,-1.101717444205300685e-03
1.554771842041174912e+00,5.309478178178883354e+02,-6.389169984989921669e-02,5.309478178323365682e+02,-6.382452160733979862e-02,-8.601179962640485149e-03,2.905872794331809455e-09,-8.601179962641097507e-03,1.054556816978998125e-08,-1.599400324414752959e+02,-7.767207850087548895e-03,-1.599400324651649612e+02,-7.544653383373547441e-03,4.117039113298358188e+01,-1.124705724456687497e-03,4.117039113303726339e+01,-1.123061551582011470e-03
1.584893192461114930e+00,5.309478175190473621e+02,-6.512950476213179296e-02,5.309478175338125538e+02,-6.506102504287324118e-02,-8.601179962640703724e-03,2.962169680053034002e-09,-8.601179962641021179e-03,1.074987258644494107e-08,-1.599400324267993767e+02,-7.917685741433136068e-03,-1.599400324514007536e+02,-7.690819618955802191e-03,4.117039113178932297e+01,-1.146495194961709299e-03,4.117039113184484478e+01,-1.144819168727017646e-03
1.615598098439875008e+00,5.309478172072043662e+02,-6.639129026794693411e-02,5.309478172226093875e+02,-6.632148385792897838e-02,-8.601179962640703724e-03,3.019557232697465476e-09,-8.601179962641048934e-03,1.095813509184247348e-08,-1.599400324115481169e+02,-8.071078914047910904e-03,-1.599400324370996032e+02,-7.839817604009254731e-03,4.117039113043641407e+01,-1.168706803458854828e-03,4.117039113049550281e+01,-1.166998306753630997e-03
1.646897865482870094e+00,5.309478168832193887e+02,-6.767752095522575062e-02,5.309478168993056215e+02,-6.760636215183478404e-02,-8.601179962641796600e-03,3.078056582286569663e-09,-8.601179962641302204e-03,1.117043236796029614e-08,-1.599400323956987506e+02,-8.227443847089723969e-03,-1.599400324222569623e+02,-7.991702199391562123e-03,4.117039112914695664e+01,-1.191348728245124203e-03,4.117039112920777910e+01,-1.189607132003049194e-03
1.678804018122562081e+00,5.309478165477141829e+02,-6.898867041249244492e-02,5.309478165642572094e+02,-6.891613301509655343e-02,-8.601179962639831159e-03,3.137689268200776291e-09,-8.601179962640148613e-03,1.138684258237038806e-08,-1.599400323792333154e+02,-8.386838113915490514e-03,-1.599400324068336374e+02,-8.146529328803418096e-03,4.117039112769715814e+01,-1.214429306034248450e-03,4.117039112776024723e+01,-1.212653969001942873e-03
1.711328304161781944e+00,5.309478161987477733e+02,-7.032522140267732924e-02,5.309478162160265811e+02,-7.025127870317855738e-02,-8.601179962640268309e-03,3.198477247118973203e-09,-8.601179962640188512e-03,1.160744541702820841e-08,-1.599400323621160283e+02,-8.549320403276940497e-03,-1.599400323907952384e+02,-8.304355999383023629e-03,4.117039112619427499e+01,-1.237957035070128258e-03,4.117039112625936781e+01,-1.236147303570858712e-03
1.744482698999255899e+00,5.309478158345478960e+02,-7.168766604153525845e-02,5.309478158525753315e+02,-7.161229081433785615e-02,-8.601179962640049734e-03,3.260442901091289928e-09,-8.601179962640162491e-03,1.183232209760073098e-08,-1.599400323443045693e+02,-8.714950540930013409e-03,-1.599400323741233763e+02,-8.465240322696469116e-03,4.117039112474664364e+01,-1.261940578237750890e-03,4.117039112481432284e+01,-1.260095785930818394e-03
1.778279410038924979e+00,5.309478154577516307e+02,-7.307650597997898678e-02,5.309478154766050011e+02,-7.299967047204926340e-02,-8.601179962640051468e-03,3.323609045788936794e-09,-8.601179962639303803e-03,1.206155542338161623e-08,-1.599400323258509502e+02,-8.883789511674310135e-03,-1.599400323568266629e+02,-8.629241536136240606e-03,4.117039112324299310e+01,-1.286388766239160517e-03,4.117039112331301709e+01,-1.284508233874478121e-03
1.812730881184700937e+00,5.309478150665457861e+02,-7.449225258647595993e-02,5.309478150859104062e+02,-7.441392850699850292e-02,-8.601179962638960327e-03,3.387998938902819486e-09,-8.601179962639078289e-03,1.229522979777647139e-08,-1.599400323066211058e+02,-9.055899481778217214e-03,-1.599400323388232152e+02,-8.796420024721125427e-03,4.117039112146081692e+01,-1.311310600850264718e-03,4.117039112153374703e+01,-1.309393636018388188e-03
1.847849797422292939e+00,5.309478146589381140e+02,-7.593542713640639985e-02,5.309478146791448125e+02,-7.585558564665553782e-02,-8.601179962639832893e-03,3.453636288706812190e-09,-8.601179962639282986e-03,1.253343125937910462e-08,-1.599400322866817135e+02,-9.231343821908613578e-03,-1.599400323201249989e+02,-8.966837343347029698e-03,4.117039111983654465e+01,-1.336715258284781405e-03,4.117039111991216771e+01,-1.334761155161785177e-03
1.883649089489803030e+00,5.309478142355840191e+02,-7.740656100480164392e-02,5.309478142564307745e+02,-7.732517270719274638e-02,-8.601179962637869186e-03,3.520545262782157662e-09,-8.601179962638096435e-03,1.277624751364658838e-08,-1.599400322659582230e+02,-9.410187130426779165e-03,-1.599400323007097029e+02,-9.140556239438817066e-03,4.117039111814867880e+01,-1.362612092489778447e-03,4.117039111822755615e+01,-1.360620131577529790e-03
1.920141938638803891e+00,5.309478137963303652e+02,-7.890619586105793171e-02,5.309478138180872975e+02,-7.882323078861055987e-02,-8.601179962637870921e-03,3.588750496927232674e-09,-8.601179962638197049e-03,1.302376796520317699e-08,-1.599400322444084566e+02,-9.592495257194659161e-03,-1.599400322805201426e+02,-9.317640676055295376e-03,4.117039111617582137e+01,-1.389010638630064180e-03,4.117039111625776826e+01,-1.386980086491230524e-03
1.957341781487663024e+00,5.309478133382345959e+02,-8.043488386777682131e-02,5.309478133609698034e+02,-8.035031147288805575e-02,-8.601179962637870921e-03,3.658277104217235816e-09,-8.601179962638118986e-03,1.327608375074788406e-08,-1.599400322219891564e+02,-9.778335327813558395e-03,-1.599400322595316482e+02,-9.498155855444594814e-03,4.117039111435315135e+01,-1.415920616644016647e-03,4.117039111443874333e+01,-1.413850725632030073e-03
1.995262314968881956e+00,5.309478128642349475e+02,-8.199318788660314716e-02,5.309478128876403389e+02,-8.190697702973985528e-02,-8.601179962638089496e-03,3.729150684255468939e-09,-8.601179962637400811e-03,1.353328777261539528e-08,-1.599400321987511120e+02,-9.967775768353375615e-03,-1.599400322377519501e+02,-9.682168243053689699e-03,4.117039111234989690e+01,-1.443351934727325758e-03,4.117039111243894922e+01,-1.441241942711069153e-03
2.033917501372294989e+00,5.309478123704891459e+02,-8.358168168174261170e-02,5.309478123949493238e+02,-8.349380062030566096e-02,-8.601179962637000090e-03,3.801397332600068569e-09,-8.601179962637353973e-03,1.379547473298412924e-08,-1.599400321745474116e+02,-1.016088633051231115e-02,-1.599400322150811178e+02,-9.869745591985298536e-03,4.117039111027169440e+01,-1.471314693061644575e-03,4.117039111036480392e+01,-1.469163823144926028e-03
2.073321573485957803e+00,5.309478118578082331e+02,-8.520095013461838340e-02,5.309478118830812718e+02,-8.511136651084671989e-02,-8.601179962636562940e-03,3.875043650369626293e-09,-8.601179962636316609e-03,1.406274116874204256e-08,-1.599400321494429988e+02,-1.035773811734658906e-02,-1.599400321915636596e+02,-1.006095696797144716e-02,4.117039110822825876e+01,-1.499819187505189869e-03,4.117039110832367754e+01,-1.497626647740435673e-03
2.113489039836649042e+00,5.309478113256553797e+02,-8.685158945742649239e-02,5.309478113520661964e+02,-8.676027028685859288e-02,-8.601179962636562940e-03,3.950116754041881373e-09,-8.601179962636233342e-03,1.433518548703592935e-08,-1.599400321233387956e+02,-1.055840360940533615e-02,-1.599400321671025154e+02,-1.025587277477269313e-02,4.117039110588413564e+01,-1.528875913350319056e-03,4.117039110598367557e+01,-1.526640896447469106e-03
2.154434690031886035e+00,5.309478107709508095e+02,-8.853420741224936330e-02,5.309478107985277120e+02,-8.844111907130591810e-02,-8.601179962636564674e-03,4.026644285432476106e-09,-8.601179962636335691e-03,1.461290800149938266e-08,-1.599400320962238879e+02,-1.076295669145479507e-02,-1.599400321416890165e+02,-1.045456478012475945e-02,4.117039110367771571e+01,-1.558495569276706523e-03,4.117039110378005518e+01,-1.556217252305402195e-03
2.196173600205439058e+00,5.309478101966158192e+02,-9.024942353758109992e-02,5.309478102250901657e+02,-9.015453175117395246e-02,-8.601179962635473533e-03,4.104654421874922038e-09,-8.601179962635256693e-03,1.489601096919028997e-08,-1.599400320680242658e+02,-1.097147267965230440e-02,-1.599400321152739366e+02,-1.065710614215045933e-02,4.117039110116296996e+01,-1.588689061168687420e-03,4.117039110127031165e+01,-1.586366605255844003e-03
2.238721138568342983e+00,5.309478095980630314e+02,-9.199786937205522985e-02,5.309478096275452117e+02,-9.190113920119785673e-02,-8.601179962636564674e-03,4.184175886601034226e-09,-8.601179962635414553e-03,1.518459862824719659e-08,-1.599400320387259740e+02,-1.118402834930207028e-02,-1.599400320878287687e+02,-1.086357143630313667e-02,4.117039109877960357e+01,-1.619467506263086876e-03,4.117039109889022797e+01,-1.617100056283390062e-03
2.282092971067454013e+00,5.309478089776458773e+02,-9.378018869172340122e-02,5.309478090084520545e+02,-9.368158452061156605e-02,-8.601179962635039852e-03,4.265237959303738978e-09,-8.601179962634340759e-03,1.547877723625672348e-08,-1.599400320083076963e+02,-1.140070196311140233e-02,-1.599400320593178151e+02,-1.107403668282033390e-02,4.117039109619250326e+01,-1.650842237116378636e-03,4.117039109630825067e+01,-1.648428921378054541e-03
2.326305067153628947e+00,5.309478083311487353e+02,-9.559703774257446995e-02,5.309478083633142660e+02,-9.549652326530634616e-02,-8.601179962635039852e-03,4.347870486933685011e-09,-8.601179962634498619e-03,1.577865510939373380e-08,-1.599400319766625387e+02,-1.162157329999837993e-02,-1.599400320296816460e+02,-1.128857937471492746e-02,4.117039109350941573e+01,-1.682824805870688839e-03,4.117039109362900007e+01,-1.680364735794011169e-03
2.371373705661659059e+00,5.309478076614517477e+02,-9.744908548683728355e-02,5.309478076947156069e+02,-9.734662369402895254e-02,-8.601179962634169021e-03,4.432103894673895323e-09,-8.601179962633612175e-03,1.608434266228743498e-08,-1.599400319438218219e+02,-1.184672368449556264e-02,-1.599400319988982631e+02,-1.150727850631356325e-02,4.117039109061349222e+01,-1.715426988455379760e-03,4.117039109073917302e+01,-1.712919258246019000e-03
2.417315480804107963e+00,5.309478069638892066e+02,-9.933701384417983893e-02,5.309478069984012336e+02,-9.923256700959776078e-02,-8.601179962633076145e-03,4.517969197155244412e-09,-8.601179962632959919e-03,1.639595244868956949e-08,-1.599400319042170509e+02,-1.207623601582992132e-02,-1.599400319614468629e+02,-1.173021460153176980e-02,4.117039108783473722e+01,-1.748660788977805152e-03,4.117039108796483760e+01,-1.746104475292694150e-03
2.464147308281285031e+00,5.309478062396001405e+02,-1.012615179475058885e-01,5.309478062756375039e+02,-1.011550476140774674e-01,-8.601179962633077880e-03,4.605498009866930106e-09,-8.601179962632467257e-03,1.671359920290701833e-08,-1.599400318687298750e+02,-1.231019480176039071e-02,-1.599400319281890859e+02,-1.195746974671792542e-02,4.117039108472765463e+01,-1.782538444041393676e-03,4.117039108486249432e+01,-1.779932605649288445e-03
2.511886431509584128e+00,5.309478054873270594e+02,-1.032233063960008995e-01,5.309478055246194117e+02,-1.031147733613970441e-01,-8.601179962632205314e-03,4.694722560800140002e-09,-8.601179962631554793e-03,1.703739988204990514e-08,-1.599400318318607219e+02,-1.254868618477978683e-02,-1.599400318936512519e+02,-1.218912761612090008e-02,4.117039108161738170e+01,-1.817072427380959053e-03,4.117039108175728046e+01,-1.814416104815657358e-03
2.560550427970480047e+00,5.309478047047026621e+02,-1.052231015164318273e-01,5.309478047433907477e+02,-1.051124658189969557e-01,-8.601179962631769899e-03,4.785675702317994825e-09,-8.601179962631703979e-03,1.736747370909912874e-08,-1.599400317935323130e+02,-1.279179797708215535e-02,-1.599400318577422411e+02,-1.242527350584295316e-02,4.117039107838883893e+01,-1.852275454353036329e-03,4.117039107853413071e+01,-1.849567669560156112e-03
2.610157215682541221e+00,5.309478038931487163e+02,-1.072616396310140385e-01,5.309478039335324411e+02,-1.071488605349603385e-01,-8.601179962631115908e-03,4.878390923241935999e-09,-8.601179962630621512e-03,1.770394221679312865e-08,-1.599400317537042895e+02,-1.303961969209280376e-02,-1.599400318204417886e+02,-1.266599436447712022e-02,4.117039107492889372e+01,-1.888160486654698799e-03,4.117039107507994800e+01,-1.885400242631531369e-03
2.660725059798814129e+00,5.309478030481985797e+02,-1.093396713247712648e-01,5.309478030900465910e+02,-1.092247073049042450e-01,-8.601179962629372511e-03,4.972902361195396991e-09,-8.601179962629545983e-03,1.804692929239048599e-08,-1.599400317123342177e+02,-1.329224257742584424e-02,-1.599400317816880204e+02,-1.291137882510939514e-02,4.117039107145183863e+01,-1.924740737126131706e-03,4.117039107160898936e+01,-1.921927017554530886e-03
2.712272579332033029e+00,5.309478021703023387e+02,-1.114579617260968297e-01,5.309478022137785729e+02,-1.113407704528953934e-01,-8.601179962633299925e-03,5.069244815166553443e-09,-8.601179962633237475e-03,1.839656122327757214e-08,-1.599400316693380262e+02,-1.354975964847248207e-02,-1.599400317414009010e+02,-1.316151723795411926e-02,4.117039106784282154e+01,-1.962029674556220894e-03,4.117039106800645953e+01,-1.959161443428446801e-03
2.764818754010113011e+00,5.309478012591390552e+02,-1.136172907862972314e-01,5.309478013042056546e+02,-1.134978291100850467e-01,-8.601179962632210518e-03,5.167453758311085555e-09,-8.601179962632196641e-03,1.875296674345745901e-08,-1.599400316246796478e+02,-1.381226572266215126e-02,-1.599400316995475748e+02,-1.341650170362980975e-02,4.117039106398680559e+01,-2.000041028670547418e-03,4.117039106415733585e+01,-1.997117229907775619e-03
2.818382931264459046e+00,5.309478003119176037e+02,-1.158184535660033709e-01,5.309478003589953232e+02,-1.156966775013440335e-01,-8.601179962631337952e-03,5.267565351034526673e-09,-8.601179962631084683e-03,1.911627708097097593e-08,-1.599400315782589246e+02,-1.407985745435904636e-02,-1.599400316560597162e+02,-1.367642610706085865e-02,4.117039105999067772e+01,-2.038788795208698081e-03,4.117039106016650152e+01,-2.035808352271969903e-03
2.872984833353669831e+00,5.309477993270198795e+02,-1.180622605294145144e-01,5.309477993759197716e+02,-1.179381252384563566e-01,-8.601179962630467121e-03,5.369616454291746804e-09,-8.601179962630245077e-03,1.948662600619955420e-08,-1.599400315300066495e+02,-1.435263337046372052e-02,-1.599400316108667539e+02,-1.394138615204867232e-02,4.117039105595400628e+01,-2.078287241056384332e-03,4.117039105613755368e+01,-2.075249056550816911e-03
2.928644564625241919e+00,5.309477983038094635e+02,-1.203495378426474166e-01,5.309477983545339157e+02,-1.202229976189559818e-01,-8.601179962630250281e-03,5.473644643164094182e-09,-8.601179962629818335e-03,1.986414988112473587e-08,-1.599400314798845955e+02,-1.463069390669194565e-02,-1.599400315639117025e+02,-1.421147939651336289e-02,4.117039105176528579e+01,-2.118550909477505319e-03,4.117039105195539861e+01,-2.115453864747516861e-03
2.985382618917966191e+00,5.309477972405251194e+02,-1.226811276770371772e-01,5.309477972932373859e+02,-1.225521359287588125e-01,-8.601179962629813130e-03,5.579688220690214106e-09,-8.601179962629133119e-03,2.024898770953177020e-08,-1.599400314278012729e+02,-1.491414144453819673e-02,-1.599400315151073926e+02,-1.448680528840507430e-02,4.117039104730567800e+01,-2.159594625488451755e-03,4.117039104750440259e+01,-2.156437580206525817e-03
3.043219887107727839e+00,5.309477961357549702e+02,-1.250578885198465606e-01,5.309477961904793801e+02,-1.249263977524177616e-01,-8.601179962628942299e-03,5.687786231974042770e-09,-8.601179962628241471e-03,2.064128118819568894e-08,-1.599400313736678640e+02,-1.520308034898527720e-02,-1.599400314643919501e+02,-1.476746520233339702e-02,4.117039104268159377e+01,-2.201433501340895917e-03,4.117039104288744511e+01,-2.198215293087021557e-03
3.102177664799508072e+00,5.309477949887168506e+02,-1.274806954905123579e-01,5.309477950456232520e+02,-1.273466572893037496e-01,-8.601179962627634318e-03,5.797978478558003461e-09,-8.601179962627304720e-03,2.104117475905100189e-08,-1.599400313174317318e+02,-1.549761700693058630e-02,-1.599400314117001756e+02,-1.505356247688476208e-02,4.117039103788508214e+01,-2.244082942052026339e-03,4.117039103809891998e+01,-2.240802385886316462e-03
3.162277660168387072e+00,5.309477937959258043e+02,-1.299504406612948804e-01,5.309477938549986220e+02,-1.298138056736305723e-01,-8.601179962626326336e-03,5.910305533083188116e-09,-8.601179962626324602e-03,2.144881566237975114e-08,-1.599400312589810369e+02,-1.579785986635650133e-02,-1.599400313569422849e+02,-1.534520245267058554e-02,4.117039103290952085e+01,-2.287558651087930831e-03,4.117039103313148729e+01,-2.284214539114001394e-03
3.223542001952469871e+00,5.309477925565012129e+02,-1.324680333882016503e-01,5.309477926179644101e+02,-1.323287513053887643e-01,-8.601179962625672346e-03,6.024808754218652987e-09,-8.601179962625521425e-03,2.186435399101611722e-08,-1.599400311982624316e+02,-1.610391947626118800e-02,-1.599400313000470248e+02,-1.564249251111994934e-02,4.117039102774702997e+01,-2.331876636145320536e-03,4.117039102797804873e+01,-2.328467737065713881e-03
3.285993247600662137e+00,5.309477912678279381e+02,-1.350344006437751709e-01,5.309477913316894728e+02,-1.348924201823611668e-01,-8.601179962624801514e-03,6.141530301899369310e-09,-8.601179962624251607e-03,2.228794274562006699e-08,-1.599400311351741379e+02,-1.641590852735581862e-02,-1.599400312409401579e+02,-1.594554211401371518e-02,4.117039102239224491e+01,-2.377053215046173208e-03,4.117039102263247941e+01,-2.373578273708823721e-03
