frequency_hz,dm_tian_real,dm_tian_imag,dm_old_real,dm_old_imag,input_cm_tian_real,input_cm_tian_imag,input_cm_old_real,input_cm_old_imag,stage1_cm_tian_real,stage1_cm_tian_imag,stage1_cm_old_real,stage1_cm_old_imag,output_cm_tian_real,output_cm_tian_imag,output_cm_old_real,output_cm_old_imag
1.439903320881634086e+00,3.703449467461921358e+02,-6.247544941081186604e-02,3.703449467594650173e+02,-6.242979854339256868e-02,-3.424362157571373723e-03,-3.295474511196496310e-10,-3.424362157571187674e-03,1.053136093302445079e-08,-9.368794774735051760e+02,-2.468179094537183704e-01,-9.368794819116136523e+02,-2.383808469393814689e-01,7.474622699189886532e+01,-1.032126103924869325e-03,7.474622699195573716e+01,-1.028958541740000255e-03
1.467799267622071024e+00,3.703449463341075329e+02,-6.368581658067436202e-02,3.703449463478587518e+02,-6.363928129692969504e-02,-3.424362157571373723e-03,-3.359319340300333143e-10,-3.424362157571148209e-03,1.073539010597767706e-08,-9.368794749300338935e+02,-2.515996320690399579e-01,-9.368794795417966270e+02,-2.429991143118028774e-01,7.474622699134674519e+01,-1.052121984478715608e-03,7.474622699140701343e+01,-1.048893055572467812e-03
1.496235656094434985e+00,3.703449459057976583e+02,-6.491963277764986606e-02,3.703449459201730747e+02,-6.487219594340383477e-02,-3.424362157571373723e-03,-3.424401066302571931e-10,-3.424362157571178567e-03,1.094337203524428679e-08,-9.368794722871292606e+02,-2.564739932797863164e-01,-9.368794770794348779e+02,-2.477068535859416887e-01,7.474622699077436039e+01,-1.072505254942890006e-03,7.474622699083813870e+01,-1.069213770427953486e-03
1.525222956539020069e+00,3.703449454608167457e+02,-6.617735229095246530e-02,3.703449454756878936e+02,-6.612899643998418342e-02,-3.424362157571373723e-03,-3.490743652208678951e-10,-3.424362157571230175e-03,1.115538329949303529e-08,-9.368794695408931830e+02,-2.614427878160266450e-01,-9.368794745205046866e+02,-2.525057981420621989e-01,7.474622699017643868e+01,-1.093283420410219673e-03,7.474622699024384076e+01,-1.089928168366392433e-03
1.554771842041174912e+00,3.703449449984190096e+02,-6.745943821084871006e-02,3.703449450138492693e+02,-6.741014553862367809e-02,-3.424362157571373723e-03,-3.558371525270874930e-10,-3.424362157571210225e-03,1.137150196098849729e-08,-9.368794666874697441e+02,-2.665078451781491831e-01,-9.368794718618096340e+02,-2.573977149424390154e-01,7.474622698956164868e+01,-1.114464131373746206e-03,7.474622698962775758e+01,-1.111043876401558023e-03
1.584893192461114930e+00,3.703449445178176234e+02,-6.876636259925605899e-02,3.703449445339482509e+02,-6.871611495633361821e-02,-3.424362157572476140e-03,-3.627309585981841333e-10,-3.424362157572769308e-03,1.159180759433352367e-08,-9.368794637216785759e+02,-2.716710303093476386e-01,-9.368794690990370100e+02,-2.623844051809059441e-01,7.474622698891887751e+01,-1.136055186542647179e-03,7.474622698898892281e+01,-1.132568669308935995e-03
1.615598098439875008e+00,3.703449440185513595e+02,-7.009860666369126247e-02,3.703449440352566739e+02,-7.004738554891364044e-02,-3.424362157572476140e-03,-3.697583217240653418e-10,-3.424362157572749359e-03,1.181638131576856603e-08,-9.368794606407017227e+02,-2.769342442846280949e-01,-9.368794662279125305e+02,-2.674677049466538947e-01,7.474622698824909151e+01,-1.158064535714638547e-03,7.474622698832320111e+01,-1.154510472488416749e-03
1.646897865482870094e+00,3.703449434997180560e+02,-7.145666093416601361e-02,3.703449435170495576e+02,-7.140444748800996166e-02,-3.424362157572476140e-03,-3.769218293707130550e-10,-3.424362157572803569e-03,1.204530581303802035e-08,-9.368794574384393172e+02,-2.822994250074538636e-01,-9.368794632445845991e+02,-2.726494859005022531e-01,7.474622698755322858e+01,-1.180500282702734178e-03,7.474622698763161566e+01,-1.176877364882672472e-03
1.678804018122562081e+00,3.703449429604938814e+02,-7.284102544398880774e-02,3.703449429786034557e+02,-7.278780044159632867e-02,-3.424362157572476140e-03,-3.842241191319087848e-10,-3.424362157572838263e-03,1.227866537583650369e-08,-9.368794541107521354e+02,-2.877685479263153434e-01,-9.368794601442618841e+02,-2.779316559632570294e-01,7.474622698683600674e+01,-1.203370688319175576e-03,7.474622698691241851e+01,-1.199677581951567569e-03
1.711328304161781944e+00,3.703449424002856176e+02,-7.425220991393913228e-02,3.703449424190664558e+02,-7.419795375789839387e-02,-3.424362157572476140e-03,-3.916678797012071833e-10,-3.424362157572867320e-03,1.251654592684349287e-08,-9.368794506537062716e+02,-2.933436267611001513e-01,-9.368794569233378979e+02,-2.833161600194377128e-01,7.474622698608807525e+01,-1.226684173416483017e-03,7.474622698616906291e+01,-1.222919518704701633e-03
1.744482698999255899e+00,3.703449418181779720e+02,-7.569073393973020647e-02,3.703449418376848712e+02,-7.563542665302305790e-02,-3.424362157572696450e-03,-3.992558518612674739e-10,-3.424362157572949719e-03,1.275903505336049971e-08,-9.368794470610358758e+02,-2.990267142429386960e-01,-9.368794535758888742e+02,-2.888049806312913970e-01,7.474622698530642140e+01,-1.250449321988644129e-03,7.474622698539215548e+01,-1.246611732791855741e-03
1.778279410038924979e+00,3.703449412132695784e+02,-7.715712718345062171e-02,3.703449412334975364e+02,-7.710074840201042168e-02,-3.424362157573799300e-03,-4.069908294931002916e-10,-3.424362157573005664e-03,1.300622203956051044e-08,-9.368794433280255589e+02,-3.048199028724022930e-01,-9.368794500975573101e+02,-2.944001387710752926e-01,7.474622698449563529e+01,-1.274674884331784830e-03,7.474622698458634318e+01,-1.270762947654778150e-03
1.812730881184700937e+00,3.703449405846406535e+02,-7.865192956857224027e-02,3.703449406056776070e+02,-7.859445853384855463e-02,-3.424362157573799300e-03,-4.148756606055593020e-10,-3.424362157573012603e-03,1.325819789936178108e-08,-9.368794394491703770e+02,-3.107253256885012527e-01,-9.368794464832078575e+02,-3.001036945637664544e-01,7.474622698365772067e+01,-1.299369780265691556e-03,7.474622698374845697e+01,-1.295382055738432186e-03
1.847849797422292939e+00,3.703449399314440598e+02,-8.017569147878662872e-02,3.703449399532800044e+02,-8.011710703002235257e-02,-3.424362157573578556e-03,-4.229132483825073445e-10,-3.424362157573017373e-03,1.351505540994003425e-08,-9.368794354173875263e+02,-3.167451570534897676e-01,-9.368794427271138829e+02,-3.059177480456776732e-01,7.474622698278186306e+01,-1.324543102417702432e-03,7.474622698287792844e+01,-1.320478121765524676e-03
1.883649089489803030e+00,3.703449392526891302e+02,-8.172897396056631736e-02,3.703449392753918801e+02,-8.166925452708072297e-02,-3.424362157573578556e-03,-4.311065522532283663e-10,-3.424362157573105844e-03,1.377688914588778420e-08,-9.368794312296494127e+02,-3.228816134572395358e-01,-9.368794388247041525e+02,-3.118444399388071164e-01,7.474622698187317837e+01,-1.350204119571601349e-03,7.474622698197482862e+01,-1.346060386074065347e-03
1.920141938638803891e+00,3.703449385473936672e+02,-8.331234892980010631e-02,3.703449385709714647e+02,-8.325147252298721601e-02,-3.424362157573578556e-03,-4.394585889814050122e-10,-3.424362157573084160e-03,1.404379551403709209e-08,-9.368794268760838122e+02,-3.291369543259586306e-01,-9.368794347692415840e+02,-3.178859524368751743e-01,7.474622698093413931e+01,-1.376362280079739897e-03,7.474622698103515006e+01,-1.372138268019474630e-03
1.957341781487663024e+00,3.703449378145365358e+02,-8.492639938235335695e-02,3.703449378390447464e+02,-8.486434358763290942e-02,-3.424362157573578556e-03,-4.479724337755872453e-10,-3.424362157573114084e-03,1.431587278895687885e-08,-9.368794223535775245e+02,-3.355134828634012689e-01,-9.368794305553227559e+02,-3.240445100110888044e-01,7.474622697995316400e+01,-1.403027215341466931e-03,7.474622698006020016e+01,-1.398721369443111859e-03
1.995262314968881956e+00,3.703449370529488078e+02,-8.657171960867357519e-02,3.703449370784139205e+02,-8.650846157720384899e-02,-3.424362157573358247e-03,-4.566512214221904724e-10,-3.424362157573248959e-03,1.459322114913654808e-08,-9.368794176537099929e+02,-3.420135468905469156e-01,-9.368794261761440794e+02,-3.303223802273428378e-01,7.474622697893136092e+01,-1.430208743350376999e-03,7.474622697904460722e+01,-1.425819478207230370e-03
2.033917501372294989e+00,3.703449362615417613e+02,-8.824891541270654671e-02,3.703449362880533045e+02,-8.818443185301437504e-02,-3.424362157573799734e-03,-4.654981474392097877e-10,-3.424362157573232479e-03,1.487594271387238658e-08,-9.368794127699391083e+02,-3.486395397150559017e-01,-9.368794216262092505e+02,-3.367218745829968496e-01,7.474622697787614811e+01,-1.457916872309073138e-03,7.474622697799081550e+01,-1.453442571799382250e-03
2.073321573485957803e+00,3.703449354391984230e+02,-8.995860433490883434e-02,3.703449354667554303e+02,-8.989287150424146722e-02,-3.424362157573799734e-03,-4.745164692530105390e-10,-3.424362157573343935e-03,1.516414158086728742e-08,-9.368794076956459094e+02,-3.553939010111235031e-01,-9.368794168978303105e+02,-3.432453493554829538e-01,7.474622697677324368e+01,-1.486161804313087869e-03,7.474622697689461859e+01,-1.481600821005581246e-03
2.113489039836649042e+00,3.703449345846490246e+02,-9.170141587955690787e-02,3.703449346133291442e+02,-9.163440957522034358e-02,-3.424362157573799734e-03,-4.837095073976802456e-10,-3.424362157573381665e-03,1.545792386455942589e-08,-9.368794024221793961e+02,-3.622791177162550391e-01,-9.368794119844122861e+02,-3.498952064721930766e-01,7.474622697562992357e+01,-1.514953939108951717e-03,7.474622697575827601e+01,-1.510304593655677425e-03
2.154434690031886035e+00,3.703449336968215562e+02,-9.347799174670436140e-02,3.703449337265125223e+02,-9.340968729701933093e-02,-3.424362157573799734e-03,-4.930806467375333011e-10,-3.424362157573411156e-03,1.575739773519383461e-08,-9.368793969429298159e+02,-3.692977249500148385e-01,-9.368794068790930396e+02,-3.566738943939066209e-01,7.474622697444581831e+01,-1.544303877922239155e-03,7.474622697457509446e+01,-1.539564458440158875e-03
2.196173600205439058e+00,3.703449327741507773e+02,-9.528898606810541627e-02,3.703449328050335794e+02,-9.521935832356447083e-02,-3.424362157573799734e-03,-5.026333377137345567e-10,-3.424362157573543428e-03,1.606267345864999205e-08,-9.368793912486489717e+02,-3.764523069438456271e-01,-9.368794015739446195e+02,-3.635839090156709474e-01,7.474622697321022713e+01,-1.574222427360787938e-03,7.474622697334703503e+01,-1.569391188802245814e-03
2.238721138568342983e+00,3.703449318153571994e+02,-9.713506564845343638e-02,3.703449318475149425e+02,-9.706408897226756483e-02,-3.424362157573799734e-03,-5.123710976140396048e-10,-3.424362157573638404e-03,1.637386343704214479e-08,-9.368793853326897079e+02,-3.837454979966716251e-01,-9.368793960613261333e+02,-3.706277945867830215e-01,7.474622697193026966e+01,-1.604720603394843440e-03,7.474622697206980604e+01,-1.599795766904047638e-03
2.282092971067454013e+00,3.703449308191544560e+02,-9.901691021075267884e-02,3.703449308525041488e+02,-9.894455846937129373e-02,-3.424362157573799734e-03,-5.222975118689538149e-10,-3.424362157573644910e-03,1.669108225010492384e-08,-9.368793791845762371e+02,-3.911799834396801345e-01,-9.368793903329062687e+02,-3.778081446468087301e-01,7.474622697059386667e+01,-1.635809635411573405e-03,7.474622697074156008e+01,-1.630789387670533589e-03
2.326305067153628947e+00,3.703449297838333791e+02,-1.009352126463662347e-01,3.703449298185311704e+02,-1.008614592000690036e-01,-3.424362157573799734e-03,-5.324162353708032384e-10,-3.424362157573685676e-03,1.701444669738212338e-08,-9.368793727952411245e+02,-3.987585006292153622e-01,-9.368793843804216976e+02,-3.851276029810999924e-01,7.474622696921242948e+01,-1.667500970351539717e-03,7.474622696936222610e+01,-1.662383462911472308e-03
2.371373705661659059e+00,3.703449287081480747e+02,-1.028906792706064111e-01,3.703449287441459887e+02,-1.028154969634582222e-01,-3.424362157573799734e-03,-5.427309938201484860e-10,-3.424362157573696951e-03,1.734407584123178114e-08,-9.368793661570128961e+02,-4.064838399547669456e-01,-9.368793781948869537e+02,-3.925888645935704524e-01,7.474622696777056774e+01,-1.699806276921260332e-03,7.474622696792916088e+01,-1.694589625523054395e-03
2.417315480804107963e+00,3.703449275902268596e+02,-1.048840300822099225e-01,3.703449276277393096e+02,-1.048073912323176649e-01,-3.424362157573799734e-03,-5.532455850972815129e-10,-3.424362157573876495e-03,1.768009105066489462e-08,-9.368793590710640729e+02,-4.143588456961879718e-01,-9.368793715800790096e+02,-4.001946765396007244e-01,7.474622696627886853e+01,-1.732737449891943180e-03,7.474622696644156861e+01,-1.727419733771303487e-03
2.464147308281285031e+00,3.703449264287176561e+02,-1.069159990290656503e-01,3.703449264676476673e+02,-1.068378754180658169e-01,-3.424362157574240787e-03,-5.639638806606779448e-10,-3.424362157573942848e-03,1.802261604603313247e-08,-9.368793519029610479e+02,-4.223864177359182848e-01,-9.368793649012748119e+02,-4.079478395741041319e-01,7.474622696472243888e+01,-1.766306614476803680e-03,7.474622696489463181e+01,-1.760885875658003150e-03
2.511886431509584128e+00,3.703449252217757248e+02,-1.089873342778867327e-01,3.703449252621817891e+02,-1.089076971408167172e-01,-3.424362157573799734e-03,-5.748898269723292593e-10,-3.424362157573957594e-03,1.837177694458304054e-08,-9.368793444544568274e+02,-4.305695116382626808e-01,-9.368793579609383642e+02,-4.158512082313358116e-01,7.474622696311107006e+01,-1.800526130797861250e-03,7.474622696328675886e+01,-1.795000373371818210e-03
2.560550427970480047e+00,3.703449239675506419e+02,-1.110987984899517861e-01,3.703449240095170012e+02,-1.110176185045874120e-01,-3.424362157574681841e-03,-5.860274469512812051e-10,-3.424362157574120224e-03,1.872770230689134433e-08,-9.368793367141769295e+02,-4.389111403921198695e-01,-9.368793507494054893e+02,-4.239076925081161074e-01,7.474622696143538292e+01,-1.835408598434869112e-03,7.474622696161624447e+01,-1.829775787825151968e-03
2.610157215682541221e+00,3.703449226641380392e+02,-1.132511691018819183e-01,3.703449227078355079e+02,-1.131684163779799190e-01,-3.424362157574681841e-03,-5.973808414542442918e-10,-3.424362157574206960e-03,1.909052318420161022e-08,-9.368793286716796729e+02,-4.474143753590911765e-01,-9.368793432558339873e+02,-4.321202587767534187e-01,7.474622695968845676e+01,-1.870966861065469309e-03,7.474622695987993382e+01,-1.865224923278995970e-03
2.660725059798814129e+00,3.703449213099439135e+02,-1.154452386121195967e-01,3.703449213553474806e+02,-1.153608826802395293e-01,-3.424362157574461097e-03,-6.089541907859341850e-10,-3.424362157574270711e-03,1.946037316667677432e-08,-9.368793203135470549e+02,-4.560823474006369116e-01,-9.368793354687717283e+02,-4.404919308776946707e-01,7.474622695787982707e+01,-1.907214011194927538e-03,7.474622695807602213e+01,-1.901360832057577511e-03
2.712272579332033029e+00,3.703449199026260317e+02,-1.176818148720718132e-01,3.703449199497974860e+02,-1.175958246725281181e-01,-3.424362157575122894e-03,-6.207517562381743088e-10,-3.424362157574366555e-03,1.983738843258703727e-08,-9.368793116295928485e+02,-4.649182480367442527e-01,-9.368793273771079839e+02,-4.490257912337595192e-01,7.474622695599346400e+01,-1.944163394974687343e-03,7.474622695620116986e+01,-1.938196819354061264e-03
2.764818754010113011e+00,3.703449184403304457e+02,-1.199617213843112429e-01,3.703449184893578376e+02,-1.198740652557016700e-01,-3.424362157577107418e-03,-6.327778816590309979e-10,-3.424362157576701492e-03,2.022170779844987033e-08,-9.368793026046760133e+02,-4.739253306129591614e-01,-9.368793189688975644e+02,-4.577249819839670497e-01,7.474622695403870409e+01,-1.981828617118963284e-03,7.474622695425330221e+01,-1.975746448129644083e-03
2.818382931264459046e+00,3.703449169208927856e+02,-1.222857976052979662e-01,3.703449169717523546e+02,-1.221964432727563055e-01,-3.424362157576887108e-03,-6.450369950513541965e-10,-3.424362157576766111e-03,2.061347277014359989e-08,-9.368792932280152854e+02,-4.831069115078139298e-01,-9.368793102321136530e+02,-4.665927061411402343e-01,7.474622695200882561e+01,-2.020223545911876278e-03,7.474622695222949176e+01,-2.014023544107314094e-03
2.872984833353669831e+00,3.703449153418656579e+02,-1.246548992544614792e-01,3.703449153947435093e+02,-1.245638138179850779e-01,-3.424362157576887108e-03,-6.575336102045342162e-10,-3.424362157576783024e-03,2.101282759500780181e-08,-9.368792834838369572e+02,-4.924663713438923174e-01,-9.368793011530792683e+02,-4.756322287696608808e-01,7.474622694989194827e+01,-2.059362318314264615e-03,7.474622695012550366e+01,-2.053042200862441411e-03
2.928644564625241919e+00,3.703449137010816230e+02,-1.270698986296463495e-01,3.703449137560676832e+02,-1.269770485517821290e-01,-3.424362157576666364e-03,-6.702723283556300215e-10,-3.424362157576953027e-03,2.141991931495620797e-08,-9.368792733577704439e+02,-5.020071562393404463e-01,-9.368792917187785179e+02,-4.848468781898925273e-01,7.474622694769897180e+01,-2.099259345170407902e-03,7.474622694794086897e+01,-2.092816785012267811e-03
2.985382618917966191e+00,3.703449119962214127e+02,-1.295316849280049587e-01,3.703449120532638972e+02,-1.294370360214651683e-01,-3.424362157576887108e-03,-6.832578398839999857e-10,-3.424362157577067519e-03,2.183489782061655743e-08,-9.368792628362440382e+02,-5.117327790761054818e-01,-9.368792819156698215e+02,-4.942400472024826574e-01,7.474622694542158285e+01,-2.139929316511831551e-03,7.474622694567106862e+01,-2.133361941505278105e-03
3.043219887107727839e+00,3.703449102245188556e+02,-1.320411645731814909e-01,3.703449102838834506e+02,-1.319446819885755351e-01,-3.424362157577107418e-03,-6.964949260371119788e-10,-3.424362157577136908e-03,2.225791590652142695e-08,-9.368792519033522694e+02,-5.216468207899725984e-01,-9.368792717288916947e+02,-5.038151943366810936e-01,7.474622694305131176e+01,-2.181387206967142552e-03,7.474622694331017669e+01,-2.174692599013568119e-03
3.102177664799508072e+00,3.703449083836155182e+02,-1.345992615496460210e-01,3.703449084452577154e+02,-1.345009097622100747e-01,-3.424362157578210268e-03,-7.099884606923242313e-10,-3.424362157577306044e-03,2.268912932736587634e-08,-9.368792405423872651e+02,-5.317529316905593717e-01,-9.368792611437909272e+02,-5.135758451253139567e-01,7.474622694058597006e+01,-2.223648281276056644e-03,7.474622694085992691e+01,-2.216823975430086240e-03
3.162277660168387072e+00,3.703449064705608293e+02,-1.372069177421905428e-01,3.703449065347157898e+02,-1.371066605391271787e-01,-3.424362157577769215e-03,-7.237434121517499072e-10,-3.424362157577330330e-03,2.312869685535535422e-08,-9.368792287373727277e+02,-5.420548328070476929e-01,-9.368792501443506353e+02,-5.235255934011487922e-01,7.474622693802828621e+01,-2.266728099909813901e-03,7.474622693831150855e+01,-2.259771583470802318e-03
3.223542001952469871e+00,3.703449044827884222e+02,-1.398650932834309968e-01,3.703449045494043617e+02,-1.397628937501635416e-01,-3.424362157578210268e-03,-7.377648449698895067e-10,-3.424362157577570155e-03,2.357678033866762420e-08,-9.368792164701197862e+02,-5.525563172548705326e-01,-9.368792387147198042e+02,-5.336681026217373613e-01,7.474622693536879581e+01,-2.310642524799476783e-03,7.474622693566321630e+01,-2.303551236387475169e-03
3.285993247600662137e+00,3.703449024171626434e+02,-1.425747669066139700e-01,3.703449024864066814e+02,-1.424705874135677452e-01,-3.424362157578210268e-03,-7.520579218195106520e-10,-3.424362157577620896e-03,2.403354476104334258e-08,-9.368792033485486854e+02,-5.632612511851741166e-01,-9.368792264630606041e+02,-5.440071067814958861e-01,7.474622693260675987e+01,-2.355407725177534242e-03,7.474622693291168218e+01,-2.348179053789573208e-03
