 frequency              r_VOUT                 i_VOUT                
 1.000000000000000e+00 -3.707918351570121e+01  4.702123440422503e-03 
 1.019373485938873e+00 -3.707918349237356e+01  4.793219959762888e-03 
 1.039122303835169e+00 -3.707918346813327e+01  4.886081336061119e-03 
 1.059253725177289e+00 -3.707918344294466e+01  4.980741760738060e-03 
 1.079775162327710e+00 -3.707918341676992e+01  5.077236087620775e-03 
 1.100694171252210e+00 -3.707918338957186e+01  5.175599845776362e-03 
 1.122018454301964e+00 -3.707918336130977e+01  5.275869252592529e-03 
 1.143755863049539e+00 -3.707918333194129e+01  5.378081227113274e-03 
 1.165914401179832e+00 -3.707918330142458e+01  5.482273403632994e-03 
 1.188502227437019e+00 -3.707918326971399e+01  5.588484145552116e-03 
 1.211527658628589e+00 -3.707918323676211e+01  5.696752559502962e-03 
 1.234999172687586e+00 -3.707918320252177e+01  5.807118509749353e-03 
 1.258925411794168e+00 -3.707918316694192e+01  5.919622632863239e-03 
 1.283315185557652e+00 -3.707918312996937e+01  6.034306352687539e-03 
 1.308177474260195e+00 -3.707918309155112e+01  6.151211895588990e-03 
 1.333521432163325e+00 -3.707918305162914e+01  6.270382306004146e-03 
 1.359356390878527e+00 -3.707918301014606e+01  6.391861462290037e-03 
 1.385691862803129e+00 -3.707918296703937e+01  6.515694092878138e-03 
 1.412537544622755e+00 -3.707918292224697e+01  6.641925792745133e-03 
 1.439903320881634e+00 -3.707918287570148e+01  6.770603040198875e-03 
 1.467799267622071e+00 -3.707918282733576e+01  6.901773213993483e-03 
 1.496235656094435e+00 -3.707918277707716e+01  7.035484610772014e-03 
 1.525222956539020e+00 -3.707918272485305e+01  7.171786462851128e-03 
 1.554771842041175e+00 -3.707918267058512e+01  7.310728956346159e-03 
 1.584893192461115e+00 -3.707918261419483e+01  7.452363249651529e-03 
 1.615598098439875e+00 -3.707918255559770e+01  7.596741492274877e-03 
 1.646897865482870e+00 -3.707918249470818e+01  7.743916844040236e-03 
 1.678804018122562e+00 -3.707918243143724e+01  7.893943494660379e-03 
 1.711328304161782e+00 -3.707918236569028e+01  8.046876683688340e-03 
 1.744482698999256e+00 -3.707918229737119e+01  8.202772720858087e-03 
 1.778279410038925e+00 -3.707918222637931e+01  8.361689006816348e-03 
 1.812730881184701e+00 -3.707918215261010e+01  8.523684054257505e-03 
