 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  9.795251884349e-01  9.795251884349e-01  6.617411380206e-01  7.241922756427e-01 -1.125461949643e-04 
