 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  1.010501379149e+00  1.010501379149e+00  6.160348722547e-01  6.964695048072e-01 -3.323239542252e-05 
