code,p_top_delta_v,n_top_equivalent_delta_v,n_top_complement_delta_v,differential_output_v,p_inl_lsb,n_inl_lsb,differential_inl_lsb,p_dnl_to_next_lsb,n_dnl_to_next_lsb,differential_dnl_to_next_lsb
1578,0.136156147041582,0.136157119399384,0.217029247902145,-0.080873100860563,0.667313684727583,0.666266765797997,0.666790223219925,0.319809056408622,0.325792937946356,0.322801008852986
1579,0.136269977304863,0.136271466650067,0.216914900651462,-0.0806449233465981,0.987122741136128,0.992059703744365,0.98959123207304,-0.318429061173434,-0.324176942343796,-0.321303012973638
1580,0.136328761110775,0.136329755170378,0.216856612131151,-0.0805278510203761,0.668693679962617,0.667882761400582,0.668288219099208,0.319809056408622,0.325792937946356,0.322801008852986
1581,0.136442591374057,0.136444102421061,0.216742264880468,-0.0802996735064112,0.988502736371163,0.993675699346628,0.991089227952323,0.327576416467241,0.321023873068254,0.324300131982701
1582,0.136557091552912,0.136558038348496,0.216628328953032,-0.0800712374001209,1.31607915283865,1.31469957241489,1.31538935993515,0.319809056408622,0.325792937946034,0.322801008852825
1583,0.136670921816193,0.136672385599179,0.216513981702349,-0.0798430598861559,1.63588820924719,1.64049251036094,1.63819036878779,-1.6216788857972,-1.62676386991409,-1.62422138777725
1584,0.136617303551564,0.136618328345365,0.216568038956164,-0.0799507354046002,0.0142093234499217,0.0137286404468645,0.0139689810106656,0.319809056408622,0.325792937946356,0.322801008852986
1585,0.136731133814846,0.136732675596048,0.216453691705481,-0.0797225578906352,0.334018379858467,0.339521578393233,0.336769989863459,0.327576416466919,0.321023873068254,0.32430013198254
1586,0.136845633993701,0.136846611523483,0.216339755778046,-0.0794941217843449,0.661594796325631,0.6605454514615,0.661070121846128,0.319809056408944,0.325792937946034,0.322801008852986
1587,0.136959464256983,0.136960958774166,0.216225408527362,-0.07926594427038,0.981403852734498,0.986338389407546,0.983871130699243,-0.318429061173434,-0.324176942343474,-0.321303012973477
1588,0.137018248062894,0.137019247294477,0.216167120007052,-0.079148871944158,0.662974791560987,0.662161447064085,0.662568117725573,0.319809056408622,0.325792937946034,0.322801008852825
1589,0.137132078326176,0.13713359454516,0.216052772756369,-0.0789206944301931,0.982783847969533,0.987954385010131,0.985369126578526,0.327576416466919,0.321023873068254,0.32430013198254
1590,0.137246578505031,0.137247530472595,0.215938836828933,-0.0786922583239028,1.3103602644367,1.3089782580784,1.30966925856087,0.319809056408944,0.325792937946356,0.322801008853147
1591,0.137360408768313,0.137361877723279,0.21582448957825,-0.0784640808099378,1.63016932084556,1.63477119602477,1.63247026741415,-0.960539974827481,-0.965625159572569,-0.963082577122023
1592,0.137363812097781,0.137364842491292,0.215821524810236,-0.0784577127124553,0.669629346018006,0.66914603645221,0.669387690292256,0.319809056408622,0.325792937946034,0.322801008852825
1593,0.137477642361063,0.137479189741976,0.215707177559553,-0.0782295351984904,0.989438402426551,0.994938974398257,0.992188699144888,0.327576416467241,0.321023873068254,0.324300131982701
1594,0.137592142539918,0.137593125669411,0.215593241632118,-0.0780010990922001,1.31701481889404,1.31596284746652,1.31648883112772,0.319809056408622,0.325792937946356,0.322801008852986
1595,0.1377059728032,0.137707472920094,0.215478894381435,-0.0777729215782351,1.63682387530258,1.64175578541289,1.63928983998051,-0.318429061173755,-0.324176942343796,-0.321303012973799
1596,0.137764756609111,0.137765761440405,0.215420605861124,-0.0776558492520132,1.31839481412875,1.31757884306911,1.31798682700684,0.319809056408944,0.325792937946356,0.322801008853147
1597,0.137878586872393,0.137880108691088,0.215306258610441,-0.0774276717380482,1.63820387053762,1.64337178101548,1.64078783586012,0.327576416467241,0.321023873067932,0.32430013198254
1598,0.137993087051248,0.137994044618523,0.215192322683006,-0.077199235631758,1.9657802870051,1.96439565408342,1.96508796784246,0.319809056408622,0.325792937946356,0.322801008852986
1599,0.13810691731453,0.138108391869206,0.215077975432323,-0.076971058117793,2.28558934341365,2.29018859202979,2.28788897669558,-3.59829551123545,-3.61242777412477,-3.60536167025439
1600,0.137882820760038,0.137883074683521,0.215303292618008,-0.0774204718579698,-1.31270616782188,-1.32223918209497,-1.317472693559,0.319809056408944,0.325792937946356,0.322801008853147
1601,0.13799665102332,0.137997421934204,0.215188945367325,-0.0771922943440048,-0.992897111413009,-0.996446244148603,-0.994671684705724,0.327576416466919,0.321023873067932,0.324300131982379
1602,0.138111151202175,0.138111357861639,0.21507500943989,-0.0769638582377145,-0.665320694945845,-0.675422371080658,-0.670371552723216,0.319809056408944,0.325792937946356,0.322801008853147
1603,0.138224981465457,0.138225705112322,0.214960662189206,-0.0767356807237496,-0.345511638536978,-0.34962943313429,-0.347570543870262,-0.318429061173755,-0.324176942343796,-0.321303012973799
1604,0.138283765271368,0.138283993632633,0.214902373668896,-0.0766186083975276,-0.66394069971081,-0.673806375478073,-0.668873556843932,0.319809056408944,0.325792937946677,0.322801008853308
1605,0.13839759553465,0.138398340883316,0.214788026418213,-0.0763904308835626,-0.344131643301943,-0.348013437531383,-0.346072547990817,0.327576416466919,0.32102387306761,0.324300131982219
1606,0.138512095713505,0.138512276810751,0.214674090490777,-0.0761619947772724,-0.0165552268351009,-0.0269895644640819,-0.02177241600847,0.319809056408944,0.325792937946677,0.322801008853308
1607,0.138625925976787,0.138626624061435,0.214559743240094,-0.0759338172633074,0.303253829574088,0.298803373482608,0.301028592844967,-0.960539974827803,-0.965625159572891,-0.963082577122345
1608,0.138629329306255,0.138629588829449,0.21455677847208,-0.075927449165825,-0.657286145253791,-0.66682178609027,-0.662053984277571,0.319809056408944,0.325792937946677,0.322801008853308
1609,0.138743159569537,0.138743936080132,0.214442431221397,-0.07569927165186,-0.337477088844924,-0.34102884814358,-0.339252975424134,0.327576416467241,0.32102387306761,0.324300131982379
