 time            d7              h7              c7              p7             
 0.00000000e+00 -3.65479007e-01  4.21911717e-09  9.89451627e-01  1.40326312e-03 
 5.00000000e-11 -3.65479007e-01  4.21911694e-09  9.89451627e-01  1.40326312e-03 
 1.00000000e-10 -3.65479007e-01  4.21911683e-09  9.89451627e-01  1.40326312e-03 
 2.00000000e-10 -3.65479007e-01  4.21911650e-09  9.89451627e-01  1.40326312e-03 
 4.00000000e-10 -3.65479007e-01  4.21911617e-09  9.89451627e-01  1.40326312e-03 
 8.00000000e-10 -3.65479007e-01  4.21911661e-09  9.89451627e-01  1.40326312e-03 
 1.60000000e-09 -3.65479007e-01  4.21911739e-09  9.89451627e-01  1.40326312e-03 
 3.20000000e-09 -3.65479007e-01  4.21911761e-09  9.89451627e-01  1.40326312e-03 
 6.40000000e-09 -3.65479007e-01  4.21911583e-09  9.89451627e-01  1.40326312e-03 
 1.14000000e-08 -3.65479007e-01  4.21911583e-09  9.89451627e-01  1.40326312e-03 
 1.64000000e-08 -3.65479007e-01  4.21911872e-09  9.89451627e-01  1.40326312e-03 
 2.14000000e-08 -3.65479007e-01  4.21912161e-09  9.89451627e-01  1.40326312e-03 
 2.64000000e-08 -3.65479007e-01  4.21912427e-09  9.89451627e-01  1.40326312e-03 
 3.14000000e-08 -3.65479007e-01  4.21912716e-09  9.89451627e-01  1.40326312e-03 
 3.64000000e-08 -3.65479007e-01  4.21913016e-09  9.89451627e-01  1.40326312e-03 
 4.14000000e-08 -3.65479007e-01  4.21913282e-09  9.89451627e-01  1.40326312e-03 
 4.64000000e-08 -3.65479007e-01  4.21913571e-09  9.89451627e-01  1.40326312e-03 
 5.14000000e-08 -3.65479007e-01  4.21913871e-09  9.89451627e-01  1.40326312e-03 
 5.64000000e-08 -3.65479007e-01  4.21914148e-09  9.89451627e-01  1.40326312e-03 
 6.14000000e-08 -3.65479007e-01  4.21914470e-09  9.89451627e-01  1.40326312e-03 
 6.64000000e-08 -3.65479007e-01  4.21914770e-09  9.89451627e-01  1.40326312e-03 
 7.14000000e-08 -3.65479007e-01  4.21915014e-09  9.89451627e-01  1.40326312e-03 
 7.64000000e-08 -3.65479007e-01  4.21915269e-09  9.89451627e-01  1.40326312e-03 
 8.14000000e-08 -3.65479007e-01  4.21915525e-09  9.89451627e-01  1.40326312e-03 
 8.64000000e-08 -3.65479007e-01  4.21915825e-09  9.89451627e-01  1.40326312e-03 
 9.14000000e-08 -3.65479007e-01  4.21916135e-09  9.89451627e-01  1.40326312e-03 
 9.64000000e-08 -3.65479007e-01  4.21916435e-09  9.89451627e-01  1.40326312e-03 
 1.01400000e-07 -3.65479007e-01  4.21916757e-09  9.89451627e-01  1.40326312e-03 
 1.06400000e-07 -3.65479007e-01  4.21917035e-09  9.89451627e-01  1.40326312e-03 
 1.11400000e-07 -3.65479007e-01  4.21917301e-09  9.89451627e-01  1.40326312e-03 
 1.16400000e-07 -3.65479007e-01  4.21917556e-09  9.89451627e-01  1.40326312e-03 
 1.21400000e-07 -3.65479007e-01  4.21917812e-09  9.89451627e-01  1.40326312e-03 
 1.26400000e-07 -3.65479007e-01  4.21918112e-09  9.89451627e-01  1.40326312e-03 
 1.31400000e-07 -3.65479007e-01  4.21918400e-09  9.89451627e-01  1.40326312e-03 
 1.36400000e-07 -3.65479007e-01  4.21918689e-09  9.89451627e-01  1.40326312e-03 
 1.41400000e-07 -3.65479007e-01  4.21918989e-09  9.89451627e-01  1.40326312e-03 
 1.46400000e-07 -3.65479007e-01  4.21919277e-09  9.89451627e-01  1.40326312e-03 
 1.51400000e-07 -3.65479007e-01  4.21919566e-09  9.89451627e-01  1.40326312e-03 
 1.56400000e-07 -3.65479007e-01  4.21919855e-09  9.89451627e-01  1.40326312e-03 
 1.61400000e-07 -3.65479007e-01  4.21920143e-09  9.89451627e-01  1.40326312e-03 
 1.66400000e-07 -3.65479007e-01  4.21920454e-09  9.89451627e-01  1.40326312e-03 
 1.71400000e-07 -3.65479007e-01  4.21920754e-09  9.89451627e-01  1.40326312e-03 
 1.76400000e-07 -3.65479007e-01  4.21921054e-09  9.89451627e-01  1.40326312e-03 
 1.81400000e-07 -3.65479007e-01  4.21921342e-09  9.89451627e-01  1.40326312e-03 
 1.86400000e-07 -3.65479007e-01  4.21921642e-09  9.89451627e-01  1.40326312e-03 
 1.91400000e-07 -3.65479007e-01  4.21921953e-09  9.89451627e-01  1.40326312e-03 
 1.96400000e-07 -3.65479007e-01  4.21922219e-09  9.89451627e-01  1.40326312e-03 
 2.01400000e-07 -3.65479007e-01  4.21922475e-09  9.89451627e-01  1.40326312e-03 
 2.06400000e-07 -3.65479007e-01  4.21922763e-09  9.89451627e-01  1.40326312e-03 
 2.11400000e-07 -3.65479007e-01  4.21923074e-09  9.89451627e-01  1.40326312e-03 
 2.16400000e-07 -3.65479007e-01  4.21923363e-09  9.89451627e-01  1.40326312e-03 
 2.21400000e-07 -3.65479007e-01  4.21923674e-09  9.89451627e-01  1.40326312e-03 
 2.26400000e-07 -3.65479007e-01  4.21923985e-09  9.89451627e-01  1.40326312e-03 
 2.31400000e-07 -3.65479007e-01  4.21924262e-09  9.89451627e-01  1.40326312e-03 
 2.36400000e-07 -3.65479007e-01  4.21924540e-09  9.89451627e-01  1.40326312e-03 
 2.41400000e-07 -3.65479007e-01  4.21924851e-09  9.89451627e-01  1.40326312e-03 
 2.46400000e-07 -3.65479007e-01  4.21925161e-09  9.89451627e-01  1.40326312e-03 
 2.51400000e-07 -3.65479007e-01  4.21925428e-09  9.89451627e-01  1.40326312e-03 
 2.56400000e-07 -3.65479007e-01  4.21925694e-09  9.89451627e-01  1.40326312e-03 
 2.61400000e-07 -3.65479007e-01  4.21925972e-09  9.89451627e-01  1.40326312e-03 
 2.66400000e-07 -3.65479007e-01  4.21926261e-09  9.89451627e-01  1.40326312e-03 
 2.71400000e-07 -3.65479007e-01  4.21926549e-09  9.89451627e-01  1.40326312e-03 
 2.76400000e-07 -3.65479007e-01  4.21926827e-09  9.89451627e-01  1.40326312e-03 
 2.81400000e-07 -3.65479007e-01  4.21927149e-09  9.89451627e-01  1.40326312e-03 
 2.86400000e-07 -3.65479007e-01  4.21927471e-09  9.89451627e-01  1.40326312e-03 
 2.91400000e-07 -3.65479007e-01  4.21927737e-09  9.89451627e-01  1.40326312e-03 
 2.96400000e-07 -3.65479007e-01  4.21927993e-09  9.89451627e-01  1.40326312e-03 
 3.01400000e-07 -3.65479007e-01  4.21928292e-09  9.89451627e-01  1.40326312e-03 
 3.06400000e-07 -3.65479007e-01  4.21928603e-09  9.89451627e-01  1.40326312e-03 
 3.11400000e-07 -3.65479007e-01  4.21928881e-09  9.89451627e-01  1.40326312e-03 
 3.16400000e-07 -3.65479007e-01  4.21929158e-09  9.89451627e-01  1.40326312e-03 
 3.21400000e-07 -3.65479007e-01  4.21929458e-09  9.89451627e-01  1.40326312e-03 
 3.26400000e-07 -3.65479007e-01  4.21929747e-09  9.89451627e-01  1.40326312e-03 
 3.31400000e-07 -3.65479007e-01  4.21930024e-09  9.89451627e-01  1.40326312e-03 
 3.36400000e-07 -3.65479007e-01  4.21930291e-09  9.89451627e-01  1.40326312e-03 
 3.41400000e-07 -3.65479007e-01  4.21930513e-09  9.89451627e-01  1.40326312e-03 
 3.46400000e-07 -3.65479007e-01  4.21930746e-09  9.89451627e-01  1.40326312e-03 
 3.51400000e-07 -3.65479007e-01  4.21931023e-09  9.89451627e-01  1.40326312e-03 
 3.56400000e-07 -3.65479007e-01  4.21931312e-09  9.89451627e-01  1.40326312e-03 
 3.61400000e-07 -3.65479007e-01  4.21931601e-09  9.89451627e-01  1.40326312e-03 
 3.66400000e-07 -3.65479007e-01  4.21931878e-09  9.89451627e-01  1.40326312e-03 
 3.71400000e-07 -3.65479007e-01  4.21932178e-09  9.89451627e-01  1.40326312e-03 
 3.76400000e-07 -3.65479007e-01  4.21932478e-09  9.89451627e-01  1.40326312e-03 
 3.81400000e-07 -3.65479007e-01  4.21932744e-09  9.89451627e-01  1.40326312e-03 
 3.86400000e-07 -3.65479007e-01  4.21933011e-09  9.89451627e-01  1.40326312e-03 
 3.91400000e-07 -3.65479007e-01  4.21933288e-09  9.89451627e-01  1.40326312e-03 
 3.96400000e-07 -3.65479007e-01  4.21933610e-09  9.89451627e-01  1.40326312e-03 
 4.01400000e-07 -3.65479007e-01  4.21933910e-09  9.89451627e-01  1.40326312e-03 
 4.06400000e-07 -3.65479007e-01  4.21934165e-09  9.89451627e-01  1.40326312e-03 
 4.11400000e-07 -3.65479007e-01  4.21934454e-09  9.89451627e-01  1.40326312e-03 
 4.16400000e-07 -3.65479007e-01  4.21934754e-09  9.89451627e-01  1.40326312e-03 
 4.21400000e-07 -3.65479007e-01  4.21935009e-09  9.89451627e-01  1.40326312e-03 
 4.26400000e-07 -3.65479007e-01  4.21935287e-09  9.89451627e-01  1.40326312e-03 
 4.31400000e-07 -3.65479007e-01  4.21935598e-09  9.89451627e-01  1.40326312e-03 
 4.36400000e-07 -3.65479007e-01  4.21935886e-09  9.89451627e-01  1.40326312e-03 
 4.41400000e-07 -3.65479007e-01  4.21936175e-09  9.89451627e-01  1.40326312e-03 
 4.46400000e-07 -3.65479007e-01  4.21936419e-09  9.89451627e-01  1.40326312e-03 
 4.51400000e-07 -3.65479007e-01  4.21936674e-09  9.89451627e-01  1.40326312e-03 
 4.56400000e-07 -3.65479007e-01  4.21936996e-09  9.89451627e-01  1.40326312e-03 
 4.61400000e-07 -3.65479007e-01  4.21937318e-09  9.89451627e-01  1.40326312e-03 
 4.66400000e-07 -3.65479007e-01  4.21937640e-09  9.89451627e-01  1.40326312e-03 
 4.71400000e-07 -3.65479007e-01  4.21937973e-09  9.89451627e-01  1.40326312e-03 
 4.76400000e-07 -3.65479007e-01  4.21938295e-09  9.89451627e-01  1.40326312e-03 
 4.81400000e-07 -3.65479007e-01  4.21938584e-09  9.89451627e-01  1.40326312e-03 
 4.86400000e-07 -3.65479007e-01  4.21938884e-09  9.89451627e-01  1.40326312e-03 
 4.91400000e-07 -3.65479007e-01  4.21939206e-09  9.89451627e-01  1.40326312e-03 
 4.96400000e-07 -3.65479007e-01  4.21939472e-09  9.89451627e-01  1.40326312e-03 
 5.01400000e-07 -3.65479007e-01  4.21939705e-09  9.89451627e-01  1.40326312e-03 
 5.06400000e-07 -3.65479007e-01  4.21939983e-09  9.89451627e-01  1.40326312e-03 
 5.11400000e-07 -3.65479007e-01  4.21940261e-09  9.89451627e-01  1.40326312e-03 
 5.16400000e-07 -3.65479007e-01  4.21940516e-09  9.89451627e-01  1.40326312e-03 
 5.21400000e-07 -3.65479007e-01  4.21940793e-09  9.89451627e-01  1.40326312e-03 
 5.26400000e-07 -3.65479007e-01  4.21941082e-09  9.89451627e-01  1.40326312e-03 
 5.31400000e-07 -3.65479007e-01  4.21941393e-09  9.89451627e-01  1.40326312e-03 
 5.36400000e-07 -3.65479007e-01  4.21941715e-09  9.89451627e-01  1.40326312e-03 
 5.41400000e-07 -3.65479007e-01  4.21942004e-09  9.89451627e-01  1.40326312e-03 
 5.46400000e-07 -3.65479007e-01  4.21942292e-09  9.89451627e-01  1.40326312e-03 
 5.51400000e-07 -3.65479007e-01  4.21942592e-09  9.89451627e-01  1.40326312e-03 
 5.56400000e-07 -3.65479007e-01  4.21942903e-09  9.89451627e-01  1.40326312e-03 
 5.61400000e-07 -3.65479007e-01  4.21943180e-09  9.89451627e-01  1.40326312e-03 
 5.66400000e-07 -3.65479007e-01  4.21943425e-09  9.89451627e-01  1.40326312e-03 
 5.71400000e-07 -3.65479007e-01  4.21943736e-09  9.89451627e-01  1.40326312e-03 
 5.76400000e-07 -3.65479007e-01  4.21944046e-09  9.89451627e-01  1.40326312e-03 
 5.81400000e-07 -3.65479007e-01  4.21944313e-09  9.89451627e-01  1.40326312e-03 
 5.86400000e-07 -3.65479007e-01  4.21944579e-09  9.89451627e-01  1.40326312e-03 
 5.91400000e-07 -3.65479007e-01  4.21944835e-09  9.89451627e-01  1.40326312e-03 
 5.96400000e-07 -3.65479007e-01  4.21945101e-09  9.89451627e-01  1.40326312e-03 
 6.01400000e-07 -3.65479007e-01  4.21945401e-09  9.89451627e-01  1.40326312e-03 
 6.06400000e-07 -3.65479007e-01  4.21945678e-09  9.89451627e-01  1.40326312e-03 
 6.11400000e-07 -3.65479007e-01  4.21945956e-09  9.89451627e-01  1.40326312e-03 
 6.16400000e-07 -3.65479007e-01  4.21946256e-09  9.89451627e-01  1.40326312e-03 
 6.21400000e-07 -3.65479007e-01  4.21946567e-09  9.89451627e-01  1.40326312e-03 
 6.26400000e-07 -3.65479007e-01  4.21946844e-09  9.89451627e-01  1.40326312e-03 
 6.31400000e-07 -3.65479007e-01  4.21947077e-09  9.89451627e-01  1.40326312e-03 
 6.36400000e-07 -3.65479007e-01  4.21947366e-09  9.89451627e-01  1.40326312e-03 
 6.41400000e-07 -3.65479007e-01  4.21947688e-09  9.89451627e-01  1.40326312e-03 
 6.46400000e-07 -3.65479007e-01  4.21948010e-09  9.89451627e-01  1.40326312e-03 
 6.51400000e-07 -3.65479007e-01  4.21948321e-09  9.89451627e-01  1.40326312e-03 
 6.56400000e-07 -3.65479007e-01  4.21948609e-09  9.89451627e-01  1.40326312e-03 
 6.61400000e-07 -3.65479007e-01  4.21948887e-09  9.89451627e-01  1.40326312e-03 
 6.66400000e-07 -3.65479007e-01  4.21949176e-09  9.89451627e-01  1.40326312e-03 
 6.71400000e-07 -3.65479007e-01  4.21949475e-09  9.89451627e-01  1.40326312e-03 
 6.76400000e-07 -3.65479007e-01  4.21949764e-09  9.89451627e-01  1.40326312e-03 
 6.81400000e-07 -3.65479007e-01  4.21950053e-09  9.89451627e-01  1.40326312e-03 
 6.86400000e-07 -3.65479007e-01  4.21950352e-09  9.89451627e-01  1.40326312e-03 
 6.91400000e-07 -3.65479007e-01  4.21950641e-09  9.89451627e-01  1.40326312e-03 
 6.96400000e-07 -3.65479007e-01  4.21950930e-09  9.89451627e-01  1.40326312e-03 
 7.01400000e-07 -3.65479007e-01  4.21951218e-09  9.89451627e-01  1.40326312e-03 
 7.06400000e-07 -3.65479007e-01  4.21951518e-09  9.89451627e-01  1.40326312e-03 
 7.11400000e-07 -3.65479007e-01  4.21951851e-09  9.89451627e-01  1.40326312e-03 
 7.16400000e-07 -3.65479007e-01  4.21952173e-09  9.89451627e-01  1.40326312e-03 
 7.21400000e-07 -3.65479007e-01  4.21952473e-09  9.89451627e-01  1.40326312e-03 
 7.26400000e-07 -3.65479007e-01  4.21952751e-09  9.89451627e-01  1.40326312e-03 
 7.31400000e-07 -3.65479007e-01  4.21953039e-09  9.89451627e-01  1.40326312e-03 
 7.36400000e-07 -3.65479007e-01  4.21953328e-09  9.89451627e-01  1.40326312e-03 
 7.41400000e-07 -3.65479007e-01  4.21953605e-09  9.89451627e-01  1.40326312e-03 
 7.46400000e-07 -3.65479007e-01  4.21953916e-09  9.89451627e-01  1.40326312e-03 
 7.51400000e-07 -3.65479007e-01  4.21954238e-09  9.89451627e-01  1.40326312e-03 
 7.56400000e-07 -3.65479007e-01  4.21954538e-09  9.89451627e-01  1.40326312e-03 
 7.61400000e-07 -3.65479007e-01  4.21954804e-09  9.89451627e-01  1.40326312e-03 
 7.66400000e-07 -3.65479007e-01  4.21955060e-09  9.89451627e-01  1.40326312e-03 
 7.71400000e-07 -3.65479007e-01  4.21955304e-09  9.89451627e-01  1.40326312e-03 
 7.76400000e-07 -3.65479007e-01  4.21955559e-09  9.89451627e-01  1.40326312e-03 
 7.81400000e-07 -3.65479007e-01  4.21955837e-09  9.89451627e-01  1.40326312e-03 
 7.86400000e-07 -3.65479007e-01  4.21956103e-09  9.89451627e-01  1.40326312e-03 
 7.91400000e-07 -3.65479007e-01  4.21956414e-09  9.89451627e-01  1.40326312e-03 
 7.96400000e-07 -3.65479007e-01  4.21956770e-09  9.89451627e-01  1.40326312e-03 
 8.01400000e-07 -3.65479007e-01  4.21957069e-09  9.89451627e-01  1.40326312e-03 
 8.06400000e-07 -3.65479007e-01  4.21957336e-09  9.89451627e-01  1.40326312e-03 
 8.11400000e-07 -3.65479007e-01  4.21957635e-09  9.89451627e-01  1.40326312e-03 
 8.16400000e-07 -3.65479007e-01  4.21957946e-09  9.89451627e-01  1.40326312e-03 
 8.21400000e-07 -3.65479007e-01  4.21958235e-09  9.89451627e-01  1.40326312e-03 
 8.26400000e-07 -3.65479007e-01  4.21958490e-09  9.89451627e-01  1.40326312e-03 
 8.31400000e-07 -3.65479007e-01  4.21958768e-09  9.89451627e-01  1.40326312e-03 
 8.36400000e-07 -3.65479007e-01  4.21959045e-09  9.89451627e-01  1.40326312e-03 
 8.41400000e-07 -3.65479007e-01  4.21959290e-09  9.89451627e-01  1.40326312e-03 
 8.46400000e-07 -3.65479007e-01  4.21959556e-09  9.89451627e-01  1.40326312e-03 
 8.51400000e-07 -3.65479007e-01  4.21959823e-09  9.89451627e-01  1.40326312e-03 
 8.56400000e-07 -3.65479007e-01  4.21960111e-09  9.89451627e-01  1.40326312e-03 
 8.61400000e-07 -3.65479007e-01  4.21960433e-09  9.89451627e-01  1.40326312e-03 
 8.66400000e-07 -3.65479007e-01  4.21960722e-09  9.89451627e-01  1.40326312e-03 
 8.71400000e-07 -3.65479007e-01  4.21960977e-09  9.89451627e-01  1.40326312e-03 
 8.76400000e-07 -3.65479007e-01  4.21961277e-09  9.89451627e-01  1.40326312e-03 
 8.81400000e-07 -3.65479007e-01  4.21961588e-09  9.89451627e-01  1.40326312e-03 
 8.86400000e-07 -3.65479007e-01  4.21961877e-09  9.89451627e-01  1.40326312e-03 
 8.91400000e-07 -3.65479007e-01  4.21962165e-09  9.89451627e-01  1.40326312e-03 
 8.96400000e-07 -3.65479007e-01  4.21962465e-09  9.89451627e-01  1.40326312e-03 
 9.01400000e-07 -3.65479007e-01  4.21962787e-09  9.89451627e-01  1.40326312e-03 
 9.06400000e-07 -3.65479007e-01  4.21963076e-09  9.89451627e-01  1.40326312e-03 
 9.11400000e-07 -3.65479007e-01  4.21963353e-09  9.89451627e-01  1.40326312e-03 
 9.16400000e-07 -3.65479007e-01  4.21963653e-09  9.89451627e-01  1.40326312e-03 
 9.21400000e-07 -3.65479007e-01  4.21963942e-09  9.89451627e-01  1.40326312e-03 
 9.26400000e-07 -3.65479007e-01  4.21964230e-09  9.89451627e-01  1.40326312e-03 
 9.31400000e-07 -3.65479007e-01  4.21964508e-09  9.89451627e-01  1.40326312e-03 
 9.36400000e-07 -3.65479007e-01  4.21964785e-09  9.89451627e-01  1.40326312e-03 
 9.41400000e-07 -3.65479007e-01  4.21965074e-09  9.89451627e-01  1.40326312e-03 
 9.46400000e-07 -3.65479007e-01  4.21965318e-09  9.89451627e-01  1.40326312e-03 
 9.51400000e-07 -3.65479007e-01  4.21965551e-09  9.89451627e-01  1.40326312e-03 
 9.56400000e-07 -3.65479007e-01  4.21965818e-09  9.89451627e-01  1.40326312e-03 
 9.61400000e-07 -3.65479007e-01  4.21966095e-09  9.89451627e-01  1.40326312e-03 
 9.66400000e-07 -3.65479007e-01  4.21966395e-09  9.89451627e-01  1.40326312e-03 
 9.71400000e-07 -3.65479007e-01  4.21966739e-09  9.89451627e-01  1.40326312e-03 
 9.76400000e-07 -3.65479007e-01  4.21967083e-09  9.89451627e-01  1.40326312e-03 
 9.81400000e-07 -3.65479007e-01  4.21967394e-09  9.89451627e-01  1.40326312e-03 
 9.86400000e-07 -3.65479007e-01  4.21967672e-09  9.89451627e-01  1.40326312e-03 
 9.91400000e-07 -3.65479007e-01  4.21967961e-09  9.89451627e-01  1.40326312e-03 
 9.96400000e-07 -3.65479007e-01  4.21968260e-09  9.89451627e-01  1.40326312e-03 
 1.00140000e-06 -3.65479007e-01  4.21968527e-09  9.89451627e-01  1.40326312e-03 
 1.00640000e-06 -3.65479007e-01  4.21968804e-09  9.89451627e-01  1.40326312e-03 
 1.01140000e-06 -3.65479007e-01  4.21969082e-09  9.89451627e-01  1.40326312e-03 
 1.01640000e-06 -3.65479007e-01  4.21969359e-09  9.89451627e-01  1.40326312e-03 
 1.02140000e-06 -3.65479007e-01  4.21969659e-09  9.89451627e-01  1.40326312e-03 
 1.02640000e-06 -3.65479007e-01  4.21969948e-09  9.89451627e-01  1.40326312e-03 
 1.03140000e-06 -3.65479007e-01  4.21970237e-09  9.89451627e-01  1.40326312e-03 
 1.03640000e-06 -3.65479007e-01  4.21970525e-09  9.89451627e-01  1.40326312e-03 
 1.04140000e-06 -3.65479007e-01  4.21970836e-09  9.89451627e-01  1.40326312e-03 
 1.04640000e-06 -3.65479007e-01  4.21971136e-09  9.89451627e-01  1.40326312e-03 
 1.05140000e-06 -3.65479007e-01  4.21971402e-09  9.89451627e-01  1.40326312e-03 
 1.05640000e-06 -3.65479007e-01  4.21971691e-09  9.89451627e-01  1.40326312e-03 
 1.06140000e-06 -3.65479007e-01  4.21971968e-09  9.89451627e-01  1.40326312e-03 
 1.06640000e-06 -3.65479007e-01  4.21972235e-09  9.89451627e-01  1.40326312e-03 
 1.07140000e-06 -3.65479007e-01  4.21972512e-09  9.89451627e-01  1.40326312e-03 
 1.07640000e-06 -3.65479007e-01  4.21972790e-09  9.89451627e-01  1.40326312e-03 
 1.08140000e-06 -3.65479007e-01  4.21973079e-09  9.89451627e-01  1.40326312e-03 
 1.08640000e-06 -3.65479007e-01  4.21973356e-09  9.89451627e-01  1.40326312e-03 
 1.09140000e-06 -3.65479007e-01  4.21973623e-09  9.89451627e-01  1.40326312e-03 
 1.09640000e-06 -3.65479007e-01  4.21973878e-09  9.89451627e-01  1.40326312e-03 
 1.10140000e-06 -3.65479007e-01  4.21974145e-09  9.89451627e-01  1.40326312e-03 
 1.10640000e-06 -3.65479007e-01  4.21974444e-09  9.89451627e-01  1.40326312e-03 
 1.11140000e-06 -3.65479007e-01  4.21974733e-09  9.89451627e-01  1.40326312e-03 
 1.11640000e-06 -3.65479007e-01  4.21975010e-09  9.89451627e-01  1.40326312e-03 
 1.12140000e-06 -3.65479007e-01  4.21975288e-09  9.89451627e-01  1.40326312e-03 
 1.12640000e-06 -3.65479007e-01  4.21975577e-09  9.89451627e-01  1.40326312e-03 
 1.13140000e-06 -3.65479007e-01  4.21975888e-09  9.89451627e-01  1.40326312e-03 
 1.13640000e-06 -3.65479007e-01  4.21976176e-09  9.89451627e-01  1.40326312e-03 
 1.14140000e-06 -3.65479007e-01  4.21976443e-09  9.89451627e-01  1.40326312e-03 
 1.14640000e-06 -3.65479007e-01  4.21976776e-09  9.89451627e-01  1.40326312e-03 
 1.15140000e-06 -3.65479007e-01  4.21977131e-09  9.89451627e-01  1.40326312e-03 
 1.15640000e-06 -3.65479007e-01  4.21977409e-09  9.89451627e-01  1.40326312e-03 
 1.16140000e-06 -3.65479007e-01  4.21977708e-09  9.89451627e-01  1.40326312e-03 
 1.16640000e-06 -3.65479007e-01  4.21978041e-09  9.89451627e-01  1.40326312e-03 
 1.17140000e-06 -3.65479007e-01  4.21978308e-09  9.89451627e-01  1.40326312e-03 
 1.17640000e-06 -3.65479007e-01  4.21978585e-09  9.89451627e-01  1.40326312e-03 
 1.18140000e-06 -3.65479007e-01  4.21978907e-09  9.89451627e-01  1.40326312e-03 
 1.18640000e-06 -3.65479007e-01  4.21979207e-09  9.89451627e-01  1.40326312e-03 
 1.19140000e-06 -3.65479007e-01  4.21979485e-09  9.89451627e-01  1.40326312e-03 
 1.19640000e-06 -3.65479007e-01  4.21979762e-09  9.89451627e-01  1.40326312e-03 
 1.20140000e-06 -3.65479007e-01  4.21980029e-09  9.89451627e-01  1.40326312e-03 
 1.20640000e-06 -3.65479007e-01  4.21980306e-09  9.89451627e-01  1.40326312e-03 
 1.21140000e-06 -3.65479007e-01  4.21980606e-09  9.89451627e-01  1.40326312e-03 
 1.21640000e-06 -3.65479007e-01  4.21980917e-09  9.89451627e-01  1.40326312e-03 
 1.22140000e-06 -3.65479007e-01  4.21981217e-09  9.89451627e-01  1.40326312e-03 
 1.22640000e-06 -3.65479007e-01  4.21981505e-09  9.89451627e-01  1.40326312e-03 
 1.23140000e-06 -3.65479007e-01  4.21981816e-09  9.89451627e-01  1.40326312e-03 
 1.23640000e-06 -3.65479007e-01  4.21982116e-09  9.89451627e-01  1.40326312e-03 
 1.24140000e-06 -3.65479007e-01  4.21982416e-09  9.89451627e-01  1.40326312e-03 
 1.24640000e-06 -3.65479007e-01  4.21982704e-09  9.89451627e-01  1.40326312e-03 
 1.25140000e-06 -3.65479007e-01  4.21982982e-09  9.89451627e-01  1.40326312e-03 
 1.25640000e-06 -3.65479007e-01  4.21983282e-09  9.89451627e-01  1.40326312e-03 
 1.26140000e-06 -3.65479007e-01  4.21983548e-09  9.89451627e-01  1.40326312e-03 
 1.26640000e-06 -3.65479007e-01  4.21983770e-09  9.89451627e-01  1.40326312e-03 
 1.27140000e-06 -3.65479007e-01  4.21984014e-09  9.89451627e-01  1.40326312e-03 
 1.27640000e-06 -3.65479007e-01  4.21984292e-09  9.89451627e-01  1.40326312e-03 
 1.28140000e-06 -3.65479007e-01  4.21984570e-09  9.89451627e-01  1.40326312e-03 
 1.28640000e-06 -3.65479007e-01  4.21984836e-09  9.89451627e-01  1.40326312e-03 
 1.29140000e-06 -3.65479007e-01  4.21985091e-09  9.89451627e-01  1.40326312e-03 
 1.29640000e-06 -3.65479007e-01  4.21985380e-09  9.89451627e-01  1.40326312e-03 
 1.30140000e-06 -3.65479007e-01  4.21985680e-09  9.89451627e-01  1.40326312e-03 
 1.30640000e-06 -3.65479007e-01  4.21985957e-09  9.89451627e-01  1.40326312e-03 
 1.31140000e-06 -3.65479007e-01  4.21986213e-09  9.89451627e-01  1.40326312e-03 
 1.31640000e-06 -3.65479007e-01  4.21986501e-09  9.89451627e-01  1.40326312e-03 
 1.32140000e-06 -3.65479007e-01  4.21986823e-09  9.89451627e-01  1.40326312e-03 
 1.32640000e-06 -3.65479007e-01  4.21987112e-09  9.89451627e-01  1.40326312e-03 
 1.33140000e-06 -3.65479007e-01  4.21987389e-09  9.89451627e-01  1.40326312e-03 
 1.33640000e-06 -3.65479007e-01  4.21987667e-09  9.89451627e-01  1.40326312e-03 
 1.34140000e-06 -3.65479007e-01  4.21987933e-09  9.89451627e-01  1.40326312e-03 
