 v-sweep         id              od              cm             
 7.97500000e-01 -2.50000000e-02 -3.98376900e-01  8.22382575e-01 
 7.97812500e-01 -2.43750000e-02 -3.88437161e-01  8.22382906e-01 
 7.98125000e-01 -2.37500000e-02 -3.78495269e-01  8.22383228e-01 
 7.98437500e-01 -2.31250000e-02 -3.68551399e-01  8.22383541e-01 
 7.98750000e-01 -2.25000000e-02 -3.58605704e-01  8.22383845e-01 
 7.99062500e-01 -2.18750000e-02 -3.48658327e-01  8.22384141e-01 
 7.99375000e-01 -2.12500000e-02 -3.38709394e-01  8.22384427e-01 
 7.99687500e-01 -2.06250000e-02 -3.28759021e-01  8.22384705e-01 
 8.00000000e-01 -2.00000000e-02 -3.18807311e-01  8.22384974e-01 
 8.00312500e-01 -1.93750000e-02 -3.08854362e-01  8.22385234e-01 
 8.00625000e-01 -1.87500000e-02 -2.98900261e-01  8.22385486e-01 
 8.00937500e-01 -1.81250000e-02 -2.88945089e-01  8.22385729e-01 
 8.01250000e-01 -1.75000000e-02 -2.78988919e-01  8.22385963e-01 
 8.01562500e-01 -1.68750000e-02 -2.69031820e-01  8.22386189e-01 
 8.01875000e-01 -1.62500000e-02 -2.59073856e-01  8.22386407e-01 
 8.02187500e-01 -1.56250000e-02 -2.49115085e-01  8.22386616e-01 
 8.02500000e-01 -1.50000000e-02 -2.39155562e-01  8.22386817e-01 
 8.02812500e-01 -1.43750000e-02 -2.29195337e-01  8.22387009e-01 
 8.03125000e-01 -1.37500000e-02 -2.19234459e-01  8.22387193e-01 
 8.03437500e-01 -1.31250000e-02 -2.09272972e-01  8.22387368e-01 
 8.03750000e-01 -1.25000000e-02 -1.99310918e-01  8.22387536e-01 
 8.04062500e-01 -1.18750000e-02 -1.89348336e-01  8.22387695e-01 
 8.04375000e-01 -1.12500000e-02 -1.79385265e-01  8.22387845e-01 
 8.04687500e-01 -1.06250000e-02 -1.69421738e-01  8.22387988e-01 
 8.05000000e-01 -1.00000000e-02 -1.59457791e-01  8.22388122e-01 
 8.05312500e-01 -9.37500000e-03 -1.49493454e-01  8.22388248e-01 
 8.05625000e-01 -8.75000000e-03 -1.39528759e-01  8.22388365e-01 
 8.05937500e-01 -8.12500000e-03 -1.29563734e-01  8.22388475e-01 
 8.06250000e-01 -7.50000000e-03 -1.19598407e-01  8.22388576e-01 
 8.06562500e-01 -6.87500000e-03 -1.09632806e-01  8.22388670e-01 
 8.06875000e-01 -6.25000000e-03 -9.96669558e-02  8.22388755e-01 
 8.07187500e-01 -5.62500000e-03 -8.97008824e-02  8.22388832e-01 
 8.07500000e-01 -5.00000000e-03 -7.97346094e-02  8.22388900e-01 
 8.07812500e-01 -4.37500000e-03 -6.97681609e-02  8.22388961e-01 
 8.08125000e-01 -3.75000000e-03 -5.98015602e-02  8.22389014e-01 
 8.08437500e-01 -3.12500000e-03 -4.98348299e-02  8.22389058e-01 
 8.08750000e-01 -2.50000000e-03 -3.98679920e-02  8.22389095e-01 
 8.09062500e-01 -1.87500000e-03 -2.99010686e-02  8.22389123e-01 
 8.09375000e-01 -1.25000000e-03 -1.99340811e-02  8.22389143e-01 
 8.09687500e-01 -6.25000000e-04 -9.96705115e-03  8.22389155e-01 
 8.10000000e-01  3.99680289e-15 -6.40679731e-11  8.22389159e-01 
 8.10312500e-01  6.25000000e-04  9.96705112e-03  8.22389155e-01 
 8.10625000e-01  1.25000000e-03  1.99340812e-02  8.22389143e-01 
 8.10937500e-01  1.87500000e-03  2.99010683e-02  8.22389123e-01 
 8.11250000e-01  2.50000000e-03  3.98679920e-02  8.22389095e-01 
 8.11562500e-01  3.12500000e-03  4.98348298e-02  8.22389058e-01 
 8.11875000e-01  3.75000000e-03  5.98015603e-02  8.22389014e-01 
 8.12187500e-01  4.37500000e-03  6.97681610e-02  8.22388961e-01 
 8.12500000e-01  5.00000000e-03  7.97346093e-02  8.22388900e-01 
 8.12812500e-01  5.62500000e-03  8.97008821e-02  8.22388832e-01 
 8.13125000e-01  6.25000000e-03  9.96669558e-02  8.22388755e-01 
 8.13437500e-01  6.87500000e-03  1.09632806e-01  8.22388670e-01 
 8.13750000e-01  7.50000000e-03  1.19598407e-01  8.22388576e-01 
 8.14062500e-01  8.12500000e-03  1.29563734e-01  8.22388475e-01 
 8.14375000e-01  8.75000000e-03  1.39528759e-01  8.22388365e-01 
 8.14687500e-01  9.37500000e-03  1.49493454e-01  8.22388248e-01 
 8.15000000e-01  1.00000000e-02  1.59457791e-01  8.22388122e-01 
 8.15312500e-01  1.06250000e-02  1.69421739e-01  8.22387988e-01 
 8.15625000e-01  1.12500000e-02  1.79385265e-01  8.22387845e-01 
