 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.98696303e-01  9.21450380e-01 
 8.87812500e-01 -2.43750000e-02 -3.88766427e-01  9.21450498e-01 
 8.88125000e-01 -2.37500000e-02 -3.78830992e-01  9.21450613e-01 
 8.88437500e-01 -2.31250000e-02 -3.68890746e-01  9.21450724e-01 
 8.88750000e-01 -2.25000000e-02 -3.58946314e-01  9.21450831e-01 
 8.89062500e-01 -2.18750000e-02 -3.48998224e-01  9.21450935e-01 
 8.89375000e-01 -2.12500000e-02 -3.39046921e-01  9.21451035e-01 
 8.89687500e-01 -2.06250000e-02 -3.29092785e-01  9.21451132e-01 
 8.90000000e-01 -2.00000000e-02 -3.19136139e-01  9.21451226e-01 
 8.90312500e-01 -1.93750000e-02 -3.09177262e-01  9.21451316e-01 
 8.90625000e-01 -1.87500000e-02 -2.99216395e-01  9.21451403e-01 
 8.90937500e-01 -1.81250000e-02 -2.89253748e-01  9.21451487e-01 
 8.91250000e-01 -1.75000000e-02 -2.79289501e-01  9.21451568e-01 
 8.91562500e-01 -1.68750000e-02 -2.69323816e-01  9.21451645e-01 
 8.91875000e-01 -1.62500000e-02 -2.59356833e-01  9.21451720e-01 
 8.92187500e-01 -1.56250000e-02 -2.49388676e-01  9.21451792e-01 
 8.92500000e-01 -1.50000000e-02 -2.39419455e-01  9.21451860e-01 
 8.92812500e-01 -1.43750000e-02 -2.29449270e-01  9.21451926e-01 
 8.93125000e-01 -1.37500000e-02 -2.19478207e-01  9.21451988e-01 
 8.93437500e-01 -1.31250000e-02 -2.09506346e-01  9.21452048e-01 
 8.93750000e-01 -1.25000000e-02 -1.99533758e-01  9.21452105e-01 
 8.94062500e-01 -1.18750000e-02 -1.89560509e-01  9.21452159e-01 
 8.94375000e-01 -1.12500000e-02 -1.79586655e-01  9.21452210e-01 
 8.94687500e-01 -1.06250000e-02 -1.69612253e-01  9.21452258e-01 
 8.95000000e-01 -1.00000000e-02 -1.59637349e-01  9.21452304e-01 
 8.95312500e-01 -9.37500000e-03 -1.49661990e-01  9.21452346e-01 
 8.95625000e-01 -8.75000000e-03 -1.39686217e-01  9.21452386e-01 
 8.95937500e-01 -8.12500000e-03 -1.29710070e-01  9.21452423e-01 
 8.96250000e-01 -7.50000000e-03 -1.19733584e-01  9.21452457e-01 
 8.96562500e-01 -6.87500000e-03 -1.09756792e-01  9.21452489e-01 
 8.96875000e-01 -6.25000000e-03 -9.97797268e-02  9.21452517e-01 
 8.97187500e-01 -5.62500000e-03 -8.98024180e-02  9.21452543e-01 
 8.97500000e-01 -5.00000000e-03 -7.98248942e-02  9.21452566e-01 
 8.97812500e-01 -4.37500000e-03 -6.98471821e-02  9.21452587e-01 
 8.98125000e-01 -3.75000000e-03 -5.98693077e-02  9.21452604e-01 
 8.98437500e-01 -3.12500000e-03 -4.98912960e-02  9.21452619e-01 
 8.98750000e-01 -2.50000000e-03 -3.99131712e-02  9.21452632e-01 
 8.99062500e-01 -1.87500000e-03 -2.99349563e-02  9.21452641e-01 
 8.99375000e-01 -1.25000000e-03 -1.99566746e-02  9.21452648e-01 
 8.99687500e-01 -6.25000000e-04 -9.97834841e-03  9.21452652e-01 
 9.00000000e-01  3.99680289e-15  4.57606175e-11  9.21452653e-01 
 9.00312500e-01  6.25000000e-04  9.97834839e-03  9.21452652e-01 
 9.00625000e-01  1.25000000e-03  1.99566745e-02  9.21452648e-01 
 9.00937500e-01  1.87500000e-03  2.99349563e-02  9.21452641e-01 
 9.01250000e-01  2.50000000e-03  3.99131711e-02  9.21452632e-01 
 9.01562500e-01  3.12500000e-03  4.98912961e-02  9.21452619e-01 
 9.01875000e-01  3.75000000e-03  5.98693077e-02  9.21452604e-01 
 9.02187500e-01  4.37500000e-03  6.98471822e-02  9.21452587e-01 
 9.02500000e-01  5.00000000e-03  7.98248942e-02  9.21452566e-01 
 9.02812500e-01  5.62500000e-03  8.98024181e-02  9.21452543e-01 
