 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  1.021827290769e+00  1.021827290769e+00  5.806775260500e-01  8.951817522085e-01 -1.987697545091e-04 
