 frequency       onoise_spectrum inoise_spectrum
 1.25892541e+02  1.09249806e-06  3.63547738e-08 
 1.28824955e+02  1.08176956e-06  3.59977643e-08 
 1.31825674e+02  1.07114958e-06  3.56443661e-08 
 1.34896288e+02  1.06063704e-06  3.52945430e-08 
 1.38038426e+02  1.05023085e-06  3.49482591e-08 
 1.41253754e+02  1.03992996e-06  3.46054789e-08 
 1.44543977e+02  1.02973330e-06  3.42661674e-08 
 1.47910839e+02  1.01963984e-06  3.39302898e-08 
 1.51356125e+02  1.00964853e-06  3.35978118e-08 
 1.54881662e+02  9.99758361e-07  3.32686993e-08 
 1.58489319e+02  9.89968318e-07  3.29429186e-08 
 1.62181010e+02  9.80277399e-07  3.26204364e-08 
 1.65958691e+02  9.70684613e-07  3.23012198e-08 
 1.69824365e+02  9.61188980e-07  3.19852362e-08 
 1.73780083e+02  9.51789528e-07  3.16724531e-08 
 1.77827941e+02  9.42485297e-07  3.13628387e-08 
 1.81970086e+02  9.33275337e-07  3.10563613e-08 
 1.86208714e+02  9.24158707e-07  3.07529896e-08 
 1.90546072e+02  9.15134476e-07  3.04526926e-08 
 1.94984460e+02  9.06201722e-07  3.01554398e-08 
 1.99526231e+02  8.97359533e-07  2.98612006e-08 
 2.04173794e+02  8.88607007e-07  2.95699451e-08 
 2.08929613e+02  8.79943251e-07  2.92816436e-08 
 2.13796209e+02  8.71367382e-07  2.89962667e-08 
 2.18776162e+02  8.62878523e-07  2.87137852e-08 
 2.23872114e+02  8.54475810e-07  2.84341704e-08 
 2.29086765e+02  8.46158386e-07  2.81573937e-08 
 2.34422882e+02  8.37925403e-07  2.78834269e-08 
 2.39883292e+02  8.29776021e-07  2.76122421e-08 
 2.45470892e+02  8.21709412e-07  2.73438117e-08 
 2.51188643e+02  8.13724752e-07  2.70781083e-08 
 2.57039578e+02  8.05821228e-07  2.68151049e-08 
 2.63026799e+02  7.97998036e-07  2.65547747e-08 
 2.69153480e+02  7.90254379e-07  2.62970911e-08 
 2.75422870e+02  7.82589468e-07  2.60420279e-08 
 2.81838293e+02  7.75002525e-07  2.57895593e-08 
 2.88403150e+02  7.67492775e-07  2.55396594e-08 
 2.95120923e+02  7.60059456e-07  2.52923028e-08 
 3.01995172e+02  7.52701811e-07  2.50474645e-08 
 3.09029543e+02  7.45419092e-07  2.48051194e-08 
 3.16227766e+02  7.38210558e-07  2.45652430e-08 
 3.23593657e+02  7.31075477e-07  2.43278109e-08 
 3.31131121e+02  7.24013122e-07  2.40927989e-08 
 3.38844156e+02  7.17022777e-07  2.38601831e-08 
 3.46736850e+02  7.10103730e-07  2.36299399e-08 
 3.54813389e+02  7.03255280e-07  2.34020459e-08 
 3.63078055e+02  6.96476729e-07  2.31764779e-08 
 3.71535229e+02  6.89767389e-07  2.29532131e-08 
 3.80189396e+02  6.83126579e-07  2.27322287e-08 
 3.89045145e+02  6.76553625e-07  2.25135024e-08 
 3.98107171e+02  6.70047860e-07  2.22970119e-08 
 4.07380278e+02  6.63608622e-07  2.20827352e-08 
 4.16869383e+02  6.57235258e-07  2.18706505e-08 
 4.26579519e+02  6.50927121e-07  2.16607365e-08 
 4.36515832e+02  6.44683572e-07  2.14529717e-08 
 4.46683592e+02  6.38503976e-07  2.12473350e-08 
 4.57088190e+02  6.32387706e-07  2.10438057e-08 
 4.67735141e+02  6.26334143e-07  2.08423630e-08 
 4.78630092e+02  6.20342672e-07  2.06429866e-08 
 4.89778819e+02  6.14412685e-07  2.04456562e-08 
 5.01187234e+02  6.08543581e-07  2.02503517e-08 
 5.12861384e+02  6.02734765e-07  2.00570535e-08 
 5.24807460e+02  5.96985648e-07  1.98657418e-08 
 5.37031796e+02  5.91295647e-07  1.96763974e-08 
 5.49540874e+02  5.85664185e-07  1.94890009e-08 
 5.62341325e+02  5.80090691e-07  1.93035334e-08 
 5.75439937e+02  5.74574601e-07  1.91199762e-08 
 5.88843655e+02  5.69115355e-07  1.89383105e-08 
 6.02559586e+02  5.63712399e-07  1.87585181e-08 
 6.16595002e+02  5.58365187e-07  1.85805806e-08 
 6.30957344e+02  5.53073177e-07  1.84044800e-08 
 6.45654229e+02  5.47835831e-07  1.82301985e-08 
 6.60693448e+02  5.42652620e-07  1.80577184e-08 
 6.76082975e+02  5.37523017e-07  1.78870223e-08 
 6.91830971e+02  5.32446504e-07  1.77180929e-08 
 7.07945784e+02  5.27422566e-07  1.75509129e-08 
 7.24435960e+02  5.22450694e-07  1.73854656e-08 
 7.41310241e+02  5.17530383e-07  1.72217341e-08 
 7.58577575e+02  5.12661136e-07  1.70597018e-08 
 7.76247117e+02  5.07842458e-07  1.68993523e-08 
 7.94328235e+02  5.03073862e-07  1.67406694e-08 
 8.12830516e+02  4.98354865e-07  1.65836370e-08 
 8.31763771e+02  4.93684987e-07  1.64282391e-08 
 8.51138038e+02  4.89063755e-07  1.62744601e-08 
 8.70963590e+02  4.84490702e-07  1.61222842e-08 
 8.91250938e+02  4.79965362e-07  1.59716962e-08 
 9.12010839e+02  4.75487279e-07  1.58226807e-08 
 9.33254301e+02  4.71055997e-07  1.56752226e-08 
 9.54992586e+02  4.66671067e-07  1.55293070e-08 
 9.77237221e+02  4.62332044e-07  1.53849191e-08 
 1.00000000e+03  4.58038489e-07  1.52420441e-08 
 1.02329299e+03  4.53789965e-07  1.51006678e-08 
 1.04712855e+03  4.49586042e-07  1.49607755e-08 
 1.07151931e+03  4.45426292e-07  1.48223533e-08 
 1.09647820e+03  4.41310293e-07  1.46853870e-08 
 1.12201845e+03  4.37237629e-07  1.45498627e-08 
 1.14815362e+03  4.33207883e-07  1.44157667e-08 
 1.17489755e+03  4.29220649e-07  1.42830853e-08 
 1.20226443e+03  4.25275519e-07  1.41518051e-08 
 1.23026877e+03  4.21372094e-07  1.40219127e-08 
 1.25892541e+03  4.17509977e-07  1.38933948e-08 
 1.28824955e+03  4.13688773e-07  1.37662386e-08 
 1.31825674e+03  4.09908096e-07  1.36404309e-08 
 1.34896288e+03  4.06167559e-07  1.35159590e-08 
 1.38038426e+03  4.02466783e-07  1.33928103e-08 
 1.41253754e+03  3.98805390e-07  1.32709721e-08 
 1.44543977e+03  3.95183006e-07  1.31504321e-08 
 1.47910839e+03  3.91599264e-07  1.30311779e-08 
 1.51356125e+03  3.88053796e-07  1.29131975e-08 
 1.54881662e+03  3.84546243e-07  1.27964788e-08 
 1.58489319e+03  3.81076244e-07  1.26810098e-08 
 1.62181010e+03  3.77643446e-07  1.25667788e-08 
 1.65958691e+03  3.74247498e-07  1.24537741e-08 
 1.69824365e+03  3.70888053e-07  1.23419842e-08 
 1.73780083e+03  3.67564766e-07  1.22313975e-08 
 1.77827941e+03  3.64277299e-07  1.21220028e-08 
 1.81970086e+03  3.61025312e-07  1.20137889e-08 
 1.86208714e+03  3.57808475e-07  1.19067447e-08 
 1.90546072e+03  3.54626455e-07  1.18008592e-08 
 1.94984460e+03  3.51478926e-07  1.16961215e-08 
 1.99526231e+03  3.48365566e-07  1.15925208e-08 
 2.04173794e+03  3.45286053e-07  1.14900466e-08 
 2.08929613e+03  3.42240071e-07  1.13886882e-08 
 2.13796209e+03  3.39227306e-07  1.12884353e-08 
 2.18776162e+03  3.36247446e-07  1.11892774e-08 
 2.23872114e+03  3.33300186e-07  1.10912044e-08 
 2.29086765e+03  3.30385219e-07  1.09942062e-08 
 2.34422882e+03  3.27502244e-07  1.08982726e-08 
 2.39883292e+03  3.24650963e-07  1.08033937e-08 
 2.45470892e+03  3.21831080e-07  1.07095598e-08 
 2.51188643e+03  3.19042303e-07  1.06167611e-08 
 2.57039578e+03  3.16284342e-07  1.05249880e-08 
 2.63026799e+03  3.13556909e-07  1.04342308e-08 
 2.69153480e+03  3.10859720e-07  1.03444802e-08 
 2.75422870e+03  3.08192495e-07  1.02557268e-08 
 2.81838293e+03  3.05554954e-07  1.01679613e-08 
 2.88403150e+03  3.02946822e-07  1.00811745e-08 
 2.95120923e+03  3.00367825e-07  9.99535742e-09 
 3.01995172e+03  2.97817692e-07  9.91050098e-09 
 3.09029543e+03  2.95296156e-07  9.82659628e-09 
 3.16227766e+03  2.92802951e-07  9.74363450e-09 
 3.23593657e+03  2.90337815e-07  9.66160688e-09 
 3.31131121e+03  2.87900485e-07  9.58050477e-09 
 3.38844156e+03  2.85490706e-07  9.50031960e-09 
 3.46736850e+03  2.83108221e-07  9.42104285e-09 
 3.54813389e+03  2.80752776e-07  9.34266612e-09 
 3.63078055e+03  2.78424122e-07  9.26518107e-09 
 3.71535229e+03  2.76122010e-07  9.18857944e-09 
 3.80189396e+03  2.73846194e-07  9.11285305e-09 
 3.89045145e+03  2.71596429e-07  9.03799379e-09 
 3.98107171e+03  2.69372474e-07  8.96399363e-09 
 4.07380278e+03  2.67174091e-07  8.89084462e-09 
 4.16869383e+03  2.65001041e-07  8.81853886e-09 
 4.26579519e+03  2.62853090e-07  8.74706855e-09 
 4.36515832e+03  2.60730004e-07  8.67642595e-09 
 4.46683592e+03  2.58631554e-07  8.60660338e-09 
 4.57088190e+03  2.56557509e-07  8.53759324e-09 
 4.67735141e+03  2.54507644e-07  8.46938801e-09 
 4.78630092e+03  2.52481734e-07  8.40198021e-09 
 4.89778819e+03  2.50479555e-07  8.33536244e-09 
 5.01187234e+03  2.48500888e-07  8.26952737e-09 
 5.12861384e+03  2.46545512e-07  8.20446773e-09 
 5.24807460e+03  2.44613212e-07  8.14017631e-09 
 5.37031796e+03  2.42703772e-07  8.07664596e-09 
 5.49540874e+03  2.40816979e-07  8.01386960e-09 
 5.62341325e+03  2.38952621e-07  7.95184021e-09 
 5.75439937e+03  2.37110488e-07  7.89055083e-09 
 5.88843655e+03  2.35290373e-07  7.82999456e-09 
 6.02559586e+03  2.33492069e-07  7.77016453e-09 
 6.16595002e+03  2.31715372e-07  7.71105398e-09 
 6.30957344e+03  2.29960079e-07  7.65265617e-09 
 6.45654229e+03  2.28225989e-07  7.59496441e-09 
 6.60693448e+03  2.26512901e-07  7.53797209e-09 
 6.76082975e+03  2.24820618e-07  7.48167265e-09 
 6.91830971e+03  2.23148944e-07  7.42605956e-09 
 7.07945784e+03  2.21497684e-07  7.37112636e-09 
 7.24435960e+03  2.19866643e-07  7.31686664e-09 
 7.41310241e+03  2.18255631e-07  7.26327405e-09 
 7.58577575e+03  2.16664457e-07  7.21034227e-09 
 7.76247117e+03  2.15092931e-07  7.15806504e-09 
 7.94328235e+03  2.13540867e-07  7.10643615e-09 
 8.12830516e+03  2.12008078e-07  7.05544944e-09 
 8.31763771e+03  2.10494380e-07  7.00509878e-09 
 8.51138038e+03  2.08999588e-07  6.95537811e-09 
 8.70963590e+03  2.07523521e-07  6.90628140e-09 
 8.91250938e+03  2.06065998e-07  6.85780268e-09 
 9.12010839e+03  2.04626840e-07  6.80993600e-09 
 9.33254301e+03  2.03205868e-07  6.76267547e-09 
 9.54992586e+03  2.01802905e-07  6.71601525e-09 
 9.77237221e+03  2.00417776e-07  6.66994952e-09 
 1.00000000e+04  1.99050305e-07  6.62447253e-09 
 1.02329299e+04  1.97700320e-07  6.57957855e-09 
 1.04712855e+04  1.96367649e-07  6.53526190e-09 
 1.07151931e+04  1.95052119e-07  6.49151694e-09 
 1.09647820e+04  1.93753562e-07  6.44833805e-09 
 1.12201845e+04  1.92471808e-07  6.40571969e-09 
 1.14815362e+04  1.91206690e-07  6.36365632e-09 
 1.17489755e+04  1.89958041e-07  6.32214245e-09 
 1.20226443e+04  1.88725695e-07  6.28117264e-09 
 1.23026877e+04  1.87509487e-07  6.24074148e-09 
 1.25892541e+04  1.86309255e-07  6.20084358e-09 
 1.28824955e+04  1.85124834e-07  6.16147361e-09 
 1.31825674e+04  1.83956065e-07  6.12262626e-09 
 1.34896288e+04  1.82802785e-07  6.08429626e-09 
 1.38038426e+04  1.81664835e-07  6.04647838e-09 
 1.41253754e+04  1.80542057e-07  6.00916742e-09 
 1.44543977e+04  1.79434293e-07  5.97235820e-09 
 1.47910839e+04  1.78341384e-07  5.93604561e-09 
 1.51356125e+04  1.77263176e-07  5.90022454e-09 
 1.54881662e+04  1.76199513e-07  5.86488991e-09 
 1.58489319e+04  1.75150240e-07  5.83003671e-09 
 1.62181010e+04  1.74115205e-07  5.79565992e-09 
 1.65958691e+04  1.73094253e-07  5.76175458e-09 
 1.69824365e+04  1.72087233e-07  5.72831575e-09 
 1.73780083e+04  1.71093995e-07  5.69533853e-09 
 1.77827941e+04  1.70114386e-07  5.66281803e-09 
 1.81970086e+04  1.69148258e-07  5.63074941e-09 
 1.86208714e+04  1.68195462e-07  5.59912786e-09 
 1.90546072e+04  1.67255850e-07  5.56794860e-09 
 1.94984460e+04  1.66329273e-07  5.53720688e-09 
 1.99526231e+04  1.65415585e-07  5.50689796e-09 
 2.04173794e+04  1.64514641e-07  5.47701716e-09 
 2.08929613e+04  1.63626294e-07  5.44755982e-09 
 2.13796209e+04  1.62750399e-07  5.41852129e-09 
 2.18776162e+04  1.61886813e-07  5.38989699e-09 
 2.23872114e+04  1.61035391e-07  5.36168233e-09 
 2.29086765e+04  1.60195991e-07  5.33387276e-09 
 2.34422882e+04  1.59368471e-07  5.30646377e-09 
 2.39883292e+04  1.58552688e-07  5.27945088e-09 
 2.45470892e+04  1.57748501e-07  5.25282962e-09 
 2.51188643e+04  1.56955770e-07  5.22659557e-09 
 2.57039578e+04  1.56174354e-07  5.20074432e-09 
 2.63026799e+04  1.55404114e-07  5.17527151e-09 
 2.69153480e+04  1.54644910e-07  5.15017278e-09 
 2.75422870e+04  1.53896604e-07  5.12544383e-09 
 2.81838293e+04  1.53159057e-07  5.10108036e-09 
 2.88403150e+04  1.52432132e-07  5.07707813e-09 
 2.95120923e+04  1.51715690e-07  5.05343290e-09 
 3.01995172e+04  1.51009596e-07  5.03014048e-09 
 3.09029543e+04  1.50313712e-07  5.00719668e-09 
 3.16227766e+04  1.49627901e-07  4.98459738e-09 
 3.23593657e+04  1.48952029e-07  4.96233845e-09 
 3.31131121e+04  1.48285958e-07  4.94041581e-09 
 3.38844156e+04  1.47629555e-07  4.91882541e-09 
 3.46736850e+04  1.46982682e-07  4.89756321e-09 
 3.54813389e+04  1.46345207e-07  4.87662522e-09 
 3.63078055e+04  1.45716993e-07  4.85600747e-09 
 3.71535229e+04  1.45097907e-07  4.83570602e-09 
 3.80189396e+04  1.44487813e-07  4.81571696e-09 
 3.89045145e+04  1.43886578e-07  4.79603640e-09 
 3.98107171e+04  1.43294068e-07  4.77666049e-09 
 4.07380278e+04  1.42710147e-07  4.75758540e-09 
 4.16869383e+04  1.42134682e-07  4.73880735e-09 
 4.26579519e+04  1.41567539e-07  4.72032257e-09 
 4.36515832e+04  1.41008583e-07  4.70212732e-09 
 4.46683592e+04  1.40457680e-07  4.68421789e-09 
 4.57088190e+04  1.39914695e-07  4.66659061e-09 
 4.67735141e+04  1.39379495e-07  4.64924184e-09 
 4.78630092e+04  1.38851942e-07  4.63216795e-09 
 4.89778819e+04  1.38331904e-07  4.61536535e-09 
 5.01187234e+04  1.37819243e-07  4.59883051e-09 
 5.12861384e+04  1.37313824e-07  4.58255987e-09 
 5.24807460e+04  1.36815510e-07  4.56654996e-09 
 5.37031796e+04  1.36324165e-07  4.55079729e-09 
 5.49540874e+04  1.35839650e-07  4.53529844e-09 
 5.62341325e+04  1.35361829e-07  4.52005001e-09 
 5.75439937e+04  1.34890561e-07  4.50504861e-09 
 5.88843655e+04  1.34425708e-07  4.49029090e-09 
 6.02559586e+04  1.33967128e-07  4.47577357e-09 
 6.16595002e+04  1.33514682e-07  4.46149333e-09 
 6.30957344e+04  1.33068225e-07  4.44744694e-09 
