 frequency       response        response        stimulus        stimulus        v(VOUT)         v(VOUT)	manifest_sha256
 1.95734178e+02  6.56781414e-01 -1.61884294e-02  1.00000000e+00  0.00000000e+00  6.56781414e-01 -1.61884294e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+02  6.56765781e-01 -1.65016621e-02  1.00000000e+00  0.00000000e+00  6.56765781e-01 -1.65016621e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+02  6.56749537e-01 -1.68209399e-02  1.00000000e+00  0.00000000e+00  6.56749537e-01 -1.68209399e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+02  6.56732658e-01 -1.71463785e-02  1.00000000e+00  0.00000000e+00  6.56732658e-01 -1.71463785e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+02  6.56715120e-01 -1.74780959e-02  1.00000000e+00  0.00000000e+00  6.56715120e-01 -1.74780959e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+02  6.56696897e-01 -1.78162121e-02  1.00000000e+00  0.00000000e+00  6.56696897e-01 -1.78162121e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+02  6.56677961e-01 -1.81608495e-02  1.00000000e+00  0.00000000e+00  6.56677961e-01 -1.81608495e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+02  6.56658287e-01 -1.85121326e-02  1.00000000e+00  0.00000000e+00  6.56658287e-01 -1.85121326e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+02  6.56637843e-01 -1.88701885e-02  1.00000000e+00  0.00000000e+00  6.56637843e-01 -1.88701885e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+02  6.56616602e-01 -1.92351462e-02  1.00000000e+00  0.00000000e+00  6.56616602e-01 -1.92351462e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+02  6.56594530e-01 -1.96071376e-02  1.00000000e+00  0.00000000e+00  6.56594530e-01 -1.96071376e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+02  6.56571597e-01 -1.99862966e-02  1.00000000e+00  0.00000000e+00  6.56571597e-01 -1.99862966e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+02  6.56547769e-01 -2.03727599e-02  1.00000000e+00  0.00000000e+00  6.56547769e-01 -2.03727599e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+02  6.56523009e-01 -2.07666665e-02  1.00000000e+00  0.00000000e+00  6.56523009e-01 -2.07666665e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+02  6.56497284e-01 -2.11681579e-02  1.00000000e+00  0.00000000e+00  6.56497284e-01 -2.11681579e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+02  6.56470554e-01 -2.15773785e-02  1.00000000e+00  0.00000000e+00  6.56470554e-01 -2.15773785e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+02  6.56442780e-01 -2.19944750e-02  1.00000000e+00  0.00000000e+00  6.56442780e-01 -2.19944750e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+02  6.56413923e-01 -2.24195970e-02  1.00000000e+00  0.00000000e+00  6.56413923e-01 -2.24195970e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+02  6.56383939e-01 -2.28528966e-02  1.00000000e+00  0.00000000e+00  6.56383939e-01 -2.28528966e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+02  6.56352785e-01 -2.32945289e-02  1.00000000e+00  0.00000000e+00  6.56352785e-01 -2.32945289e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+02  6.56320415e-01 -2.37446516e-02  1.00000000e+00  0.00000000e+00  6.56320415e-01 -2.37446516e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+02  6.56286783e-01 -2.42034253e-02  1.00000000e+00  0.00000000e+00  6.56286783e-01 -2.42034253e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+02  6.56251838e-01 -2.46710135e-02  1.00000000e+00  0.00000000e+00  6.56251838e-01 -2.46710135e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+02  6.56215530e-01 -2.51475827e-02  1.00000000e+00  0.00000000e+00  6.56215530e-01 -2.51475827e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+02  6.56177806e-01 -2.56333023e-02  1.00000000e+00  0.00000000e+00  6.56177806e-01 -2.56333023e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+02  6.56138611e-01 -2.61283446e-02  1.00000000e+00  0.00000000e+00  6.56138611e-01 -2.61283446e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+02  6.56097887e-01 -2.66328852e-02  1.00000000e+00  0.00000000e+00  6.56097887e-01 -2.66328852e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+02  6.56055576e-01 -2.71471025e-02  1.00000000e+00  0.00000000e+00  6.56055576e-01 -2.71471025e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+02  6.56011615e-01 -2.76711783e-02  1.00000000e+00  0.00000000e+00  6.56011615e-01 -2.76711783e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+02  6.55965940e-01 -2.82052974e-02  1.00000000e+00  0.00000000e+00  6.55965940e-01 -2.82052974e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+02  6.55918485e-01 -2.87496480e-02  1.00000000e+00  0.00000000e+00  6.55918485e-01 -2.87496480e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+02  6.55869181e-01 -2.93044213e-02  1.00000000e+00  0.00000000e+00  6.55869181e-01 -2.93044213e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+02  6.55817956e-01 -2.98698121e-02  1.00000000e+00  0.00000000e+00  6.55817956e-01 -2.98698121e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+02  6.55764735e-01 -3.04460183e-02  1.00000000e+00  0.00000000e+00  6.55764735e-01 -3.04460183e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+02  6.55709441e-01 -3.10332414e-02  1.00000000e+00  0.00000000e+00  6.55709441e-01 -3.10332414e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+02  6.55651994e-01 -3.16316861e-02  1.00000000e+00  0.00000000e+00  6.55651994e-01 -3.16316861e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+02  6.55592311e-01 -3.22415607e-02  1.00000000e+00  0.00000000e+00  6.55592311e-01 -3.22415607e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+02  6.55530304e-01 -3.28630771e-02  1.00000000e+00  0.00000000e+00  6.55530304e-01 -3.28630771e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+02  6.55465883e-01 -3.34964504e-02  1.00000000e+00  0.00000000e+00  6.55465883e-01 -3.34964504e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+02  6.55398956e-01 -3.41418996e-02  1.00000000e+00  0.00000000e+00  6.55398956e-01 -3.41418996e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+02  6.55329424e-01 -3.47996471e-02  1.00000000e+00  0.00000000e+00  6.55329424e-01 -3.47996471e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+02  6.55257189e-01 -3.54699192e-02  1.00000000e+00  0.00000000e+00  6.55257189e-01 -3.54699192e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+02  6.55182144e-01 -3.61529454e-02  1.00000000e+00  0.00000000e+00  6.55182144e-01 -3.61529454e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+02  6.55104181e-01 -3.68489594e-02  1.00000000e+00  0.00000000e+00  6.55104181e-01 -3.68489594e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+02  6.55023188e-01 -3.75581984e-02  1.00000000e+00  0.00000000e+00  6.55023188e-01 -3.75581984e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+02  6.54939048e-01 -3.82809033e-02  1.00000000e+00  0.00000000e+00  6.54939048e-01 -3.82809033e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+02  6.54851638e-01 -3.90173189e-02  1.00000000e+00  0.00000000e+00  6.54851638e-01 -3.90173189e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+02  6.54760834e-01 -3.97676936e-02  1.00000000e+00  0.00000000e+00  6.54760834e-01 -3.97676936e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+02  6.54666504e-01 -4.05322799e-02  1.00000000e+00  0.00000000e+00  6.54666504e-01 -4.05322799e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+02  6.54568513e-01 -4.13113340e-02  1.00000000e+00  0.00000000e+00  6.54568513e-01 -4.13113340e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+02  6.54466719e-01 -4.21051158e-02  1.00000000e+00  0.00000000e+00  6.54466719e-01 -4.21051158e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+02  6.54360977e-01 -4.29138893e-02  1.00000000e+00  0.00000000e+00  6.54360977e-01 -4.29138893e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+02  6.54251133e-01 -4.37379222e-02  1.00000000e+00  0.00000000e+00  6.54251133e-01 -4.37379222e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+02  6.54137032e-01 -4.45774861e-02  1.00000000e+00  0.00000000e+00  6.54137032e-01 -4.45774861e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+02  6.54018509e-01 -4.54328565e-02  1.00000000e+00  0.00000000e+00  6.54018509e-01 -4.54328565e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+02  6.53895394e-01 -4.63043128e-02  1.00000000e+00  0.00000000e+00  6.53895394e-01 -4.63043128e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+02  6.53767512e-01 -4.71921382e-02  1.00000000e+00  0.00000000e+00  6.53767512e-01 -4.71921382e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+02  6.53634681e-01 -4.80966195e-02  1.00000000e+00  0.00000000e+00  6.53634681e-01 -4.80966195e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+02  6.53496710e-01 -4.90180478e-02  1.00000000e+00  0.00000000e+00  6.53496710e-01 -4.90180478e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+02  6.53353403e-01 -4.99567175e-02  1.00000000e+00  0.00000000e+00  6.53353403e-01 -4.99567175e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+02  6.53204556e-01 -5.09129272e-02  1.00000000e+00  0.00000000e+00  6.53204556e-01 -5.09129272e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+02  6.53049958e-01 -5.18869787e-02  1.00000000e+00  0.00000000e+00  6.53049958e-01 -5.18869787e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+02  6.52889389e-01 -5.28791780e-02  1.00000000e+00  0.00000000e+00  6.52889389e-01 -5.28791780e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+02  6.52722623e-01 -5.38898344e-02  1.00000000e+00  0.00000000e+00  6.52722623e-01 -5.38898344e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+02  6.52549422e-01 -5.49192608e-02  1.00000000e+00  0.00000000e+00  6.52549422e-01 -5.49192608e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+02  6.52369543e-01 -5.59677735e-02  1.00000000e+00  0.00000000e+00  6.52369543e-01 -5.59677735e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+02  6.52182732e-01 -5.70356925e-02  1.00000000e+00  0.00000000e+00  6.52182732e-01 -5.70356925e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+02  6.51988727e-01 -5.81233409e-02  1.00000000e+00  0.00000000e+00  6.51988727e-01 -5.81233409e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+02  6.51787253e-01 -5.92310450e-02  1.00000000e+00  0.00000000e+00  6.51787253e-01 -5.92310450e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+02  6.51578030e-01 -6.03591343e-02  1.00000000e+00  0.00000000e+00  6.51578030e-01 -6.03591343e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+02  6.51360764e-01 -6.15079412e-02  1.00000000e+00  0.00000000e+00  6.51360764e-01 -6.15079412e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+02  6.51135152e-01 -6.26778011e-02  1.00000000e+00  0.00000000e+00  6.51135152e-01 -6.26778011e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+02  6.50900879e-01 -6.38690521e-02  1.00000000e+00  0.00000000e+00  6.50900879e-01 -6.38690521e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+02  6.50657620e-01 -6.50820346e-02  1.00000000e+00  0.00000000e+00  6.50657620e-01 -6.50820346e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+02  6.50405037e-01 -6.63170917e-02  1.00000000e+00  0.00000000e+00  6.50405037e-01 -6.63170917e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+02  6.50142781e-01 -6.75745687e-02  1.00000000e+00  0.00000000e+00  6.50142781e-01 -6.75745687e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+02  6.49870488e-01 -6.88548125e-02  1.00000000e+00  0.00000000e+00  6.49870488e-01 -6.88548125e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+02  6.49587786e-01 -7.01581723e-02  1.00000000e+00  0.00000000e+00  6.49587786e-01 -7.01581723e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+02  6.49294284e-01 -7.14849984e-02  1.00000000e+00  0.00000000e+00  6.49294284e-01 -7.14849984e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+02  6.48989581e-01 -7.28356427e-02  1.00000000e+00  0.00000000e+00  6.48989581e-01 -7.28356427e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+02  6.48673261e-01 -7.42104579e-02  1.00000000e+00  0.00000000e+00  6.48673261e-01 -7.42104579e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+02  6.48344893e-01 -7.56097974e-02  1.00000000e+00  0.00000000e+00  6.48344893e-01 -7.56097974e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+02  6.48004032e-01 -7.70340151e-02  1.00000000e+00  0.00000000e+00  6.48004032e-01 -7.70340151e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+02  6.47650215e-01 -7.84834649e-02  1.00000000e+00  0.00000000e+00  6.47650215e-01 -7.84834649e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+02  6.47282966e-01 -7.99585004e-02  1.00000000e+00  0.00000000e+00  6.47282966e-01 -7.99585004e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+03  6.46901792e-01 -8.14594744e-02  1.00000000e+00  0.00000000e+00  6.46901792e-01 -8.14594744e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+03  6.46506181e-01 -8.29867386e-02  1.00000000e+00  0.00000000e+00  6.46506181e-01 -8.29867386e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+03  6.46095607e-01 -8.45406432e-02  1.00000000e+00  0.00000000e+00  6.46095607e-01 -8.45406432e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+03  6.45669523e-01 -8.61215361e-02  1.00000000e+00  0.00000000e+00  6.45669523e-01 -8.61215361e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.07977516e+03  6.45227367e-01 -8.77297630e-02  1.00000000e+00  0.00000000e+00  6.45227367e-01 -8.77297630e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.10069417e+03  6.44768554e-01 -8.93656662e-02  1.00000000e+00  0.00000000e+00  6.44768554e-01 -8.93656662e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.12201845e+03  6.44292484e-01 -9.10295844e-02  1.00000000e+00  0.00000000e+00  6.44292484e-01 -9.10295844e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.14375586e+03  6.43798535e-01 -9.27218521e-02  1.00000000e+00  0.00000000e+00  6.43798535e-01 -9.27218521e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.16591440e+03  6.43286065e-01 -9.44427988e-02  1.00000000e+00  0.00000000e+00  6.43286065e-01 -9.44427988e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.18850223e+03  6.42754412e-01 -9.61927484e-02  1.00000000e+00  0.00000000e+00  6.42754412e-01 -9.61927484e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.21152766e+03  6.42202891e-01 -9.79720184e-02  1.00000000e+00  0.00000000e+00  6.42202891e-01 -9.79720184e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.23499917e+03  6.41630797e-01 -9.97809194e-02  1.00000000e+00  0.00000000e+00  6.41630797e-01 -9.97809194e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+03  6.41037403e-01 -1.01619754e-01  1.00000000e+00  0.00000000e+00  6.41037403e-01 -1.01619754e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.28331519e+03  6.40421958e-01 -1.03488816e-01  1.00000000e+00  0.00000000e+00  6.40421958e-01 -1.03488816e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.30817747e+03  6.39783690e-01 -1.05388389e-01  1.00000000e+00  0.00000000e+00  6.39783690e-01 -1.05388389e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.33352143e+03  6.39121799e-01 -1.07318747e-01  1.00000000e+00  0.00000000e+00  6.39121799e-01 -1.07318747e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.35935639e+03  6.38435467e-01 -1.09280153e-01  1.00000000e+00  0.00000000e+00  6.38435467e-01 -1.09280153e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.38569186e+03  6.37723847e-01 -1.11272855e-01  1.00000000e+00  0.00000000e+00  6.37723847e-01 -1.11272855e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+03  6.36986070e-01 -1.13297089e-01  1.00000000e+00  0.00000000e+00  6.36986070e-01 -1.13297089e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+03  6.36221239e-01 -1.15353076e-01  1.00000000e+00  0.00000000e+00  6.36221239e-01 -1.15353076e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+03  6.35428433e-01 -1.17441022e-01  1.00000000e+00  0.00000000e+00  6.35428433e-01 -1.17441022e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+03  6.34606707e-01 -1.19561112e-01  1.00000000e+00  0.00000000e+00  6.34606707e-01 -1.19561112e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+03  6.33755086e-01 -1.21713516e-01  1.00000000e+00  0.00000000e+00  6.33755086e-01 -1.21713516e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+03  6.32872571e-01 -1.23898383e-01  1.00000000e+00  0.00000000e+00  6.32872571e-01 -1.23898383e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+03  6.31958137e-01 -1.26115840e-01  1.00000000e+00  0.00000000e+00  6.31958137e-01 -1.26115840e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+03  6.31010728e-01 -1.28365991e-01  1.00000000e+00  0.00000000e+00  6.31010728e-01 -1.28365991e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+03  6.30029267e-01 -1.30648916e-01  1.00000000e+00  0.00000000e+00  6.30029267e-01 -1.30648916e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+03  6.29012645e-01 -1.32964669e-01  1.00000000e+00  0.00000000e+00  6.29012645e-01 -1.32964669e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+03  6.27959727e-01 -1.35313276e-01  1.00000000e+00  0.00000000e+00  6.27959727e-01 -1.35313276e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+03  6.26869354e-01 -1.37694733e-01  1.00000000e+00  0.00000000e+00  6.26869354e-01 -1.37694733e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+03  6.25740336e-01 -1.40109004e-01  1.00000000e+00  0.00000000e+00  6.25740336e-01 -1.40109004e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+03  6.24571458e-01 -1.42556022e-01  1.00000000e+00  0.00000000e+00  6.24571458e-01 -1.42556022e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+03  6.23361479e-01 -1.45035683e-01  1.00000000e+00  0.00000000e+00  6.23361479e-01 -1.45035683e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+03  6.22109130e-01 -1.47547847e-01  1.00000000e+00  0.00000000e+00  6.22109130e-01 -1.47547847e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+03  6.20813118e-01 -1.50092332e-01  1.00000000e+00  0.00000000e+00  6.20813118e-01 -1.50092332e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+03  6.19472125e-01 -1.52668919e-01  1.00000000e+00  0.00000000e+00  6.19472125e-01 -1.52668919e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+03  6.18084806e-01 -1.55277343e-01  1.00000000e+00  0.00000000e+00  6.18084806e-01 -1.55277343e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+03  6.16649795e-01 -1.57917292e-01  1.00000000e+00  0.00000000e+00  6.16649795e-01 -1.57917292e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+03  6.15165701e-01 -1.60588410e-01  1.00000000e+00  0.00000000e+00  6.15165701e-01 -1.60588410e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+03  6.13631112e-01 -1.63290286e-01  1.00000000e+00  0.00000000e+00  6.13631112e-01 -1.63290286e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
