 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  9.842631738115e-01  9.842631738115e-01  6.492165977333e-01  6.683109150439e-01 -3.396182041554e-05 
