frequency_hz,dm_tian_real,dm_tian_imag,dm_old_real,dm_old_imag,input_cm_tian_real,input_cm_tian_imag,input_cm_old_real,input_cm_old_imag,stage1_cm_tian_real,stage1_cm_tian_imag,stage1_cm_old_real,stage1_cm_old_imag,output_cm_tian_real,output_cm_tian_imag,output_cm_old_real,output_cm_old_imag
2.985382618917989817e+02,1.671997596063589810e+02,-8.833873493529047494e+00,1.672001661592655921e+02,-8.829341079981402274e+00,-1.005752372946391165e-03,-1.941022990245813123e-08,-1.005752369861518964e-03,2.620548484048658076e-06,7.365991532334123804e+02,-3.188402897152598570e+01,7.366962337835269636e+02,-3.072216798099823620e+01,1.249083892689946254e+02,-5.962355186181019784e-01,1.249083982606658481e+02,-5.949212787029221072e-01
3.043219887107753152e+02,1.671815585230255010e+02,-9.004036455300905573e+00,1.671819808974749435e+02,-8.999417436754830746e+00,-1.005752373582614228e-03,-1.978627356558978662e-08,-1.005752370377288899e-03,2.671317643412502816e-06,7.365453223447530036e+02,-3.249936108199139539e+01,7.366461868235993506e+02,-3.131523535075736220e+01,1.249082785672183746e+02,-6.077861437466487438e-01,1.249082879106460808e+02,-6.064464446208208681e-01
3.102177664799532977e+02,1.671626495696945938e+02,-9.177438230933297802e+00,1.671630883780088084e+02,-9.172731000420938585e+00,-1.005752374245208122e-03,-2.016960249628008140e-08,-1.005752370913570422e-03,2.723070378380649975e-06,7.364893935698988798e+02,-3.312647408442849439e+01,7.365941888922441194e+02,-3.191966669668290990e+01,1.249081635348091908e+02,-6.195605130315120501e-01,1.249081732437611407e+02,-6.181948615916736944e-01
3.162277660168412012e+02,1.671430053826213395e+02,-9.354138163272654793e+00,1.671434612605466725e+02,-9.349341086847944737e+00,-1.005752374931956740e-03,-2.056035783501415667e-08,-1.005752371470428150e-03,2.775825744241792293e-06,7.364312857429699761e+02,-3.376558796609653967e+01,7.365401644836068726e+02,-3.253567477702089406e+01,1.249080440025104082e+02,-6.315629592990743557e-01,1.249080540912857060e+02,-6.301708528963780864e-01
3.223542001952495752e+02,1.671225975591218571e+02,-9.534196546015831331e+00,1.671230711667456887e+02,-9.529307962477998828e+00,-1.005752375645298019e-03,-2.095868345665573521e-08,-1.005752372049526335e-03,2.829603165452020323e-06,7.363709144480826581e+02,-3.441692648002972277e+01,7.364840350537594986e+02,-3.316347602561396712e+01,1.249079197944675030e+02,-6.437978992070569895e-01,1.249079302779241090e+02,-6.423788254627467165e-01
3.285993247600688960e+02,1.671013966138387161e+02,-9.717674630017386406e+00,1.671018886364120704e+02,-9.712692850629094821e+00,-1.005752376387890638e-03,-2.136472602334086809e-08,-1.005752372651239459e-03,2.884422442786875140e-06,7.363081916664069695e+02,-3.508071716643598847e+01,7.364257186802033175e+02,-3.380329057560545181e+01,1.249077907259000568e+02,-6.562698348396430736e-01,1.249078016194742560e+02,-6.548232714570980662e-01
3.349654391578312129e+02,1.670793719319667616e+02,-9.904634628804814156e+00,1.670798830809045796e+02,-9.899557937036311372e+00,-1.005752377159735032e-03,-2.177863503858299805e-08,-1.005752373276314754e-03,2.940303760631989194e-06,7.362430262337301201e+02,-3.575719144980710240e+01,7.363651305228194133e+02,-3.445534235555052760e+01,1.249076566109481803e+02,-6.689833554409602145e-01,1.249076679306896693e+02,-6.675087700140136526e-01
3.414548873833638254e+02,1.670564917460197023e+02,-1.009513972641732771e+01,1.670570227598255428e+02,-1.008996637768750482e+01,-1.005752377961274422e-03,-2.220056290220699997e-08,-1.005752373925983441e-03,2.997267694414946615e-06,7.361753238261072738e+02,-3.644658469525034405e+01,7.363021828225869285e+02,-3.511985914717383395e+01,1.249075172462455896e+02,-6.819431389263025389e-01,1.249075290088185284e+02,-6.804399887439088745e-01
3.480700588428446736e+02,1.670327230635944034e+02,-1.028925407904127276e+01,1.670332747089552470e+02,-1.028398230048840034e+01,-1.005752378793394819e-03,-2.263066496658012485e-08,-1.005752374600561456e-03,3.055335218181131490e-06,7.361049854450047860e+02,-3.714913611385166092e+01,7.362367833915694746e+02,-3.579707249712812711e+01,1.249073724327805905e+02,-6.951539538268635132e-01,1.249073846555114500e+02,-6.936216856740529124e-01
3.548133892335791870e+02,1.670080316639895273e+02,-1.048704282433791057e+01,1.670086047366982314e+02,-1.048167081457521910e+01,-1.005752379659198992e-03,-2.306909959367970315e-08,-1.005752375301994508e-03,3.114527712316339002e-06,7.360319099320413443e+02,-3.786508906686753306e+01,7.361688381401262404e+02,-3.648721801384469643e+01,1.249072219514601727e+02,-7.086206607780723976e-01,1.249072346523484924e+02,-7.070587107331639531e-01
3.616873614408197000e+02,1.669823820098821159e+02,-1.068857207999713488e+01,1.669829773359698493e+02,-1.068309800890563288e+01,-1.005752380558022109e-03,-2.351602821349687709e-08,-1.005752376030854406e-03,3.174866971419009012e-06,7.359559907162853278e+02,-3.859469079407991643e+01,7.360982478286530295e+02,-3.719053510901139958e+01,1.249070655849089633e+02,-7.223482145364903406e-01,1.249070787826675115e+02,-7.207560077642066743e-01
3.686945064519613879e+02,1.669557372245317595e+02,-1.089390894958563116e+01,1.669563556614427853e+02,-1.088833095812205087e+01,-1.005752381493187899e-03,-2.397161538343879627e-08,-1.005752376788294523e-03,3.236375212324974694e-06,7.358771180857825129e+02,-3.933819269620965287e+01,7.360249103537238398e+02,-3.790726727399145801e+01,1.249069031010789246e+02,-7.363416656155485907e-01,1.249069168151188620e+02,-7.347186161559363660e-01
3.758374042884482265e+02,1.669280590385069445e+02,-1.110312152407519015e+01,1.669287014761447381e+02,-1.109743772407506412e+01,-1.005752382463810570e-03,-2.443602884889907687e-08,-1.005752377575342684e-03,3.299075082287702284e-06,7.357951775394158176e+02,-4.009585021731834331e+01,7.359487191064191620e+02,-3.863766197029087124e+01,1.249067342628988371e+02,-7.506061622448239046e-01,1.249067485134433753e+02,-7.489516727993484890e-01
3.831186849557328742e+02,1.668993077344811979e+02,-1.131627888234381096e+01,1.668999750964085536e+02,-1.131048735635691571e+01,-1.005752383472992024e-03,-2.490943960501504658e-08,-1.005752378393091114e-03,3.362989667316929794e-06,7.357100506664302202e+02,-4.086792298922726019e+01,7.358695638632711962e+02,-3.938197077309983030e+01,1.249065588159291309e+02,-7.651469521095912718e-01,1.249065736239489013e+02,-7.634604138213312297e-01
3.905410294116422278e+02,1.668694421027176702e+02,-1.153345109231074339e+01,1.668701353474635596e+02,-1.152754989346475867e+01,-1.005752384521840532e-03,-2.539202195968952376e-08,-1.005752379243109737e-03,3.428142500678948848e-06,7.356216142923835832e+02,-4.165467479080714952e+01,7.357873299423306435e+02,-4.014044933665542203e+01,1.249063765060868292e+02,-7.799693844852249036e-01,1.249063918933990749e+02,-7.782501767162968154e-01
3.981071705535014758e+02,1.668384193761704637e+02,-1.175470920850569811e+01,1.668391394984112992e+02,-1.174869636036902243e+01,-1.005752385610356094e-03,-2.588395359765918190e-08,-1.005752380125886228e-03,3.494557571561534883e-06,7.355297405406070084e+02,-4.245637360319762621e+01,7.357018982749800671e+02,-4.091335745204984420e+01,1.249061870671774273e+02,-7.950789120481900341e-01,1.249062030564445109e+02,-7.933264021520441966e-01
4.058198942243841998e+02,1.668061951845391491e+02,-1.198012527127768045e+01,1.668069432165223418e+02,-1.197399876777193306e+01,-1.005752386744078767e-03,-2.638541564601319658e-08,-1.005752381043879774e-03,3.562259333906670783e-06,7.354342966575785567e+02,-4.327329163824587255e+01,7.356131452440573639e+02,-4.170095908003730756e+01,1.249059902164616176e+02,-8.104810928140248061e-01,1.249060068312248717e+02,-8.086946359038774679e-01
4.136820402388552225e+02,1.667727234880668732e+02,-1.220977230224253773e+01,1.667735005008166240e+02,-1.220353010754281797e+01,-1.005752387919905998e-03,-2.689659274083514416e-08,-1.005752381997191422e-03,3.631272715414557922e-06,7.353351450648090122e+02,-4.410570539274272761e+01,7.355209427440493073e+02,-4.250352240819609762e+01,1.249057856643582340e+02,-8.261815922922851607e-01,1.249058029290700773e+02,-8.243605310047309453e-01
4.216965034285868228e+02,1.667379565255637317e+02,-1.244372430064962565e+01,1.667387636304377452e+02,-1.243736434915502898e+01,-1.005752389142048394e-03,-2.741767309511978767e-08,-1.005752382987589073e-03,3.701623126721906367e-06,7.352321428226722446e+02,-4.495389563175206860e+01,7.354251576611394512e+02,-4.332131984102795030e+01,1.249055731118977519e+02,-8.421861855298755639e-01,1.249055910520119710e+02,-8.403298497849266413e-01
4.298662347082324118e+02,1.667018447489178357e+02,-1.268205623670625748e+01,1.667026830989184987e+02,-1.267557643299651637e+01,-1.005752390412500020e-03,-2.794884856821953132e-08,-1.005752384017688473e-03,3.773336470758111314e-06,7.351251413270214243e+02,-4.581814739400468994e+01,7.353256515771608974e+02,-4.415462801064160914e+01,1.249053522424100322e+02,-8.585007591132851612e-01,1.249053708843156016e+02,-8.566084658678783104e-01
4.381942421619485231e+02,1.666643367592706966e+02,-1.292484404387131214e+01,1.666652075506430037e+02,-1.291824226272917464e+01,-1.005752391731926359e-03,-2.849031473634451790e-08,-1.005752385087168915e-03,3.846439152282666613e-06,7.350139866821796204e+02,-4.669875007979795356e+01,7.352222811583677640e+02,-4.500372786797404956e+01,1.249051227349694670e+02,-8.751313135018046196e-01,1.249051421061358695e+02,-8.732023665009787106e-01
4.466835921509680247e+02,1.666253792426117002e+02,-1.317216460974272074e+01,1.666262837163277766e+02,-1.316543869618527651e+01,-1.005752393104315757e-03,-2.904227096459964097e-08,-1.005752386198742205e-03,3.920958087607428001e-06,7.348985190335673678e+02,-4.759599740912600652e+01,7.351148974994630407e+02,-4.586890464911743237e+01,1.249048842479116672e+02,-8.920839649978102859e-01,1.249049043768602161e+02,-8.901176545192398537e-01
4.553374104426299027e+02,1.665849169034915462e+02,-1.342409576525308523e+01,1.665858563468754596e+02,-1.341724353461229668e+01,-1.005752394529446604e-03,-2.960492048041588576e-08,-1.005752387354027274e-03,3.996920714507112036e-06,7.347785721280772577e+02,-4.851018740087048542e+01,7.350033456965172718e+02,-4.675044786201878821e+01,1.249046364324194656e+02,-9.093649481682259950e-01,1.249046573487920853e+02,-9.073605507628912381e-01
4.641588833612830172e+02,1.665428923907334706e+02,-1.368071627107612365e+01,1.665438681390168085e+02,-1.367373550909752389e+01,-1.005752396010643280e-03,-3.017847044835857841e-08,-1.005752388554087724e-03,4.074355002321893211e-06,7.346539743508908487e+02,-4.944162254464556128e+01,7.348874659009106836e+02,-4.764865145998527396e+01,1.249043789239282631e+02,-9.269806180059555478e-01,1.249044006585406521e+02,-9.249373962336353561e-01
4.731512589614857234e+02,1.664992462355390046e+02,-1.394210580438694080e+01,1.665002596736862586e+02,-1.393499426740420510e+01,-1.005752397566519801e-03,-3.076313204836704173e-08,-1.005752389818107429e-03,4.153289462257381764e-06,7.345245466664175638e+02,-5.039060956248795264e+01,7.347670912682112885e+02,-4.856381361915811112e+01,1.249041113395998650e+02,-9.449374522097802043e-01,1.249041339244426041e+02,-9.428546543690264903e-01
4.823178482239359823e+02,1.664539167665196260e+02,-1.420834494015801042e+01,1.664549693308556186e+02,-1.420110035527021353e+01,-1.005752399165609368e-03,-3.135912054565048016e-08,-1.005752391115015973e-03,4.233753157875493499e-06,7.343901038693793453e+02,-5.135745960334814697e+01,7.346420492304431491e+02,-4.949623693492814169e+01,1.249038332898577153e+02,-9.632420537227968094e-01,1.249038567581913668e+02,-9.611189135765662028e-01
4.916620262745698255e+02,1.664068400314271514e+02,-1.447951513154029435e+01,1.664079332114721694e+02,-1.447213519686077987e+01,-1.005752400827412659e-03,-3.196665538160718609e-08,-1.005752392461047116e-03,4.315775715806053001e-06,7.342504530855539997e+02,-5.234248806341683036e+01,7.345121600037308554e+02,-5.044622825650418463e+01,1.249035443636192184e+02,-9.819011529218458767e-01,1.249035687499944629e+02,-9.797368894172998610e-01
5.011872336272779194e+02,1.663579497428034131e+02,-1.475569869245155274e+01,1.663590850831553212e+02,-1.474818107740342654e+01,-1.005752402553480949e-03,-3.258596024692272880e-08,-1.005752393860464373e-03,4.399387336648332974e-06,7.341053952352706347e+02,-5.334601481426018665e+01,7.343772380739278560e+02,-5.141409891691441914e+01,1.249032441338823389e+02,-1.000921610158883368e+00,1.249032694742156622e+02,-9.987154271424409924e-01
5.108969774506985004e+02,1.663071771717745264e+02,-1.503697876916883480e+01,1.663083562739288652e+02,-1.502932111481431221e+01,-1.005752404349132684e-03,-3.321726316591060659e-08,-1.005752395315512695e-03,4.484618806092598537e-06,7.339547231697497409e+02,-5.436836396018964024e+01,7.342370903452047060e+02,-5.240016450833596195e+01,1.249029321610292413e+02,-1.020310418313812528e+00,1.249029584926371825e+02,-1.018061504240025839e+00
5.207948328595522298e+02,1.662544510725206237e+02,-1.532343931478101062e+01,1.662556755969084179e+02,-1.531563923423417428e+01,-1.005752406213038198e-03,-3.386079658017091166e-08,-1.005752396825919945e-03,4.571501506255463804e-06,7.337982217513565502e+02,-5.540986385845825168e+01,7.340915162338869777e+02,-5.340474491146210312e+01,1.249026079841440264e+02,-1.040074705209826034e+00,1.249026353457910261e+02,-1.037782232845091412e+00
5.308844442309944043e+02,1.661996976046748671e+02,-1.561516506097838963e+01,1.662009692726310846e+02,-1.560722013985501277e+01,-1.005752408149851321e-03,-3.451679743459267560e-08,-1.005752398396380070e-03,4.660067427234576638e-06,7.336356681454534510e+02,-5.647084717285390099e+01,7.339403079804801564e+02,-5.442816435843933931e+01,1.249022711283809031e+02,-1.060221736330144715e+00,1.249022995603582444e+02,-1.057884862451065944e+00
5.411695265464699105e+02,1.661428402396586819e+02,-1.591224148436321428e+01,1.661441608355227970e+02,-1.590414928130707928e+01,-1.005752410163560616e-03,-3.518550726423208661e-08,-1.005752400027906581e-03,4.750349178887491005e-06,7.334668315360597717e+02,-5.755165084085895444e+01,7.337832503793916885e+02,-5.547075141215614025e+01,1.249019210962745916e+02,-1.080758917324150969e+00,1.249019506404347624e+02,-1.078376782409583345e+00
5.516538667595643801e+02,1.660837996690455611e+02,-1.621475477026733358e+01,1.660851710422277847e+02,-1.620651281752689599e+01,-1.005752412255052743e-03,-3.586717228337930758e-08,-1.005752401723559964e-03,4.842380002838588546e-06,7.332914716905544310e+02,-5.865261584994988908e+01,7.336201193608727635e+02,-5.653283876267713737e+01,1.249015573688692342e+02,-1.101693796717054585e+00,1.249015880687270368e+02,-1.099265524635459457e+00
5.623413251903556329e+02,1.660224937227261250e+02,-1.652279177555710987e+01,1.660239177899985918e+02,-1.651439757966454991e+01,-1.005752414429867542e-03,-3.656204347616790654e-08,-1.005752403485626152e-03,4.936193784718520857e-06,7.331093401408302270e+02,-5.977408741548790516e+01,7.334506831897114125e+02,-5.761476341113220201e+01,1.249011794172556478e+02,-1.123034068864228852e+00,1.249012113180080945e+02,-1.120558766553186425e+00
5.732358369467780221e+02,1.659588372628009267e+02,-1.683643998363912431e+01,1.659603160104355482e+02,-1.682789102612443699e+01,-1.005752416689335111e-03,-3.727037668908590919e-08,-1.005752405316583413e-03,5.031825066640877749e-06,7.329201789577468844e+02,-6.091641477673816496e+01,7.332747012557078961e+02,-5.871686648625528449e+01,1.249007866794550239e+02,-1.144787576347076063e+00,1.249008198280855169e+02,-1.142264333488869799e+00
5.843414133735243468e+02,1.658927420891629083e+02,-1.715578745829571261e+01,1.658942775752916248e+02,-1.714708119651323059e+01,-1.005752419035671127e-03,-3.799243272498203666e-08,-1.005752407218751939e-03,5.129309059920638520e-06,7.327237204313628354e+02,-6.207995112296296014e+01,7.330919237731040994e+02,-5.983949318718962473e+01,1.249003785788327150e+02,-1.166962313147111630e+00,1.249004130241293069e+02,-1.164390201836042582e+00
5.956621435290173849e+02,1.658241168615927847e+02,-1.748092279754721901e+01,1.658257112185195581e+02,-1.747205666556284243e+01,-1.005752421475745312e-03,-3.872847743920733971e-08,-1.005752409195898684e-03,5.228681658038876878e-06,7.325196876493592981e+02,-6.326505366745968217e+01,7.329020923772084188e+02,-6.098299286938920005e+01,1.248999545161901352e+02,-1.189566427420250649e+00,1.248999903088712529e+02,-1.186944501825739184e+00
6.072021956909956089e+02,1.657528669608170730e+02,-1.781193507115811769e+01,1.657545223974825603e+02,-1.780290648074948834e+01,-1.005752424009779275e-03,-3.947878183735225933e-08,-1.005752411249787211e-03,5.329979449858822050e-06,7.323077926773611352e+02,-6.447208330614128613e+01,7.327049383218235334e+02,-6.214771873087926224e+01,1.248995138667633711e+02,-1.212608224396111156e+00,1.248995510595438390e+02,-1.209935520418383925e+00
6.189658188912677588e+02,1.656788944217188941e+02,-1.814891376907591436e+01,1.656806132261597497e+02,-1.813972011081106928e+01,-1.005752426643313074e-03,-4.024362217522876787e-08,-1.005752413384470266e-03,5.433239733097643367e-06,7.320877378020463766e+02,-6.570140479080755824e+01,7.325001837422938706e+02,-6.333402799552562357e+01,1.248990559795274606e+02,-1.236096169381147192e+00,1.248990946271467664e+02,-1.233371704299747407e+00
6.309573444802006179e+02,1.656020977993193242e+02,-1.849194873154793584e+01,1.656038823411991530e+02,-1.848258737596916390e+01,-1.005752429380114311e-03,-4.102328006035958707e-08,-1.005752415602452791e-03,5.538500528059604656e-06,7.318592134651954666e+02,-6.695338631566403365e+01,7.322875396063867584e+02,-6.454228153124908829e+01,1.248985801850609079e+02,-1.260038890987113414e+00,1.248986203444278544e+02,-1.257261663104431104e+00
6.431811877215162667e+02,1.655223720818337370e+02,-1.884113008478584561e+01,1.655242248150075852e+02,-1.883159838369233441e+01,-1.005752432224171116e-03,-4.181804255581331001e-08,-1.005752417907398739e-03,5.645800591635061613e-06,7.316218997111297995e+02,-6.822839971782110524e+01,7.320667071832615420e+02,-6.577284406143533602e+01,1.248980857775805475e+02,-1.284445183908524246e+00,1.248981275078117079e+02,-1.281614172185392198e+00
6.556418494179865775e+02,1.654396085743577487e+02,-1.919654816561969568e+01,1.654415320395768845e+02,-1.918684345348103903e+01,-1.005752435179251740e-03,-4.262820228569140950e-08,-1.005752420301829313e-03,5.755179431570700309e-06,7.313754647829634905e+02,-6.952682015953095629e+01,7.318373766582269582e+02,-6.702608387736310647e+01,1.248975720340390723e+02,-1.309324012493573886e+00,1.248976153965736700e+02,-1.306438176178430943e+00
6.683439175686224871e+02,1.653536947821996819e+02,-1.955829344088876454e+01,1.653556916097618341e+02,-1.954841303635251393e+01,-1.005752438250008497e-03,-4.345405754310214833e-08,-1.005752422790877777e-03,5.866677321016270958e-06,7.311195642809159381e+02,-7.084902588622910002e+01,7.315992263090084862e+02,-6.830237262456162739e+01,1.248970381928566127e+02,-1.334684513559086794e+00,1.248970832515339566e+02,-1.331742791810430537e+00
6.812920690579693428e+02,1.652645142970620213e+02,-1.992645642209404144e+01,1.652665872095497832e+02,-1.991639762962389071e+01,-1.005752441440874905e-03,-4.429591239975950246e-08,-1.005752425377162045e-03,5.980335313353088046e-06,7.308538420075162776e+02,-7.219539829797743380e+01,7.313519233716353938e+02,-6.960208539235524938e+01,1.248964834750753994e+02,-1.360536000141354673e+00,1.248965302962103152e+02,-1.357537311641817457e+00
6.944910713781295044e+02,1.651719466890300509e+02,-2.030112757587113137e+01,1.651740985042066256e+02,-2.029088768754089500e+01,-1.005752444756282315e-03,-4.515407681793680265e-08,-1.005752428064291427e-03,6.096195257310063419e-06,7.305779281976554103e+02,-7.356632150460720254e+01,7.310951222901150004e+02,-7.092560030698237483e+01,1.248959070588563662e+02,-1.386887964329792000e+00,1.248959557113986136e+02,-1.383831206895962840e+00
7.079457843841463500e+02,1.650758673899499627e+02,-2.068239722658384494e+01,1.650781010235415636e+02,-2.067197352396932786e+01,-1.005752448202213789e-03,-4.602886676469780286e-08,-1.005752430856755820e-03,6.214299812371957266e-06,7.302914401179373272e+02,-7.496218232577875540e+01,7.308284653343471291e+02,-7.227329855417005433e+01,1.248953080986592568e+02,-1.413750081109275802e+00,1.248953586542193790e+02,-1.410634131290278148e+00
7.216611620833969027e+02,1.649761475623293734e+02,-2.107035544896013235e+01,1.649784660309081801e+02,-2.105974520518827831e+01,-1.005752451781550703e-03,-4.692060432808773661e-08,-1.005752433758083869e-03,6.334692464487067105e-06,7.299939819684350368e+02,-7.638337015310528955e+01,7.305515825250531634e+02,-7.364556427067024913e+01,1.248946857117163347e+02,-1.441132211564903898e+00,1.248947382447165921e+02,-1.437955924236583360e+00
7.356422544596501893e+02,1.648726539772538899e+02,-2.146509195609718645e+01,1.648750604012741121e+02,-2.145429243807557640e+01,-1.005752455502049005e-03,-4.782961783574328101e-08,-1.005752436773167495e-03,6.457417542078329901e-06,7.296851427548280071e+02,-7.783027636692871454e+01,7.302640895191143500e+02,-7.504278400625909740e+01,1.248940389808350915e+02,-1.469044406499972588e+00,1.248940935686026279e+02,-1.465806614450130052e+00
7.498942093324649250e+02,1.647652489227210708e+02,-2.186669598855368335e+01,1.647677465294122499e+02,-2.185570445930779471e+01,-1.005752459367697258e-03,-4.875624197581363033e-08,-1.005752439906321388e-03,6.582520232365176013e-06,7.293644978598078978e+02,-7.930329450765844967e+01,7.299655892076521013e+02,-7.646534691618010982e+01,1.248933669551178980e+02,-1.497496910088459199e+00,1.248934236779982001e+02,-1.494196423594647882e+00
7.644222742526095544e+02,1.646537900446373044e+02,-2.227525617864059626e+01,1.646563821711416153e+02,-2.226406989987596674e+01,-1.005752463385143789e-03,-4.970081792000192470e-08,-1.005752443162075344e-03,6.710046598001546652e-06,7.290316061137853012e+02,-8.080281947082507088e+01,7.296556687970644361e+02,-7.791364401144592478e+01,1.248926686484885948e+02,-1.526500163534570076e+00,1.248927275899857392e+02,-1.523135769934451655e+00
7.792317984342035970e+02,1.645381302354963395e+02,-2.269086041905078233e+01,1.645408203318746985e+02,-2.267947665384484424e+01,-1.005752467558820602e-03,-5.066369344933805563e-08,-1.005752446544939862e-03,6.840043594035892284e-06,7.286860126873668833e+02,-8.232924795053443745e+01,7.293339027311511700e+02,-7.938806861648264146e+01,1.248919430281890470e+02,-1.556064808559321833e+00,1.248920042750511499e+02,-1.552635271812121243e+00
7.943282347242911783e+02,1.644181175171939913e+02,-2.311359572200295176e+01,1.644209091495145856e+02,-2.310201173769266703e+01,-1.005752471896927515e-03,-5.164522308204871846e-08,-1.005752450060397752e-03,6.972559085200166251e-06,7.283272452468925167e+02,-8.388297738005223891e+01,7.289998488560527221e+02,-8.088901537705464762e+01,1.248911890294477303e+02,-1.586201691585825024e+00,1.248912526718151668e+02,-1.582705751826424256e+00
8.097171416105718436e+02,1.642935949066645378e+02,-2.354354806501684294e+01,1.642964917601583466e+02,-2.353176113629052679e+01,-1.005752476403674054e-03,-5.264576820415223090e-08,-1.005752453713211481e-03,7.107641863533566659e-06,7.279548158212465978e+02,-8.546440611949206811e+01,7.286530503087029729e+02,-8.241688047256839411e+01,1.248904055417151682e+02,-1.616921867306918559e+00,1.248904716732738223e+02,-1.613358240392262166e+00
8.254041852680285274e+02,1.641644002890313345e+02,-2.398080222948072660e+01,1.641674061712038224e+02,-2.396880964165235284e+01,-1.005752481103880207e-03,-5.366569720581538578e-08,-1.005752457525919009e-03,7.245341666350766569e-06,7.275682189548215320e+02,-8.707393278363156242e+01,7.282930336881917128e+02,-8.397206100177180588e+01,1.248895914132144043e+02,-1.648236602770974057e+00,1.248896601312875561e+02,-1.644603979816025019e+00
8.413951416452053991e+02,1.640303663005281010e+02,-2.442544163250610012e+01,1.640334851443645050e+02,-2.441324068502054345e+01,-1.005752485971397187e-03,-5.470538560334295747e-08,-1.005752461470248030e-03,7.385709194543010343e-06,7.271669318744292241e+02,-8.871195600678427695e+01,7.279193092376987124e+02,-8.555495478966264500e+01,1.248887454451032397e+02,-1.680157381278757356e+00,1.248888168508266006e+02,-1.676454428186248791e+00
8.576958985909046760e+02,1.638913202062603034e+02,-2.487754814739233211e+01,1.638945560733581601e+02,-2.486513615752519257e+01,-1.005752491027941779e-03,-5.576521619793373872e-08,-1.005752465568655624e-03,7.528796131264294892e-06,7.267504134176778052e+02,-9.037887388832719182e+01,7.275313697885471811e+02,-8.716595988902021475e+01,1.248878663918019640e+02,-1.712695906508846511e+00,1.248879405902675046e+02,-1.708921263489415532e+00
8.743124580220844564e+02,1.637470837568185971e+02,-2.533720190695139607e+01,1.637504408405691265e+02,-2.532457621375262846e+01,-1.005752496283264432e-03,-5.684557920273314683e-08,-1.005752469827598215e-03,7.674655160949061825e-06,7.263181048416076919e+02,-9.207508387933330596e+01,7.271286915884941209e+02,-8.880547450894387396e+01,1.248869529632089268e+02,-1.745864106774832836e+00,1.248870300636011166e+02,-1.742016387857463044e+00
8.912509381337565628e+02,1.635974730818265357e+02,-2.580448110676748996e+01,1.636009557105685133e+02,-2.579163907523383159e+01,-1.005752501743348857e-03,-5.794687239014470717e-08,-1.005752474253512928e-03,7.823339988713715808e-06,7.258694271852373276e+02,-9.380098177552538630e+01,7.267107316704276627e+02,-9.047389608195105382e+01,1.248860038126489798e+02,-1.779674138966177432e+00,1.248860839284226643e+02,-1.775751931501591274e+00
9.085175756516980528e+02,1.634422985666826662e+02,-2.627946179187881270e+01,1.634459112068142019e+02,-2.626640081736307053e+01,-1.005752507418166677e-03,-5.906950123787340272e-08,-1.005752478852097896e-03,7.974905360130576525e-06,7.254037823959716889e+02,-9.555696162413953232e+01,7.262769289988565333e+02,-9.217162121568306077e+01,1.248850175410189394e+02,-1.814138393003772887e+00,1.248851007900664314e+02,-1.810140257157716981e+00
9.261187281288050599e+02,1.632813647318328663e+02,-2.676221763192512881e+01,1.632851119910059197e+02,-2.674893514483763468e+01,-1.005752513315031054e-03,-6.021387907872656097e-08,-1.005752483631316150e-03,8.129407081385300253e-06,7.249205523464922862e+02,-9.734341507370484692e+01,7.258267034961374975e+02,-9.389904510808902671e+01,1.248839927048273637e+02,-1.849269496502654819e+00,1.248840792096582106e+02,-1.845193964739717085e+00
9.440608762859352510e+02,1.631144701104150840e+02,-2.725281968280006950e+01,1.631183567405362851e+02,-2.723931315352349358e+01,-1.005752519441033103e-03,-6.138042725214399830e-08,-1.005752488596616456e-03,8.286902039824828510e-06,7.244190981771312181e+02,-9.916073076767477801e+01,7.253594553922039267e+02,-9.565656100572213916e+01,1.248829277898230004e+02,-1.885080318515931053e+00,1.248830176777108392e+02,-1.880925895074109677e+00
9.623506263981007578e+02,1.629414071449005803e+02,-2.775133614112656488e+01,1.629454380452365854e+02,-2.773760308525526952e+01,-1.005752525807253371e-03,-6.256957525959115743e-08,-1.005752493756058557e-03,8.447448224903059331e-06,7.238987595241463850e+02,-1.010092936662655205e+02,7.248745644658234824e+02,-9.744455959703005021e+01,1.248818212330681661e+02,-1.921583974757446578e+00,1.248819146362828008e+02,-1.917349135114242875e+00
9.809947127268898157e+02,1.627619620723627634e+02,-2.825783208097606192e+01,1.627661422924632291e+02,-2.824387006479858897e+01,-1.005752532422999083e-03,-6.378176092265007777e-08,-1.005752499118014011e-03,8.611104749532733527e-06,7.233588546306243643e+02,-1.028894845795261830e+02,7.243713901586322663e+02,-9.926342860816627933e+01,1.248806714044083179e+02,-1.958793831723912859e+00,1.248807684603716552e+02,-1.954477022051285706e+00
1.000000000000012960e+03,1.625759148181196281e+02,-2.877236917858578025e+01,1.625802495607030380e+02,-2.875817582487195523e+01,-1.005752539298463690e-03,-6.501743054408975140e-08,-1.005752504689872307e-03,8.777931871850708592e-06,7.227986789119169089e+02,-1.048016792264504318e+02,7.238492701450979894e+02,-1.011135519451680125e+02,1.248794766163066186e+02,-1.996723511742728441e+00,1.248795774677928136e+02,-1.992323148352338924e+00
