 frequency       onoise_spectrum inoise_spectrum
 2.75422870e+00  4.60914138e-06  1.44348152e-07 
 2.81838293e+00  4.56200344e-06  1.42871896e-07 
 2.88403150e+00  4.51535500e-06  1.41410970e-07 
 2.95120923e+00  4.46919090e-06  1.39965212e-07 
 3.01995172e+00  4.42350605e-06  1.38534463e-07 
 3.09029543e+00  4.37829539e-06  1.37118565e-07 
 3.16227766e+00  4.33355395e-06  1.35717361e-07 
 3.23593657e+00  4.28927677e-06  1.34330698e-07 
 3.31131121e+00  4.24545899e-06  1.32958421e-07 
 3.38844156e+00  4.20209577e-06  1.31600381e-07 
 3.46736850e+00  4.15918232e-06  1.30256426e-07 
 3.54813389e+00  4.11671392e-06  1.28926410e-07 
 3.63078055e+00  4.07468590e-06  1.27610184e-07 
 3.71535229e+00  4.03309361e-06  1.26307606e-07 
 3.80189396e+00  3.99193249e-06  1.25018530e-07 
 3.89045145e+00  3.95119800e-06  1.23742815e-07 
 3.98107171e+00  3.91088566e-06  1.22480322e-07 
 4.07380278e+00  3.87099104e-06  1.21230910e-07 
 4.16869383e+00  3.83150975e-06  1.19994443e-07 
 4.26579519e+00  3.79243746e-06  1.18770785e-07 
 4.36515832e+00  3.75376986e-06  1.17559801e-07 
 4.46683592e+00  3.71550272e-06  1.16361359e-07 
 4.57088190e+00  3.67763182e-06  1.15175326e-07 
 4.67735141e+00  3.64015302e-06  1.14001572e-07 
 4.78630092e+00  3.60306220e-06  1.12839969e-07 
 4.89778819e+00  3.56635529e-06  1.11690390e-07 
 5.01187234e+00  3.53002826e-06  1.10552707e-07 
 5.12861384e+00  3.49407714e-06  1.09426797e-07 
 5.24807460e+00  3.45849798e-06  1.08312537e-07 
 5.37031796e+00  3.42328689e-06  1.07209803e-07 
 5.49540874e+00  3.38844001e-06  1.06118475e-07 
 5.62341325e+00  3.35395352e-06  1.05038434e-07 
 5.75439937e+00  3.31982365e-06  1.03969562e-07 
 5.88843655e+00  3.28604666e-06  1.02911741e-07 
 6.02559586e+00  3.25261887e-06  1.01864856e-07 
 6.16595002e+00  3.21953661e-06  1.00828793e-07 
 6.30957344e+00  3.18679626e-06  9.98034374e-08 
 6.45654229e+00  3.15439426e-06  9.87886781e-08 
 6.60693448e+00  3.12232706e-06  9.77844041e-08 
 6.76082975e+00  3.09059116e-06  9.67905056e-08 
 6.91830971e+00  3.05918309e-06  9.58068741e-08 
 7.07945784e+00  3.02809943e-06  9.48334023e-08 
 7.24435960e+00  2.99733679e-06  9.38699841e-08 
 7.41310241e+00  2.96689180e-06  9.29165142e-08 
 7.58577575e+00  2.93676116e-06  9.19728889e-08 
 7.76247117e+00  2.90694157e-06  9.10390051e-08 
 7.94328235e+00  2.87742979e-06  9.01147611e-08 
 8.12830516e+00  2.84822260e-06  8.92000564e-08 
 8.31763771e+00  2.81931683e-06  8.82947911e-08 
 8.51138038e+00  2.79070932e-06  8.73988669e-08 
 8.70963590e+00  2.76239696e-06  8.65121862e-08 
 8.91250938e+00  2.73437667e-06  8.56346526e-08 
 9.12010839e+00  2.70664541e-06  8.47661706e-08 
 9.33254301e+00  2.67920016e-06  8.39066458e-08 
 9.54992586e+00  2.65203793e-06  8.30559847e-08 
 9.77237221e+00  2.62515578e-06  8.22140950e-08 
 1.00000000e+01  2.59855079e-06  8.13808852e-08 
 1.02329299e+01  2.57222006e-06  8.05562649e-08 
 1.04712855e+01  2.54616074e-06  7.97401444e-08 
 1.07151931e+01  2.52037001e-06  7.89324353e-08 
 1.09647820e+01  2.49484505e-06  7.81330500e-08 
 1.12201845e+01  2.46958311e-06  7.73419017e-08 
 1.14815362e+01  2.44458145e-06  7.65589047e-08 
 1.17489755e+01  2.41983735e-06  7.57839741e-08 
 1.20226443e+01  2.39534814e-06  7.50170259e-08 
 1.23026877e+01  2.37111116e-06  7.42579772e-08 
 1.25892541e+01  2.34712379e-06  7.35067457e-08 
 1.28824955e+01  2.32338344e-06  7.27632500e-08 
 1.31825674e+01  2.29988752e-06  7.20274098e-08 
 1.34896288e+01  2.27663351e-06  7.12991454e-08 
 1.38038426e+01  2.25361889e-06  7.05783781e-08 
 1.41253754e+01  2.23084117e-06  6.98650300e-08 
 1.44543977e+01  2.20829788e-06  6.91590240e-08 
 1.47910839e+01  2.18598660e-06  6.84602837e-08 
 1.51356125e+01  2.16390491e-06  6.77687338e-08 
 1.54881662e+01  2.14205042e-06  6.70842996e-08 
 1.58489319e+01  2.12042079e-06  6.64069071e-08 
 1.62181010e+01  2.09901367e-06  6.57364834e-08 
 1.65958691e+01  2.07782676e-06  6.50729560e-08 
 1.69824365e+01  2.05685777e-06  6.44162534e-08 
 1.73780083e+01  2.03610444e-06  6.37663049e-08 
 1.77827941e+01  2.01556454e-06  6.31230404e-08 
 1.81970086e+01  1.99523584e-06  6.24863905e-08 
 1.86208714e+01  1.97511617e-06  6.18562867e-08 
 1.90546072e+01  1.95520336e-06  6.12326613e-08 
 1.94984460e+01  1.93549526e-06  6.06154469e-08 
 1.99526231e+01  1.91598975e-06  6.00045773e-08 
 2.04173794e+01  1.89668473e-06  5.93999867e-08 
 2.08929613e+01  1.87757813e-06  5.88016102e-08 
 2.13796209e+01  1.85866790e-06  5.82093833e-08 
 2.18776162e+01  1.83995199e-06  5.76232424e-08 
 2.23872114e+01  1.82142841e-06  5.70431246e-08 
 2.29086765e+01  1.80309516e-06  5.64689675e-08 
 2.34422882e+01  1.78495027e-06  5.59007096e-08 
 2.39883292e+01  1.76699179e-06  5.53382897e-08 
 2.45470892e+01  1.74921781e-06  5.47816476e-08 
 2.51188643e+01  1.73162640e-06  5.42307235e-08 
 2.57039578e+01  1.71421569e-06  5.36854584e-08 
 2.63026799e+01  1.69698381e-06  5.31457938e-08 
 2.69153480e+01  1.67992890e-06  5.26116719e-08 
 2.75422870e+01  1.66304916e-06  5.20830354e-08 
 2.81838293e+01  1.64634275e-06  5.15598277e-08 
 2.88403150e+01  1.62980791e-06  5.10419928e-08 
 2.95120923e+01  1.61344285e-06  5.05294752e-08 
 3.01995172e+01  1.59724583e-06  5.00222202e-08 
 3.09029543e+01  1.58121511e-06  4.95201734e-08 
 3.16227766e+01  1.56534898e-06  4.90232811e-08 
 3.23593657e+01  1.54964574e-06  4.85314903e-08 
 3.31131121e+01  1.53410372e-06  4.80447483e-08 
 3.38844156e+01  1.51872125e-06  4.75630032e-08 
 3.46736850e+01  1.50349668e-06  4.70862035e-08 
 3.54813389e+01  1.48842841e-06  4.66142982e-08 
 3.63078055e+01  1.47351480e-06  4.61472370e-08 
 3.71535229e+01  1.45875428e-06  4.56849701e-08 
 3.80189396e+01  1.44414527e-06  4.52274481e-08 
 3.89045145e+01  1.42968621e-06  4.47746222e-08 
 3.98107171e+01  1.41537556e-06  4.43264441e-08 
 4.07380278e+01  1.40121179e-06  4.38828662e-08 
 4.16869383e+01  1.38719340e-06  4.34438409e-08 
 4.26579519e+01  1.37331889e-06  4.30093218e-08 
 4.36515832e+01  1.35958678e-06  4.25792623e-08 
 4.46683592e+01  1.34599561e-06  4.21536168e-08 
 4.57088190e+01  1.33254393e-06  4.17323400e-08 
 4.67735141e+01  1.31923032e-06  4.13153869e-08 
 4.78630092e+01  1.30605335e-06  4.09027133e-08 
 4.89778819e+01  1.29301163e-06  4.04942753e-08 
 5.01187234e+01  1.28010376e-06  4.00900294e-08 
 5.12861384e+01  1.26732838e-06  3.96899327e-08 
 5.24807460e+01  1.25468413e-06  3.92939426e-08 
 5.37031796e+01  1.24216967e-06  3.89020172e-08 
 5.49540874e+01  1.22978366e-06  3.85141147e-08 
 5.62341325e+01  1.21752479e-06  3.81301940e-08 
 5.75439937e+01  1.20539177e-06  3.77502144e-08 
 5.88843655e+01  1.19338329e-06  3.73741355e-08 
 6.02559586e+01  1.18149810e-06  3.70019174e-08 
 6.16595002e+01  1.16973493e-06  3.66335207e-08 
 6.30957344e+01  1.15809252e-06  3.62689063e-08 
 6.45654229e+01  1.14656966e-06  3.59080355e-08 
 6.60693448e+01  1.13516511e-06  3.55508702e-08 
 6.76082975e+01  1.12387767e-06  3.51973725e-08 
 6.91830971e+01  1.11270614e-06  3.48475049e-08 
 7.07945784e+01  1.10164935e-06  3.45012304e-08 
 7.24435960e+01  1.09070611e-06  3.41585124e-08 
 7.41310241e+01  1.07987528e-06  3.38193146e-08 
 7.58577575e+01  1.06915570e-06  3.34836012e-08 
 7.76247117e+01  1.05854625e-06  3.31513365e-08 
 7.94328235e+01  1.04804580e-06  3.28224856e-08 
 8.12830516e+01  1.03765324e-06  3.24970135e-08 
 8.31763771e+01  1.02736748e-06  3.21748861e-08 
 8.51138038e+01  1.01718742e-06  3.18560691e-08 
 8.70963590e+01  1.00711200e-06  3.15405290e-08 
 8.91250938e+01  9.97140138e-07  3.12282324e-08 
 9.12010839e+01  9.87270796e-07  3.09191463e-08 
 9.33254301e+01  9.77502929e-07  3.06132383e-08 
 9.54992586e+01  9.67835505e-07  3.03104759e-08 
 9.77237221e+01  9.58267505e-07  3.00108272e-08 
 1.00000000e+02  9.48797921e-07  2.97142607e-08 
 1.02329299e+02  9.39425753e-07  2.94207451e-08 
 1.04712855e+02  9.30150015e-07  2.91302494e-08 
 1.07151931e+02  9.20969729e-07  2.88427431e-08 
 1.09647820e+02  9.11883928e-07  2.85581958e-08 
 1.12201845e+02  9.02891655e-07  2.82765777e-08 
 1.14815362e+02  8.93991963e-07  2.79978590e-08 
 1.17489755e+02  8.85183917e-07  2.77220104e-08 
 1.20226443e+02  8.76466588e-07  2.74490028e-08 
 1.23026877e+02  8.67839060e-07  2.71788077e-08 
 1.25892541e+02  8.59300425e-07  2.69113965e-08 
 1.28824955e+02  8.50849786e-07  2.66467411e-08 
 1.31825674e+02  8.42486254e-07  2.63848137e-08 
 1.34896288e+02  8.34208950e-07  2.61255868e-08 
 1.38038426e+02  8.26017004e-07  2.58690332e-08 
 1.41253754e+02  8.17909557e-07  2.56151258e-08 
 1.44543977e+02  8.09885755e-07  2.53638380e-08 
 1.47910839e+02  8.01944758e-07  2.51151435e-08 
 1.51356125e+02  7.94085730e-07  2.48690161e-08 
 1.54881662e+02  7.86307848e-07  2.46254300e-08 
 1.58489319e+02  7.78610295e-07  2.43843596e-08 
 1.62181010e+02  7.70992263e-07  2.41457797e-08 
 1.65958691e+02  7.63452954e-07  2.39096651e-08 
 1.69824365e+02  7.55991577e-07  2.36759913e-08 
 1.73780083e+02  7.48607349e-07  2.34447336e-08 
 1.77827941e+02  7.41299497e-07  2.32158678e-08 
 1.81970086e+02  7.34067255e-07  2.29893699e-08 
 1.86208714e+02  7.26909865e-07  2.27652163e-08 
 1.90546072e+02  7.19826577e-07  2.25433833e-08 
 1.94984460e+02  7.12816650e-07  2.23238479e-08 
 1.99526231e+02  7.05879348e-07  2.21065869e-08 
 2.04173794e+02  6.99013947e-07  2.18915777e-08 
 2.08929613e+02  6.92219727e-07  2.16787978e-08 
 2.13796209e+02  6.85495977e-07  2.14682248e-08 
 2.18776162e+02  6.78841994e-07  2.12598367e-08 
 2.23872114e+02  6.72257082e-07  2.10536118e-08 
 2.29086765e+02  6.65740551e-07  2.08495285e-08 
 2.34422882e+02  6.59291721e-07  2.06475654e-08 
 2.39883292e+02  6.52909916e-07  2.04477014e-08 
 2.45470892e+02  6.46594470e-07  2.02499156e-08 
 2.51188643e+02  6.40344723e-07  2.00541873e-08 
 2.57039578e+02  6.34160020e-07  1.98604961e-08 
 2.63026799e+02  6.28039717e-07  1.96688218e-08 
 2.69153480e+02  6.21983173e-07  1.94791442e-08 
 2.75422870e+02  6.15989755e-07  1.92914436e-08 
 2.81838293e+02  6.10058838e-07  1.91057004e-08 
 2.88403150e+02  6.04189801e-07  1.89218952e-08 
 2.95120923e+02  5.98382033e-07  1.87400088e-08 
 3.01995172e+02  5.92634926e-07  1.85600221e-08 
 3.09029543e+02  5.86947881e-07  1.83819165e-08 
 3.16227766e+02  5.81320303e-07  1.82056732e-08 
 3.23593657e+02  5.75751605e-07  1.80312739e-08 
 3.31131121e+02  5.70241206e-07  1.78587004e-08 
 3.38844156e+02  5.64788530e-07  1.76879347e-08 
 3.46736850e+02  5.59393009e-07  1.75189590e-08 
 3.54813389e+02  5.54054079e-07  1.73517556e-08 
 3.63078055e+02  5.48771183e-07  1.71863070e-08 
 3.71535229e+02  5.43543769e-07  1.70225960e-08 
 3.80189396e+02  5.38371293e-07  1.68606056e-08 
 3.89045145e+02  5.33253214e-07  1.67003187e-08 
 3.98107171e+02  5.28188999e-07  1.65417188e-08 
 4.07380278e+02  5.23178118e-07  1.63847891e-08 
 4.16869383e+02  5.18220050e-07  1.62295135e-08 
 4.26579519e+02  5.13314276e-07  1.60758756e-08 
 4.36515832e+02  5.08460284e-07  1.59238594e-08 
 4.46683592e+02  5.03657569e-07  1.57734491e-08 
 4.57088190e+02  4.98905629e-07  1.56246289e-08 
 4.67735141e+02  4.94203967e-07  1.54773833e-08 
 4.78630092e+02  4.89552093e-07  1.53316971e-08 
 4.89778819e+02  4.84949522e-07  1.51875548e-08 
 5.01187234e+02  4.80395773e-07  1.50449416e-08 
 5.12861384e+02  4.75890370e-07  1.49038425e-08 
 5.24807460e+02  4.71432843e-07  1.47642427e-08 
 5.37031796e+02  4.67022727e-07  1.46261278e-08 
 5.49540874e+02  4.62659561e-07  1.44894832e-08 
 5.62341325e+02  4.58342889e-07  1.43542948e-08 
 5.75439937e+02  4.54072260e-07  1.42205483e-08 
 5.88843655e+02  4.49847227e-07  1.40882298e-08 
 6.02559586e+02  4.45667350e-07  1.39573254e-08 
 6.16595002e+02  4.41532191e-07  1.38278216e-08 
 6.30957344e+02  4.37441317e-07  1.36997047e-08 
 6.45654229e+02  4.33394302e-07  1.35729613e-08 
 6.60693448e+02  4.29390720e-07  1.34475782e-08 
 6.76082975e+02  4.25430154e-07  1.33235422e-08 
 6.91830971e+02  4.21512188e-07  1.32008405e-08 
 7.07945784e+02  4.17636412e-07  1.30794600e-08 
 7.24435960e+02  4.13802421e-07  1.29593881e-08 
 7.41310241e+02  4.10009811e-07  1.28406122e-08 
 7.58577575e+02  4.06258186e-07  1.27231199e-08 
 7.76247117e+02  4.02547152e-07  1.26068989e-08 
 7.94328235e+02  3.98876320e-07  1.24919368e-08 
 8.12830516e+02  3.95245304e-07  1.23782217e-08 
 8.31763771e+02  3.91653722e-07  1.22657417e-08 
 8.51138038e+02  3.88101198e-07  1.21544848e-08 
 8.70963590e+02  3.84587356e-07  1.20444394e-08 
 8.91250938e+02  3.81111829e-07  1.19355940e-08 
 9.12010839e+02  3.77674249e-07  1.18279370e-08 
 9.33254301e+02  3.74274255e-07  1.17214571e-08 
 9.54992586e+02  3.70911489e-07  1.16161431e-08 
 9.77237221e+02  3.67585594e-07  1.15119839e-08 
 1.00000000e+03  3.64296221e-07  1.14089685e-08 
 1.02329299e+03  3.61043021e-07  1.13070859e-08 
 1.04712855e+03  3.57825651e-07  1.12063255e-08 
 1.07151931e+03  3.54643770e-07  1.11066766e-08 
 1.09647820e+03  3.51497040e-07  1.10081285e-08 
 1.12201845e+03  3.48385130e-07  1.09106709e-08 
 1.14815362e+03  3.45307707e-07  1.08142934e-08 
 1.17489755e+03  3.42264446e-07  1.07189858e-08 
 1.20226443e+03  3.39255022e-07  1.06247380e-08 
 1.23026877e+03  3.36279115e-07  1.05315398e-08 
 1.25892541e+03  3.33336408e-07  1.04393814e-08 
 1.28824955e+03  3.30426588e-07  1.03482530e-08 
 1.31825674e+03  3.27549343e-07  1.02581448e-08 
 1.34896288e+03  3.24704365e-07  1.01690472e-08 
 1.38038426e+03  3.21891350e-07  1.00809506e-08 
 1.41253754e+03  3.19109997e-07  9.99384558e-09 
 1.44543977e+03  3.16360006e-07  9.90772282e-09 
 1.47910839e+03  3.13641081e-07  9.82257303e-09 
 1.51356125e+03  3.10952931e-07  9.73838706e-09 
 1.54881662e+03  3.08295265e-07  9.65515583e-09 
 1.58489319e+03  3.05667796e-07  9.57287033e-09 
 1.62181010e+03  3.03070239e-07  9.49152167e-09 
 1.65958691e+03  3.00502314e-07  9.41110104e-09 
 1.69824365e+03  2.97963741e-07  9.33159969e-09 
 1.73780083e+03  2.95454244e-07  9.25300900e-09 
 1.77827941e+03  2.92973550e-07  9.17532038e-09 
 1.81970086e+03  2.90521387e-07  9.09852537e-09 
 1.86208714e+03  2.88097488e-07  9.02261555e-09 
 1.90546072e+03  2.85701586e-07  8.94758262e-09 
 1.94984460e+03  2.83333419e-07  8.87341832e-09 
 1.99526231e+03  2.80992726e-07  8.80011449e-09 
 2.04173794e+03  2.78679248e-07  8.72766305e-09 
 2.08929613e+03  2.76392729e-07  8.65605599e-09 
 2.13796209e+03  2.74132916e-07  8.58528535e-09 
 2.18776162e+03  2.71899558e-07  8.51534329e-09 
 2.23872114e+03  2.69692406e-07  8.44622200e-09 
 2.29086765e+03  2.67511212e-07  8.37791378e-09 
 2.34422882e+03  2.65355734e-07  8.31041095e-09 
 2.39883292e+03  2.63225728e-07  8.24370596e-09 
 2.45470892e+03  2.61120955e-07  8.17779128e-09 
 2.51188643e+03  2.59041177e-07  8.11265946e-09 
 2.57039578e+03  2.56986157e-07  8.04830314e-09 
 2.63026799e+03  2.54955664e-07  7.98471499e-09 
 2.69153480e+03  2.52949464e-07  7.92188777e-09 
 2.75422870e+03  2.50967328e-07  7.85981429e-09 
 2.81838293e+03  2.49009029e-07  7.79848744e-09 
 2.88403150e+03  2.47074341e-07  7.73790014e-09 
 2.95120923e+03  2.45163041e-07  7.67804540e-09 
 3.01995172e+03  2.43274907e-07  7.61891628e-09 
 3.09029543e+03  2.41409718e-07  7.56050590e-09 
 3.16227766e+03  2.39567258e-07  7.50280744e-09 
 3.23593657e+03  2.37747309e-07  7.44581412e-09 
 3.31131121e+03  2.35949657e-07  7.38951925e-09 
 3.38844156e+03  2.34174090e-07  7.33391616e-09 
 3.46736850e+03  2.32420397e-07  7.27899827e-09 
 3.54813389e+03  2.30688368e-07  7.22475902e-09 
 3.63078055e+03  2.28977796e-07  7.17119192e-09 
 3.71535229e+03  2.27288476e-07  7.11829053e-09 
 3.80189396e+03  2.25620203e-07  7.06604847e-09 
 3.89045145e+03  2.23972774e-07  7.01445940e-09 
 3.98107171e+03  2.22345988e-07  6.96351703e-09 
 4.07380278e+03  2.20739647e-07  6.91321512e-09 
 4.16869383e+03  2.19153551e-07  6.86354749e-09 
 4.26579519e+03  2.17587506e-07  6.81450798e-09 
 4.36515832e+03  2.16041315e-07  6.76609052e-09 
 4.46683592e+03  2.14514786e-07  6.71828905e-09 
 4.57088190e+03  2.13007726e-07  6.67109756e-09 
 4.67735141e+03  2.11519945e-07  6.62451011e-09 
 4.78630092e+03  2.10051254e-07  6.57852077e-09 
 4.89778819e+03  2.08601465e-07  6.53312368e-09 
 5.01187234e+03  2.07170391e-07  6.48831301e-09 
 5.12861384e+03  2.05757848e-07  6.44408298e-09 
 5.24807460e+03  2.04363651e-07  6.40042784e-09 
 5.37031796e+03  2.02987619e-07  6.35734190e-09 
 5.49540874e+03  2.01629569e-07  6.31481949e-09 
 5.62341325e+03  2.00289323e-07  6.27285500e-09 
 5.75439937e+03  1.98966702e-07  6.23144284e-09 
 5.88843655e+03  1.97661527e-07  6.19057748e-09 
 6.02559586e+03  1.96373623e-07  6.15025341e-09 
 6.16595002e+03  1.95102815e-07  6.11046516e-09 
 6.30957344e+03  1.93848929e-07  6.07120732e-09 
 6.45654229e+03  1.92611792e-07  6.03247448e-09 
 6.60693448e+03  1.91391233e-07  5.99426130e-09 
 6.76082975e+03  1.90187081e-07  5.95656246e-09 
 6.91830971e+03  1.88999167e-07  5.91937268e-09 
 7.07945784e+03  1.87827322e-07  5.88268670e-09 
 7.24435960e+03  1.86671380e-07  5.84649933e-09 
 7.41310241e+03  1.85531174e-07  5.81080538e-09 
 7.58577575e+03  1.84406539e-07  5.77559971e-09 
 7.76247117e+03  1.83297312e-07  5.74087722e-09 
 7.94328235e+03  1.82203330e-07  5.70663282e-09 
 8.12830516e+03  1.81124429e-07  5.67286148e-09 
 8.31763771e+03  1.80060451e-07  5.63955819e-09 
 8.51138038e+03  1.79011234e-07  5.60671796e-09 
 8.70963590e+03  1.77976620e-07  5.57433586e-09 
 8.91250938e+03  1.76956450e-07  5.54240698e-09 
 9.12010839e+03  1.75950569e-07  5.51092643e-09 
 9.33254301e+03  1.74958819e-07  5.47988936e-09 
 9.54992586e+03  1.73981045e-07  5.44929097e-09 
 9.77237221e+03  1.73017095e-07  5.41912645e-09 
 1.00000000e+04  1.72066813e-07  5.38939106e-09 
 1.02329299e+04  1.71130048e-07  5.36008007e-09 
 1.04712855e+04  1.70206649e-07  5.33118879e-09 
 1.07151931e+04  1.69296465e-07  5.30271255e-09 
 1.09647820e+04  1.68399347e-07  5.27464672e-09 
 1.12201845e+04  1.67515145e-07  5.24698669e-09 
 1.14815362e+04  1.66643712e-07  5.21972790e-09 
 1.17489755e+04  1.65784900e-07  5.19286580e-09 
 1.20226443e+04  1.64938565e-07  5.16639587e-09 
 1.23026877e+04  1.64104560e-07  5.14031363e-09 
 1.25892541e+04  1.63282742e-07  5.11461463e-09 
 1.28824955e+04  1.62472965e-07  5.08929444e-09 
 1.31825674e+04  1.61675089e-07  5.06434867e-09 
 1.34896288e+04  1.60888971e-07  5.03977295e-09 
 1.38038426e+04  1.60114470e-07  5.01556294e-09 
 1.41253754e+04  1.59351446e-07  4.99171434e-09 
 1.44543977e+04  1.58599759e-07  4.96822287e-09 
 1.47910839e+04  1.57859271e-07  4.94508428e-09 
 1.51356125e+04  1.57129844e-07  4.92229434e-09 
 1.54881662e+04  1.56411341e-07  4.89984889e-09 
 1.58489319e+04  1.55703625e-07  4.87774374e-09 
 1.62181010e+04  1.55006562e-07  4.85597477e-09 
 1.65958691e+04  1.54320017e-07  4.83453788e-09 
 1.69824365e+04  1.53643856e-07  4.81342899e-09 
 1.73780083e+04  1.52977945e-07  4.79264407e-09 
 1.77827941e+04  1.52322153e-07  4.77217910e-09 
 1.81970086e+04  1.51676348e-07  4.75203010e-09 
 1.86208714e+04  1.51040399e-07  4.73219311e-09 
 1.90546072e+04  1.50414175e-07  4.71266420e-09 
 1.94984460e+04  1.49797548e-07  4.69343949e-09 
 1.99526231e+04  1.49190389e-07  4.67451510e-09 
 2.04173794e+04  1.48592570e-07  4.65588721e-09 
 2.08929613e+04  1.48003964e-07  4.63755201e-09 
 2.13796209e+04  1.47424443e-07  4.61950572e-09 
 2.18776162e+04  1.46853883e-07  4.60174459e-09 
 2.23872114e+04  1.46292158e-07  4.58426491e-09 
 2.29086765e+04  1.45739144e-07  4.56706300e-09 
 2.34422882e+04  1.45194716e-07  4.55013520e-09 
 2.39883292e+04  1.44658751e-07  4.53347789e-09 
 2.45470892e+04  1.44131128e-07  4.51708746e-09 
 2.51188643e+04  1.43611723e-07  4.50096037e-09 
 2.57039578e+04  1.43100415e-07  4.48509306e-09 
 2.63026799e+04  1.42597085e-07  4.46948205e-09 
 2.69153480e+04  1.42101610e-07  4.45412385e-09 
 2.75422870e+04  1.41613872e-07  4.43901503e-09 
 2.81838293e+04  1.41133751e-07  4.42415218e-09 
 2.88403150e+04  1.40661129e-07  4.40953191e-09 
 2.95120923e+04  1.40195888e-07  4.39515087e-09 
 3.01995172e+04  1.39737910e-07  4.38100574e-09 
 3.09029543e+04  1.39287077e-07  4.36709325e-09 
 3.16227766e+04  1.38843273e-07  4.35341012e-09 
 3.23593657e+04  1.38406381e-07  4.33995314e-09 
 3.31131121e+04  1.37976285e-07  4.32671910e-09 
 3.38844156e+04  1.37552870e-07  4.31370485e-09 
 3.46736850e+04  1.37136020e-07  4.30090726e-09 
 3.54813389e+04  1.36725621e-07  4.28832321e-09 
 3.63078055e+04  1.36321556e-07  4.27594963e-09 
 3.71535229e+04  1.35923712e-07  4.26378350e-09 
 3.80189396e+04  1.35531975e-07  4.25182179e-09 
 3.89045145e+04  1.35146229e-07  4.24006154e-09 
 3.98107171e+04  1.34766360e-07  4.22849979e-09 
 4.07380278e+04  1.34392256e-07  4.21713363e-09 
 4.16869383e+04  1.34023801e-07  4.20596017e-09 
 4.26579519e+04  1.33660881e-07  4.19497656e-09 
 4.36515832e+04  1.33303383e-07  4.18417998e-09 
 4.46683592e+04  1.32951192e-07  4.17356763e-09 
 4.57088190e+04  1.32604194e-07  4.16313676e-09 
 4.67735141e+04  1.32262274e-07  4.15288463e-09 
 4.78630092e+04  1.31925317e-07  4.14280855e-09 
 4.89778819e+04  1.31593208e-07  4.13290584e-09 
 5.01187234e+04  1.31265832e-07  4.12317387e-09 
 5.12861384e+04  1.30943073e-07  4.11361003e-09 
 5.24807460e+04  1.30624813e-07  4.10421174e-09 
 5.37031796e+04  1.30310936e-07  4.09497646e-09 
 5.49540874e+04  1.30001324e-07  4.08590168e-09 
 5.62341325e+04  1.29695859e-07  4.07698489e-09 
 5.75439937e+04  1.29394421e-07  4.06822366e-09 
 5.88843655e+04  1.29096891e-07  4.05961555e-09 
 6.02559586e+04  1.28803146e-07  4.05115817e-09 
 6.16595002e+04  1.28513065e-07  4.04284914e-09 
 6.30957344e+04  1.28226525e-07  4.03468615e-09 
