 v-sweep         v(vbn)          v(tail)         v(nmir)         v(vx)           m1_id           m2_id           m3_id           m4_id           m5_id           m1_sat          m2_sat          m3_sat          m4_sat          m5_sat         
 0.00000000e+00  7.42290183e-01  2.36962241e-09  1.39469429e+00  1.39469429e+00  6.21738918e-13  6.21738918e-13  1.61245502e-12  1.61245502e-12  1.24347781e-12  1.35438541e+00  1.35438541e+00  3.62480607e-01  3.62480607e-01 -1.50236908e-01 
 1.00000000e-02  7.42290183e-01  3.09668909e-09  1.39117335e+00  1.39117335e+00  8.12505875e-13  8.12505875e-13  1.79487155e-12  1.79487155e-12  1.62501175e-12  1.35086447e+00  1.35086447e+00  3.66001541e-01  3.66001541e-01 -1.50236907e-01 
 2.00000000e-02  7.42290183e-01  4.04634514e-09  1.38703508e+00  1.38703508e+00  1.06167557e-12  1.06167557e-12  2.03577071e-12  2.03577071e-12  2.12335113e-12  1.34672619e+00  1.34672619e+00  3.70139807e-01  3.70139807e-01 -1.50236906e-01 
 3.00000000e-02  7.42290183e-01  5.28658435e-09  1.38228889e+00  1.38228889e+00  1.38708816e-12  1.38708816e-12  2.35203341e-12  2.35203341e-12  2.77417633e-12  1.34198000e+00  1.34198000e+00  3.74885999e-01  3.74885999e-01 -1.50236905e-01 
 4.00000000e-02  7.42290183e-01  6.90613794e-09  1.37695600e+00  1.37695600e+00  1.81202483e-12  1.81202483e-12  2.76623423e-12  2.76623423e-12  3.62404960e-12  1.33664710e+00  1.33664710e+00  3.80218881e-01  3.80218881e-01 -1.50236903e-01 
 5.00000000e-02  7.42290183e-01  9.02078624e-09  1.37106292e+00  1.37106292e+00  2.36686390e-12  2.36686390e-12  3.30906899e-12  3.30906899e-12  4.73372775e-12  1.33075402e+00  1.33075402e+00  3.86111951e-01  3.86111951e-01 -1.50236901e-01 
 6.00000000e-02  7.42290183e-01  1.17816236e-08  1.36465430e+00  1.36465430e+00  3.09124931e-12  3.09124931e-12  4.02062382e-12  4.02062382e-12  6.18249856e-12  1.32434539e+00  1.32434539e+00  3.92520559e-01  3.92520559e-01 -1.50236898e-01 
 7.00000000e-02  7.42290183e-01  1.53857630e-08  1.35776361e+00  1.35776361e+00  4.03689934e-12  4.03689934e-12  4.95675075e-12  4.95675075e-12  8.07379864e-12  1.31745469e+00  1.31745469e+00  3.99411234e-01  3.99411234e-01 -1.50236895e-01 
 8.00000000e-02  7.42290183e-01  2.00907670e-08  1.35053780e+00  1.35053780e+00  5.27139297e-12  5.27139297e-12  6.17254478e-12  6.17254478e-12  1.05427858e-11  1.31022887e+00  1.31022887e+00  4.06637022e-01  4.06637022e-01 -1.50236890e-01 
 9.00000000e-02  7.42290183e-01  2.62321817e-08  1.34295487e+00  1.34295487e+00  6.88277034e-12  6.88277034e-12  7.76908438e-12  7.76908438e-12  1.37655406e-11  1.30264593e+00  1.30264593e+00  4.14219929e-01  4.14219929e-01 -1.50236884e-01 
 1.00000000e-01  7.42290183e-01  3.42482103e-08  1.33509946e+00  1.33509946e+00  8.98600667e-12  8.98600667e-12  9.85782440e-12  9.85782440e-12  1.79720132e-11  1.29479050e+00  1.29479050e+00  4.22075302e-01  4.22075302e-01 -1.50236876e-01 
 1.10000000e-01  7.42290183e-01  4.47104397e-08  1.32701921e+00  1.32701921e+00  1.17310742e-11  1.17310742e-11  1.25907691e-11  1.25907691e-11  2.34621482e-11  1.28671022e+00  1.28671022e+00  4.30155507e-01  4.30155507e-01 -1.50236865e-01 
 1.20000000e-01  7.42290183e-01  5.83647533e-08  1.31877768e+00  1.31877768e+00  1.53136767e-11  1.53136767e-11  1.61557619e-11  1.61557619e-11  3.06273532e-11  1.27846865e+00  1.27846865e+00  4.38396978e-01  4.38396978e-01 -1.50236852e-01 
 1.30000000e-01  7.42290183e-01  7.61829781e-08  1.31034020e+00  1.31034020e+00  1.99888006e-11  1.99888006e-11  2.08467849e-11  2.08467849e-11  3.99776012e-11  1.27003112e+00  1.27003112e+00  4.46834381e-01  4.46834381e-01 -1.50236834e-01 
