 v-sweep         v(vx)           v(nmir)         v(tail)         m1_id           m2_id           m5_id          
-1.14000000e-02  1.57549557e+00  6.60057941e-01  1.56982631e-01  2.18128791e-05  2.05091114e-05  4.23219900e-05 
-1.13000000e-02  1.57137084e+00  6.60105214e-01  1.56972301e-01  2.18009269e-05  2.05203656e-05  4.23212920e-05 
-1.12000000e-02  1.56706117e+00  6.60151799e-01  1.56961520e-01  2.17891529e-05  2.05314109e-05  4.23205633e-05 
-1.11000000e-02  1.56256400e+00  6.60197683e-01  1.56950279e-01  2.17775600e-05  2.05422439e-05  4.23198034e-05 
-1.10000000e-02  1.55787720e+00  6.60242856e-01  1.56938571e-01  2.17661510e-05  2.05528612e-05  4.23190117e-05 
-1.09000000e-02  1.55300098e+00  6.60287314e-01  1.56926395e-01  2.17549263e-05  2.05632623e-05  4.23181882e-05 
-1.08000000e-02  1.54793536e+00  6.60331055e-01  1.56913748e-01  2.17438867e-05  2.05734463e-05  4.23173326e-05 
-1.07000000e-02  1.54268226e+00  6.60374081e-01  1.56900633e-01  2.17330311e-05  2.05834144e-05  4.23164451e-05 
-1.06000000e-02  1.53724442e+00  6.60416399e-01  1.56887053e-01  2.17223576e-05  2.05931687e-05  4.23155258e-05 
-1.05000000e-02  1.53162548e+00  6.60458019e-01  1.56873015e-01  2.17118637e-05  2.06027121e-05  4.23145754e-05 
-1.04000000e-02  1.52582989e+00  6.60498954e-01  1.56858527e-01  2.17015459e-05  2.06120487e-05  4.23135942e-05 
-1.03000000e-02  1.51986280e+00  6.60539219e-01  1.56843600e-01  2.16914002e-05  2.06211832e-05  4.23125829e-05 
-1.02000000e-02  1.51372987e+00  6.60578831e-01  1.56828245e-01  2.16814221e-05  2.06301207e-05  4.23115424e-05 
-1.01000000e-02  1.50743716e+00  6.60617809e-01  1.56812474e-01  2.16716066e-05  2.06388671e-05  4.23104733e-05 
-1.00000000e-02  1.50099101e+00  6.60656173e-01  1.56796300e-01  2.16619487e-05  2.06474283e-05  4.23093765e-05 
-9.90000000e-03  1.49439789e+00  6.60693945e-01  1.56779737e-01  2.16524428e-05  2.06558107e-05  4.23082530e-05 
-9.80000000e-03  1.48766433e+00  6.60731144e-01  1.56762799e-01  2.16430838e-05  2.06640204e-05  4.23071037e-05 
-9.70000000e-03  1.48079681e+00  6.60767791e-01  1.56745499e-01  2.16338662e-05  2.06720636e-05  4.23059294e-05 
-9.60000000e-03  1.47380170e+00  6.60803907e-01  1.56727850e-01  2.16247848e-05  2.06799466e-05  4.23047310e-05 
-9.50000000e-03  1.46668521e+00  6.60839512e-01  1.56709866e-01  2.16158345e-05  2.06876754e-05  4.23035094e-05 
-9.40000000e-03  1.45945336e+00  6.60874625e-01  1.56691560e-01  2.16070103e-05  2.06952556e-05  4.23022654e-05 
-9.30000000e-03  1.45211190e+00  6.60909264e-01  1.56672942e-01  2.15983076e-05  2.07026928e-05  4.23009998e-05 
-9.20000000e-03  1.44466637e+00  6.60943447e-01  1.56654025e-01  2.15897217e-05  2.07099922e-05  4.22997135e-05 
-9.10000000e-03  1.43712205e+00  6.60977190e-01  1.56634820e-01  2.15812485e-05  2.07171590e-05  4.22984070e-05 
-9.00000000e-03  1.42948396e+00  6.61010510e-01  1.56615337e-01  2.15728838e-05  2.07241977e-05  4.22970810e-05 
-8.90000000e-03  1.42175685e+00  6.61043421e-01  1.56595586e-01  2.15646240e-05  2.07311129e-05  4.22957363e-05 
-8.80000000e-03  1.41394525e+00  6.61075938e-01  1.56575576e-01  2.15564653e-05  2.07379087e-05  4.22943734e-05 
-8.70000000e-03  1.40605345e+00  6.61108072e-01  1.56555316e-01  2.15484044e-05  2.07445891e-05  4.22929930e-05 
-8.60000000e-03  1.39808552e+00  6.61139838e-01  1.56534813e-01  2.15404381e-05  2.07511578e-05  4.22915954e-05 
-8.50000000e-03  1.39004531e+00  6.61171245e-01  1.56514076e-01  2.15325635e-05  2.07576183e-05  4.22901812e-05 
-8.40000000e-03  1.38193648e+00  6.61202306e-01  1.56493111e-01  2.15247777e-05  2.07639738e-05  4.22887510e-05 
-8.30000000e-03  1.37376252e+00  6.61233031e-01  1.56471926e-01  2.15170781e-05  2.07702274e-05  4.22873050e-05 
-8.20000000e-03  1.36552673e+00  6.61263428e-01  1.56450526e-01  2.15094623e-05  2.07763820e-05  4.22858438e-05 
-8.10000000e-03  1.35723226e+00  6.61293508e-01  1.56428917e-01  2.15019280e-05  2.07824403e-05  4.22843677e-05 
-8.00000000e-03  1.34888212e+00  6.61323278e-01  1.56407106e-01  2.14944728e-05  2.07884048e-05  4.22828771e-05 
-7.90000000e-03  1.34047918e+00  6.61352747e-01  1.56385097e-01  2.14870949e-05  2.07942780e-05  4.22813724e-05 
-7.80000000e-03  1.33202620e+00  6.61381922e-01  1.56362895e-01  2.14797921e-05  2.08000621e-05  4.22798537e-05 
-7.70000000e-03  1.32352581e+00  6.61410811e-01  1.56340505e-01  2.14725628e-05  2.08057592e-05  4.22783216e-05 
-7.60000000e-03  1.31498055e+00  6.61439420e-01  1.56317932e-01  2.14654051e-05  2.08113715e-05  4.22767761e-05 
-7.50000000e-03  1.30639285e+00  6.61467755e-01  1.56295179e-01  2.14583175e-05  2.08169007e-05  4.22752177e-05 
-7.40000000e-03  1.29776507e+00  6.61495823e-01  1.56272251e-01  2.14512982e-05  2.08223488e-05  4.22736465e-05 
-7.30000000e-03  1.28909946e+00  6.61523629e-01  1.56249151e-01  2.14443460e-05  2.08277174e-05  4.22720628e-05 
-7.20000000e-03  1.28039823e+00  6.61551179e-01  1.56225883e-01  2.14374593e-05  2.08330082e-05  4.22704669e-05 
-7.10000000e-03  1.27166350e+00  6.61578478e-01  1.56202450e-01  2.14306368e-05  2.08382227e-05  4.22688589e-05 
-7.00000000e-03  1.26289732e+00  6.61605531e-01  1.56178857e-01  2.14238772e-05  2.08433624e-05  4.22672391e-05 
-6.90000000e-03  1.25410170e+00  6.61632342e-01  1.56155104e-01  2.14171794e-05  2.08484288e-05  4.22656076e-05 
-6.80000000e-03  1.24527859e+00  6.61658917e-01  1.56131197e-01  2.14105421e-05  2.08534231e-05  4.22639647e-05 
-6.70000000e-03  1.23642988e+00  6.61685260e-01  1.56107137e-01  2.14039642e-05  2.08583468e-05  4.22623105e-05 
-6.60000000e-03  1.22755742e+00  6.61711374e-01  1.56082927e-01  2.13974447e-05  2.08632009e-05  4.22606452e-05 
-6.50000000e-03  1.21866302e+00  6.61737263e-01  1.56058570e-01  2.13909826e-05  2.08679868e-05  4.22589689e-05 
-6.40000000e-03  1.20974844e+00  6.61762932e-01  1.56034068e-01  2.13845768e-05  2.08727055e-05  4.22572818e-05 
-6.30000000e-03  1.20081542e+00  6.61788384e-01  1.56009424e-01  2.13782265e-05  2.08773582e-05  4.22555841e-05 
-6.20000000e-03  1.19186566e+00  6.61813622e-01  1.55984640e-01  2.13719307e-05  2.08819458e-05  4.22538759e-05 
-6.10000000e-03  1.18290080e+00  6.61838651e-01  1.55959718e-01  2.13656885e-05  2.08864694e-05  4.22521574e-05 
-6.00000000e-03  1.17392249e+00  6.61863472e-01  1.55934660e-01  2.13594992e-05  2.08909299e-05  4.22504286e-05 
-5.90000000e-03  1.16493232e+00  6.61888089e-01  1.55909468e-01  2.13533619e-05  2.08953283e-05  4.22486897e-05 
-5.80000000e-03  1.15593189e+00  6.61912506e-01  1.55884145e-01  2.13472759e-05  2.08996654e-05  4.22469408e-05 
-5.70000000e-03  1.14692274e+00  6.61936725e-01  1.55858692e-01  2.13412403e-05  2.09039422e-05  4.22451820e-05 
-5.60000000e-03  1.13790639e+00  6.61960748e-01  1.55833111e-01  2.13352546e-05  2.09081594e-05  4.22434135e-05 
-5.50000000e-03  1.12888437e+00  6.61984579e-01  1.55807403e-01  2.13293180e-05  2.09123179e-05  4.22416353e-05 
-5.40000000e-03  1.11985816e+00  6.62008219e-01  1.55781571e-01  2.13234298e-05  2.09164183e-05  4.22398476e-05 
-5.30000000e-03  1.11082924e+00  6.62031673e-01  1.55755616e-01  2.13175894e-05  2.09204616e-05  4.22380504e-05 
-5.20000000e-03  1.10179904e+00  6.62054941e-01  1.55729540e-01  2.13117961e-05  2.09244483e-05  4.22362439e-05 
-5.10000000e-03  1.09276902e+00  6.62078026e-01  1.55703343e-01  2.13060495e-05  2.09283792e-05  4.22344281e-05 
-5.00000000e-03  1.08374060e+00  6.62100931e-01  1.55677028e-01  2.13003488e-05  2.09322549e-05  4.22326032e-05 
-4.90000000e-03  1.07471517e+00  6.62123657e-01  1.55650596e-01  2.12946936e-05  2.09360760e-05  4.22307691e-05 
-4.80000000e-03  1.06569413e+00  6.62146207e-01  1.55624048e-01  2.12890832e-05  2.09398433e-05  4.22289260e-05 
-4.70000000e-03  1.05667887e+00  6.62168582e-01  1.55597386e-01  2.12835172e-05  2.09435573e-05  4.22270740e-05 
-4.60000000e-03  1.04767075e+00  6.62190785e-01  1.55570611e-01  2.12779951e-05  2.09472185e-05  4.22252131e-05 
-4.50000000e-03  1.03867113e+00  6.62212818e-01  1.55543724e-01  2.12725164e-05  2.09508276e-05  4.22233435e-05 
-4.40000000e-03  1.02968107e+00  6.62234677e-01  1.55516724e-01  2.12670817e-05  2.09543854e-05  4.22214649e-05 
-4.30000000e-03  1.02070260e+00  6.62256374e-01  1.55489616e-01  2.12616883e-05  2.09578920e-05  4.22195779e-05 
-4.20000000e-03  1.01173663e+00  6.62277905e-01  1.55462400e-01  2.12563369e-05  2.09613480e-05  4.22176823e-05 
-4.10000000e-03  1.00278446e+00  6.62299273e-01  1.55435078e-01  2.12510271e-05  2.09647538e-05  4.22157781e-05 
-4.00000000e-03  9.93847402e-01  6.62320479e-01  1.55407648e-01  2.12457584e-05  2.09681098e-05  4.22138655e-05 
-3.90000000e-03  9.84926756e-01  6.62341525e-01  1.55380114e-01  2.12405305e-05  2.09714166e-05  4.22119445e-05 
-3.80000000e-03  9.76023614e-01  6.62362413e-01  1.55352477e-01  2.12353424e-05  2.09746734e-05  4.22100153e-05 
-3.70000000e-03  9.67139667e-01  6.62383141e-01  1.55324734e-01  2.12301950e-05  2.09778831e-05  4.22080776e-05 
-3.60000000e-03  9.58276016e-01  6.62403712e-01  1.55296889e-01  2.12250873e-05  2.09810449e-05  4.22061317e-05 
-3.50000000e-03  9.49433935e-01  6.62424129e-01  1.55268942e-01  2.12200189e-05  2.09841591e-05  4.22041775e-05 
-3.40000000e-03  9.40614691e-01  6.62444391e-01  1.55240894e-01  2.12149896e-05  2.09872261e-05  4.22022152e-05 
-3.30000000e-03  9.31819546e-01  6.62464502e-01  1.55212746e-01  2.12099988e-05  2.09902464e-05  4.22002448e-05 
-3.20000000e-03  9.23049756e-01  6.62484460e-01  1.55184498e-01  2.12050465e-05  2.09932203e-05  4.21982663e-05 
-3.10000000e-03  9.14306571e-01  6.62504269e-01  1.55156153e-01  2.12001322e-05  2.09961480e-05  4.21962797e-05 
-3.00000000e-03  9.05591237e-01  6.62523928e-01  1.55127709e-01  2.11952557e-05  2.09990300e-05  4.21942852e-05 
-2.90000000e-03  8.96904993e-01  6.62543439e-01  1.55099168e-01  2.11904166e-05  2.10018666e-05  4.21922827e-05 
-2.80000000e-03  8.88249075e-01  6.62562803e-01  1.55070531e-01  2.11856148e-05  2.10046580e-05  4.21902722e-05 
-2.70000000e-03  8.79624713e-01  6.62582021e-01  1.55041798e-01  2.11808499e-05  2.10074045e-05  4.21882539e-05 
-2.60000000e-03  8.71033133e-01  6.62601094e-01  1.55012970e-01  2.11761218e-05  2.10101065e-05  4.21862277e-05 
-2.50000000e-03  8.62475555e-01  6.62620022e-01  1.54984047e-01  2.11714300e-05  2.10127641e-05  4.21841937e-05 
-2.40000000e-03  8.53953196e-01  6.62638808e-01  1.54955030e-01  2.11667746e-05  2.10153778e-05  4.21821519e-05 
-2.30000000e-03  8.45467261e-01  6.62657450e-01  1.54925920e-01  2.11621551e-05  2.10179476e-05  4.21801023e-05 
-2.20000000e-03  8.37018973e-01  6.62675951e-01  1.54896716e-01  2.11575714e-05  2.10204740e-05  4.21780449e-05 
-2.10000000e-03  8.28609501e-01  6.62694311e-01  1.54867421e-01  2.11530233e-05  2.10229569e-05  4.21759798e-05 
-2.00000000e-03  8.20240095e-01  6.62712531e-01  1.54838033e-01  2.11485106e-05  2.10253969e-05  4.21739070e-05 
-1.90000000e-03  8.11911904e-01  6.62730612e-01  1.54808554e-01  2.11440330e-05  2.10277940e-05  4.21718265e-05 
-1.80000000e-03  8.03626123e-01  6.62748554e-01  1.54778984e-01  2.11395904e-05  2.10301484e-05  4.21697383e-05 
