 v-sweep         id              od              cm             
 7.97500000e-01 -2.50000000e-02 -3.96763439e-01  8.35218807e-01 
 7.97812500e-01 -2.43750000e-02 -3.87175095e-01  8.35221036e-01 
 7.98125000e-01 -2.37500000e-02 -3.77511431e-01  8.35223190e-01 
 7.98437500e-01 -2.31250000e-02 -3.67788963e-01  8.35225272e-01 
 7.98750000e-01 -2.25000000e-02 -3.58020223e-01  8.35227286e-01 
 7.99062500e-01 -2.18750000e-02 -3.48214814e-01  8.35229235e-01 
 7.99375000e-01 -2.12500000e-02 -3.38380155e-01  8.35231121e-01 
 7.99687500e-01 -2.06250000e-02 -3.28522006e-01  8.35232947e-01 
 8.00000000e-01 -2.00000000e-02 -3.18644868e-01  8.35234713e-01 
 8.00312500e-01 -1.93750000e-02 -3.08752274e-01  8.35236420e-01 
 8.00625000e-01 -1.87500000e-02 -2.98847012e-01  8.35238070e-01 
 8.00937500e-01 -1.81250000e-02 -2.88931298e-01  8.35239663e-01 
 8.01250000e-01 -1.75000000e-02 -2.79006899e-01  8.35241199e-01 
 8.01562500e-01 -1.68750000e-02 -2.69075237e-01  8.35242680e-01 
 8.01875000e-01 -1.62500000e-02 -2.59137460e-01  8.35244105e-01 
 8.02187500e-01 -1.56250000e-02 -2.49194506e-01  8.35245475e-01 
 8.02500000e-01 -1.50000000e-02 -2.39247139e-01  8.35246791e-01 
 8.02812500e-01 -1.43750000e-02 -2.29295994e-01  8.35248051e-01 
 8.03125000e-01 -1.37500000e-02 -2.19341596e-01  8.35249257e-01 
 8.03437500e-01 -1.31250000e-02 -2.09384384e-01  8.35250409e-01 
 8.03750000e-01 -1.25000000e-02 -1.99424729e-01  8.35251507e-01 
 8.04062500e-01 -1.18750000e-02 -1.89462943e-01  8.35252550e-01 
 8.04375000e-01 -1.12500000e-02 -1.79499293e-01  8.35253540e-01 
 8.04687500e-01 -1.06250000e-02 -1.69534008e-01  8.35254476e-01 
 8.05000000e-01 -1.00000000e-02 -1.59567286e-01  8.35255358e-01 
 8.05312500e-01 -9.37500000e-03 -1.49599298e-01  8.35256186e-01 
 8.05625000e-01 -8.75000000e-03 -1.39630195e-01  8.35256961e-01 
 8.05937500e-01 -8.12500000e-03 -1.29660108e-01  8.35257682e-01 
 8.06250000e-01 -7.50000000e-03 -1.19689154e-01  8.35258350e-01 
 8.06562500e-01 -6.87500000e-03 -1.09717437e-01  8.35258964e-01 
 8.06875000e-01 -6.25000000e-03 -9.97450508e-02  8.35259524e-01 
 8.07187500e-01 -5.62500000e-03 -8.97720795e-02  8.35260031e-01 
 8.07500000e-01 -5.00000000e-03 -7.97985991e-02  8.35260485e-01 
 8.07812500e-01 -4.37500000e-03 -6.98246812e-02  8.35260885e-01 
 8.08125000e-01 -3.75000000e-03 -5.98503900e-02  8.35261232e-01 
 8.08437500e-01 -3.12500000e-03 -4.98757867e-02  8.35261525e-01 
 8.08750000e-01 -2.50000000e-03 -3.99009283e-02  8.35261765e-01 
 8.09062500e-01 -1.87500000e-03 -2.99258691e-02  8.35261952e-01 
 8.09375000e-01 -1.25000000e-03 -1.99506612e-02  8.35262086e-01 
 8.09687500e-01 -6.25000000e-04 -9.97535493e-03  8.35262166e-01 
 8.10000000e-01  3.99680289e-15  5.25026689e-11  8.35262192e-01 
 8.10312500e-01  6.25000000e-04  9.97535501e-03  8.35262166e-01 
 8.10625000e-01  1.25000000e-03  1.99506611e-02  8.35262086e-01 
 8.10937500e-01  1.87500000e-03  2.99258691e-02  8.35261952e-01 
 8.11250000e-01  2.50000000e-03  3.99009283e-02  8.35261765e-01 
 8.11562500e-01  3.12500000e-03  4.98757867e-02  8.35261525e-01 
 8.11875000e-01  3.75000000e-03  5.98503900e-02  8.35261232e-01 
 8.12187500e-01  4.37500000e-03  6.98246812e-02  8.35260885e-01 
 8.12500000e-01  5.00000000e-03  7.97985991e-02  8.35260485e-01 
 8.12812500e-01  5.62500000e-03  8.97720794e-02  8.35260031e-01 
 8.13125000e-01  6.25000000e-03  9.97450509e-02  8.35259524e-01 
 8.13437500e-01  6.87500000e-03  1.09717437e-01  8.35258964e-01 
 8.13750000e-01  7.50000000e-03  1.19689154e-01  8.35258350e-01 
 8.14062500e-01  8.12500000e-03  1.29660108e-01  8.35257682e-01 
 8.14375000e-01  8.75000000e-03  1.39630195e-01  8.35256961e-01 
 8.14687500e-01  9.37500000e-03  1.49599298e-01  8.35256186e-01 
 8.15000000e-01  1.00000000e-02  1.59567286e-01  8.35255358e-01 
 8.15312500e-01  1.06250000e-02  1.69534008e-01  8.35254476e-01 
 8.15625000e-01  1.12500000e-02  1.79499292e-01  8.35253540e-01 
 8.15937500e-01  1.18750000e-02  1.89462943e-01  8.35252550e-01 
 8.16250000e-01  1.25000000e-02  1.99424729e-01  8.35251507e-01 
 8.16562500e-01  1.31250000e-02  2.09384384e-01  8.35250409e-01 
 8.16875000e-01  1.37500000e-02  2.19341596e-01  8.35249257e-01 
 8.17187500e-01  1.43750000e-02  2.29295994e-01  8.35248051e-01 
 8.17500000e-01  1.50000000e-02  2.39247139e-01  8.35246791e-01 
 8.17812500e-01  1.56250000e-02  2.49194506e-01  8.35245475e-01 
 8.18125000e-01  1.62500000e-02  2.59137460e-01  8.35244105e-01 
 8.18437500e-01  1.68750000e-02  2.69075237e-01  8.35242680e-01 
 8.18750000e-01  1.75000000e-02  2.79006899e-01  8.35241199e-01 
 8.19062500e-01  1.81250000e-02  2.88931298e-01  8.35239663e-01 
 8.19375000e-01  1.87500000e-02  2.98847012e-01  8.35238070e-01 
 8.19687500e-01  1.93750000e-02  3.08752273e-01  8.35236420e-01 
 8.20000000e-01  2.00000000e-02  3.18644868e-01  8.35234713e-01 
 8.20312500e-01  2.06250000e-02  3.28522006e-01  8.35232947e-01 
 8.20625000e-01  2.12500000e-02  3.38380155e-01  8.35231121e-01 
