 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  1.265891124184e+00  1.265891124184e+00  6.397199534525e-01  8.120878969048e-01 -3.138283228294e-05 
