 v-sweep         id              od              cm             
 7.97500000e-01 -2.50000000e-02 -3.99005639e-01  8.34060931e-01 
 7.97812500e-01 -2.43750000e-02 -3.89054683e-01  8.34062466e-01 
 7.98125000e-01 -2.37500000e-02 -3.79100207e-01  8.34063960e-01 
 7.98437500e-01 -2.31250000e-02 -3.69142678e-01  8.34065415e-01 
 7.98750000e-01 -2.25000000e-02 -3.59182483e-01  8.34066831e-01 
 7.99062500e-01 -2.18750000e-02 -3.49219952e-01  8.34068208e-01 
 7.99375000e-01 -2.12500000e-02 -3.39255361e-01  8.34069545e-01 
 7.99687500e-01 -2.06250000e-02 -3.29288948e-01  8.34070844e-01 
 8.00000000e-01 -2.00000000e-02 -3.19320917e-01  8.34072103e-01 
 8.00312500e-01 -1.93750000e-02 -3.09351442e-01  8.34073323e-01 
 8.00625000e-01 -1.87500000e-02 -2.99380675e-01  8.34074505e-01 
 8.00937500e-01 -1.81250000e-02 -2.89408748e-01  8.34075647e-01 
 8.01250000e-01 -1.75000000e-02 -2.79435778e-01  8.34076750e-01 
 8.01562500e-01 -1.68750000e-02 -2.69461866e-01  8.34077815e-01 
 8.01875000e-01 -1.62500000e-02 -2.59487101e-01  8.34078841e-01 
 8.02187500e-01 -1.56250000e-02 -2.49511563e-01  8.34079828e-01 
 8.02500000e-01 -1.50000000e-02 -2.39535324e-01  8.34080776e-01 
 8.02812500e-01 -1.43750000e-02 -2.29558446e-01  8.34081685e-01 
 8.03125000e-01 -1.37500000e-02 -2.19580986e-01  8.34082556e-01 
 8.03437500e-01 -1.31250000e-02 -2.09602996e-01  8.34083388e-01 
 8.03750000e-01 -1.25000000e-02 -1.99624523e-01  8.34084181e-01 
 8.04062500e-01 -1.18750000e-02 -1.89645607e-01  8.34084935e-01 
 8.04375000e-01 -1.12500000e-02 -1.79666288e-01  8.34085651e-01 
 8.04687500e-01 -1.06250000e-02 -1.69686602e-01  8.34086328e-01 
 8.05000000e-01 -1.00000000e-02 -1.59706579e-01  8.34086966e-01 
 8.05312500e-01 -9.37500000e-03 -1.49726251e-01  8.34087566e-01 
 8.05625000e-01 -8.75000000e-03 -1.39745645e-01  8.34088127e-01 
 8.05937500e-01 -8.12500000e-03 -1.29764786e-01  8.34088649e-01 
 8.06250000e-01 -7.50000000e-03 -1.19783698e-01  8.34089133e-01 
 8.06562500e-01 -6.87500000e-03 -1.09802404e-01  8.34089577e-01 
 8.06875000e-01 -6.25000000e-03 -9.98209265e-02  8.34089983e-01 
 8.07187500e-01 -5.62500000e-03 -8.98392837e-02  8.34090351e-01 
 8.07500000e-01 -5.00000000e-03 -7.98574954e-02  8.34090680e-01 
 8.07812500e-01 -4.37500000e-03 -6.98755795e-02  8.34090970e-01 
 8.08125000e-01 -3.75000000e-03 -5.98935537e-02  8.34091221e-01 
 8.08437500e-01 -3.12500000e-03 -4.99114346e-02  8.34091434e-01 
 8.08750000e-01 -2.50000000e-03 -3.99292388e-02  8.34091608e-01 
 8.09062500e-01 -1.87500000e-03 -2.99469823e-02  8.34091743e-01 
 8.09375000e-01 -1.25000000e-03 -1.99646800e-02  8.34091840e-01 
 8.09687500e-01 -6.25000000e-04 -9.98234752e-03  8.34091898e-01 
 8.10000000e-01  3.99680289e-15  9.76545511e-11  8.34091917e-01 
 8.10312500e-01  6.25000000e-04  9.98234740e-03  8.34091898e-01 
 8.10625000e-01  1.25000000e-03  1.99646800e-02  8.34091840e-01 
 8.10937500e-01  1.87500000e-03  2.99469821e-02  8.34091743e-01 
 8.11250000e-01  2.50000000e-03  3.99292388e-02  8.34091608e-01 
 8.11562500e-01  3.12500000e-03  4.99114346e-02  8.34091434e-01 
 8.11875000e-01  3.75000000e-03  5.98935536e-02  8.34091221e-01 
 8.12187500e-01  4.37500000e-03  6.98755795e-02  8.34090970e-01 
 8.12500000e-01  5.00000000e-03  7.98574953e-02  8.34090680e-01 
 8.12812500e-01  5.62500000e-03  8.98392839e-02  8.34090351e-01 
 8.13125000e-01  6.25000000e-03  9.98209266e-02  8.34089983e-01 
 8.13437500e-01  6.87500000e-03  1.09802405e-01  8.34089577e-01 
 8.13750000e-01  7.50000000e-03  1.19783698e-01  8.34089132e-01 
 8.14062500e-01  8.12500000e-03  1.29764785e-01  8.34088649e-01 
 8.14375000e-01  8.75000000e-03  1.39745644e-01  8.34088127e-01 
 8.14687500e-01  9.37500000e-03  1.49726251e-01  8.34087566e-01 
 8.15000000e-01  1.00000000e-02  1.59706579e-01  8.34086966e-01 
 8.15312500e-01  1.06250000e-02  1.69686602e-01  8.34086328e-01 
 8.15625000e-01  1.12500000e-02  1.79666288e-01  8.34085651e-01 
 8.15937500e-01  1.18750000e-02  1.89645607e-01  8.34084935e-01 
 8.16250000e-01  1.25000000e-02  1.99624523e-01  8.34084181e-01 
 8.16562500e-01  1.31250000e-02  2.09602996e-01  8.34083388e-01 
 8.16875000e-01  1.37500000e-02  2.19580986e-01  8.34082556e-01 
 8.17187500e-01  1.43750000e-02  2.29558446e-01  8.34081685e-01 
 8.17500000e-01  1.50000000e-02  2.39535324e-01  8.34080776e-01 
 8.17812500e-01  1.56250000e-02  2.49511563e-01  8.34079828e-01 
 8.18125000e-01  1.62500000e-02  2.59487101e-01  8.34078841e-01 
 8.18437500e-01  1.68750000e-02  2.69461866e-01  8.34077815e-01 
 8.18750000e-01  1.75000000e-02  2.79435778e-01  8.34076750e-01 
 8.19062500e-01  1.81250000e-02  2.89408748e-01  8.34075647e-01 
 8.19375000e-01  1.87500000e-02  2.99380675e-01  8.34074505e-01 
 8.19687500e-01  1.93750000e-02  3.09351442e-01  8.34073323e-01 
 8.20000000e-01  2.00000000e-02  3.19320917e-01  8.34072103e-01 
 8.20312500e-01  2.06250000e-02  3.29288948e-01  8.34070844e-01 
 8.20625000e-01  2.12500000e-02  3.39255361e-01  8.34069545e-01 
 8.20937500e-01  2.18750000e-02  3.49219952e-01  8.34068208e-01 
 8.21250000e-01  2.25000000e-02  3.59182484e-01  8.34066831e-01 
 8.21562500e-01  2.31250000e-02  3.69142678e-01  8.34065415e-01 
 8.21875000e-01  2.37500000e-02  3.79100207e-01  8.34063960e-01 
 8.22187500e-01  2.43750000e-02  3.89054683e-01  8.34062466e-01 
 8.22500000e-01  2.50000000e-02  3.99005639e-01  8.34060931e-01 
