frequency_hz,output_noise_density_V_per_sqrtHz,input_noise_density_V_per_sqrtHz,independent_output_over_Ad_V_per_sqrtHz,input_refer_verification_relative_error,manifest_sha256
446.683592,0.00136257831,5.64035052e-07,5.639661227e-07,0.000122207469,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
457.08819,0.00134926733,5.58566699e-07,5.584985676e-07,0.0001219753219,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
467.735141,0.00133608225,5.53151585e-07,5.530841974e-07,0.0001218247527,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
478.630092,0.00132302169,5.47789188e-07,5.477224842e-07,0.0001217691796,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
489.778819,0.0013100843,5.42478995e-07,5.424129104e-07,0.0001218196189,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
501.187234,0.00129726872,5.37220496e-07,5.37154955e-07,0.000122000212,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
512.861384,0.00128457363,5.32013186e-07,5.319484381e-07,0.000121703604,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
524.80746,0.00127199769,5.26856567e-07,5.267925464e-07,0.0001215142651,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
537.031796,0.00125953958,5.21750144e-07,5.216867801e-07,0.0001214448537,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
549.540874,0.00124719798,5.16693426e-07,5.166306407e-07,0.0001215136437,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
562.341325,0.00123497159,5.1168593e-07,5.116236432e-07,0.0001217285942,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
575.439937,0.00122285909,5.06727175e-07,5.066656775e-07,0.0001213621207,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
588.843655,0.0012108592,5.01816685e-07,5.01755904e-07,0.0001211219552,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
602.559586,0.00119897063,4.9695399e-07,4.96893844e-07,0.0001210293638,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
616.595002,0.00118719208,4.92138623e-07,4.920790157e-07,0.0001211189753,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
630.957344,0.00117552229,4.87370123e-07,4.873109585e-07,0.0001213953354,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
645.654229,0.00116395998,4.82648034e-07,4.825896669e-07,0.0001209309989,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
660.693448,0.00115250389,4.77971901e-07,4.779142453e-07,0.0001206257964,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
676.082975,0.00114115274,4.73341278e-07,4.732842309e-07,0.0001205199784,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
691.830971,0.00112990529,4.68755721e-07,4.686991772e-07,0.0001206252828,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
707.945784,0.00111876027,4.6421479e-07,4.64158628e-07,0.000120982765,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
724.43596,0.00110771645,4.5971805e-07,4.596627014e-07,0.000120396799,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
741.310241,0.00109677257,4.5526507e-07,4.552104277e-07,0.0001200230807,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
758.577575,0.0010859274,4.50855425e-07,4.508013745e-07,0.000119884415,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
776.247117,0.00107517968,4.4648869e-07,4.464351015e-07,0.0001200220545,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
794.328235,0.00106452819,4.42164449e-07,4.421111874e-07,0.0001204565202,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
812.830516,0.0010539717,4.37882288e-07,4.378298645e-07,0.0001197205254,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
831.763771,0.00104350896,4.33641795e-07,4.335900819e-07,0.0001192529258,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
851.138038,0.00103313875,4.29442566e-07,4.293914259e-07,0.0001190848271,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
870.96359,0.00102285985,4.25284197e-07,4.25233484e-07,0.0001192450764,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
891.250938,0.00101267101,4.21166291e-07,4.211158373e-07,0.0001197951394,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
912.010839,0.00100257095,4.17088455e-07,4.170388398e-07,0.0001189561481,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
933.254301,0.000992558589,4.13050296e-07,4.130014042e-07,0.0001183676188,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
954.992586,0.000982632629,4.0905143e-07,4.090030982e-07,0.0001181556897,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
977.237221,0.000972791842,4.05091472e-07,4.050435248e-07,0.0001183615129,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1000,0.000963035005,4.01170045e-07,4.011222877e-07,0.0001190450421,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1023.29299,0.000953360893,3.97286773e-07,3.972399339e-07,0.0001178975176,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1047.12855,0.00094376828,3.93441284e-07,3.933951877e-07,0.0001171618866,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1071.51931,0.000934255929,3.89633211e-07,3.895876608e-07,0.000116905342,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1096.4782,0.000924822634,3.85862189e-07,3.858169787e-07,0.0001171669549,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1122.01845,0.000915467153,3.82127858e-07,3.820827584e-07,0.0001180222643,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1148.15362,0.000906188258,3.78429859e-07,3.783857391e-07,0.0001165866692,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1174.89755,0.000896984715,3.74767841e-07,3.747244916e-07,0.000115670053,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1202.26443,0.000887855281,3.71141452e-07,3.710986412e-07,0.0001153490937,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1230.26877,0.000878798669,3.67550345e-07,3.675078008e-07,0.0001157507114,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1258.92541,0.000869813765,3.63994177e-07,3.639516579e-07,0.0001168125591,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1288.24955,0.000860899261,3.60472609e-07,3.60431144e-07,0.0001150296805,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1318.25674,0.00085205391,3.56985303e-07,3.56944646e-07,0.0001138897517,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1348.96288,0.000843276449,3.53531926e-07,3.534918019e-07,0.0001134950312,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1380.38426,0.00083456566,3.50112148e-07,3.500722696e-07,0.0001139019189,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1412.53754,0.000825920272,3.46725642e-07,3.466856912e-07,0.0001152229878,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1445.43977,0.000817339025,3.43372084e-07,3.433332797e-07,0.0001130095758,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1479.10839,0.000808820605,3.40051155e-07,3.400131806e-07,0.0001116727543,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1513.56125,0.000800363869,3.36762536e-07,3.367251e-07,0.0001111644898,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1548.81662,0.000791967489,3.33505913e-07,3.334686714e-07,0.0001116670436,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1584.89319,0.000783630188,3.30280975e-07,3.302435487e-07,0.0001133165054,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1621.8101,0.000775350711,3.27087414e-07,3.270512471e-07,0.0001105725166,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1659.58691,0.00076712771,3.23924924e-07,3.238896464e-07,0.0001089066014,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1698.24365,0.000758960042,3.20793205e-07,3.207584701e-07,0.0001082783012,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1737.80083,0.000750846362,3.17691956e-07,3.176573586e-07,0.0001089023836,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1778.27941,0.000742785385,3.14620881e-07,3.145859776e-07,0.0001109379667,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1819.70086,0.000734775844,3.11579688e-07,3.115461757e-07,0.0001075559895,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1862.08714,0.000726816392,3.08568085e-07,3.085355356e-07,0.0001054851538,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1905.46072,0.00071890587,3.05585785e-07,3.055537851e-07,0.0001047166254,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1949.8446,0.000711042932,3.02632503e-07,3.026005757e-07,0.0001054985632,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
1995.26231,0.000703226314,2.99707957e-07,2.996755923e-07,0.0001079874893,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2041.73794,0.000695454677,2.96811869e-07,2.967810243e-07,0.0001039201921,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2089.29613,0.00068772686,2.93943961e-07,2.939141859e-07,0.0001012951859,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2137.96209,0.000680041551,2.91103959e-07,2.910747457e-07,0.0001003534987,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2187.76162,0.000672397427,2.88291594e-07,2.882623642e-07,0.0001013895604,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2238.72114,0.000664793342,2.85506595e-07,2.854767756e-07,0.0001044439158,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2290.86765,0.000657228007,2.82748698e-07,2.827205978e-07,9.938213993e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2344.22882,0.00064970013,2.80017639e-07,2.799906851e-07,9.625782462e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2398.83292,0.000642208588,2.77313157e-07,2.772867762e-07,9.513012135e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2454.70892,0.000634752081,2.74634995e-07,2.746085277e-07,9.637267606e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2511.88643,0.000627329507,2.71982897e-07,2.71955677e-07,0.0001000796834,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2570.39578,0.000619939601,2.6935661e-07,2.693312806e-07,9.403653755e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2630.26799,0.000612581297,2.66755884e-07,2.667318274e-07,9.018222767e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2691.5348,0.000605253375,2.64180469e-07,2.641569831e-07,8.890100595e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2754.2287,0.000597954815,2.61630121e-07,2.616064912e-07,9.031741709e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2818.38293,0.000590684447,2.59104597e-07,2.590800207e-07,9.485094692e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2884.0315,0.000583441301,2.56603655e-07,2.565811954e-07,8.752633518e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2951.20923,0.000576224288,2.54127056e-07,2.541059678e-07,8.298296029e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3019.95172,0.0005690325,2.51674566e-07,2.516540823e-07,8.138956946e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3090.29543,0.00056186492,2.49245949e-07,2.492252212e-07,8.31619117e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3162.27766,0.000554720685,2.46840975e-07,2.468191169e-07,8.855137638e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3235.93657,0.000547598938,2.44459414e-07,2.444398752e-07,7.992647763e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3311.31121,0.000540498918,2.42101039e-07,2.420830059e-07,7.448593652e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3388.44156,0.000533419792,2.39765624e-07,2.397481956e-07,7.268917368e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3467.3685,0.000526360905,2.37452949e-07,2.374351875e-07,7.48001704e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3548.13389,0.000519321627,2.35162791e-07,2.351437138e-07,8.112354327e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3630.78055,0.000512301375,2.32894933e-07,2.32878396e-07,7.100636111e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3715.35229,0.000505299651,2.30649159e-07,2.306342263e-07,6.474224253e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3801.89396,0.000498316022,2.28425254e-07,2.284109399e-07,6.266424795e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3890.45145,0.000491350121,2.26223007e-07,2.262082727e-07,6.513169635e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3981.07171,0.000484401676,2.24042208e-07,2.240259704e-07,7.247546946e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4073.80278,0.000477470487,2.21882649e-07,2.218691598e-07,6.079438174e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4168.69383,0.000470556437,2.19744124e-07,2.197323454e-07,5.360154175e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4265.79519,0.000463659469,2.17626429e-07,2.176152615e-07,5.131483412e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4365.15832,0.000456779707,2.15529363e-07,2.155176906e-07,5.415685423e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4466.83592,0.000449917285,2.13452726e-07,2.134393805e-07,6.252188198e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4570.8819,0.000443072425,2.11396321e-07,2.113858917e-07,4.933535781e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4677.35141,0.000436245531,2.0935995e-07,2.093513153e-07,4.124315568e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4786.30092,0.000429437008,2.07343421e-07,2.073353961e-07,3.870324106e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4897.78819,0.000422647438,2.05346541e-07,2.05337921e-07,4.197802823e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5011.87234,0.000415877496,2.03369121e-07,2.033586772e-07,5.135412072e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5128.61384,0.000409127898,2.01410971e-07,2.01403583e-07,3.668140984e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5248.0746,0.000402399527,1.99471905e-07,1.994663588e-07,2.780453668e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5370.31796,0.000395693344,1.97551739e-07,1.975467912e-07,2.504569537e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5495.40874,0.000389010421,1.95650291e-07,1.956446777e-07,2.869057545e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5623.41325,0.000382351898,1.93767378e-07,1.937598076e-07,3.906928144e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5754.39937,0.000375719083,1.91902821e-07,1.918983869e-07,2.310611908e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5888.43655,0.000369113311,1.90056444e-07,1.900538713e-07,1.353659033e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6025.59586,0.00036253601,1.8822807e-07,1.882260616e-07,1.066980348e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6165.95002,0.000355988739,1.86417525e-07,1.864147888e-07,1.467797545e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6309.57344,0.000349473136,1.84624638e-07,1.846198888e-07,2.572348219e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6456.54229,0.00034299086,1.82849237e-07,1.828476223e-07,8.830689826e-06,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6606.93448,0.000336543704,1.81091153e-07,1.810913699e-07,1.1979289e-06,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6760.82975,0.000330133482,1.7935022e-07,1.79350956e-07,4.10383202e-06,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6918.30971,0.000323762122,1.77626271e-07,1.776262438e-07,1.533754441e-07,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7079.45784,0.000317431546,1.75919142e-07,1.759170705e-07,1.177511384e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7244.3596,0.000311143771,1.74228672e-07,1.742296706e-07,5.731664192e-06,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7413.10241,0.000304900796,1.72554698e-07,1.725574534e-07,1.596855073e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7585.77575,0.000298704695,1.70897063e-07,1.709002923e-07,1.88962346e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7762.47117,0.000292557545,1.69255607e-07,1.692580557e-07,1.446729039e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7943.28235,0.000286461418,1.67630176e-07,1.676306131e-07,2.60766755e-06,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8128.30516,0.000280418432,1.66020615e-07,1.660239731e-07,2.022686221e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8317.63771,0.000274430644,1.64426769e-07,1.644317717e-07,3.0425312e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8511.38038,0.000268500138,1.62848489e-07,1.628539035e-07,3.324881038e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8709.6359,0.000262628944,1.61285623e-07,1.612902537e-07,2.871092057e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8912.50938,0.000256819096,1.59738023e-07,1.597407361e-07,1.698485667e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9120.10839,0.000251072541,1.58205542e-07,1.582109586e-07,3.423764491e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9332.54301,0.000245391211,1.56688035e-07,1.566949502e-07,4.413359481e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9549.92586,0.000239776959,1.55185356e-07,1.551926123e-07,4.675907179e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9772.37221,0.000234231599,1.53697363e-07,1.537038687e-07,4.232794831e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10000,0.000228756842,1.52223915e-07,1.522286271e-07,3.095529294e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10232.9299,0.000223354335,1.50764871e-07,1.507720215e-07,4.742842575e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10471.2855,0.00021802565,1.49320093e-07,1.493285714e-07,5.677971887e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10715.1931,0.000212772259,1.47889443e-07,1.478981982e-07,5.920115126e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10964.782,0.000207595542,1.46472786e-07,1.464808316e-07,5.492875152e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
11220.1845,0.000202496774,1.45069986e-07,1.450763987e-07,4.420424096e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
11481.5362,0.000197477137,1.43680911e-07,1.436894725e-07,5.958693265e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
11748.9755,0.0001925377,1.42305428e-07,1.423151353e-07,6.821472375e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
12022.6443,0.000187679431,1.40943407e-07,1.409533249e-07,7.036781389e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
12302.6877,0.000182903185,1.39594717e-07,1.396039803e-07,6.635855004e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
12589.2541,0.000178209709,1.38259232e-07,1.38267041e-07,5.648119208e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
12882.4955,0.000173599635,1.36936824e-07,1.36946476e-07,7.048505698e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13182.5674,0.000169073489,1.35627368e-07,1.356379842e-07,7.827503488e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13489.6288,0.000164631683,1.34330738e-07,1.343415069e-07,8.016715008e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13803.8426,0.000160274524,1.33046812e-07,1.330569908e-07,7.650573951e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14125.3754,0.000156002205,1.31775468e-07,1.317843769e-07,6.760675044e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14454.3977,0.000151814819,1.30516585e-07,1.30527039e-07,8.009740929e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14791.0839,0.000147712357,1.29270044e-07,1.292812894e-07,8.69915705e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
15135.6125,0.000143694705,1.28035725e-07,1.280470721e-07,8.862416196e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
15488.1662,0.000139761654,1.26813512e-07,1.26824333e-07,8.53300536e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
15848.9319,0.000135912905,1.25603289e-07,1.256130196e-07,7.747058125e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
16218.101,0.000132148066,1.2440494e-07,1.244159397e-07,8.841871253e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
16595.8691,0.000128466658,1.23218352e-07,1.232299834e-07,9.439679727e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
16982.4365,0.000124868125,1.22043413e-07,1.22055101e-07,9.57693009e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
17378.0083,0.00012135183,1.20880009e-07,1.208912377e-07,9.289163697e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
17782.7941,0.000117917064,1.19728032e-07,1.197383381e-07,8.607902767e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
18197.0086,0.000114563047,1.18587371e-07,1.185986952e-07,9.54922518e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
18620.8714,0.000111288941,1.17457919e-07,1.174697365e-07,0.0001006106009,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
19054.6072,0.000108093842,1.16339567e-07,1.163514055e-07,0.0001017583081,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
19498.446,0.000104976797,1.15232211e-07,1.152436504e-07,9.927225554e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
