 v-sweep         id              od              cm             
 9.77500000e-01 -2.50000000e-02 -3.98551744e-01  9.93430061e-01 
 9.77812500e-01 -2.43750000e-02 -3.88629744e-01  9.93430094e-01 
 9.78125000e-01 -2.37500000e-02 -3.78701815e-01  9.93430126e-01 
 9.78437500e-01 -2.31250000e-02 -3.68768696e-01  9.93430157e-01 
 9.78750000e-01 -2.25000000e-02 -3.58831014e-01  9.93430186e-01 
 9.79062500e-01 -2.18750000e-02 -3.48889305e-01  9.93430215e-01 
 9.79375000e-01 -2.12500000e-02 -3.38944031e-01  9.93430243e-01 
 9.79687500e-01 -2.06250000e-02 -3.28995590e-01  9.93430269e-01 
 9.80000000e-01 -2.00000000e-02 -3.19044325e-01  9.93430295e-01 
 9.80312500e-01 -1.93750000e-02 -3.09090535e-01  9.93430320e-01 
 9.80625000e-01 -1.87500000e-02 -2.99134481e-01  9.93430344e-01 
 9.80937500e-01 -1.81250000e-02 -2.89176391e-01  9.93430367e-01 
 9.81250000e-01 -1.75000000e-02 -2.79216466e-01  9.93430389e-01 
 9.81562500e-01 -1.68750000e-02 -2.69254885e-01  9.93430410e-01 
 9.81875000e-01 -1.62500000e-02 -2.59291803e-01  9.93430430e-01 
 9.82187500e-01 -1.56250000e-02 -2.49327360e-01  9.93430449e-01 
 9.82500000e-01 -1.50000000e-02 -2.39361682e-01  9.93430468e-01 
 9.82812500e-01 -1.43750000e-02 -2.29394880e-01  9.93430486e-01 
 9.83125000e-01 -1.37500000e-02 -2.19427055e-01  9.93430502e-01 
 9.83437500e-01 -1.31250000e-02 -2.09458296e-01  9.93430519e-01 
 9.83750000e-01 -1.25000000e-02 -1.99488687e-01  9.93430534e-01 
 9.84062500e-01 -1.18750000e-02 -1.89518301e-01  9.93430548e-01 
 9.84375000e-01 -1.12500000e-02 -1.79547207e-01  9.93430562e-01 
 9.84687500e-01 -1.06250000e-02 -1.69575467e-01  9.93430575e-01 
 9.85000000e-01 -1.00000000e-02 -1.59603138e-01  9.93430587e-01 
 9.85312500e-01 -9.37500000e-03 -1.49630273e-01  9.93430599e-01 
 9.85625000e-01 -8.75000000e-03 -1.39656921e-01  9.93430609e-01 
 9.85937500e-01 -8.12500000e-03 -1.29683127e-01  9.93430619e-01 
 9.86250000e-01 -7.50000000e-03 -1.19708932e-01  9.93430628e-01 
 9.86562500e-01 -6.87500000e-03 -1.09734378e-01  9.93430637e-01 
 9.86875000e-01 -6.25000000e-03 -9.97595003e-02  9.93430644e-01 
 9.87187500e-01 -5.62500000e-03 -8.97843352e-02  9.93430651e-01 
 9.87500000e-01 -5.00000000e-03 -7.98089159e-02  9.93430657e-01 
 9.87812500e-01 -4.37500000e-03 -6.98332741e-02  9.93430663e-01 
 9.88125000e-01 -3.75000000e-03 -5.98574405e-02  9.93430667e-01 
 9.88437500e-01 -3.12500000e-03 -4.98814444e-02  9.93430671e-01 
 9.88750000e-01 -2.50000000e-03 -3.99053143e-02  9.93430675e-01 
 9.89062500e-01 -1.87500000e-03 -2.99290778e-02  9.93430677e-01 
 9.89375000e-01 -1.25000000e-03 -1.99527623e-02  9.93430679e-01 
 9.89687500e-01 -6.25000000e-04 -9.97639437e-03  9.93430680e-01 
 9.90000000e-01  3.99680289e-15  3.61066732e-12  9.93430681e-01 
 9.90312500e-01  6.25000000e-04  9.97639433e-03  9.93430680e-01 
 9.90625000e-01  1.25000000e-03  1.99527623e-02  9.93430679e-01 
 9.90937500e-01  1.87500000e-03  2.99290780e-02  9.93430677e-01 
 9.91250000e-01  2.50000000e-03  3.99053143e-02  9.93430675e-01 
 9.91562500e-01  3.12500000e-03  4.98814445e-02  9.93430671e-01 
 9.91875000e-01  3.75000000e-03  5.98574405e-02  9.93430667e-01 
 9.92187500e-01  4.37500000e-03  6.98332740e-02  9.93430663e-01 
 9.92500000e-01  5.00000000e-03  7.98089159e-02  9.93430657e-01 
 9.92812500e-01  5.62500000e-03  8.97843352e-02  9.93430651e-01 
 9.93125000e-01  6.25000000e-03  9.97595002e-02  9.93430644e-01 
 9.93437500e-01  6.87500000e-03  1.09734378e-01  9.93430637e-01 
 9.93750000e-01  7.50000000e-03  1.19708932e-01  9.93430628e-01 
 9.94062500e-01  8.12500000e-03  1.29683127e-01  9.93430619e-01 
 9.94375000e-01  8.75000000e-03  1.39656921e-01  9.93430609e-01 
 9.94687500e-01  9.37500000e-03  1.49630273e-01  9.93430599e-01 
 9.95000000e-01  1.00000000e-02  1.59603138e-01  9.93430587e-01 
 9.95312500e-01  1.06250000e-02  1.69575467e-01  9.93430575e-01 
 9.95625000e-01  1.12500000e-02  1.79547207e-01  9.93430562e-01 
 9.95937500e-01  1.18750000e-02  1.89518301e-01  9.93430548e-01 
 9.96250000e-01  1.25000000e-02  1.99488687e-01  9.93430534e-01 
