 frequency              onoise_spectrum        inoise_spectrum       
 4.897788193684454e+01  3.499053318145808e-03  1.439584811662947e-06 
 5.011872336272715e+01  3.464999957875752e-03  1.425575842529472e-06 
 5.128613839913640e+01  3.431279230400012e-03  1.411703758518167e-06 
 5.248074602497717e+01  3.397887865267756e-03  1.397967215488923e-06 
 5.370317963702517e+01  3.364822624209070e-03  1.384364882591001e-06 
 5.495408738576235e+01  3.332080300803101e-03  1.370895442127271e-06 
 5.623413251903480e+01  3.299657720165528e-03  1.357557589429731e-06 
 5.754399373371558e+01  3.267551738617399e-03  1.344350032723088e-06 
 5.888436553555878e+01  3.235759243368005e-03  1.331271492996394e-06 
 6.025595860743565e+01  3.204277152223925e-03  1.318320703890194e-06 
 6.165950018614809e+01  3.173102413240895e-03  1.305496411548151e-06 
 6.309573444801919e+01  3.142231881530308e-03  1.292797374532743e-06 
 6.456542290346542e+01  3.111662811785818e-03  1.280222363599376e-06 
 6.606934480075947e+01  3.081392116919230e-03  1.267770161724094e-06 
 6.760829753919803e+01  3.051416743638416e-03  1.255439563895879e-06 
 6.918309709189350e+01  3.021734026653443e-03  1.243229376945276e-06 
 7.079457843841364e+01  2.992340851666044e-03  1.231138419574508e-06 
 7.244359600749884e+01  2.963234489451918e-03  1.219165522087397e-06 
 7.413102413009157e+01  2.934412119317271e-03  1.207309526369937e-06 
 7.585775750291819e+01  2.905871061799193e-03  1.195569285709004e-06 
 7.762471166286898e+01  2.877608322648289e-03  1.183943664782975e-06 
 7.943282347242794e+01  2.849621277858923e-03  1.172431539418363e-06 
 8.128305161640971e+01  2.821907105010101e-03  1.161031796582816e-06 
 8.317637711026687e+01  2.794463340357759e-03  1.149743334169470e-06 
 8.511380382023741e+01  2.767287213044278e-03  1.138565061005827e-06 
 8.709635899560782e+01  2.740375982425056e-03  1.127495896699916e-06 
 8.912509381337429e+01  2.713727256097107e-03  1.116534771453061e-06 
 9.120108393559070e+01  2.687338238275043e-03  1.105680626109088e-06 
 9.332543007969882e+01  2.661206478797491e-03  1.094932411901411e-06 
 9.549925860214330e+01  2.635329445170287e-03  1.084289090432749e-06 
 9.772372209558077e+01  2.609704629500342e-03  1.073749633556402e-06 
 9.999999999999969e+01  2.584329548217480e-03  1.063313023262701e-06 
 1.023292992280751e+02  2.559201741826183e-03  1.052978251583531e-06 
 1.047128548050896e+02  2.534318675530730e-03  1.042744320513069e-06 
 1.071519305237603e+02  2.509678038291349e-03  1.032610241859441e-06 
 1.096478196143182e+02  2.485277441292393e-03  1.022575037187939e-06 
 1.122018454301960e+02  2.461114518793132e-03  1.012637737717037e-06 
 1.148153621496879e+02  2.437186927872351e-03  1.002797384217551e-06 
 1.174897554939526e+02  2.413492348184896e-03  9.930530269189718e-07 
 1.202264434617409e+02  2.390028388242449e-03  9.834037254324023e-07 
 1.230268770812378e+02  2.366792867415671e-03  9.738485486053495e-07 
 1.258925411794163e+02  2.343783531604006e-03  9.643865744822474e-07 
 1.288249551693130e+02  2.320998057551653e-03  9.550168902158310e-07 
 1.318256738556403e+02  2.298434416577373e-03  9.457385919065930e-07 
 1.348962882591649e+02  2.276090238016456e-03  9.365507846203529e-07 
 1.380384264602881e+02  2.253963443561782e-03  9.274525822103141e-07 
 1.412537544622750e+02  2.232051797498617e-03  9.184431072833230e-07 
 1.445439770745923e+02  2.210353347276744e-03  9.095214910475564e-07 
 1.479108388168203e+02  2.188865725783497e-03  9.006868733486208e-07 
 1.513561248436203e+02  2.167587104536396e-03  8.919384024188797e-07 
 1.548816618912476e+02  2.146515245104580e-03  8.832752349548160e-07 
 1.584893192461108e+02  2.125648184545277e-03  8.746965359173304e-07 
 1.621810097358924e+02  2.104983893624366e-03  8.662014785083649e-07 
 1.659586907437555e+02  2.084520280672079e-03  8.577892440833862e-07 
 1.698243652461738e+02  2.064255356783882e-03  8.494590220534844e-07 
 1.737800828749369e+02  2.044187311501993e-03  8.412100097805283e-07 
 1.778279410038917e+02  2.024313950755439e-03  8.330414126023396e-07 
 1.819700858609977e+02  2.004633578259905e-03  8.249524436011210e-07 
 1.862087136662861e+02  1.985144040743500e-03  8.169423236820278e-07 
 1.905460717963240e+02  1.965843673002877e-03  8.090102813537569e-07 
 1.949844599758038e+02  1.946730361608856e-03  8.011555527837078e-07 
 1.995262314968872e+02  1.927802396274632e-03  7.933773816055168e-07 
 2.041737944669522e+02  1.909057928590678e-03  7.856750189230498e-07 
 2.089296130854032e+02  1.890495053132091e-03  7.780477232194607e-07 
 2.137962089502224e+02  1.872111957236847e-03  7.704947602698159e-07 
 2.187761623949544e+02  1.853906844659187e-03  7.630154030682861e-07 
 2.238721138568331e+02  1.835878007140224e-03  7.556089317568902e-07 
 2.290867652767764e+02  1.818023607501117e-03  7.482746335899513e-07 
 2.344228815319913e+02  1.800341897521558e-03  7.410118028137329e-07 
 2.398832919019481e+02  1.782831214246415e-03  7.338197406112372e-07 
 2.454708915685021e+02  1.765489700362487e-03  7.266977550789718e-07 
 2.511886431509570e+02  1.748315792448363e-03  7.196451610736308e-07 
 2.570395782768854e+02  1.731307665989710e-03  7.126612802295215e-07 
 2.630267991895371e+02  1.714463784540266e-03  7.057454408210280e-07 
 2.691534803926905e+02  1.697782355507307e-03  6.988969777680932e-07 
 2.754228703338155e+02  1.681261868602032e-03  6.921152324873999e-07 
 2.818382931264442e+02  1.664900562248705e-03  6.853995529211693e-07 
 2.884031503126594e+02  1.648696887110554e-03  6.787492933867527e-07 
 2.951209226666373e+02  1.632649241174640e-03  6.721638145653892e-07 
 3.019951720402004e+02  1.616755972714116e-03  6.656424834338938e-07 
 3.090295432513578e+02  1.601015570790697e-03  6.591846731747346e-07 
 3.162277660168366e+02  1.585426473061908e-03  6.527897631400934e-07 
 3.235936569296269e+02  1.569987068673289e-03  6.464571387982749e-07 
 3.311311214825897e+02  1.554695822472506e-03  6.401861916468863e-07 
 3.388441561392011e+02  1.539551271753569e-03  6.339763191537322e-07 
 3.467368504525301e+02  1.524551844509611e-03  6.278269247346171e-07 
 3.548133892335739e+02  1.509696041929762e-03  6.217374176516002e-07 
 3.630780547700998e+02  1.494982435253264e-03  6.157072129735872e-07 
 3.715352290971709e+02  1.480409431483666e-03  6.097357315357933e-07 
 3.801893963205595e+02  1.465975625109268e-03  6.038223998461854e-07 
 3.890451449942788e+02  1.451679562664788e-03  5.979666500524402e-07 
 3.981071705534954e+02  1.437519801459279e-03  5.921679198833842e-07 
 4.073802778041108e+02  1.423494853804787e-03  5.864256526027357e-07 
 4.168693834703334e+02  1.409603354514470e-03  5.807392969282229e-07 
 4.265795188015906e+02  1.395843728465498e-03  5.751083070218699e-07 
 4.365158322401638e+02  1.382214794248076e-03  5.695321423562990e-07 
 4.466835921509609e+02  1.368715051158786e-03  5.640102677601699e-07 
 4.570881896148728e+02  1.355343170683596e-03  5.585421532958717e-07 
 4.677351412871959e+02  1.342097674347467e-03  5.531272742557619e-07 
 4.786300923226360e+02  1.328977200341620e-03  5.477651110707069e-07 
 4.897788193684437e+02  1.315980498028235e-03  5.424551492561334e-07 
 5.011872336272698e+02  1.303106067146639e-03  5.371968794206446e-07 
 5.128613839913622e+02  1.290352673032828e-03  5.319897971376637e-07 
 5.248074602497699e+02  1.277718935525057e-03  5.268334029565018e-07 
 5.370317963702499e+02  1.265203484084536e-03  5.217272023324962e-07 
 5.495408738576217e+02  1.252805055045601e-03  5.166707055574653e-07 
 5.623413251903462e+02  1.240522341570498e-03  5.116634277438160e-07 
 5.754399373371540e+02  1.228353971084047e-03  5.067048887704407e-07 
 5.888436553555860e+02  1.216298654038062e-03  5.017946132285544e-07 
 6.025595860743547e+02  1.204355174832340e-03  4.969321303564850e-07 
 6.165950018614790e+02  1.192522113211305e-03  4.921169740483605e-07 
 6.309573444801899e+02  1.180798289848279e-03  4.873486827396963e-07 
 6.456542290346521e+02  1.169182390799427e-03  4.826267994171453e-07 
 6.606934480075925e+02  1.157673154147459e-03  4.779508715470930e-07 
 6.760829753919782e+02  1.146269278349662e-03  4.733204510419270e-07 
 6.918309709189327e+02  1.134969512370967e-03  4.687350942054251e-07 
 7.079457843841341e+02  1.123772565879962e-03  4.641943617035752e-07 
 7.244359600749862e+02  1.112677240718475e-03  4.596978185029745e-07 
 7.413102413009135e+02  1.101682255223124e-03  4.552450338472843e-07 
 7.585775750291797e+02  1.090786332961890e-03  4.508355812089009e-07 
 7.762471166286875e+02  1.079988286119744e-03  4.464690382350747e-07 
 7.943282347242772e+02  1.069286845159260e-03  4.421449867271085e-07 
 8.128305161640948e+02  1.058680744848291e-03  4.378630125897250e-07 
 8.317637711026664e+02  1.048168723938721e-03  4.336227057906586e-07 
 8.511380382023717e+02  1.037749645262538e-03  4.294236603011272e-07 
 8.709635899560758e+02  1.027422171356055e-03  4.252654741074181e-07 
 8.912509381337405e+02  1.017185089080915e-03  4.211477491213888e-07 
 9.120108393559046e+02  1.007037147478219e-03  4.170700911636832e-07 
 9.332543007969858e+02  9.969771749718482e-04  4.130321099103427e-07 
 9.549925860214306e+02  9.870039607736141e-04  4.090334188743634e-07 
 9.772372209558052e+02  9.771161813386486e-04  4.050736353741662e-07 
 9.999999999999944e+02  9.673126476295884e-04  4.011523804581976e-07 
 1.023292992280748e+03  9.575921530564586e-04  3.972692789051436e-07 
 1.047128548050894e+03  9.479534336677874e-04  3.934239591708650e-07 
 1.071519305237600e+03  9.383952457235810e-04  3.896160533561177e-07 
 1.096478196143179e+03  9.289163459039383e-04  3.858451971688188e-07 
 1.122018454301957e+03  9.195155263216501e-04  3.821110298857857e-07 
 1.148153621496876e+03  9.101915425486764e-04  3.784131943234109e-07 
 1.174897554939523e+03  9.009431153429768e-04  3.747513368072281e-07 
 1.202264434617406e+03  8.917690687837290e-04  3.711251071142610e-07 
 1.230268770812374e+03  8.826680207565952e-04  3.675341584860247e-07 
 1.258925411794160e+03  8.736389277580481e-04  3.639781475140244e-07 
 1.288249551693126e+03  8.646803892760077e-04  3.604567342059764e-07 
 1.318256738556399e+03  8.557912240025264e-04  3.569695818779060e-07 
 1.348962882591645e+03  8.469701316273009e-04  3.535163571558087e-07 
 1.380384264602876e+03  8.382158609573784e-04  3.500967299301714e-07 
 1.412537544622745e+03  8.295271906715718e-04  3.467103733215807e-07 
 1.445439770745918e+03  8.209028030611980e-04  3.433569636689863e-07 
 1.479108388168198e+03  8.123413817546215e-04  3.400361804856639e-07 
 1.513561248436198e+03  8.038417477219421e-04  3.367477064002185e-07 
 1.548816618912471e+03  7.954026434435221e-04  3.334912271717646e-07 
 1.584893192461103e+03  7.870227342197732e-04  3.302664316451951e-07 
 1.621810097358919e+03  7.787007321800972e-04  3.270730117078692e-07 
 1.659586907437550e+03  7.704353498383436e-04  3.239106622688800e-07 
 1.698243652461733e+03  7.622253425902369e-04  3.207790812193909e-07 
 1.737800828749364e+03  7.540694521425069e-04  3.176779694161760e-07 
 1.778279410038911e+03  7.459663211830410e-04  3.146070306607107e-07 
 1.819700858609972e+03  7.379146943634329e-04  3.115659716410508e-07 
 1.862087136662855e+03  7.299132088909362e-04  3.085545019379714e-07 
 1.905460717963235e+03  7.219606823173843e-04  3.055723339493905e-07 
 1.949844599758032e+03  7.140558136575378e-04  3.026191829144468e-07 
 1.995262314968866e+03  7.061972931489384e-04  2.996947668598400e-07 
 2.041737944669516e+03  6.983837671059837e-04  2.967988065840621e-07 
 2.089296130854025e+03  6.906140840494342e-04  2.939310255955460e-07 
 2.137962089502218e+03  6.828869304455897e-04  2.910911501324057e-07 
 2.187761623949538e+03  6.752009683062791e-04  2.882789091223425e-07 
 2.238721138568324e+03  6.675550317730325e-04  2.854940341241137e-07 
 2.290867652767758e+03  6.599478326068778e-04  2.827362593508274e-07 
 2.344228815319906e+03  6.523780738767257e-04  2.800053216163264e-07 
 2.398832919019474e+03  6.448446652926227e-04  2.773009602915601e-07 
 2.454708915685013e+03  6.373462405164163e-04  2.746229173411965e-07 
 2.511886431509562e+03  6.298817095094012e-04  2.719709372168476e-07 
 2.570395782768845e+03  6.224498341444562e-04  2.693447669075873e-07 
 2.630267991895363e+03  6.150495117746818e-04  2.667441558545457e-07 
 2.691534803926897e+03  6.076795373848386e-04  2.641688559827348e-07 
 2.754228703338147e+03  6.003388858745388e-04  2.616186216160264e-07 
 2.818382931264433e+03  5.930263962037747e-04  2.590932095194228e-07 
 2.884031503126585e+03  5.857410887850784e-04  2.565923788095383e-07 
 2.951209226666364e+03  5.784818501949476e-04  2.541158909959869e-07 
 3.019951720401994e+03  5.712478310252553e-04  2.516635098901082e-07 
 3.090295432513567e+03  5.640379578838477e-04  2.492350016541706e-07 
 3.162277660168356e+03  5.568514149131751e-04  2.468301347120807e-07 
 3.235936569296258e+03  5.496873221509660e-04  2.444486797760491e-07 
 3.311311214825886e+03  5.425449383969184e-04  2.420904097849038e-07 
 3.388441561392000e+03  5.354234458921168e-04  2.397550999307270e-07 
 3.467368504525290e+03  5.283221740671161e-04  2.374425275905091e-07 
 3.548133892335728e+03  5.212405015536610e-04  2.351524723262063e-07 
 3.630780547700986e+03  5.141778946180581e-04  2.328847158539259e-07 
 3.715352290971697e+03  5.071338271675958e-04  2.306390420436112e-07 
 3.801893963205583e+03  5.001078868233517e-04  2.284152368724350e-07 
 3.890451449942776e+03  4.930997277574266e-04  2.262130884185289e-07 
 3.981071705534941e+03  4.861091059955684e-04  2.240323868324743e-07 
 4.073802778041095e+03  4.791358062289833e-04  2.218729243322421e-07 
 4.168693834703321e+03  4.721797532758610e-04  2.197344951609341e-07 
 4.265795188015893e+03  4.652409102061941e-04  2.176168955903325e-07 
 4.365158322401625e+03  4.583194046965885e-04  2.155199238716650e-07 
 4.466835921509595e+03  4.514154034392293e-04  2.134433802487318e-07 
 4.570881896148713e+03  4.445291390540743e-04  2.113870669263865e-07 
 4.677351412871943e+03  4.376610723079522e-04  2.093507880259028e-07 
 4.786300923226344e+03  4.308115895534907e-04  2.073343496190037e-07 
 4.897788193684421e+03  4.239813314910298e-04  2.053375596537480e-07 
 5.011872336272681e+03  4.171709725392188e-04  2.033602279687227e-07 
 5.128613839913606e+03  4.103812727609550e-04  2.014021662765938e-07 
 5.248074602497682e+03  4.036131349350969e-04  1.994631881239740e-07 
 5.370317963702482e+03  3.968675723364543e-04  1.975431088853745e-07 
 5.495408738576200e+03  3.901456444440041e-04  1.956417457578102e-07 
 5.623413251903444e+03  3.834485543946782e-04  1.937589177200119e-07 
 5.754399373371521e+03  3.767776160485090e-04  1.918944455222325e-07 
 5.888436553555840e+03  3.701342127852658e-04  1.900481516819378e-07 
 6.025595860743527e+03  3.635197918962906e-04  1.882198604589365e-07 
 6.165950018614770e+03  3.569359378601037e-04  1.864093978291029e-07 
 6.309573444801879e+03  3.503843155665319e-04  1.846165914693252e-07 
 6.456542290346501e+03  3.438666224690391e-04  1.828412707636998e-07 
 6.606934480075904e+03  3.373846607133087e-04  1.810832667600107e-07 
 6.760829753919760e+03  3.309402842517851e-04  1.793424121655736e-07 
 6.918309709189306e+03  3.245354418731993e-04  1.776185413176748e-07 
 7.079457843841318e+03  3.181720805343203e-04  1.759114901977997e-07 
 7.244359600749838e+03  3.118522301565513e-04  1.742210963792179e-07 
 7.413102413009111e+03  3.055779160205022e-04  1.725471990460689e-07 
 7.585775750291772e+03  2.993512319135547e-04  1.708896389448821e-07 
 7.762471166286850e+03  2.931742618472517e-04  1.692482583945635e-07 
 7.943282347242746e+03  2.870491081728684e-04  1.676229012570102e-07 
 8.128305161640922e+03  2.809778931659765e-04  1.660134129228629e-07 
 8.317637711026638e+03  2.749626903151045e-04  1.644196403103253e-07 
 8.511380382023692e+03  2.690055827739524e-04  1.628414318337976e-07 
 8.709635899560732e+03  2.631086176435872e-04  1.612786373962406e-07 
 8.912509381337379e+03  2.572738302160758e-04  1.597311083686400e-07 
 9.120108393559020e+03  2.515031668860036e-04  1.581986975964438e-07 
 9.332543007969831e+03  2.457985648955231e-04  1.566812593536679e-07 
 9.549925860214278e+03  2.401618779990638e-04  1.551786493545051e-07 
 9.772372209558023e+03  2.345949148701253e-04  1.536907247227566e-07 
 9.999999999999915e+03  2.290993785541304e-04  1.522173439965611e-07 
 1.023292992280745e+04  2.236769160448555e-04  1.507583670942905e-07 
 1.047128548050891e+04  2.183290850338381e-04  1.493136553127548e-07 
 1.071519305237597e+04  2.130573486831275e-04  1.478830713102818e-07 
 1.096478196143176e+04  2.078630758857039e-04  1.464664790941205e-07 
 1.122018454301954e+04  2.027475275073781e-04  1.450637440146335e-07 
 1.148153621496873e+04  1.977118756408436e-04  1.436747327335284e-07 
 1.174897554939519e+04  1.927571657498545e-04  1.422993132369955e-07 
 1.202264434617402e+04  1.878843561789874e-04  1.409373547942937e-07 
 1.230268770812371e+04  1.830942782654292e-04  1.395887279699427e-07 
 1.258925411794156e+04  1.783876652813716e-04  1.382533045935078e-07 
 1.288249551693123e+04  1.737651263004931e-04  1.369309577626232e-07 
 1.318256738556395e+04  1.692271654909582e-04  1.356215618167335e-07 
 1.348962882591642e+04  1.647741782302993e-04  1.343249923328432e-07 
 1.380384264602872e+04  1.604064483238611e-04  1.330411261081825e-07 
 1.412537544622742e+04  1.561241466268743e-04  1.317698411615109e-07 
 1.445439770745914e+04  1.519273451050588e-04  1.305110167034677e-07 
 1.479108388168194e+04  1.478160138827857e-04  1.292645331290825e-07 
 1.513561248436194e+04  1.437900146295811e-04  1.280302720242038e-07 
 1.548816618912467e+04  1.398491208234336e-04  1.268081161260508e-07 
 1.584893192461099e+04  1.359930072738877e-04  1.255979493351966e-07 
 1.621810097358915e+04  1.322212643041510e-04  1.243996566873024e-07 
 1.659586907437545e+04  1.285333888847351e-04  1.232131243609280e-07 
 1.698243652461729e+04  1.249288066323624e-04  1.220382396401540e-07 
 1.737800828749359e+04  1.214068603095545e-04  1.208748909301600e-07 
 1.778279410038906e+04  1.179668189097978e-04  1.197229677352029e-07 
 1.819700858609967e+04  1.146078863308343e-04  1.185823606435395e-07 
 1.862087136662850e+04  1.113292030015890e-04  1.174529613211395e-07 
 1.905460717963229e+04  1.081298483016918e-04  1.163346625067320e-07 
 1.949844599758027e+04  1.050088507634742e-04  1.152273579848475e-07 
 1.995262314968861e+04  1.019651830061807e-04  1.141309426030700e-07 
 2.041737944669510e+04  9.899777623976795e-05  1.130453122337753e-07 
 2.089296130854020e+04  9.610552097246890e-05  1.119703637746279e-07 
 2.137962089502212e+04  9.328726677548964e-05  1.109059951495150e-07 
 2.187761623949532e+04  9.054183158155412e-05  1.098521052841066e-07 
 2.238721138568319e+04  8.786800623097162e-05  1.088085940967788e-07 
 2.290867652767751e+04  8.526455353677840e-05  1.077753624994499e-07 
 2.344228815319900e+04  8.273021526007352e-05  1.067523123797735e-07 
 2.398832919019468e+04  8.026371604802530e-05  1.057393465911573e-07 
 2.454708915685007e+04  7.786376338216200e-05  1.047363689515415e-07 
 2.511886431509556e+04  7.552905605238427e-05  1.037432842196790e-07 
 2.570395782768839e+04  7.325828092370878e-05  1.027599981053831e-07 
 2.630267991895357e+04  7.105012192270805e-05  1.017864172373830e-07 
 2.691534803926890e+04  6.890325732467505e-05  1.008224491780507e-07 
 2.754228703338140e+04  6.681636579082201e-05  9.986800239880399e-08 
 2.818382931264427e+04  6.478812861318308e-05  9.892298626818611e-08 
 2.884031503126578e+04  6.281722853664414e-05  9.798731106457159e-08 
 2.951209226666357e+04  6.090235686722320e-05  9.706088793893666e-08 
 3.019951720401986e+04  5.904221059398329e-05  9.614362893042702e-08 
 3.090295432513560e+04  5.723549688639375e-05  9.523544694525291e-08 
 3.162277660168348e+04  5.548093456621149e-05  9.433625574586761e-08 
 3.235936569296250e+04  5.377725409009754e-05  9.344596995475167e-08 
 3.311311214825878e+04  5.212320029697267e-05  9.256450503402394e-08 
 3.388441561391991e+04  5.051753268318119e-05  9.169177728449802e-08 
 3.467368504525281e+04  4.895902665446633e-05  9.082770383802897e-08 
 3.548133892335718e+04  4.744647552418588e-05  8.997220263953239e-08 
 3.630780547700976e+04  4.597868940249036e-05  8.912519245388747e-08 
 3.715352290971687e+04  4.455449793285576e-05  8.828659284404439e-08 
 3.801893963205573e+04  4.317274929480875e-05  8.745632417549399e-08 
 3.890451449942766e+04  4.183231240129840e-05  8.663430759416235e-08 
 3.981071705534931e+04  4.053207526557765e-05  8.582046503923796e-08 
 4.073802778041085e+04  3.927094792802685e-05  8.501471921035676e-08 
 4.168693834703310e+04  3.804786044495245e-05  8.421699358228750e-08 
 4.265795188015881e+04  3.686176474621424e-05  8.342721238417028e-08 
 4.365158322401613e+04  3.571163387054450e-05  8.264530059912119e-08 
 4.466835921509584e+04  3.459646272008360e-05  8.187118395108179e-08 
 4.570881896148701e+04  3.351526768503308e-05  8.110478890283817e-08 
 4.677351412871932e+04  3.246708690934034e-05  8.034604264684778e-08 
 4.786300923226332e+04  3.145098036202346e-05  7.959487309484345e-08 
 4.897788193684409e+04  3.046602932154221e-05  7.885120887903180e-08 
 5.011872336272668e+04  2.951133702453733e-05  7.811497933224572e-08 
 5.128613839913593e+04  2.858602754449046e-05  7.738611449828307e-08 
 5.248074602497669e+04  2.768924656331217e-05  7.666454510784626e-08 
 5.370317963702469e+04  2.682016062220189e-05  7.595020258331960e-08 
 5.495408738576186e+04  2.597795714172648e-05  7.524301902510376e-08 
 5.623413251903430e+04  2.516184384276369e-05  7.454292721300596e-08 
 5.754399373371507e+04  2.437104910140509e-05  7.384986058777816e-08 
 5.888436553555826e+04  2.360482098545692e-05  7.316375325574059e-08 
 6.025595860743512e+04  2.286242723072877e-05  7.248453998015950e-08 
 6.165950018614754e+04  2.214315521929270e-05  7.181215616635055e-08 
 6.309573444801863e+04  2.144631111586796e-05  7.114653786709631e-08 
 6.456542290346484e+04  2.077121995759030e-05  7.048762176779809e-08 
 6.606934480075887e+04  2.011722503836308e-05  6.983534518563693e-08 
 6.760829753919743e+04  1.948368773141686e-05  6.918964605989399e-08 
 6.918309709189288e+04  1.886998717496409e-05  6.855046294384295e-08 
 7.079457843841299e+04  1.827551956733374e-05  6.791773500919043e-08 
 7.244359600749818e+04  1.769969830453413e-05  6.729140202436266e-08 
 7.413102413009091e+04  1.714195316588614e-05  6.667140436399563e-08 
 7.585775750291752e+04  1.660173028149704e-05  6.605768298903596e-08 
 7.762471166286830e+04  1.607849145191567e-05  6.545017945658303e-08 
 7.943282347242725e+04  1.557171413040450e-05  6.484883589650423e-08 
 8.128305161640899e+04  1.508089083844930e-05  6.425359501686013e-08 
 8.317637711026614e+04  1.460552870798779e-05  6.366440010147012e-08 
 8.511380382023666e+04  1.414514945132850e-05  6.308119499108315e-08 
 8.709635899560705e+04  1.369928872254683e-05  6.250392408770349e-08 
 8.912509381337352e+04  1.326749586101277e-05  6.193253234854919e-08 
 9.120108393558991e+04  1.284933354916433e-05  6.136696527623034e-08 
 9.332543007969801e+04  1.244437747479165e-05  6.080716891616387e-08 
