 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.89101164e-01  9.09052037e-01 
 8.87812500e-01 -2.43750000e-02 -3.79383977e-01  9.09052493e-01 
 8.88125000e-01 -2.37500000e-02 -3.69665956e-01  9.09052936e-01 
 8.88437500e-01 -2.31250000e-02 -3.59947130e-01  9.09053367e-01 
 8.88750000e-01 -2.25000000e-02 -3.50227525e-01  9.09053786e-01 
 8.89062500e-01 -2.18750000e-02 -3.40507169e-01  9.09054193e-01 
 8.89375000e-01 -2.12500000e-02 -3.30786088e-01  9.09054588e-01 
 8.89687500e-01 -2.06250000e-02 -3.21064307e-01  9.09054970e-01 
 8.90000000e-01 -2.00000000e-02 -3.11341852e-01  9.09055341e-01 
 8.90312500e-01 -1.93750000e-02 -3.01618748e-01  9.09055700e-01 
 8.90625000e-01 -1.87500000e-02 -2.91895019e-01  9.09056047e-01 
 8.90937500e-01 -1.81250000e-02 -2.82170688e-01  9.09056382e-01 
 8.91250000e-01 -1.75000000e-02 -2.72445780e-01  9.09056705e-01 
 8.91562500e-01 -1.68750000e-02 -2.62720317e-01  9.09057017e-01 
 8.91875000e-01 -1.62500000e-02 -2.52994322e-01  9.09057317e-01 
 8.92187500e-01 -1.56250000e-02 -2.43267818e-01  9.09057606e-01 
 8.92500000e-01 -1.50000000e-02 -2.33540827e-01  9.09057882e-01 
 8.92812500e-01 -1.43750000e-02 -2.23813493e-01  9.09058148e-01 
 8.93125000e-01 -1.37500000e-02 -2.14085469e-01  9.09058401e-01 
 8.93437500e-01 -1.31250000e-02 -2.04357146e-01  9.09058643e-01 
 8.93750000e-01 -1.25000000e-02 -1.94628420e-01  9.09058874e-01 
 8.94062500e-01 -1.18750000e-02 -1.84899313e-01  9.09059093e-01 
 8.94375000e-01 -1.12500000e-02 -1.75169846e-01  9.09059301e-01 
 8.94687500e-01 -1.06250000e-02 -1.65440038e-01  9.09059498e-01 
 8.95000000e-01 -1.00000000e-02 -1.55709910e-01  9.09059683e-01 
 8.95312500e-01 -9.37500000e-03 -1.45979480e-01  9.09059857e-01 
