 v-sweep         id              od              cm             
 9.77500000e-01 -2.50000000e-02 -3.96464417e-01  9.86782725e-01 
 9.77812500e-01 -2.43750000e-02 -3.86648267e-01  9.86782743e-01 
 9.78125000e-01 -2.37500000e-02 -3.76819184e-01  9.86782761e-01 
 9.78437500e-01 -2.31250000e-02 -3.66978686e-01  9.86782778e-01 
 9.78750000e-01 -2.25000000e-02 -3.57128076e-01  9.86782795e-01 
 9.79062500e-01 -2.18750000e-02 -3.47268473e-01  9.86782810e-01 
 9.79375000e-01 -2.12500000e-02 -3.37400843e-01  9.86782825e-01 
 9.79687500e-01 -2.06250000e-02 -3.27526026e-01  9.86782840e-01 
 9.80000000e-01 -2.00000000e-02 -3.17644752e-01  9.86782854e-01 
 9.80312500e-01 -1.93750000e-02 -3.07757662e-01  9.86782868e-01 
 9.80625000e-01 -1.87500000e-02 -2.97865317e-01  9.86782881e-01 
 9.80937500e-01 -1.81250000e-02 -2.87968215e-01  9.86782893e-01 
 9.81250000e-01 -1.75000000e-02 -2.78066794e-01  9.86782905e-01 
 9.81562500e-01 -1.68750000e-02 -2.68161445e-01  9.86782916e-01 
 9.81875000e-01 -1.62500000e-02 -2.58252518e-01  9.86782927e-01 
 9.82187500e-01 -1.56250000e-02 -2.48340326e-01  9.86782938e-01 
 9.82500000e-01 -1.50000000e-02 -2.38425148e-01  9.86782948e-01 
 9.82812500e-01 -1.43750000e-02 -2.28507240e-01  9.86782957e-01 
 9.83125000e-01 -1.37500000e-02 -2.18586832e-01  9.86782966e-01 
 9.83437500e-01 -1.31250000e-02 -2.08664132e-01  9.86782975e-01 
 9.83750000e-01 -1.25000000e-02 -1.98739332e-01  9.86782983e-01 
 9.84062500e-01 -1.18750000e-02 -1.88812606e-01  9.86782991e-01 
 9.84375000e-01 -1.12500000e-02 -1.78884114e-01  9.86782998e-01 
 9.84687500e-01 -1.06250000e-02 -1.68954005e-01  9.86783005e-01 
 9.85000000e-01 -1.00000000e-02 -1.59022416e-01  9.86783012e-01 
 9.85312500e-01 -9.37500000e-03 -1.49089473e-01  9.86783018e-01 
 9.85625000e-01 -8.75000000e-03 -1.39155296e-01  9.86783023e-01 
 9.85937500e-01 -8.12500000e-03 -1.29219996e-01  9.86783029e-01 
 9.86250000e-01 -7.50000000e-03 -1.19283676e-01  9.86783033e-01 
 9.86562500e-01 -6.87500000e-03 -1.09346435e-01  9.86783038e-01 
 9.86875000e-01 -6.25000000e-03 -9.94083660e-02  9.86783042e-01 
 9.87187500e-01 -5.62500000e-03 -8.94695578e-02  9.86783046e-01 
 9.87500000e-01 -5.00000000e-03 -7.95300945e-02  9.86783049e-01 
 9.87812500e-01 -4.37500000e-03 -6.95900570e-02  9.86783052e-01 
 9.88125000e-01 -3.75000000e-03 -5.96495238e-02  9.86783054e-01 
 9.88437500e-01 -3.12500000e-03 -4.97085695e-02  9.86783056e-01 
 9.88750000e-01 -2.50000000e-03 -3.97672682e-02  9.86783058e-01 
 9.89062500e-01 -1.87500000e-03 -2.98256905e-02  9.86783060e-01 
 9.89375000e-01 -1.25000000e-03 -1.98839075e-02  9.86783060e-01 
 9.89687500e-01 -6.25000000e-04 -9.94198786e-03  9.86783061e-01 
 9.90000000e-01  3.99680289e-15 -1.79749549e-11  9.86783061e-01 
 9.90312500e-01  6.25000000e-04  9.94198779e-03  9.86783061e-01 
