x,real,imag
1.0,0.6598841967825736,-8.348823623887387e-05
1.019373485938873,0.6598841963683811,-8.510569435616774e-05
1.039122303835169,0.6598841959379843,-8.675448827238127e-05
1.059253725177289,0.6598841954907496,-8.843522507098612e-05
1.07977516232771,0.6598841950260054,-9.014852359676263e-05
1.10069417125221,0.6598841945430922,-9.189501468367021e-05
1.122018454301964,0.6598841940412866,-9.367534138709847e-05
1.143755863049539,0.6598841935198366,-9.549015922064792e-05
1.165914401179832,0.6598841929779992,-9.734013639749959e-05
1.188502227437019,0.6598841924149639,-9.922595407642739e-05
1.211527658628589,0.6598841918298889,-0.0001011483066126093
1.234999172687586,0.6598841912219372,-0.0001031079018132982
1.258925411794168,0.6598841905902014,-0.0001051054611984119
1.283315185557652,0.6598841899337379,-0.0001071417202662053
1.308177474260195,0.659884189251605,-0.0001092174287640904
1.333521432163325,0.6598841885427731,-0.0001113333509646633
1.359356390878527,0.6598841878062232,-0.0001134902659471386
1.385691862803129,0.659884187040845,-0.0001156889678841706
1.412537544622755,0.6598841862455365,-0.0001179302663342987
1.439903320881634,0.6598841854191012,-0.0001202149865399896
1.467799267622071,0.6598841845603413,-0.0001225439697315218
1.496235656094435,0.659884183667978,-0.0001249180734366922
1.52522295653902,0.6598841827407164,-0.0001273381717965844
1.554771842041175,0.6598841817771658,-0.000129805155887391
1.584893192461115,0.6598841807759317,-0.0001323199340485407
1.615598098439875,0.6598841797355146,-0.0001348834322171061
1.64689786548287,0.6598841786543946,-0.0001374965942687645
1.678804018122562,0.6598841775309915,-0.0001401603823653134
1.711328304161782,0.6598841763636258,-0.0001428757773089186
1.744482698999256,0.6598841751505907,-0.0001456437789032711
1.778279410038925,0.6598841738900992,-0.0001484654063216903
1.812730881184701,0.6598841725802951,-0.0001513416984823826
1.847849797422293,0.6598841712192609,-0.0001542737144309713
1.883649089489803,0.6598841698049626,-0.000157262533730408
1.920141938638804,0.6598841683353395,-0.0001603092568584999
1.957341781487663,0.6598841668082218,-0.0001634150056130703
