 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.97544969e-01  9.27967043e-01 
 8.87812500e-01 -2.43750000e-02 -3.87653189e-01  9.27969471e-01 
 8.88125000e-01 -2.37500000e-02 -3.77754589e-01  9.27971776e-01 
 8.88437500e-01 -2.31250000e-02 -3.67850077e-01  9.27973965e-01 
 8.88750000e-01 -2.25000000e-02 -3.57940413e-01  9.27976048e-01 
 8.89062500e-01 -2.18750000e-02 -3.48026233e-01  9.27978029e-01 
 8.89375000e-01 -2.12500000e-02 -3.38108076e-01  9.27979914e-01 
 8.89687500e-01 -2.06250000e-02 -3.28186401e-01  9.27981710e-01 
 8.90000000e-01 -2.00000000e-02 -3.18261600e-01  9.27983420e-01 
 8.90312500e-01 -1.93750000e-02 -3.08334012e-01  9.27985049e-01 
 8.90625000e-01 -1.87500000e-02 -2.98403928e-01  9.27986601e-01 
 8.90937500e-01 -1.81250000e-02 -2.88471602e-01  9.27988078e-01 
 8.91250000e-01 -1.75000000e-02 -2.78537256e-01  9.27989485e-01 
 8.91562500e-01 -1.68750000e-02 -2.68601085e-01  9.27990823e-01 
 8.91875000e-01 -1.62500000e-02 -2.58663262e-01  9.27992096e-01 
 8.92187500e-01 -1.56250000e-02 -2.48723940e-01  9.27993306e-01 
 8.92500000e-01 -1.50000000e-02 -2.38783253e-01  9.27994455e-01 
 8.92812500e-01 -1.43750000e-02 -2.28841324e-01  9.27995545e-01 
 8.93125000e-01 -1.37500000e-02 -2.18898261e-01  9.27996577e-01 
 8.93437500e-01 -1.31250000e-02 -2.08954164e-01  9.27997555e-01 
 8.93750000e-01 -1.25000000e-02 -1.99009122e-01  9.27998478e-01 
 8.94062500e-01 -1.18750000e-02 -1.89063216e-01  9.27999349e-01 
 8.94375000e-01 -1.12500000e-02 -1.79116519e-01  9.28000168e-01 
 8.94687500e-01 -1.06250000e-02 -1.69169101e-01  9.28000937e-01 
 8.95000000e-01 -1.00000000e-02 -1.59221023e-01  9.28001658e-01 
 8.95312500e-01 -9.37500000e-03 -1.49272343e-01  9.28002330e-01 
 8.95625000e-01 -8.75000000e-03 -1.39323115e-01  9.28002955e-01 
 8.95937500e-01 -8.12500000e-03 -1.29373389e-01  9.28003533e-01 
 8.96250000e-01 -7.50000000e-03 -1.19423213e-01  9.28004066e-01 
 8.96562500e-01 -6.87500000e-03 -1.09472629e-01  9.28004554e-01 
 8.96875000e-01 -6.25000000e-03 -9.95216802e-02  9.28004998e-01 
 8.97187500e-01 -5.62500000e-03 -8.95704049e-02  9.28005397e-01 
 8.97500000e-01 -5.00000000e-03 -7.96188409e-02  9.28005754e-01 
 8.97812500e-01 -4.37500000e-03 -6.96670242e-02  9.28006067e-01 
 8.98125000e-01 -3.75000000e-03 -5.97149893e-02  9.28006338e-01 
 8.98437500e-01 -3.12500000e-03 -4.97627692e-02  9.28006567e-01 
 8.98750000e-01 -2.50000000e-03 -3.98103967e-02  9.28006754e-01 
 8.99062500e-01 -1.87500000e-03 -2.98579030e-02  9.28006899e-01 
 8.99375000e-01 -1.25000000e-03 -1.99053185e-02  9.28007003e-01 
 8.99687500e-01 -6.25000000e-04 -9.95267428e-03  9.28007065e-01 
 9.00000000e-01  3.99680289e-15  3.42225137e-11  9.28007085e-01 
 9.00312500e-01  6.25000000e-04  9.95267431e-03  9.28007065e-01 
 9.00625000e-01  1.25000000e-03  1.99053185e-02  9.28007003e-01 
 9.00937500e-01  1.87500000e-03  2.98579028e-02  9.28006899e-01 
 9.01250000e-01  2.50000000e-03  3.98103966e-02  9.28006754e-01 
 9.01562500e-01  3.12500000e-03  4.97627694e-02  9.28006567e-01 
 9.01875000e-01  3.75000000e-03  5.97149892e-02  9.28006338e-01 
 9.02187500e-01  4.37500000e-03  6.96670242e-02  9.28006067e-01 
 9.02500000e-01  5.00000000e-03  7.96188408e-02  9.28005754e-01 
 9.02812500e-01  5.62500000e-03  8.95704048e-02  9.28005397e-01 
 9.03125000e-01  6.25000000e-03  9.95216800e-02  9.28004998e-01 
 9.03437500e-01  6.87500000e-03  1.09472629e-01  9.28004554e-01 
 9.03750000e-01  7.50000000e-03  1.19423213e-01  9.28004066e-01 
 9.04062500e-01  8.12500000e-03  1.29373389e-01  9.28003533e-01 
 9.04375000e-01  8.75000000e-03  1.39323115e-01  9.28002955e-01 
 9.04687500e-01  9.37500000e-03  1.49272343e-01  9.28002330e-01 
 9.05000000e-01  1.00000000e-02  1.59221022e-01  9.28001658e-01 
 9.05312500e-01  1.06250000e-02  1.69169101e-01  9.28000937e-01 
 9.05625000e-01  1.12500000e-02  1.79116519e-01  9.28000168e-01 
 9.05937500e-01  1.18750000e-02  1.89063216e-01  9.27999349e-01 
 9.06250000e-01  1.25000000e-02  1.99009122e-01  9.27998478e-01 
 9.06562500e-01  1.31250000e-02  2.08954165e-01  9.27997555e-01 
 9.06875000e-01  1.37500000e-02  2.18898262e-01  9.27996578e-01 
 9.07187500e-01  1.43750000e-02  2.28841324e-01  9.27995545e-01 
 9.07500000e-01  1.50000000e-02  2.38783253e-01  9.27994455e-01 
 9.07812500e-01  1.56250000e-02  2.48723940e-01  9.27993306e-01 
 9.08125000e-01  1.62500000e-02  2.58663263e-01  9.27992096e-01 
 9.08437500e-01  1.68750000e-02  2.68601085e-01  9.27990823e-01 
 9.08750000e-01  1.75000000e-02  2.78537256e-01  9.27989485e-01 
 9.09062500e-01  1.81250000e-02  2.88471601e-01  9.27988078e-01 
 9.09375000e-01  1.87500000e-02  2.98403928e-01  9.27986601e-01 
 9.09687500e-01  1.93750000e-02  3.08334012e-01  9.27985049e-01 
 9.10000000e-01  2.00000000e-02  3.18261600e-01  9.27983420e-01 
 9.10312500e-01  2.06250000e-02  3.28186401e-01  9.27981710e-01 
 9.10625000e-01  2.12500000e-02  3.38108076e-01  9.27979914e-01 
 9.10937500e-01  2.18750000e-02  3.48026233e-01  9.27978029e-01 
 9.11250000e-01  2.25000000e-02  3.57940413e-01  9.27976048e-01 
 9.11562500e-01  2.31250000e-02  3.67850078e-01  9.27973965e-01 
 9.11875000e-01  2.37500000e-02  3.77754589e-01  9.27971776e-01 
 9.12187500e-01  2.43750000e-02  3.87653189e-01  9.27969471e-01 
 9.12500000e-01  2.50000000e-02  3.97544970e-01  9.27967043e-01 
