 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  8.712308008165e-01  8.712308008165e-01  6.019288144661e-01  4.624694138193e-01 -5.709339679830e-05 
