 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.76564931e-01  9.28035432e-01 
 8.87812500e-01 -2.43750000e-02 -3.67269502e-01  9.28037409e-01 
 8.88125000e-01 -2.37500000e-02 -3.57962232e-01  9.28039303e-01 
 8.88437500e-01 -2.31250000e-02 -3.48643899e-01  9.28041120e-01 
 8.88750000e-01 -2.25000000e-02 -3.39315218e-01  9.28042861e-01 
 8.89062500e-01 -2.18750000e-02 -3.29976847e-01  9.28044531e-01 
 8.89375000e-01 -2.12500000e-02 -3.20629395e-01  9.28046131e-01 
 8.89687500e-01 -2.06250000e-02 -3.11273424e-01  9.28047665e-01 
 8.90000000e-01 -2.00000000e-02 -3.01909457e-01  9.28049134e-01 
 8.90312500e-01 -1.93750000e-02 -2.92537981e-01  9.28050542e-01 
 8.90625000e-01 -1.87500000e-02 -2.83159446e-01  9.28051890e-01 
 8.90937500e-01 -1.81250000e-02 -2.73774279e-01  9.28053179e-01 
 8.91250000e-01 -1.75000000e-02 -2.64382874e-01  9.28054413e-01 
 8.91562500e-01 -1.68750000e-02 -2.54985606e-01  9.28055591e-01 
 8.91875000e-01 -1.62500000e-02 -2.45582823e-01  9.28056716e-01 
 8.92187500e-01 -1.56250000e-02 -2.36174857e-01  9.28057789e-01 
 8.92500000e-01 -1.50000000e-02 -2.26762019e-01  9.28058812e-01 
 8.92812500e-01 -1.43750000e-02 -2.17344605e-01  9.28059785e-01 
 8.93125000e-01 -1.37500000e-02 -2.07922894e-01  9.28060710e-01 
 8.93437500e-01 -1.31250000e-02 -1.98497154e-01  9.28061587e-01 
 8.93750000e-01 -1.25000000e-02 -1.89067638e-01  9.28062418e-01 
 8.94062500e-01 -1.18750000e-02 -1.79634588e-01  9.28063204e-01 
 8.94375000e-01 -1.12500000e-02 -1.70198236e-01  9.28063945e-01 
 8.94687500e-01 -1.06250000e-02 -1.60758804e-01  9.28064641e-01 
 8.95000000e-01 -1.00000000e-02 -1.51316505e-01  9.28065295e-01 
 8.95312500e-01 -9.37500000e-03 -1.41871544e-01  9.28065906e-01 
 8.95625000e-01 -8.75000000e-03 -1.32424120e-01  9.28066475e-01 
 8.95937500e-01 -8.12500000e-03 -1.22974424e-01  9.28067003e-01 
 8.96250000e-01 -7.50000000e-03 -1.13522640e-01  9.28067490e-01 
 8.96562500e-01 -6.87500000e-03 -1.04068950e-01  9.28067936e-01 
 8.96875000e-01 -6.25000000e-03 -9.46135273e-02  9.28068342e-01 
 8.97187500e-01 -5.62500000e-03 -8.51565435e-02  9.28068708e-01 
 8.97500000e-01 -5.00000000e-03 -7.56981650e-02  9.28069035e-01 
 8.97812500e-01 -4.37500000e-03 -6.62385558e-02  9.28069323e-01 
 8.98125000e-01 -3.75000000e-03 -5.67778751e-02  9.28069571e-01 
 8.98437500e-01 -3.12500000e-03 -4.73162810e-02  9.28069782e-01 
 8.98750000e-01 -2.50000000e-03 -3.78539293e-02  9.28069953e-01 
 8.99062500e-01 -1.87500000e-03 -2.83909738e-02  9.28070087e-01 
 8.99375000e-01 -1.25000000e-03 -1.89275661e-02  9.28070182e-01 
 8.99687500e-01 -6.25000000e-04 -9.46385820e-03  9.28070239e-01 
 9.00000000e-01  3.99680289e-15 -3.05144798e-12  9.28070258e-01 
 9.00312500e-01  6.25000000e-04  9.46385812e-03  9.28070239e-01 
 9.00625000e-01  1.25000000e-03  1.89275662e-02  9.28070182e-01 
 9.00937500e-01  1.87500000e-03  2.83909737e-02  9.28070087e-01 
 9.01250000e-01  2.50000000e-03  3.78539294e-02  9.28069953e-01 
 9.01562500e-01  3.12500000e-03  4.73162810e-02  9.28069782e-01 
 9.01875000e-01  3.75000000e-03  5.67778752e-02  9.28069571e-01 
 9.02187500e-01  4.37500000e-03  6.62385555e-02  9.28069323e-01 
 9.02500000e-01  5.00000000e-03  7.56981651e-02  9.28069035e-01 
 9.02812500e-01  5.62500000e-03  8.51565434e-02  9.28068708e-01 
 9.03125000e-01  6.25000000e-03  9.46135273e-02  9.28068342e-01 
 9.03437500e-01  6.87500000e-03  1.04068950e-01  9.28067936e-01 
 9.03750000e-01  7.50000000e-03  1.13522640e-01  9.28067490e-01 
 9.04062500e-01  8.12500000e-03  1.22974424e-01  9.28067003e-01 
 9.04375000e-01  8.75000000e-03  1.32424120e-01  9.28066475e-01 
 9.04687500e-01  9.37500000e-03  1.41871544e-01  9.28065906e-01 
 9.05000000e-01  1.00000000e-02  1.51316505e-01  9.28065295e-01 
 9.05312500e-01  1.06250000e-02  1.60758804e-01  9.28064641e-01 
 9.05625000e-01  1.12500000e-02  1.70198236e-01  9.28063945e-01 
 9.05937500e-01  1.18750000e-02  1.79634588e-01  9.28063204e-01 
 9.06250000e-01  1.25000000e-02  1.89067638e-01  9.28062418e-01 
 9.06562500e-01  1.31250000e-02  1.98497154e-01  9.28061587e-01 
 9.06875000e-01  1.37500000e-02  2.07922894e-01  9.28060710e-01 
 9.07187500e-01  1.43750000e-02  2.17344605e-01  9.28059785e-01 
 9.07500000e-01  1.50000000e-02  2.26762019e-01  9.28058812e-01 
