 frequency              r_VOUT                 i_VOUT                
 1.000000000000000e+00 -2.421680436963727e+03  2.870289530666439e-01 
 1.019373485938873e+00 -2.421680435474206e+03  2.932454588885892e-01 
 1.039122303835169e+00 -2.421680433926062e+03  2.995699372822696e-01 
 1.059253725177289e+00 -2.421680432317015e+03  3.060047169113042e-01 
 1.079775162327710e+00 -2.421680430644652e+03  3.125521670520153e-01 
 1.100694171252210e+00 -2.421680428906599e+03  3.192146984658378e-01 
 1.122018454301964e+00 -2.421680427100250e+03  3.259947642868823e-01 
 1.143755863049539e+00 -2.421680425222900e+03  3.328948609252089e-01 
 1.165914401179832e+00 -2.421680423271874e+03  3.399175289860356e-01 
 1.188502227437019e+00 -2.421680421244253e+03  3.470653542051071e-01 
 1.211527658628589e+00 -2.421680419137006e+03  3.543409684007915e-01 
 1.234999172687586e+00 -2.421680416947119e+03  3.617470504431498e-01 
 1.258925411794168e+00 -2.421680414671321e+03  3.692863272402052e-01 
 1.283315185557652e+00 -2.421680412306214e+03  3.769615747420243e-01 
 1.308177474260195e+00 -2.421680409848408e+03  3.847756189628544e-01 
 1.333521432163325e+00 -2.421680407294188e+03  3.927313370215527e-01 
 1.359356390878527e+00 -2.421680404639885e+03  4.008316582010494e-01 
 1.385691862803129e+00 -2.421680401881499e+03  4.090795650267784e-01 
 1.412537544622755e+00 -2.421680399015057e+03  4.174780943649564e-01 
 1.439903320881634e+00 -2.421680396036246e+03  4.260303385406201e-01 
 1.467799267622071e+00 -2.421680392940771e+03  4.347394464763376e-01 
 1.496235656094435e+00 -2.421680389723979e+03  4.436086248514972e-01 
 1.525222956539020e+00 -2.421680386381225e+03  4.526411392831295e-01 
 1.554771842041175e+00 -2.421680382907493e+03  4.618403155281576e-01 
 1.584893192461115e+00 -2.421680379297759e+03  4.712095407080653e-01 
 1.615598098439875e+00 -2.421680375546614e+03  4.807522645558804e-01 
 1.646897865482870e+00 -2.421680371648579e+03  4.904720006864754e-01 
 1.678804018122562e+00 -2.421680367597957e+03  5.003723278902139e-01 
 1.711328304161782e+00 -2.421680363388692e+03  5.104568914505853e-01 
 1.744482698999256e+00 -2.421680359014630e+03  5.207294044864940e-01 
 1.778279410038925e+00 -2.421680354469324e+03  5.311936493193364e-01 
 1.812730881184701e+00 -2.421680349746086e+03  5.418534788656556e-01 
 1.847849797422293e+00 -2.421680344838001e+03  5.527128180557787e-01 
 1.883649089489803e+00 -2.421680339737747e+03  5.637756652788777e-01 
 1.920141938638804e+00 -2.421680334437860e+03  5.750460938552779e-01 
 1.957341781487663e+00 -2.421680328930534e+03  5.865282535361480e-01 
 1.995262314968882e+00 -2.421680323207655e+03  5.982263720314341e-01 
 2.033917501372295e+00 -2.421680317260794e+03  6.101447565664804e-01 
 2.073321573485958e+00 -2.421680311081193e+03  6.222877954679195e-01 
 2.113489039836649e+00 -2.421680304659751e+03  6.346599597794289e-01 
 2.154434690031886e+00 -2.421680297987006e+03  6.472658049079376e-01 
 2.196173600205439e+00 -2.421680291053087e+03  6.601099723008751e-01 
 2.238721138568343e+00 -2.421680283847872e+03  6.731971911552134e-01 
 2.282092971067454e+00 -2.421680276360700e+03  6.865322801585805e-01 
 2.326305067153629e+00 -2.421680268580546e+03  7.001201492635607e-01 
 2.371373705661659e+00 -2.421680260495905e+03  7.139658014954517e-01 
 2.417315480804108e+00 -2.421680252094957e+03  7.280743347944443e-01 
 2.464147308281285e+00 -2.421680243365239e+03  7.424509438924548e-01 
 2.511886431509584e+00 -2.421680234293986e+03  7.571009222260020e-01 
 2.560550427970480e+00 -2.421680224867742e+03  7.720296638849762e-01 
 2.610157215682541e+00 -2.421680215072670e+03  7.872426655988954e-01 
 2.660725059798814e+00 -2.421680204894390e+03  8.027455287606695e-01 
 2.712272579332033e+00 -2.421680194317815e+03  8.185439614888786e-01 
 2.764818754010113e+00 -2.421680183327416e+03  8.346437807296350e-01 
 2.818382931264459e+00 -2.421680171907003e+03  8.510509143981949e-01 
 2.872984833353670e+00 -2.421680160039755e+03  8.677714035615903e-01 
 2.928644564625242e+00 -2.421680147708194e+03  8.848114046628763e-01 
 2.985382618917966e+00 -2.421680134894154e+03  9.021771917878700e-01 
 3.043219887107728e+00 -2.421680121578718e+03  9.198751589751539e-01 
 3.102177664799508e+00 -2.421680107742363e+03  9.379118225704255e-01 
 3.162277660168387e+00 -2.421680093364617e+03  9.562938236254868e-01 
 3.223542001952470e+00 -2.421680078424397e+03  9.750279303436764e-01 
 3.285993247600662e+00 -2.421680062899605e+03  9.941210405715444e-01 
 3.349654391578285e+00 -2.421680046767417e+03  1.013580184338791e+00 
 3.414548873833610e+00 -2.421680030004123e+03  1.033412526446522e+00 
 3.480700588428419e+00 -2.421680012584935e+03  1.053625369105094e+00 
 3.548133892335763e+00 -2.421679994484201e+03  1.074226154622872e+00 
 3.616873614408168e+00 -2.421679975675345e+03  1.095222468146369e+00 
 3.686945064519584e+00 -2.421679956130624e+03  1.116622040452774e+00 
 3.758374042884451e+00 -2.421679935821200e+03  1.138432750796399e+00 
 3.831186849557297e+00 -2.421679914717255e+03  1.160662629809815e+00 
 3.905410294116390e+00 -2.421679892787608e+03  1.183319862460278e+00 
 3.981071705534982e+00 -2.421679870000007e+03  1.206412791063581e+00 
 4.058198942243808e+00 -2.421679846320887e+03  1.229949918355353e+00 
 4.136820402388517e+00 -2.421679821715370e+03  1.253939910621629e+00 
 4.216965034285833e+00 -2.421679796147172e+03  1.278391600889551e+00 
 4.298662347082288e+00 -2.421679769578720e+03  1.303313992179670e+00 
 4.381942421619448e+00 -2.421679741970793e+03  1.328716260820327e+00 
 4.466835921509642e+00 -2.421679713282771e+03  1.354607759826484e+00 
 4.553374104426261e+00 -2.421679683472398e+03  1.380998022343081e+00 
 4.641588833612791e+00 -2.421679652495765e+03  1.407896765154947e+00 
 4.731512589614817e+00 -2.421679620307205e+03  1.435313892264202e+00 
 4.823178482239319e+00 -2.421679586859395e+03  1.463259498536846e+00 
 4.916620262745656e+00 -2.421679552102979e+03  1.491743873419027e+00 
 5.011872336272736e+00 -2.421679515986761e+03  1.520777504725627e+00 
 5.108969774506941e+00 -2.421679478457638e+03  1.550371082501560e+00 
 5.207948328595478e+00 -2.421679439460244e+03  1.580535502957159e+00 
 5.308844442309899e+00 -2.421679398937181e+03  1.611281872480199e+00 
 5.411695265464652e+00 -2.421679356828766e+03  1.642621511724648e+00 
 5.516538667595595e+00 -2.421679313072971e+03  1.674565959778586e+00 
 5.623413251903506e+00 -2.421679267605306e+03  1.707126978412409e+00 
 5.732358369467730e+00 -2.421679220358846e+03  1.740316556409234e+00 
 5.843414133735193e+00 -2.421679171263956e+03  1.774146913978444e+00 
 5.956621435290122e+00 -2.421679120248368e+03  1.808630507254916e+00 
 6.072021956909904e+00 -2.421679067236942e+03  1.843780032884628e+00 
 6.189658188912625e+00 -2.421679012151594e+03  1.879608432699066e+00 
 6.309573444801952e+00 -2.421678954911145e+03  1.916128898479729e+00 
 6.431811877215107e+00 -2.421678895431328e+03  1.953354876814915e+00 
 6.556418494179809e+00 -2.421678833624491e+03  1.991300074049797e+00 
 6.683439175686167e+00 -2.421678769399642e+03  2.029978461332672e+00 
 6.812920690579634e+00 -2.421678702662185e+03  2.069404279758158e+00 
 6.944910713781234e+00 -2.421678633313774e+03  2.109592045609969e+00 
 7.079457843841402e+00 -2.421678561252313e+03  2.150556555705181e+00 
 7.216611620833906e+00 -2.421678486371613e+03  2.192312892841226e+00 
 7.356422544596438e+00 -2.421678408561384e+03  2.234876431348650e+00 
 7.498942093324583e+00 -2.421678327707064e+03  2.278262842750952e+00 
 7.644222742526028e+00 -2.421678243689561e+03  2.322488101533606e+00 
 7.792317984341968e+00 -2.421678156385077e+03  2.367568491024734e+00 
 7.943282347242842e+00 -2.421678065665024e+03  2.413520609389608e+00 
 8.097171416105647e+00 -2.421677971395823e+03  2.460361375740839e+00 
 8.254041852680212e+00 -2.421677873438580e+03  2.508108036366389e+00 
 8.413951416451980e+00 -2.421677771649056e+03  2.556778171078601e+00 
 8.576958985908970e+00 -2.421677665877279e+03  2.606389699685217e+00 
 8.743124580220766e+00 -2.421677555967460e+03  2.656960888586160e+00 
 8.912509381337486e+00 -2.421677441757709e+03  2.708510357497430e+00 
 9.085175756516900e+00 -2.421677323079851e+03  2.761057086305229e+00 
 9.261187281287969e+00 -2.421677199759042e+03  2.814620422052163e+00 
 9.440608762859268e+00 -2.421677071613637e+03  2.869220086059127e+00 
 9.623506263980921e+00 -2.421676938454895e+03  2.924876181184514e+00 
 9.809947127268810e+00 -2.421676800086682e+03  2.981609199223817e+00 
 1.000000000000004e+01 -2.421676656305242e+03  3.039440028452498e+00 
 1.019373485938877e+01 -2.421676506898707e+03  3.098389961314073e+00 
 1.039122303835173e+01 -2.421676351647061e+03  3.158480702258025e+00 
 1.059253725177293e+01 -2.421676190321677e+03  3.219734375728245e+00 
 1.079775162327714e+01 -2.421676022684851e+03  3.282173534305938e+00 
 1.100694171252214e+01 -2.421675848489713e+03  3.345821167011012e+00 
 1.122018454301968e+01 -2.421675667479691e+03  3.410700707762875e+00 
 1.143755863049543e+01 -2.421675479388176e+03  3.476836044005378e+00 
 1.165914401179836e+01 -2.421675283938082e+03  3.544251525498298e+00 
 1.188502227437023e+01 -2.421675080841575e+03  3.612971973279378e+00 
 1.211527658628593e+01 -2.421674869799515e+03  3.683022688798853e+00 
 1.234999172687590e+01 -2.421674650501014e+03  3.754429463230991e+00 
 1.258925411794172e+01 -2.421674422623111e+03  3.827218586966135e+00 
 1.283315185557657e+01 -2.421674185830168e+03  3.901416859285451e+00 
 1.308177474260200e+01 -2.421673939773319e+03  3.977051598222972e+00 
 1.333521432163330e+01 -2.421673684090243e+03  4.054150650619444e+00 
 1.359356390878532e+01 -2.421673418404344e+03  4.132742402368728e+00 
 1.385691862803134e+01 -2.421673142324203e+03  4.212855788863211e+00 
 1.412537544622761e+01 -2.421672855443276e+03  4.294520305642157e+00 
 1.439903320881639e+01 -2.421672557338973e+03  4.377766019243843e+00 
 1.467799267622076e+01 -2.421672247572219e+03  4.462623578269258e+00 
 1.496235656094440e+01 -2.421671925686760e+03  4.549124224658915e+00 
 1.525222956539026e+01 -2.421671591208451e+03  4.637299805187629e+00 
 1.554771842041181e+01 -2.421671243644735e+03  4.727182783182366e+00 
 1.584893192461121e+01 -2.421670882483598e+03  4.818806250464689e+00 
 1.615598098439882e+01 -2.421670507193092e+03  4.912203939526322e+00 
 1.646897865482876e+01 -2.421670117220503e+03  5.007410235938817e+00 
 1.678804018122569e+01 -2.421669711991448e+03  5.104460191002873e+00 
 1.711328304161789e+01 -2.421669290908981e+03  5.203389534642237e+00 
 1.744482698999263e+01 -2.421668853352993e+03  5.304234688548227e+00 
 1.778279410038932e+01 -2.421668398678969e+03  5.407032779575604e+00 
 1.812730881184708e+01 -2.421667926217231e+03  5.511821653399558e+00 
 1.847849797422300e+01 -2.421667435271903e+03  5.618639888435474e+00 
 1.883649089489810e+01 -2.421666925119841e+03  5.727526810027657e+00 
 1.920141938638811e+01 -2.421666395009701e+03  5.838522504912938e+00 
 1.957341781487670e+01 -2.421665844160702e+03  5.951667835962479e+00 
 1.995262314968890e+01 -2.421665271761472e+03  6.067004457208819e+00 
 2.033917501372302e+01 -2.421664676968942e+03  6.184574829163624e+00 
 2.073321573485966e+01 -2.421664058907067e+03  6.304422234430606e+00 
 2.113489039836658e+01 -2.421663416665483e+03  6.426590793619804e+00 
 2.154434690031895e+01 -2.421662749298348e+03  6.551125481570351e+00 
 2.196173600205448e+01 -2.421662055822638e+03  6.678072143883750e+00 
 2.238721138568352e+01 -2.421661335216964e+03  6.807477513779389e+00 
 2.282092971067463e+01 -2.421660586420030e+03  6.939389229273695e+00 
 2.326305067153639e+01 -2.421659808328879e+03  7.073855850689958e+00 
 2.371373705661668e+01 -2.421658999797550e+03  7.210926878508589e+00 
 2.417315480804117e+01 -2.421658159635203e+03  7.350652771559118e+00 
 2.464147308281295e+01 -2.421657286604369e+03  7.493084965564128e+00 
 2.511886431509594e+01 -2.421656379419266e+03  7.638275892041641e+00 
 2.560550427970491e+01 -2.421655436743667e+03  7.786278997569708e+00 
 2.610157215682552e+01 -2.421654457189218e+03  7.937148763425596e+00 
 2.660725059798825e+01 -2.421653439313164e+03  8.090940725600289e+00 
 2.712272579332044e+01 -2.421652381616351e+03  8.247711495201028e+00 
 2.764818754010124e+01 -2.421651282541033e+03  8.407518779246198e+00 
 2.818382931264470e+01 -2.421650140468382e+03  8.570421401859367e+00 
 2.872984833353682e+01 -2.421648953716344e+03  8.736479325874519e+00 
 2.928644564625254e+01 -2.421647720537063e+03  8.905753674854983e+00 
 2.985382618917978e+01 -2.421646439114356e+03  9.078306755537280e+00 
 3.043219887107740e+01 -2.421645107560813e+03  9.254202080704911e+00 
