 time            d6              h6              c6              p6             
 0.00000000e+00 -3.60851834e-01 -4.55191440e-15  9.89572329e-01  1.23111237e-03 
 5.00000000e-11 -3.60851834e-01 -4.66293670e-15  9.89572329e-01  1.23111237e-03 
 1.00000000e-10 -3.60851834e-01 -4.77395901e-15  9.89572329e-01  1.23111237e-03 
 2.00000000e-10 -3.60851834e-01 -4.88498131e-15  9.89572329e-01  1.23111237e-03 
 4.00000000e-10 -3.60851834e-01 -4.88498131e-15  9.89572329e-01  1.23111237e-03 
 8.00000000e-10 -3.60851834e-01 -4.99600361e-15  9.89572329e-01  1.23111237e-03 
 1.60000000e-09 -3.60851834e-01 -5.32907052e-15  9.89572329e-01  1.23111237e-03 
 3.20000000e-09 -3.60851834e-01 -5.55111512e-15  9.89572329e-01  1.23111237e-03 
 6.40000000e-09 -3.60851834e-01 -5.44009282e-15  9.89572329e-01  1.23111237e-03 
 1.14000000e-08 -3.60851834e-01 -4.88498131e-15  9.89572329e-01  1.23111237e-03 
 1.64000000e-08 -3.60851834e-01 -4.21884749e-15  9.89572329e-01  1.23111237e-03 
 2.14000000e-08 -3.60851834e-01 -3.88578059e-15  9.89572329e-01  1.23111237e-03 
 2.64000000e-08 -3.60851834e-01 -3.55271368e-15  9.89572329e-01  1.23111237e-03 
 3.14000000e-08 -3.60851834e-01 -3.10862447e-15  9.89572329e-01  1.23111237e-03 
 3.64000000e-08 -3.60851834e-01 -2.77555756e-15  9.89572329e-01  1.23111237e-03 
 4.14000000e-08 -3.60851834e-01 -2.44249065e-15  9.89572329e-01  1.23111237e-03 
 4.64000000e-08 -3.60851834e-01 -2.22044605e-15  9.89572329e-01  1.23111237e-03 
 5.14000000e-08 -3.60851834e-01 -1.88737914e-15  9.89572329e-01  1.23111237e-03 
 5.64000000e-08 -3.60851834e-01 -1.33226763e-15  9.89572329e-01  1.23111237e-03 
 6.14000000e-08 -3.60851834e-01 -1.11022302e-15  9.89572329e-01  1.23111237e-03 
 6.64000000e-08 -3.60851834e-01 -1.33226763e-15  9.89572329e-01  1.23111237e-03 
 7.14000000e-08 -3.60851834e-01 -1.55431223e-15  9.89572329e-01  1.23111237e-03 
 7.64000000e-08 -3.60851834e-01 -1.44328993e-15  9.89572329e-01  1.23111237e-03 
 8.14000000e-08 -3.60851834e-01 -1.11022302e-15  9.89572329e-01  1.23111237e-03 
 8.64000000e-08 -3.60851834e-01 -6.66133815e-16  9.89572329e-01  1.23111237e-03 
 9.14000000e-08 -3.60851834e-01  0.00000000e+00  9.89572329e-01  1.23111237e-03 
