 time            d3              h3              c3              p3             
 0.00000000e+00 -3.58446337e-01 -4.44089210e-15  8.99297114e-01  1.07835754e-03 
 5.00000000e-11 -3.58446337e-01 -4.55191440e-15  8.99297114e-01  1.07835754e-03 
 1.00000000e-10 -3.58446337e-01 -4.66293670e-15  8.99297114e-01  1.07835754e-03 
 2.00000000e-10 -3.58446337e-01 -4.77395901e-15  8.99297114e-01  1.07835754e-03 
 4.00000000e-10 -3.58446337e-01 -4.88498131e-15  8.99297114e-01  1.07835754e-03 
 8.00000000e-10 -3.58446337e-01 -4.88498131e-15  8.99297114e-01  1.07835754e-03 
 1.60000000e-09 -3.58446337e-01 -4.32986980e-15  8.99297114e-01  1.07835754e-03 
 3.20000000e-09 -3.58446337e-01 -4.21884749e-15  8.99297114e-01  1.07835754e-03 
 6.40000000e-09 -3.58446337e-01 -4.32986980e-15  8.99297114e-01  1.07835754e-03 
 1.14000000e-08 -3.58446337e-01 -4.10782519e-15  8.99297114e-01  1.07835754e-03 
 1.64000000e-08 -3.58446337e-01 -3.77475828e-15  8.99297114e-01  1.07835754e-03 
 2.14000000e-08 -3.58446337e-01 -3.44169138e-15  8.99297114e-01  1.07835754e-03 
 2.64000000e-08 -3.58446337e-01 -3.21964677e-15  8.99297114e-01  1.07835754e-03 
 3.14000000e-08 -3.58446337e-01 -2.88657986e-15  8.99297114e-01  1.07835754e-03 
 3.64000000e-08 -3.58446337e-01 -2.44249065e-15  8.99297114e-01  1.07835754e-03 
 4.14000000e-08 -3.58446337e-01 -1.99840144e-15  8.99297114e-01  1.07835754e-03 
 4.64000000e-08 -3.58446337e-01 -1.55431223e-15  8.99297114e-01  1.07835754e-03 
 5.14000000e-08 -3.58446337e-01 -8.88178420e-16  8.99297114e-01  1.07835754e-03 
 5.64000000e-08 -3.58446337e-01 -3.33066907e-16  8.99297114e-01  1.07835754e-03 
 6.14000000e-08 -3.58446337e-01 -1.11022302e-16  8.99297114e-01  1.07835754e-03 
 6.64000000e-08 -3.58446337e-01  2.22044605e-16  8.99297114e-01  1.07835754e-03 
 7.14000000e-08 -3.58446337e-01  7.77156117e-16  8.99297114e-01  1.07835754e-03 
 7.64000000e-08 -3.58446337e-01  1.33226763e-15  8.99297114e-01  1.07835754e-03 
 8.14000000e-08 -3.58446337e-01  1.66533454e-15  8.99297114e-01  1.07835754e-03 
 8.64000000e-08 -3.58446337e-01  1.88737914e-15  8.99297114e-01  1.07835754e-03 
