 v-sweep         id              od              cm             
 7.97500000e-01 -2.50000000e-02 -3.98889515e-01  8.27448564e-01 
 7.97812500e-01 -2.43750000e-02 -3.88949987e-01  8.27449547e-01 
 7.98125000e-01 -2.37500000e-02 -3.79005490e-01  8.27450504e-01 
 7.98437500e-01 -2.31250000e-02 -3.69056721e-01  8.27451435e-01 
 7.98750000e-01 -2.25000000e-02 -3.59104256e-01  8.27452340e-01 
 7.99062500e-01 -2.18750000e-02 -3.49148577e-01  8.27453220e-01 
 7.99375000e-01 -2.12500000e-02 -3.39190089e-01  8.27454073e-01 
 7.99687500e-01 -2.06250000e-02 -3.29229135e-01  8.27454901e-01 
 8.00000000e-01 -2.00000000e-02 -3.19266005e-01  8.27455704e-01 
 8.00312500e-01 -1.93750000e-02 -3.09300948e-01  8.27456481e-01 
 8.00625000e-01 -1.87500000e-02 -2.99334178e-01  8.27457233e-01 
 8.00937500e-01 -1.81250000e-02 -2.89365880e-01  8.27457960e-01 
 8.01250000e-01 -1.75000000e-02 -2.79396214e-01  8.27458662e-01 
 8.01562500e-01 -1.68750000e-02 -2.69425320e-01  8.27459338e-01 
 8.01875000e-01 -1.62500000e-02 -2.59453322e-01  8.27459990e-01 
 8.02187500e-01 -1.56250000e-02 -2.49480327e-01  8.27460616e-01 
 8.02500000e-01 -1.50000000e-02 -2.39506430e-01  8.27461218e-01 
 8.02812500e-01 -1.43750000e-02 -2.29531717e-01  8.27461795e-01 
 8.03125000e-01 -1.37500000e-02 -2.19556264e-01  8.27462347e-01 
 8.03437500e-01 -1.31250000e-02 -2.09580137e-01  8.27462874e-01 
 8.03750000e-01 -1.25000000e-02 -1.99603399e-01  8.27463376e-01 
 8.04062500e-01 -1.18750000e-02 -1.89626105e-01  8.27463854e-01 
 8.04375000e-01 -1.12500000e-02 -1.79648304e-01  8.27464307e-01 
 8.04687500e-01 -1.06250000e-02 -1.69670042e-01  8.27464735e-01 
 8.05000000e-01 -1.00000000e-02 -1.59691361e-01  8.27465139e-01 
 8.05312500e-01 -9.37500000e-03 -1.49712299e-01  8.27465518e-01 
 8.05625000e-01 -8.75000000e-03 -1.39732891e-01  8.27465873e-01 
 8.05937500e-01 -8.12500000e-03 -1.29753169e-01  8.27466203e-01 
 8.06250000e-01 -7.50000000e-03 -1.19773165e-01  8.27466508e-01 
 8.06562500e-01 -6.87500000e-03 -1.09792907e-01  8.27466789e-01 
 8.06875000e-01 -6.25000000e-03 -9.98124199e-02  8.27467046e-01 
 8.07187500e-01 -5.62500000e-03 -8.98317304e-02  8.27467278e-01 
 8.07500000e-01 -5.00000000e-03 -7.98508618e-02  8.27467485e-01 
 8.07812500e-01 -4.37500000e-03 -6.98698366e-02  8.27467668e-01 
 8.08125000e-01 -3.75000000e-03 -5.98886762e-02  8.27467827e-01 
 8.08437500e-01 -3.12500000e-03 -4.99074018e-02  8.27467961e-01 
 8.08750000e-01 -2.50000000e-03 -3.99260330e-02  8.27468071e-01 
 8.09062500e-01 -1.87500000e-03 -2.99445896e-02  8.27468156e-01 
 8.09375000e-01 -1.25000000e-03 -1.99630905e-02  8.27468217e-01 
 8.09687500e-01 -6.25000000e-04 -9.98155437e-03  8.27468254e-01 
 8.10000000e-01  3.99680289e-15 -4.48031612e-11  8.27468266e-01 
 8.10312500e-01  6.25000000e-04  9.98155452e-03  8.27468254e-01 
 8.10625000e-01  1.25000000e-03  1.99630904e-02  8.27468217e-01 
 8.10937500e-01  1.87500000e-03  2.99445897e-02  8.27468156e-01 
 8.11250000e-01  2.50000000e-03  3.99260330e-02  8.27468071e-01 
 8.11562500e-01  3.12500000e-03  4.99074016e-02  8.27467961e-01 
 8.11875000e-01  3.75000000e-03  5.98886763e-02  8.27467827e-01 
 8.12187500e-01  4.37500000e-03  6.98698365e-02  8.27467668e-01 
 8.12500000e-01  5.00000000e-03  7.98508619e-02  8.27467485e-01 
 8.12812500e-01  5.62500000e-03  8.98317305e-02  8.27467277e-01 
 8.13125000e-01  6.25000000e-03  9.98124199e-02  8.27467046e-01 
