 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  1.145408283617e+00  1.145408283617e+00  6.340105901904e-01  8.607047394340e-01 -3.520942095274e-05 
