 frequency       tloop           tloop           v(VINN)         v(VINN)         v(VOUT)         v(VOUT)	manifest_sha256
 2.11348904e+00  2.60108750e+03 -6.78984943e-01  1.00000000e+00 -3.85035493e-21 -2.60108750e+03  6.78984943e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  2.60108749e+03 -6.92459399e-01  1.00000000e+00 -3.77892509e-21 -2.60108749e+03  6.92459399e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  2.60108748e+03 -7.06188817e-01  1.00000000e+00 -3.70875506e-21 -2.60108748e+03  7.06188817e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  2.60108748e+03 -7.20178253e-01  1.00000000e+00 -3.63982637e-21 -2.60108748e+03  7.20178253e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  2.60108747e+03 -7.34432857e-01  1.00000000e+00 -3.57212059e-21 -2.60108747e+03  7.34432857e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  2.60108746e+03 -7.48957879e-01  1.00000000e+00 -3.50561934e-21 -2.60108746e+03  7.48957879e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  2.60108745e+03 -7.63758665e-01  1.00000000e+00 -3.44030434e-21 -2.60108745e+03  7.63758665e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  2.60108744e+03 -7.78840666e-01  1.00000000e+00 -3.37615738e-21 -2.60108744e+03  7.78840666e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  2.60108743e+03 -7.94209436e-01  1.00000000e+00 -3.31316036e-21 -2.60108743e+03  7.94209436e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.60108742e+03 -8.09870631e-01  1.00000000e+00 -3.25129531e-21 -2.60108742e+03  8.09870631e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  2.60108741e+03 -8.25830020e-01  1.00000000e+00 -3.19054435e-21 -2.60108741e+03  8.25830020e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  2.60108740e+03 -8.42093478e-01  1.00000000e+00 -3.13088977e-21 -2.60108740e+03  8.42093478e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  2.60108739e+03 -8.58666993e-01  1.00000000e+00 -3.07231398e-21 -2.60108739e+03  8.58666993e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  2.60108738e+03 -8.75556669e-01  1.00000000e+00 -3.01479956e-21 -2.60108738e+03  8.75556669e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  2.60108737e+03 -8.92768722e-01  1.00000000e+00 -2.95832924e-21 -2.60108737e+03  8.92768722e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  2.60108736e+03 -9.10309492e-01  1.00000000e+00 -2.90288591e-21 -2.60108736e+03  9.10309492e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  2.60108735e+03 -9.28185436e-01  1.00000000e+00 -2.84845265e-21 -2.60108735e+03  9.28185436e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  2.60108733e+03 -9.46403136e-01  1.00000000e+00 -2.79501269e-21 -2.60108733e+03  9.46403136e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  2.60108732e+03 -9.64969301e-01  1.00000000e+00 -2.74254947e-21 -2.60108732e+03  9.64969301e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  2.60108730e+03 -9.83890765e-01  1.00000000e+00 -2.69104660e-21 -2.60108730e+03  9.83890765e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  2.60108729e+03 -1.00317450e+00  1.00000000e+00 -2.64048788e-21 -2.60108729e+03  1.00317450e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.60108727e+03 -1.02282759e+00  1.00000000e+00 -2.59085731e-21 -2.60108727e+03  1.02282759e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  2.60108726e+03 -1.04285730e+00  1.00000000e+00 -2.54213908e-21 -2.60108726e+03  1.04285730e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  2.60108724e+03 -1.06327098e+00  1.00000000e+00 -2.49431758e-21 -2.60108724e+03  1.06327098e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  2.60108722e+03 -1.08407615e+00  1.00000000e+00 -2.44737740e-21 -2.60108722e+03  1.08407615e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  2.60108721e+03 -1.10528048e+00  1.00000000e+00 -2.40130333e-21 -2.60108721e+03  1.10528048e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  2.60108719e+03 -1.12689177e+00  1.00000000e+00 -2.35608037e-21 -2.60108719e+03  1.12689177e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  2.60108717e+03 -1.14891798e+00  1.00000000e+00 -2.31169370e-21 -2.60108717e+03  1.14891798e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  2.60108715e+03 -1.17136722e+00  1.00000000e+00 -2.26812875e-21 -2.60108715e+03  1.17136722e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  2.60108713e+03 -1.19424776e+00  1.00000000e+00 -2.22537110e-21 -2.60108713e+03  1.19424776e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  2.60108711e+03 -1.21756801e+00  1.00000000e+00 -2.18340658e-21 -2.60108711e+03  1.21756801e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  2.60108708e+03 -1.24133657e+00  1.00000000e+00 -2.14222120e-21 -2.60108708e+03  1.24133657e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  2.60108706e+03 -1.26556219e+00  1.00000000e+00 -2.10180119e-21 -2.60108706e+03  1.26556219e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.60108704e+03 -1.29025379e+00  1.00000000e+00 -2.06213296e-21 -2.60108704e+03  1.29025379e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  2.60108701e+03 -1.31542045e+00  1.00000000e+00 -2.02320316e-21 -2.60108701e+03  1.31542045e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  2.60108698e+03 -1.34107145e+00  1.00000000e+00 -1.98499860e-21 -2.60108698e+03  1.34107145e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  2.60108696e+03 -1.36721623e+00  1.00000000e+00 -1.94750634e-21 -2.60108696e+03  1.36721623e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.60108693e+03 -1.39386442e+00  1.00000000e+00 -1.91071360e-21 -2.60108693e+03  1.39386442e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.60108690e+03 -1.42102582e+00  1.00000000e+00 -1.87460781e-21 -2.60108690e+03  1.42102582e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.60108687e+03 -1.44871044e+00  1.00000000e+00 -1.83917662e-21 -2.60108687e+03  1.44871044e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.60108684e+03 -1.47692847e+00  1.00000000e+00 -1.80440784e-21 -2.60108684e+03  1.47692847e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.60108680e+03 -1.50569031e+00  1.00000000e+00 -1.77028950e-21 -2.60108680e+03  1.50569031e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.60108677e+03 -1.53500654e+00  1.00000000e+00 -1.73680983e-21 -2.60108677e+03  1.53500654e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.60108673e+03 -1.56488795e+00  1.00000000e+00 -1.70395722e-21 -2.60108673e+03  1.56488795e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.60108670e+03 -1.59534555e+00  1.00000000e+00 -1.67172029e-21 -2.60108670e+03  1.59534555e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.60108666e+03 -1.62639055e+00  1.00000000e+00 -1.64008780e-21 -2.60108666e+03  1.62639055e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.60108662e+03 -1.65803439e+00  1.00000000e+00 -1.60904874e-21 -2.60108662e+03  1.65803439e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.60108658e+03 -1.69028871e+00  1.00000000e+00 -1.57859227e-21 -2.60108658e+03  1.69028871e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.60108653e+03 -1.72316539e+00  1.00000000e+00 -1.54870771e-21 -2.60108653e+03  1.72316539e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.60108649e+03 -1.75667654e+00  1.00000000e+00 -1.51938460e-21 -2.60108649e+03  1.75667654e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.60108644e+03 -1.79083448e+00  1.00000000e+00 -1.49061261e-21 -2.60108644e+03  1.79083448e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.60108639e+03 -1.82565181e+00  1.00000000e+00 -1.46238163e-21 -2.60108639e+03  1.82565181e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.60108634e+03 -1.86114134e+00  1.00000000e+00 -1.43468170e-21 -2.60108634e+03  1.86114134e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.60108629e+03 -1.89731614e+00  1.00000000e+00 -1.40750303e-21 -2.60108629e+03  1.89731614e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.60108624e+03 -1.93418952e+00  1.00000000e+00 -1.38083600e-21 -2.60108624e+03  1.93418952e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.60108618e+03 -1.97177507e+00  1.00000000e+00 -1.35467117e-21 -2.60108618e+03  1.97177507e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.60108612e+03 -2.01008661e+00  1.00000000e+00 -1.32899925e-21 -2.60108612e+03  2.01008661e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.60108606e+03 -2.04913827e+00  1.00000000e+00 -1.30381112e-21 -2.60108606e+03  2.04913827e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.60108600e+03 -2.08894441e+00  1.00000000e+00 -1.27909781e-21 -2.60108600e+03  2.08894441e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.60108593e+03 -2.12951969e+00  1.00000000e+00 -1.25485052e-21 -2.60108593e+03  2.12951969e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.60108586e+03 -2.17087905e+00  1.00000000e+00 -1.23106060e-21 -2.60108586e+03  2.17087905e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.60108579e+03 -2.21303773e+00  1.00000000e+00 -1.20771954e-21 -2.60108579e+03  2.21303773e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.60108572e+03 -2.25601124e+00  1.00000000e+00 -1.18481900e-21 -2.60108572e+03  2.25601124e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.60108564e+03 -2.29981540e+00  1.00000000e+00 -1.16235078e-21 -2.60108564e+03  2.29981540e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.60108556e+03 -2.34446635e+00  1.00000000e+00 -1.14030683e-21 -2.60108556e+03  2.34446635e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.60108548e+03 -2.38998052e+00  1.00000000e+00 -1.11867924e-21 -2.60108548e+03  2.38998052e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.60108539e+03 -2.43637467e+00  1.00000000e+00 -1.09746024e-21 -2.60108539e+03  2.43637467e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.60108531e+03 -2.48366589e+00  1.00000000e+00 -1.07664220e-21 -2.60108531e+03  2.48366589e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.60108521e+03 -2.53187158e+00  1.00000000e+00 -1.05621763e-21 -2.60108521e+03  2.53187158e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.60108512e+03 -2.58100950e+00  1.00000000e+00 -1.03617918e-21 -2.60108512e+03  2.58100950e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.60108502e+03 -2.63109773e+00  1.00000000e+00 -1.01651963e-21 -2.60108502e+03  2.63109773e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.60108491e+03 -2.68215472e+00  1.00000000e+00 -9.97231878e-22 -2.60108491e+03  2.68215472e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.60108480e+03 -2.73419927e+00  1.00000000e+00 -9.78308966e-22 -2.60108480e+03  2.73419927e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.60108469e+03 -2.78725054e+00  1.00000000e+00 -9.59744057e-22 -2.60108469e+03  2.78725054e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.60108457e+03 -2.84132806e+00  1.00000000e+00 -9.41530438e-22 -2.60108457e+03  2.84132806e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.60108445e+03 -2.89645175e+00  1.00000000e+00 -9.23661521e-22 -2.60108445e+03  2.89645175e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.60108432e+03 -2.95264189e+00  1.00000000e+00 -9.06130837e-22 -2.60108432e+03  2.95264189e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.60108419e+03 -3.00991918e+00  1.00000000e+00 -8.88932034e-22 -2.60108419e+03  3.00991918e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.60108406e+03 -3.06830471e+00  1.00000000e+00 -8.72058878e-22 -2.60108406e+03  3.06830471e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.60108392e+03 -3.12781997e+00  1.00000000e+00 -8.55505249e-22 -2.60108392e+03  3.12781997e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.60108377e+03 -3.18848688e+00  1.00000000e+00 -8.39265140e-22 -2.60108377e+03  3.18848688e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.60108362e+03 -3.25032777e+00  1.00000000e+00 -8.23332653e-22 -2.60108362e+03  3.25032777e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.60108346e+03 -3.31336541e+00  1.00000000e+00 -8.07702000e-22 -2.60108346e+03  3.31336541e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.60108329e+03 -3.37762301e+00  1.00000000e+00 -7.92367500e-22 -2.60108329e+03  3.37762301e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.60108312e+03 -3.44312423e+00  1.00000000e+00 -7.77323576e-22 -2.60108312e+03  3.44312423e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
