 frequency       ad              ad              vdiff           vdiff           v(VOUT)         v(VOUT)	manifest_sha256
 1.38569186e+00  1.89127160e+03 -2.86602139e-01  1.00000000e+00  0.00000000e+00  1.89127160e+03 -2.86602139e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+00  1.89127160e+03 -2.92518248e-01  1.00000000e+00  0.00000000e+00  1.89127160e+03 -2.92518248e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+00  1.89127160e+03 -2.98542062e-01  1.00000000e+00  0.00000000e+00  1.89127160e+03 -2.98542062e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+00  1.89127159e+03 -3.04675799e-01  1.00000000e+00  0.00000000e+00  1.89127159e+03 -3.04675799e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+00  1.89127159e+03 -3.10921717e-01  1.00000000e+00  0.00000000e+00  1.89127159e+03 -3.10921717e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+00  1.89127159e+03 -3.17282116e-01  1.00000000e+00  0.00000000e+00  1.89127159e+03 -3.17282116e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+00  1.89127159e+03 -3.23759338e-01  1.00000000e+00  5.55111512e-17  1.89127159e+03 -3.23759338e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  1.89127159e+03 -3.30355767e-01  1.00000000e+00  0.00000000e+00  1.89127159e+03 -3.30355767e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+00  1.89127158e+03 -3.37073833e-01  1.00000000e+00  0.00000000e+00  1.89127158e+03 -3.37073833e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+00  1.89127158e+03 -3.43916010e-01  1.00000000e+00  5.55111512e-17  1.89127158e+03 -3.43916010e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+00  1.89127158e+03 -3.50884815e-01  1.00000000e+00  0.00000000e+00  1.89127158e+03 -3.50884815e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+00  1.89127158e+03 -3.57982816e-01  1.00000000e+00  0.00000000e+00  1.89127158e+03 -3.57982816e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+00  1.89127157e+03 -3.65212626e-01  1.00000000e+00  0.00000000e+00  1.89127157e+03 -3.65212626e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+00  1.89127157e+03 -3.72576906e-01  1.00000000e+00  0.00000000e+00  1.89127157e+03 -3.72576906e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+00  1.89127157e+03 -3.80078369e-01  1.00000000e+00  0.00000000e+00  1.89127157e+03 -3.80078369e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+00  1.89127156e+03 -3.87719775e-01  1.00000000e+00  0.00000000e+00  1.89127156e+03 -3.87719775e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+00  1.89127156e+03 -3.95503940e-01  1.00000000e+00  0.00000000e+00  1.89127156e+03 -3.95503940e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+00  1.89127156e+03 -4.03433729e-01  1.00000000e+00  0.00000000e+00  1.89127156e+03 -4.03433729e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+00  1.89127155e+03 -4.11512061e-01  1.00000000e+00  5.55111512e-17  1.89127155e+03 -4.11512061e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  1.89127155e+03 -4.19741912e-01  1.00000000e+00  0.00000000e+00  1.89127155e+03 -4.19741912e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+00  1.89127155e+03 -4.28126311e-01  1.00000000e+00  0.00000000e+00  1.89127155e+03 -4.28126311e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+00  1.89127154e+03 -4.36668345e-01  1.00000000e+00  0.00000000e+00  1.89127154e+03 -4.36668345e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+00  1.89127154e+03 -4.45371160e-01  1.00000000e+00  0.00000000e+00  1.89127154e+03 -4.45371160e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  1.89127153e+03 -4.54237960e-01  1.00000000e+00  5.55111512e-17  1.89127153e+03 -4.54237960e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  1.89127153e+03 -4.63272010e-01  1.00000000e+00  5.55111512e-17  1.89127153e+03 -4.63272010e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  1.89127152e+03 -4.72476636e-01  1.00000000e+00 -5.55111512e-17  1.89127152e+03 -4.72476636e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  1.89127152e+03 -4.81855227e-01  1.00000000e+00  0.00000000e+00  1.89127152e+03 -4.81855227e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  1.89127152e+03 -4.91411236e-01  1.00000000e+00  5.55111512e-17  1.89127152e+03 -4.91411236e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  1.89127151e+03 -5.01148182e-01  1.00000000e+00  1.11022302e-16  1.89127151e+03 -5.01148182e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  1.89127150e+03 -5.11069651e-01  1.00000000e+00  0.00000000e+00  1.89127150e+03 -5.11069651e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  1.89127150e+03 -5.21179294e-01  1.00000000e+00  1.11022302e-16  1.89127150e+03 -5.21179294e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  1.89127149e+03 -5.31480834e-01  1.00000000e+00  0.00000000e+00  1.89127149e+03 -5.31480834e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  1.89127149e+03 -5.41978065e-01  1.00000000e+00  1.11022302e-16  1.89127149e+03 -5.41978065e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  1.89127148e+03 -5.52674852e-01  1.00000000e+00  0.00000000e+00  1.89127148e+03 -5.52674852e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  1.89127148e+03 -5.63575132e-01  1.00000000e+00 -1.11022302e-16  1.89127148e+03 -5.63575132e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  1.89127147e+03 -5.74682920e-01  1.00000000e+00  0.00000000e+00  1.89127147e+03 -5.74682920e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  1.89127146e+03 -5.86002306e-01  1.00000000e+00 -1.11022302e-16  1.89127146e+03 -5.86002306e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  1.89127145e+03 -5.97537456e-01  1.00000000e+00  0.00000000e+00  1.89127145e+03 -5.97537456e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  1.89127145e+03 -6.09292619e-01  1.00000000e+00  0.00000000e+00  1.89127145e+03 -6.09292619e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  1.89127144e+03 -6.21272122e-01  1.00000000e+00  1.11022302e-16  1.89127144e+03 -6.21272122e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  1.89127143e+03 -6.33480377e-01  1.00000000e+00 -1.11022302e-16  1.89127143e+03 -6.33480377e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  1.89127142e+03 -6.45921878e-01  1.00000000e+00  0.00000000e+00  1.89127142e+03 -6.45921878e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  1.89127141e+03 -6.58601206e-01  1.00000000e+00  1.11022302e-16  1.89127141e+03 -6.58601206e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  1.89127140e+03 -6.71523030e-01  1.00000000e+00  1.11022302e-16  1.89127140e+03 -6.71523030e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  1.89127140e+03 -6.84692108e-01  1.00000000e+00 -1.11022302e-16  1.89127140e+03 -6.84692108e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  1.89127139e+03 -6.98113288e-01  1.00000000e+00  1.11022302e-16  1.89127139e+03 -6.98113288e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  1.89127138e+03 -7.11791513e-01  1.00000000e+00  1.11022302e-16  1.89127138e+03 -7.11791513e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  1.89127136e+03 -7.25731817e-01  1.00000000e+00  0.00000000e+00  1.89127136e+03 -7.25731817e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  1.89127135e+03 -7.39939335e-01  1.00000000e+00  0.00000000e+00  1.89127135e+03 -7.39939335e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  1.89127134e+03 -7.54419298e-01  1.00000000e+00  0.00000000e+00  1.89127134e+03 -7.54419298e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  1.89127133e+03 -7.69177036e-01  1.00000000e+00  0.00000000e+00  1.89127133e+03 -7.69177036e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  1.89127132e+03 -7.84217983e-01  1.00000000e+00  0.00000000e+00  1.89127132e+03 -7.84217983e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  1.89127130e+03 -7.99547679e-01  1.00000000e+00 -1.11022302e-16  1.89127130e+03 -7.99547679e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  1.89127129e+03 -8.15171766e-01  1.00000000e+00  0.00000000e+00  1.89127129e+03 -8.15171766e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  1.89127128e+03 -8.31095998e-01  1.00000000e+00  0.00000000e+00  1.89127128e+03 -8.31095998e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  1.89127126e+03 -8.47326238e-01  1.00000000e+00  0.00000000e+00  1.89127126e+03 -8.47326238e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  1.89127125e+03 -8.63868462e-01  1.00000000e+00  0.00000000e+00  1.89127125e+03 -8.63868462e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  1.89127123e+03 -8.80728760e-01  1.00000000e+00  0.00000000e+00  1.89127123e+03 -8.80728760e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  1.89127122e+03 -8.97913341e-01  1.00000000e+00  0.00000000e+00  1.89127122e+03 -8.97913341e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  1.89127120e+03 -9.15428532e-01  1.00000000e+00 -1.11022302e-16  1.89127120e+03 -9.15428532e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  1.89127118e+03 -9.33280782e-01  1.00000000e+00  0.00000000e+00  1.89127118e+03 -9.33280782e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  1.89127116e+03 -9.51476664e-01  1.00000000e+00  0.00000000e+00  1.89127116e+03 -9.51476664e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  1.89127115e+03 -9.70022878e-01  1.00000000e+00  1.11022302e-16  1.89127115e+03 -9.70022878e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  1.89127113e+03 -9.88926252e-01  1.00000000e+00  0.00000000e+00  1.89127113e+03 -9.88926252e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  1.89127111e+03 -1.00819375e+00  1.00000000e+00  0.00000000e+00  1.89127111e+03 -1.00819375e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  1.89127108e+03 -1.02783246e+00  1.00000000e+00  0.00000000e+00  1.89127108e+03 -1.02783246e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  1.89127106e+03 -1.04784961e+00  1.00000000e+00  0.00000000e+00  1.89127106e+03 -1.04784961e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  1.89127104e+03 -1.06825258e+00  1.00000000e+00  0.00000000e+00  1.89127104e+03 -1.06825258e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  1.89127102e+03 -1.08904888e+00  1.00000000e+00 -2.22044605e-16  1.89127102e+03 -1.08904888e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  1.89127099e+03 -1.11024616e+00  1.00000000e+00  0.00000000e+00  1.89127099e+03 -1.11024616e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  1.89127097e+03 -1.13185224e+00  1.00000000e+00  0.00000000e+00  1.89127097e+03 -1.13185224e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  1.89127094e+03 -1.15387506e+00  1.00000000e+00 -2.22044605e-16  1.89127094e+03 -1.15387506e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  1.89127091e+03 -1.17632273e+00  1.00000000e+00  2.22044605e-16  1.89127091e+03 -1.17632273e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  1.89127088e+03 -1.19920352e+00  1.00000000e+00 -2.22044605e-16  1.89127088e+03 -1.19920352e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  1.89127085e+03 -1.22252586e+00  1.00000000e+00 -2.22044605e-16  1.89127085e+03 -1.22252586e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  1.89127082e+03 -1.24629833e+00  1.00000000e+00  0.00000000e+00  1.89127082e+03 -1.24629833e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  1.89127079e+03 -1.27052968e+00  1.00000000e+00  0.00000000e+00  1.89127079e+03 -1.27052968e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  1.89127076e+03 -1.29522884e+00  1.00000000e+00  2.22044605e-16  1.89127076e+03 -1.29522884e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  1.89127072e+03 -1.32040489e+00  1.00000000e+00  0.00000000e+00  1.89127072e+03 -1.32040489e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  1.89127069e+03 -1.34606712e+00  1.00000000e+00  2.22044605e-16  1.89127069e+03 -1.34606712e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  1.89127065e+03 -1.37222496e+00  1.00000000e+00  0.00000000e+00  1.89127065e+03 -1.37222496e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  1.89127061e+03 -1.39888805e+00  1.00000000e+00 -2.22044605e-16  1.89127061e+03 -1.39888805e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  1.89127057e+03 -1.42606621e+00  1.00000000e+00 -2.22044605e-16  1.89127057e+03 -1.42606621e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  1.89127053e+03 -1.45376945e+00  1.00000000e+00  0.00000000e+00  1.89127053e+03 -1.45376945e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  1.89127048e+03 -1.48200795e+00  1.00000000e+00  0.00000000e+00  1.89127048e+03 -1.48200795e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  1.89127044e+03 -1.51079213e+00  1.00000000e+00  0.00000000e+00  1.89127044e+03 -1.51079213e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  1.89127039e+03 -1.54013258e+00  1.00000000e+00 -2.22044605e-16  1.89127039e+03 -1.54013258e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  1.89127034e+03 -1.57004009e+00  1.00000000e+00  0.00000000e+00  1.89127034e+03 -1.57004009e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  1.89127029e+03 -1.60052570e+00  1.00000000e+00  0.00000000e+00  1.89127029e+03 -1.60052570e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  1.89127024e+03 -1.63160060e+00  1.00000000e+00  0.00000000e+00  1.89127024e+03 -1.63160060e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  1.89127018e+03 -1.66327626e+00  1.00000000e+00  2.22044605e-16  1.89127018e+03 -1.66327626e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  1.89127012e+03 -1.69556433e+00  1.00000000e+00  0.00000000e+00  1.89127012e+03 -1.69556433e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  1.89127006e+03 -1.72847670e+00  1.00000000e+00 -2.22044605e-16  1.89127006e+03 -1.72847670e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  1.89127000e+03 -1.76202549e+00  1.00000000e+00  0.00000000e+00  1.89127000e+03 -1.76202549e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  1.89126994e+03 -1.79622306e+00  1.00000000e+00  2.22044605e-16  1.89126994e+03 -1.79622306e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  1.89126987e+03 -1.83108198e+00  1.00000000e+00  0.00000000e+00  1.89126987e+03 -1.83108198e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  1.89126980e+03 -1.86661510e+00  1.00000000e+00  0.00000000e+00  1.89126980e+03 -1.86661510e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  1.89126973e+03 -1.90283550e+00  1.00000000e+00  0.00000000e+00  1.89126973e+03 -1.90283550e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  1.89126965e+03 -1.93975651e+00  1.00000000e+00  2.22044605e-16  1.89126965e+03 -1.93975651e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  1.89126958e+03 -1.97739174e+00  1.00000000e+00 -2.22044605e-16  1.89126958e+03 -1.97739174e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  1.89126950e+03 -2.01575503e+00  1.00000000e+00  0.00000000e+00  1.89126950e+03 -2.01575503e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  1.89126941e+03 -2.05486051e+00  1.00000000e+00  0.00000000e+00  1.89126941e+03 -2.05486051e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  1.89126932e+03 -2.09472259e+00  1.00000000e+00  0.00000000e+00  1.89126932e+03 -2.09472259e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  1.89126923e+03 -2.13535593e+00  1.00000000e+00  0.00000000e+00  1.89126923e+03 -2.13535593e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  1.89126914e+03 -2.17677549e+00  1.00000000e+00  0.00000000e+00  1.89126914e+03 -2.17677549e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  1.89126904e+03 -2.21899654e+00  1.00000000e+00  0.00000000e+00  1.89126904e+03 -2.21899654e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  1.89126894e+03 -2.26203461e+00  1.00000000e+00 -4.44089210e-16  1.89126894e+03 -2.26203461e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.07977516e+01  1.89126883e+03 -2.30590554e+00  1.00000000e+00  4.44089210e-16  1.89126883e+03 -2.30590554e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
