 frequency       tloop           tloop           v(VINN)         v(VINN)         v(VOUT)         v(VOUT)	manifest_sha256
 1.38569186e+00  2.02019755e+03 -3.21748203e-01  1.00000000e+00 -5.55111512e-17 -2.02019755e+03  3.21748203e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+00  2.02019755e+03 -3.28382399e-01  1.00000000e+00  0.00000000e+00 -2.02019755e+03  3.28382399e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+00  2.02019754e+03 -3.35137505e-01  1.00000000e+00  0.00000000e+00 -2.02019754e+03  3.35137505e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+00  2.02019754e+03 -3.42016007e-01  1.00000000e+00  0.00000000e+00 -2.02019754e+03  3.42016007e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+00  2.02019754e+03 -3.49020440e-01  1.00000000e+00  5.55111512e-17 -2.02019754e+03  3.49020440e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+00  2.02019754e+03 -3.56153381e-01  1.00000000e+00  0.00000000e+00 -2.02019754e+03  3.56153381e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+00  2.02019753e+03 -3.63417458e-01  1.00000000e+00  0.00000000e+00 -2.02019753e+03  3.63417458e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.02019753e+03 -3.70815344e-01  1.00000000e+00 -5.55111512e-17 -2.02019753e+03  3.70815344e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+00  2.02019753e+03 -3.78349764e-01  1.00000000e+00  0.00000000e+00 -2.02019753e+03  3.78349764e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+00  2.02019752e+03 -3.86023492e-01  1.00000000e+00  5.55111512e-17 -2.02019752e+03  3.86023492e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+00  2.02019752e+03 -3.93839353e-01  1.00000000e+00  0.00000000e+00 -2.02019752e+03  3.93839353e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+00  2.02019752e+03 -4.01800225e-01  1.00000000e+00  0.00000000e+00 -2.02019752e+03  4.01800225e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+00  2.02019752e+03 -4.09909039e-01  1.00000000e+00  0.00000000e+00 -2.02019752e+03  4.09909039e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+00  2.02019751e+03 -4.18168782e-01  1.00000000e+00  0.00000000e+00 -2.02019751e+03  4.18168782e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+00  2.02019751e+03 -4.26582493e-01  1.00000000e+00  0.00000000e+00 -2.02019751e+03  4.26582493e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+00  2.02019750e+03 -4.35153272e-01  1.00000000e+00 -5.55111512e-17 -2.02019750e+03  4.35153272e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+00  2.02019750e+03 -4.43884273e-01  1.00000000e+00  0.00000000e+00 -2.02019750e+03  4.43884273e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+00  2.02019750e+03 -4.52778712e-01  1.00000000e+00  0.00000000e+00 -2.02019750e+03  4.52778712e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+00  2.02019749e+03 -4.61839863e-01  1.00000000e+00  0.00000000e+00 -2.02019749e+03  4.61839863e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.02019749e+03 -4.71071063e-01  1.00000000e+00  5.55111512e-17 -2.02019749e+03  4.71071063e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+00  2.02019748e+03 -4.80475711e-01  1.00000000e+00  0.00000000e+00 -2.02019748e+03  4.80475711e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+00  2.02019748e+03 -4.90057269e-01  1.00000000e+00  0.00000000e+00 -2.02019748e+03  4.90057269e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+00  2.02019747e+03 -4.99819266e-01  1.00000000e+00  0.00000000e+00 -2.02019747e+03  4.99819266e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  2.02019747e+03 -5.09765295e-01  1.00000000e+00  0.00000000e+00 -2.02019747e+03  5.09765295e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  2.02019746e+03 -5.19899019e-01  1.00000000e+00  0.00000000e+00 -2.02019746e+03  5.19899019e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  2.02019746e+03 -5.30224169e-01  1.00000000e+00  0.00000000e+00 -2.02019746e+03  5.30224169e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  2.02019745e+03 -5.40744546e-01  1.00000000e+00  0.00000000e+00 -2.02019745e+03  5.40744546e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  2.02019745e+03 -5.51464025e-01  1.00000000e+00  0.00000000e+00 -2.02019745e+03  5.51464025e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  2.02019744e+03 -5.62386552e-01  1.00000000e+00  0.00000000e+00 -2.02019744e+03  5.62386552e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  2.02019744e+03 -5.73516150e-01  1.00000000e+00  0.00000000e+00 -2.02019744e+03  5.73516150e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  2.02019743e+03 -5.84856914e-01  1.00000000e+00  0.00000000e+00 -2.02019743e+03  5.84856914e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.02019742e+03 -5.96413022e-01  1.00000000e+00  0.00000000e+00 -2.02019742e+03  5.96413022e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  2.02019742e+03 -6.08188729e-01  1.00000000e+00  1.11022302e-16 -2.02019742e+03  6.08188729e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  2.02019741e+03 -6.20188370e-01  1.00000000e+00  0.00000000e+00 -2.02019741e+03  6.20188370e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  2.02019740e+03 -6.32416363e-01  1.00000000e+00  1.11022302e-16 -2.02019740e+03  6.32416363e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  2.02019739e+03 -6.44877210e-01  1.00000000e+00  0.00000000e+00 -2.02019739e+03  6.44877210e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  2.02019738e+03 -6.57575500e-01  1.00000000e+00  1.11022302e-16 -2.02019738e+03  6.57575500e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  2.02019738e+03 -6.70515909e-01  1.00000000e+00 -1.11022302e-16 -2.02019738e+03  6.70515909e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  2.02019737e+03 -6.83703200e-01  1.00000000e+00  0.00000000e+00 -2.02019737e+03  6.83703200e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  2.02019736e+03 -6.97142230e-01  1.00000000e+00  0.00000000e+00 -2.02019736e+03  6.97142230e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  2.02019735e+03 -7.10837947e-01  1.00000000e+00  0.00000000e+00 -2.02019735e+03  7.10837947e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  2.02019734e+03 -7.24795392e-01  1.00000000e+00  0.00000000e+00 -2.02019734e+03  7.24795392e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  2.02019733e+03 -7.39019706e-01  1.00000000e+00  0.00000000e+00 -2.02019733e+03  7.39019706e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.02019732e+03 -7.53516126e-01  1.00000000e+00  0.00000000e+00 -2.02019732e+03  7.53516126e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  2.02019731e+03 -7.68289989e-01  1.00000000e+00  0.00000000e+00 -2.02019731e+03  7.68289989e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  2.02019729e+03 -7.83346736e-01  1.00000000e+00 -1.11022302e-16 -2.02019729e+03  7.83346736e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  2.02019728e+03 -7.98691909e-01  1.00000000e+00  0.00000000e+00 -2.02019728e+03  7.98691909e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  2.02019727e+03 -8.14331159e-01  1.00000000e+00  0.00000000e+00 -2.02019727e+03  8.14331159e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  2.02019726e+03 -8.30270244e-01  1.00000000e+00  0.00000000e+00 -2.02019726e+03  8.30270244e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  2.02019724e+03 -8.46515033e-01  1.00000000e+00  0.00000000e+00 -2.02019724e+03  8.46515033e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  2.02019723e+03 -8.63071508e-01  1.00000000e+00  0.00000000e+00 -2.02019723e+03  8.63071508e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  2.02019722e+03 -8.79945764e-01  1.00000000e+00  0.00000000e+00 -2.02019722e+03  8.79945764e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  2.02019720e+03 -8.97144014e-01  1.00000000e+00 -1.11022302e-16 -2.02019720e+03  8.97144014e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  2.02019718e+03 -9.14672591e-01  1.00000000e+00  0.00000000e+00 -2.02019718e+03  9.14672591e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  2.02019717e+03 -9.32537948e-01  1.00000000e+00 -1.11022302e-16 -2.02019717e+03  9.32537948e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.02019715e+03 -9.50746664e-01  1.00000000e+00  0.00000000e+00 -2.02019715e+03  9.50746664e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  2.02019713e+03 -9.69305443e-01  1.00000000e+00  0.00000000e+00 -2.02019713e+03  9.69305443e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  2.02019712e+03 -9.88221119e-01  1.00000000e+00  0.00000000e+00 -2.02019712e+03  9.88221119e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  2.02019710e+03 -1.00750066e+00  1.00000000e+00  0.00000000e+00 -2.02019710e+03  1.00750066e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.02019708e+03 -1.02715115e+00  1.00000000e+00 -2.22044605e-16 -2.02019708e+03  1.02715115e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.02019706e+03 -1.04717984e+00  1.00000000e+00 -2.22044605e-16 -2.02019706e+03  1.04717984e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.02019703e+03 -1.06759410e+00  1.00000000e+00  0.00000000e+00 -2.02019703e+03  1.06759410e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.02019701e+03 -1.08840145e+00  1.00000000e+00  0.00000000e+00 -2.02019701e+03  1.08840145e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.02019699e+03 -1.10960954e+00  1.00000000e+00  0.00000000e+00 -2.02019699e+03  1.10960954e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.02019697e+03 -1.13122619e+00  1.00000000e+00  0.00000000e+00 -2.02019697e+03  1.13122619e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.02019694e+03 -1.15325936e+00  1.00000000e+00  0.00000000e+00 -2.02019694e+03  1.15325936e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.02019691e+03 -1.17571715e+00  1.00000000e+00  0.00000000e+00 -2.02019691e+03  1.17571715e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.02019689e+03 -1.19860783e+00  1.00000000e+00  0.00000000e+00 -2.02019689e+03  1.19860783e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.02019686e+03 -1.22193985e+00  1.00000000e+00  0.00000000e+00 -2.02019686e+03  1.22193985e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.02019683e+03 -1.24572177e+00  1.00000000e+00  0.00000000e+00 -2.02019683e+03  1.24572177e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.02019680e+03 -1.26996237e+00  1.00000000e+00  0.00000000e+00 -2.02019680e+03  1.26996237e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.02019677e+03 -1.29467057e+00  1.00000000e+00 -2.22044605e-16 -2.02019677e+03  1.29467057e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.02019674e+03 -1.31985546e+00  1.00000000e+00  0.00000000e+00 -2.02019674e+03  1.31985546e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.02019670e+03 -1.34552632e+00  1.00000000e+00  0.00000000e+00 -2.02019670e+03  1.34552632e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.02019667e+03 -1.37169260e+00  1.00000000e+00 -2.22044605e-16 -2.02019667e+03  1.37169260e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.02019663e+03 -1.39836393e+00  1.00000000e+00 -2.22044605e-16 -2.02019663e+03  1.39836393e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.02019659e+03 -1.42555013e+00  1.00000000e+00  0.00000000e+00 -2.02019659e+03  1.42555013e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.02019655e+03 -1.45326122e+00  1.00000000e+00  2.22044605e-16 -2.02019655e+03  1.45326122e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.02019651e+03 -1.48150739e+00  1.00000000e+00  0.00000000e+00 -2.02019651e+03  1.48150739e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.02019647e+03 -1.51029905e+00  1.00000000e+00  0.00000000e+00 -2.02019647e+03  1.51029905e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.02019643e+03 -1.53964680e+00  1.00000000e+00  0.00000000e+00 -2.02019643e+03  1.53964680e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.02019638e+03 -1.56956145e+00  1.00000000e+00 -2.22044605e-16 -2.02019638e+03  1.56956145e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.02019633e+03 -1.60005400e+00  1.00000000e+00  0.00000000e+00 -2.02019633e+03  1.60005400e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.02019628e+03 -1.63113568e+00  1.00000000e+00  0.00000000e+00 -2.02019628e+03  1.63113568e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.02019623e+03 -1.66281794e+00  1.00000000e+00  0.00000000e+00 -2.02019623e+03  1.66281794e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.02019618e+03 -1.69511245e+00  1.00000000e+00 -2.22044605e-16 -2.02019618e+03  1.69511245e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.02019612e+03 -1.72803109e+00  1.00000000e+00  0.00000000e+00 -2.02019612e+03  1.72803109e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.02019606e+03 -1.76158599e+00  1.00000000e+00  0.00000000e+00 -2.02019606e+03  1.76158599e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.02019600e+03 -1.79578950e+00  1.00000000e+00  0.00000000e+00 -2.02019600e+03  1.79578950e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.02019594e+03 -1.83065421e+00  1.00000000e+00  0.00000000e+00 -2.02019594e+03  1.83065421e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.02019588e+03 -1.86619296e+00  1.00000000e+00 -2.22044605e-16 -2.02019588e+03  1.86619296e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.02019581e+03 -1.90241883e+00  1.00000000e+00  0.00000000e+00 -2.02019581e+03  1.90241883e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.02019574e+03 -1.93934517e+00  1.00000000e+00 -2.22044605e-16 -2.02019574e+03  1.93934517e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.02019566e+03 -1.97698557e+00  1.00000000e+00  0.00000000e+00 -2.02019566e+03  1.97698557e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.02019559e+03 -2.01535388e+00  1.00000000e+00  0.00000000e+00 -2.02019559e+03  2.01535388e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.02019551e+03 -2.05446424e+00  1.00000000e+00  0.00000000e+00 -2.02019551e+03  2.05446424e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.02019543e+03 -2.09433104e+00  1.00000000e+00 -4.44089210e-16 -2.02019543e+03  2.09433104e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.02019534e+03 -2.13496897e+00  1.00000000e+00  0.00000000e+00 -2.02019534e+03  2.13496897e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.02019525e+03 -2.17639299e+00  1.00000000e+00  0.00000000e+00 -2.02019525e+03  2.17639299e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.02019516e+03 -2.21861834e+00  1.00000000e+00  0.00000000e+00 -2.02019516e+03  2.21861834e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.02019507e+03 -2.26166057e+00  1.00000000e+00  0.00000000e+00 -2.02019507e+03  2.26166057e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.02019497e+03 -2.30553554e+00  1.00000000e+00  0.00000000e+00 -2.02019497e+03  2.30553554e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.02019487e+03 -2.35025939e+00  1.00000000e+00  0.00000000e+00 -2.02019487e+03  2.35025939e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.02019476e+03 -2.39584860e+00  1.00000000e+00  0.00000000e+00 -2.02019476e+03  2.39584860e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.02019465e+03 -2.44231994e+00  1.00000000e+00 -4.44089210e-16 -2.02019465e+03  2.44231994e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.02019453e+03 -2.48969054e+00  1.00000000e+00  4.44089210e-16 -2.02019453e+03  2.48969054e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.02019441e+03 -2.53797782e+00  1.00000000e+00  0.00000000e+00 -2.02019441e+03  2.53797782e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.07977516e+01  2.02019429e+03 -2.58719957e+00  1.00000000e+00  0.00000000e+00 -2.02019429e+03  2.58719957e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
