 vss             v(VOUT)         v(XOTA.VX)      v(XOTA.VBN)     v(VBP)          v(XOTA.TAIL)    v(XOTA.NMIR)    v(VINP)         v(VINN)         ivdd_signed     idd             m1_id           m1_gm           m1_gds          m1_vdsat        m2_id           m2_gm           m2_gds          m2_vdsat        m3_id           m3_gm           m3_gds          m3_vdsat        m4_id           m4_gm           m4_gds          m4_vdsat        m5_id           m5_gm           m5_gds          m5_vdsat        m6_id           m6_gm           m6_gds          m6_vdsat        m7_id           m7_gm           m7_gds          m7_vdsat        m8_id           m8_gm           m8_gds          m8_vdsat        m9_id           m9_gm           m9_gds          m9_vdsat        m10_id          m10_gm          m10_gds         m10_vdsat	manifest_sha256
 0.00000000e+00  9.00113855e-01  8.31348934e-01  6.90699718e-01  6.76179560e-01  1.87218795e-01  8.23944432e-01  9.00000000e-01  9.00113855e-01 -1.50119219e-04  1.50119219e-04  1.91814215e-05  3.72783816e-04  3.46269081e-06  7.66982947e-02  1.91645518e-05  3.72519571e-04  3.44096881e-06  7.66497307e-02  1.91814202e-05  3.07844040e-04  2.27632381e-06  8.49571804e-02  1.91645506e-05  3.07593996e-04  2.28028191e-06  8.49436106e-02  3.83459726e-05  6.18328583e-04  1.80149428e-05  1.02101613e-01  8.27773337e-05  7.95004755e-04  7.97742657e-06  1.65361546e-01  9.17784722e-05  9.94544691e-04  3.90534308e-06  1.57900045e-01  9.99999886e-06  1.05684738e-04  3.58499027e-07  1.62773766e-01  9.99476968e-06  1.05632877e-04  3.61780290e-07  1.62768706e-01  9.99477010e-06  1.67672597e-04  9.81185563e-07  9.47558955e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
