 frequency       ad              ad              vdiff           vdiff           v(VOUT)         v(VOUT)	manifest_sha256
 1.35935639e+00  2.11324332e+03 -3.40591929e-01  1.00000000e+00 -5.55111512e-17  2.11324332e+03 -3.40591929e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.38569186e+00  2.11324331e+03 -3.47626220e-01  1.00000000e+00  0.00000000e+00  2.11324331e+03 -3.47626220e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+00  2.11324331e+03 -3.54788508e-01  1.00000000e+00  5.55111512e-17  2.11324331e+03 -3.54788508e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+00  2.11324331e+03 -3.62081428e-01  1.00000000e+00  0.00000000e+00  2.11324331e+03 -3.62081428e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+00  2.11324331e+03 -3.69507666e-01  1.00000000e+00  0.00000000e+00  2.11324331e+03 -3.69507666e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+00  2.11324330e+03 -3.77069956e-01  1.00000000e+00  0.00000000e+00  2.11324330e+03 -3.77069956e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+00  2.11324330e+03 -3.84771082e-01  1.00000000e+00  0.00000000e+00  2.11324330e+03 -3.84771082e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+00  2.11324330e+03 -3.92613881e-01  1.00000000e+00  5.55111512e-17  2.11324330e+03 -3.92613881e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.11324330e+03 -4.00601240e-01  1.00000000e+00  0.00000000e+00  2.11324330e+03 -4.00601240e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+00  2.11324329e+03 -4.08736099e-01  1.00000000e+00 -5.55111512e-17  2.11324329e+03 -4.08736099e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+00  2.11324329e+03 -4.17021455e-01  1.00000000e+00 -5.55111512e-17  2.11324329e+03 -4.17021455e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+00  2.11324329e+03 -4.25460357e-01  1.00000000e+00  5.55111512e-17  2.11324329e+03 -4.25460357e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+00  2.11324328e+03 -4.34055913e-01  1.00000000e+00 -5.55111512e-17  2.11324328e+03 -4.34055913e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+00  2.11324328e+03 -4.42811288e-01  1.00000000e+00  0.00000000e+00  2.11324328e+03 -4.42811288e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+00  2.11324328e+03 -4.51729706e-01  1.00000000e+00  0.00000000e+00  2.11324328e+03 -4.51729706e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+00  2.11324327e+03 -4.60814449e-01  1.00000000e+00  0.00000000e+00  2.11324327e+03 -4.60814449e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+00  2.11324327e+03 -4.70068864e-01  1.00000000e+00  0.00000000e+00  2.11324327e+03 -4.70068864e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+00  2.11324326e+03 -4.79496357e-01  1.00000000e+00  0.00000000e+00  2.11324326e+03 -4.79496357e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+00  2.11324326e+03 -4.89100400e-01  1.00000000e+00 -5.55111512e-17  2.11324326e+03 -4.89100400e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+00  2.11324325e+03 -4.98884530e-01  1.00000000e+00 -5.55111512e-17  2.11324325e+03 -4.98884530e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.11324325e+03 -5.08852347e-01  1.00000000e+00  0.00000000e+00  2.11324325e+03 -5.08852347e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+00  2.11324324e+03 -5.19007524e-01  1.00000000e+00  0.00000000e+00  2.11324324e+03 -5.19007524e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+00  2.11324324e+03 -5.29353798e-01  1.00000000e+00  0.00000000e+00  2.11324324e+03 -5.29353798e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+00  2.11324323e+03 -5.39894980e-01  1.00000000e+00  1.11022302e-16  2.11324323e+03 -5.39894980e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  2.11324323e+03 -5.50634950e-01  1.00000000e+00  0.00000000e+00  2.11324323e+03 -5.50634950e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  2.11324322e+03 -5.61577663e-01  1.00000000e+00  0.00000000e+00  2.11324322e+03 -5.61577663e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  2.11324322e+03 -5.72727148e-01  1.00000000e+00  0.00000000e+00  2.11324322e+03 -5.72727148e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  2.11324321e+03 -5.84087510e-01  1.00000000e+00  0.00000000e+00  2.11324321e+03 -5.84087510e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  2.11324320e+03 -5.95662932e-01  1.00000000e+00  0.00000000e+00  2.11324320e+03 -5.95662932e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  2.11324320e+03 -6.07457677e-01  1.00000000e+00 -1.11022302e-16  2.11324320e+03 -6.07457677e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  2.11324319e+03 -6.19476086e-01  1.00000000e+00  0.00000000e+00  2.11324319e+03 -6.19476086e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  2.11324318e+03 -6.31722586e-01  1.00000000e+00  1.11022302e-16  2.11324318e+03 -6.31722586e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.11324318e+03 -6.44201684e-01  1.00000000e+00  0.00000000e+00  2.11324318e+03 -6.44201684e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  2.11324317e+03 -6.56917977e-01  1.00000000e+00  0.00000000e+00  2.11324317e+03 -6.56917977e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  2.11324316e+03 -6.69876146e-01  1.00000000e+00  0.00000000e+00  2.11324316e+03 -6.69876146e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  2.11324315e+03 -6.83080962e-01  1.00000000e+00  1.11022302e-16  2.11324315e+03 -6.83080962e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  2.11324314e+03 -6.96537288e-01  1.00000000e+00  0.00000000e+00  2.11324314e+03 -6.96537288e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  2.11324313e+03 -7.10250077e-01  1.00000000e+00  0.00000000e+00  2.11324313e+03 -7.10250077e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  2.11324312e+03 -7.24224379e-01  1.00000000e+00  1.11022302e-16  2.11324312e+03 -7.24224379e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  2.11324311e+03 -7.38465340e-01  1.00000000e+00  0.00000000e+00  2.11324311e+03 -7.38465340e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  2.11324310e+03 -7.52978202e-01  1.00000000e+00  0.00000000e+00  2.11324310e+03 -7.52978202e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  2.11324309e+03 -7.67768309e-01  1.00000000e+00  0.00000000e+00  2.11324309e+03 -7.67768309e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  2.11324308e+03 -7.82841108e-01  1.00000000e+00  0.00000000e+00  2.11324308e+03 -7.82841108e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  2.11324307e+03 -7.98202147e-01  1.00000000e+00  0.00000000e+00  2.11324307e+03 -7.98202147e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.11324306e+03 -8.13857083e-01  1.00000000e+00 -1.11022302e-16  2.11324306e+03 -8.13857083e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  2.11324305e+03 -8.29811679e-01  1.00000000e+00  0.00000000e+00  2.11324305e+03 -8.29811679e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  2.11324303e+03 -8.46071811e-01  1.00000000e+00  0.00000000e+00  2.11324303e+03 -8.46071811e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  2.11324302e+03 -8.62643465e-01  1.00000000e+00  0.00000000e+00  2.11324302e+03 -8.62643465e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  2.11324301e+03 -8.79532742e-01  1.00000000e+00  1.11022302e-16  2.11324301e+03 -8.79532742e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  2.11324299e+03 -8.96745862e-01  1.00000000e+00  0.00000000e+00  2.11324299e+03 -8.96745862e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  2.11324298e+03 -9.14289162e-01  1.00000000e+00  0.00000000e+00  2.11324298e+03 -9.14289162e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  2.11324296e+03 -9.32169101e-01  1.00000000e+00  0.00000000e+00  2.11324296e+03 -9.32169101e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  2.11324294e+03 -9.50392264e-01  1.00000000e+00  0.00000000e+00  2.11324294e+03 -9.50392264e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  2.11324293e+03 -9.68965359e-01  1.00000000e+00  0.00000000e+00  2.11324293e+03 -9.68965359e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  2.11324291e+03 -9.87895225e-01  1.00000000e+00  0.00000000e+00  2.11324291e+03 -9.87895225e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  2.11324289e+03 -1.00718883e+00  1.00000000e+00  2.22044605e-16  2.11324289e+03 -1.00718883e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.11324287e+03 -1.02685328e+00  1.00000000e+00  2.22044605e-16  2.11324287e+03 -1.02685328e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  2.11324285e+03 -1.04689582e+00  1.00000000e+00  0.00000000e+00  2.11324285e+03 -1.04689582e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  2.11324283e+03 -1.06732382e+00  1.00000000e+00  0.00000000e+00  2.11324283e+03 -1.06732382e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  2.11324281e+03 -1.08814481e+00  1.00000000e+00  0.00000000e+00  2.11324281e+03 -1.08814481e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.11324279e+03 -1.10936645e+00  1.00000000e+00  0.00000000e+00  2.11324279e+03 -1.10936645e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.11324277e+03 -1.13099656e+00  1.00000000e+00  0.00000000e+00  2.11324277e+03 -1.13099656e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.11324274e+03 -1.15304310e+00  1.00000000e+00  0.00000000e+00  2.11324274e+03 -1.15304310e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.11324272e+03 -1.17551419e+00  1.00000000e+00  0.00000000e+00  2.11324272e+03 -1.17551419e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.11324269e+03 -1.19841809e+00  1.00000000e+00  2.22044605e-16  2.11324269e+03 -1.19841809e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.11324267e+03 -1.22176326e+00  1.00000000e+00  0.00000000e+00  2.11324267e+03 -1.22176326e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.11324264e+03 -1.24555827e+00  1.00000000e+00  0.00000000e+00  2.11324264e+03 -1.24555827e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.11324261e+03 -1.26981189e+00  1.00000000e+00 -2.22044605e-16  2.11324261e+03 -1.26981189e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.11324258e+03 -1.29453306e+00  1.00000000e+00  0.00000000e+00  2.11324258e+03 -1.29453306e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.11324255e+03 -1.31973087e+00  1.00000000e+00  2.22044605e-16  2.11324255e+03 -1.31973087e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.11324252e+03 -1.34541460e+00  1.00000000e+00  0.00000000e+00  2.11324252e+03 -1.34541460e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.11324248e+03 -1.37159371e+00  1.00000000e+00  0.00000000e+00  2.11324248e+03 -1.37159371e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.11324245e+03 -1.39827784e+00  1.00000000e+00  2.22044605e-16  2.11324245e+03 -1.39827784e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.11324241e+03 -1.42547681e+00  1.00000000e+00  2.22044605e-16  2.11324241e+03 -1.42547681e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.11324237e+03 -1.45320063e+00  1.00000000e+00  0.00000000e+00  2.11324237e+03 -1.45320063e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.11324233e+03 -1.48145952e+00  1.00000000e+00  0.00000000e+00  2.11324233e+03 -1.48145952e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.11324229e+03 -1.51026388e+00  1.00000000e+00  0.00000000e+00  2.11324229e+03 -1.51026388e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.11324225e+03 -1.53962432e+00  1.00000000e+00  2.22044605e-16  2.11324225e+03 -1.53962432e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.11324221e+03 -1.56955164e+00  1.00000000e+00  0.00000000e+00  2.11324221e+03 -1.56955164e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.11324216e+03 -1.60005686e+00  1.00000000e+00  0.00000000e+00  2.11324216e+03 -1.60005686e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.11324211e+03 -1.63115122e+00  1.00000000e+00  0.00000000e+00  2.11324211e+03 -1.63115122e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.11324206e+03 -1.66284617e+00  1.00000000e+00  0.00000000e+00  2.11324206e+03 -1.66284617e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.11324201e+03 -1.69515337e+00  1.00000000e+00  0.00000000e+00  2.11324201e+03 -1.69515337e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.11324196e+03 -1.72808472e+00  1.00000000e+00  0.00000000e+00  2.11324196e+03 -1.72808472e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.11324190e+03 -1.76165234e+00  1.00000000e+00  0.00000000e+00  2.11324190e+03 -1.76165234e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.11324185e+03 -1.79586860e+00  1.00000000e+00  0.00000000e+00  2.11324185e+03 -1.79586860e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.11324179e+03 -1.83074609e+00  1.00000000e+00  2.22044605e-16  2.11324179e+03 -1.83074609e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.11324172e+03 -1.86629766e+00  1.00000000e+00  0.00000000e+00  2.11324172e+03 -1.86629766e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.11324166e+03 -1.90253639e+00  1.00000000e+00 -2.22044605e-16  2.11324166e+03 -1.90253639e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.11324159e+03 -1.93947563e+00  1.00000000e+00  0.00000000e+00  2.11324159e+03 -1.93947563e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.11324152e+03 -1.97712897e+00  1.00000000e+00  0.00000000e+00  2.11324152e+03 -1.97712897e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.11324145e+03 -2.01551029e+00  1.00000000e+00 -4.44089210e-16  2.11324145e+03 -2.01551029e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.11324137e+03 -2.05463370e+00  1.00000000e+00  0.00000000e+00  2.11324137e+03 -2.05463370e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.11324130e+03 -2.09451363e+00  1.00000000e+00  4.44089210e-16  2.11324130e+03 -2.09451363e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.11324121e+03 -2.13516475e+00  1.00000000e+00 -4.44089210e-16  2.11324121e+03 -2.13516475e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.11324113e+03 -2.17660202e+00  1.00000000e+00  0.00000000e+00  2.11324113e+03 -2.17660202e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.11324104e+03 -2.21884071e+00  1.00000000e+00  0.00000000e+00  2.11324104e+03 -2.21884071e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.11324095e+03 -2.26189637e+00  1.00000000e+00 -4.44089210e-16  2.11324095e+03 -2.26189637e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.11324086e+03 -2.30578485e+00  1.00000000e+00 -4.44089210e-16  2.11324086e+03 -2.30578485e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.11324076e+03 -2.35052230e+00  1.00000000e+00  0.00000000e+00  2.11324076e+03 -2.35052230e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.11324066e+03 -2.39612521e+00  1.00000000e+00  0.00000000e+00  2.11324066e+03 -2.39612521e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.11324055e+03 -2.44261036e+00  1.00000000e+00  0.00000000e+00  2.11324055e+03 -2.44261036e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.11324044e+03 -2.48999486e+00  1.00000000e+00  0.00000000e+00  2.11324044e+03 -2.48999486e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.11324032e+03 -2.53829617e+00  1.00000000e+00  4.44089210e-16  2.11324032e+03 -2.53829617e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.11324020e+03 -2.58753206e+00  1.00000000e+00  0.00000000e+00  2.11324020e+03 -2.58753206e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.11324008e+03 -2.63772067e+00  1.00000000e+00  4.44089210e-16  2.11324008e+03 -2.63772067e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.11323995e+03 -2.68888047e+00  1.00000000e+00  0.00000000e+00  2.11323995e+03 -2.68888047e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.11323982e+03 -2.74103030e+00  1.00000000e+00 -4.44089210e-16  2.11323982e+03 -2.74103030e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.07977516e+01  2.11323968e+03 -2.79418936e+00  1.00000000e+00 -4.44089210e-16  2.11323968e+03 -2.79418936e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
