 frequency       ad              ad              vdiff           vdiff           v(VOUT)         v(VOUT)	manifest_sha256
 1.25892541e+00  2.88590862e+03 -4.69963553e-01  1.00000000e+00 -7.51111766e-21  2.88590862e+03 -4.69963553e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.28331519e+00  2.88590862e+03 -4.79692083e-01  1.00000000e+00 -7.37795965e-21  2.88590862e+03 -4.79692083e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.30817747e+00  2.88590862e+03 -4.89597236e-01  1.00000000e+00 -7.24679573e-21  2.88590862e+03 -4.89597236e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.33352143e+00  2.88590861e+03 -4.99682657e-01  1.00000000e+00 -7.11761802e-21  2.88590861e+03 -4.99682657e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.35935639e+00  2.88590861e+03 -5.09952061e-01  1.00000000e+00 -6.99041711e-21  2.88590861e+03 -5.09952061e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.38569186e+00  2.88590861e+03 -5.20409228e-01  1.00000000e+00 -6.86518219e-21  2.88590861e+03 -5.20409228e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+00  2.88590860e+03 -5.31058009e-01  1.00000000e+00 -6.74190115e-21  2.88590860e+03 -5.31058009e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+00  2.88590860e+03 -5.41902326e-01  1.00000000e+00 -6.62056069e-21  2.88590860e+03 -5.41902326e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+00  2.88590859e+03 -5.52946169e-01  1.00000000e+00 -6.50114645e-21  2.88590859e+03 -5.52946169e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+00  2.88590859e+03 -5.64193607e-01  1.00000000e+00 -6.38364307e-21  2.88590859e+03 -5.64193607e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+00  2.88590859e+03 -5.75648780e-01  1.00000000e+00 -6.26803430e-21  2.88590859e+03 -5.75648780e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+00  2.88590858e+03 -5.87315906e-01  1.00000000e+00 -6.15430306e-21  2.88590858e+03 -5.87315906e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.88590858e+03 -5.99199281e-01  1.00000000e+00 -6.04243155e-21  2.88590858e+03 -5.99199281e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+00  2.88590857e+03 -6.11303280e-01  1.00000000e+00 -5.93240132e-21  2.88590857e+03 -6.11303280e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+00  2.88590857e+03 -6.23632360e-01  1.00000000e+00 -5.82419330e-21  2.88590857e+03 -6.23632360e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+00  2.88590856e+03 -6.36191061e-01  1.00000000e+00 -5.71778791e-21  2.88590856e+03 -6.36191061e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+00  2.88590855e+03 -6.48984006e-01  1.00000000e+00 -5.61316508e-21  2.88590855e+03 -6.48984006e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+00  2.88590855e+03 -6.62015907e-01  1.00000000e+00 -5.51030435e-21  2.88590855e+03 -6.62015907e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+00  2.88590854e+03 -6.75291560e-01  1.00000000e+00 -5.40918490e-21  2.88590854e+03 -6.75291560e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+00  2.88590854e+03 -6.88815855e-01  1.00000000e+00 -5.30978556e-21  2.88590854e+03 -6.88815855e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+00  2.88590853e+03 -7.02593771e-01  1.00000000e+00 -5.21208495e-21  2.88590853e+03 -7.02593771e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+00  2.88590852e+03 -7.16630380e-01  1.00000000e+00 -5.11606142e-21  2.88590852e+03 -7.16630380e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+00  2.88590852e+03 -7.30930852e-01  1.00000000e+00 -5.02169315e-21  2.88590852e+03 -7.30930852e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+00  2.88590851e+03 -7.45500452e-01  1.00000000e+00 -4.92895817e-21  2.88590851e+03 -7.45500452e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.88590850e+03 -7.60344544e-01  1.00000000e+00 -4.83783442e-21  2.88590850e+03 -7.60344544e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+00  2.88590849e+03 -7.75468593e-01  1.00000000e+00 -4.74829972e-21  2.88590849e+03 -7.75468593e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+00  2.88590848e+03 -7.90878169e-01  1.00000000e+00 -4.66033187e-21  2.88590848e+03 -7.90878169e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+00  2.88590847e+03 -8.06578945e-01  1.00000000e+00 -4.57390862e-21  2.88590847e+03 -8.06578945e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  2.88590847e+03 -8.22576702e-01  1.00000000e+00 -4.48900774e-21  2.88590847e+03 -8.22576702e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  2.88590846e+03 -8.38877330e-01  1.00000000e+00 -4.40560701e-21  2.88590846e+03 -8.38877330e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  2.88590845e+03 -8.55486832e-01  1.00000000e+00 -4.32368427e-21  2.88590845e+03 -8.55486832e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  2.88590844e+03 -8.72411322e-01  1.00000000e+00 -4.24321742e-21  2.88590844e+03 -8.72411322e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  2.88590843e+03 -8.89657033e-01  1.00000000e+00 -4.16418444e-21  2.88590843e+03 -8.89657033e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  2.88590842e+03 -9.07230314e-01  1.00000000e+00 -4.08656342e-21  2.88590842e+03 -9.07230314e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  2.88590840e+03 -9.25137636e-01  1.00000000e+00 -4.01033256e-21  2.88590840e+03 -9.25137636e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  2.88590839e+03 -9.43385592e-01  1.00000000e+00 -3.93547021e-21  2.88590839e+03 -9.43385592e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.88590838e+03 -9.61980902e-01  1.00000000e+00 -3.86195484e-21  2.88590838e+03 -9.61980902e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  2.88590837e+03 -9.80930410e-01  1.00000000e+00 -3.78976510e-21  2.88590837e+03 -9.80930410e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  2.88590835e+03 -1.00024110e+00  1.00000000e+00 -3.71887979e-21  2.88590835e+03 -1.00024110e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  2.88590834e+03 -1.01992007e+00  1.00000000e+00 -3.64927790e-21  2.88590834e+03 -1.01992007e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  2.88590833e+03 -1.03997457e+00  1.00000000e+00 -3.58093860e-21  2.88590833e+03 -1.03997457e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  2.88590831e+03 -1.06041200e+00  1.00000000e+00 -3.51384128e-21  2.88590831e+03 -1.06041200e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  2.88590830e+03 -1.08123986e+00  1.00000000e+00 -3.44796550e-21  2.88590830e+03 -1.08123986e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  2.88590828e+03 -1.10246584e+00  1.00000000e+00 -3.38329106e-21  2.88590828e+03 -1.10246584e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  2.88590826e+03 -1.12409774e+00  1.00000000e+00 -3.31979795e-21  2.88590826e+03 -1.12409774e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  2.88590825e+03 -1.14614353e+00  1.00000000e+00 -3.25746639e-21  2.88590825e+03 -1.14614353e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  2.88590823e+03 -1.16861133e+00  1.00000000e+00 -3.19627684e-21  2.88590823e+03 -1.16861133e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  2.88590821e+03 -1.19150941e+00  1.00000000e+00 -3.13620999e-21  2.88590821e+03 -1.19150941e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.88590819e+03 -1.21484620e+00  1.00000000e+00 -3.07724673e-21  2.88590819e+03 -1.21484620e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  2.88590817e+03 -1.23863030e+00  1.00000000e+00 -3.01936822e-21  2.88590817e+03 -1.23863030e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  2.88590815e+03 -1.26287046e+00  1.00000000e+00 -2.96255586e-21  2.88590815e+03 -1.26287046e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  2.88590813e+03 -1.28757560e+00  1.00000000e+00 -2.90679127e-21  2.88590813e+03 -1.28757560e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  2.88590810e+03 -1.31275483e+00  1.00000000e+00 -2.85205634e-21  2.88590810e+03 -1.31275483e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  2.88590808e+03 -1.33841741e+00  1.00000000e+00 -2.79833317e-21  2.88590808e+03 -1.33841741e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  2.88590806e+03 -1.36457279e+00  1.00000000e+00 -2.74560413e-21  2.88590806e+03 -1.36457279e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  2.88590803e+03 -1.39123061e+00  1.00000000e+00 -2.69385184e-21  2.88590803e+03 -1.39123061e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  2.88590800e+03 -1.41840067e+00  1.00000000e+00 -2.64305915e-21  2.88590800e+03 -1.41840067e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  2.88590798e+03 -1.44609299e+00  1.00000000e+00 -2.59320917e-21  2.88590798e+03 -1.44609299e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  2.88590795e+03 -1.47431775e+00  1.00000000e+00 -2.54428523e-21  2.88590795e+03 -1.47431775e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  2.88590792e+03 -1.50308536e+00  1.00000000e+00 -2.49627095e-21  2.88590792e+03 -1.50308536e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.88590789e+03 -1.53240640e+00  1.00000000e+00 -2.44915016e-21  2.88590789e+03 -1.53240640e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  2.88590785e+03 -1.56229166e+00  1.00000000e+00 -2.40290694e-21  2.88590785e+03 -1.56229166e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  2.88590782e+03 -1.59275216e+00  1.00000000e+00 -2.35752563e-21  2.88590782e+03 -1.59275216e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  2.88590779e+03 -1.62379911e+00  1.00000000e+00 -2.31299078e-21  2.88590779e+03 -1.62379911e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.88590775e+03 -1.65544394e+00  1.00000000e+00 -2.26928721e-21  2.88590775e+03 -1.65544394e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.88590771e+03 -1.68769829e+00  1.00000000e+00 -2.22639997e-21  2.88590771e+03 -1.68769829e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.88590767e+03 -1.72057406e+00  1.00000000e+00 -2.18431434e-21  2.88590767e+03 -1.72057406e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.88590763e+03 -1.75408333e+00  1.00000000e+00 -2.14301583e-21  2.88590763e+03 -1.75408333e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.88590759e+03 -1.78823846e+00  1.00000000e+00 -2.10249021e-21  2.88590759e+03 -1.78823846e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.88590755e+03 -1.82305200e+00  1.00000000e+00 -2.06272345e-21  2.88590755e+03 -1.82305200e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.88590750e+03 -1.85853680e+00  1.00000000e+00 -2.02370177e-21  2.88590750e+03 -1.85853680e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.88590746e+03 -1.89470590e+00  1.00000000e+00 -1.98541161e-21  2.88590746e+03 -1.89470590e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.88590741e+03 -1.93157262e+00  1.00000000e+00 -1.94783962e-21  2.88590741e+03 -1.93157262e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.88590736e+03 -1.96915055e+00  1.00000000e+00 -1.91097270e-21  2.88590736e+03 -1.96915055e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.88590730e+03 -2.00745351e+00  1.00000000e+00 -1.87479794e-21  2.88590730e+03 -2.00745351e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.88590725e+03 -2.04649561e+00  1.00000000e+00 -1.83930267e-21  2.88590725e+03 -2.04649561e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.88590719e+03 -2.08629123e+00  1.00000000e+00 -1.80447443e-21  2.88590719e+03 -2.08629123e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.88590713e+03 -2.12685501e+00  1.00000000e+00 -1.77030096e-21  2.88590713e+03 -2.12685501e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.88590707e+03 -2.16820189e+00  1.00000000e+00 -1.73677021e-21  2.88590707e+03 -2.16820189e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.88590701e+03 -2.21034710e+00  1.00000000e+00 -1.70387036e-21  2.88590701e+03 -2.21034710e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.88590694e+03 -2.25330615e+00  1.00000000e+00 -1.67158976e-21  2.88590694e+03 -2.25330615e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.88590687e+03 -2.29709486e+00  1.00000000e+00 -1.63991698e-21  2.88590687e+03 -2.29709486e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.88590680e+03 -2.34172936e+00  1.00000000e+00 -1.60884080e-21  2.88590680e+03 -2.34172936e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.88590673e+03 -2.38722607e+00  1.00000000e+00 -1.57835017e-21  2.88590673e+03 -2.38722607e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.88590665e+03 -2.43360175e+00  1.00000000e+00 -1.54843424e-21  2.88590665e+03 -2.43360175e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.88590657e+03 -2.48087348e+00  1.00000000e+00 -1.51908237e-21  2.88590657e+03 -2.48087348e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.88590648e+03 -2.52905865e+00  1.00000000e+00 -1.49028408e-21  2.88590648e+03 -2.52905865e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.88590640e+03 -2.57817501e+00  1.00000000e+00 -1.46202910e-21  2.88590640e+03 -2.57817501e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.88590631e+03 -2.62824065e+00  1.00000000e+00 -1.43430732e-21  2.88590631e+03 -2.62824065e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.88590621e+03 -2.67927400e+00  1.00000000e+00 -1.40710882e-21  2.88590621e+03 -2.67927400e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.88590612e+03 -2.73129384e+00  1.00000000e+00 -1.38042386e-21  2.88590612e+03 -2.73129384e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.88590601e+03 -2.78431934e+00  1.00000000e+00 -1.35424286e-21  2.88590601e+03 -2.78431934e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.88590591e+03 -2.83837001e+00  1.00000000e+00 -1.32855644e-21  2.88590591e+03 -2.83837001e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.88590580e+03 -2.89346576e+00  1.00000000e+00 -1.30335535e-21  2.88590580e+03 -2.89346576e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.88590569e+03 -2.94962686e+00  1.00000000e+00 -1.27863053e-21  2.88590569e+03 -2.94962686e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.88590557e+03 -3.00687401e+00  1.00000000e+00 -1.25437308e-21  2.88590557e+03 -3.00687401e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.88590545e+03 -3.06522828e+00  1.00000000e+00 -1.23057427e-21  2.88590545e+03 -3.06522828e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.88590532e+03 -3.12471115e+00  1.00000000e+00 -1.20722550e-21  2.88590532e+03 -3.12471115e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.88590519e+03 -3.18534452e+00  1.00000000e+00 -1.18431836e-21  2.88590519e+03 -3.18534452e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.88590505e+03 -3.24715072e+00  1.00000000e+00 -1.16184457e-21  2.88590505e+03 -3.24715072e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.88590490e+03 -3.31015250e+00  1.00000000e+00 -1.13979600e-21  2.88590490e+03 -3.31015250e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.88590476e+03 -3.37437307e+00  1.00000000e+00 -1.11816468e-21  2.88590476e+03 -3.37437307e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.88590460e+03 -3.43983606e+00  1.00000000e+00 -1.09694279e-21  2.88590460e+03 -3.43983606e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.88590444e+03 -3.50656558e+00  1.00000000e+00 -1.07612263e-21  2.88590444e+03 -3.50656558e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.88590427e+03 -3.57458620e+00  1.00000000e+00 -1.05569667e-21  2.88590427e+03 -3.57458620e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.88590410e+03 -3.64392296e+00  1.00000000e+00 -1.03565748e-21  2.88590410e+03 -3.64392296e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.88590392e+03 -3.71460139e+00  1.00000000e+00 -1.01599781e-21  2.88590392e+03 -3.71460139e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.88590373e+03 -3.78664751e+00  1.00000000e+00 -9.96710518e-22  2.88590373e+03 -3.78664751e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.88590354e+03 -3.86008785e+00  1.00000000e+00 -9.77788594e-22  2.88590354e+03 -3.86008785e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.88590334e+03 -3.93494945e+00  1.00000000e+00 -9.59225163e-22  2.88590334e+03 -3.93494945e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.88590313e+03 -4.01125988e+00  1.00000000e+00 -9.41013476e-22  2.88590313e+03 -4.01125988e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.88590291e+03 -4.08904722e+00  1.00000000e+00 -9.23146908e-22  2.88590291e+03 -4.08904722e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
