 frequency       tloop           tloop           v(VINN)         v(VINN)         v(VOUT)         v(VOUT)	manifest_sha256
 1.64689787e+00  2.52739315e+03 -5.29835599e-01  1.00000000e+00 -4.94821203e-21 -2.52739315e+03  5.29835599e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+00  2.52739315e+03 -5.40525412e-01  1.00000000e+00 -4.85799010e-21 -2.52739315e+03  5.40525412e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+00  2.52739314e+03 -5.51414245e-01  1.00000000e+00 -4.76926916e-21 -2.52739314e+03  5.51414245e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+00  2.52739314e+03 -5.62506109e-01  1.00000000e+00 -4.68203265e-21 -2.52739314e+03  5.62506109e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+00  2.52739313e+03 -5.73805086e-01  1.00000000e+00 -4.59626364e-21 -2.52739313e+03  5.73805086e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+00  2.52739313e+03 -5.85315338e-01  1.00000000e+00 -4.51194490e-21 -2.52739313e+03  5.85315338e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+00  2.52739312e+03 -5.97041102e-01  1.00000000e+00 -4.42905891e-21 -2.52739312e+03  5.97041102e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+00  2.52739312e+03 -6.08986695e-01  1.00000000e+00 -4.34758795e-21 -2.52739312e+03  6.08986695e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+00  2.52739311e+03 -6.21156517e-01  1.00000000e+00 -4.26751408e-21 -2.52739311e+03  6.21156517e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+00  2.52739310e+03 -6.33555047e-01  1.00000000e+00 -4.18881922e-21 -2.52739310e+03  6.33555047e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.52739310e+03 -6.46186852e-01  1.00000000e+00 -4.11148514e-21 -2.52739310e+03  6.46186852e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+00  2.52739309e+03 -6.59056581e-01  1.00000000e+00 -4.03549354e-21 -2.52739309e+03  6.59056581e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+00  2.52739308e+03 -6.72168974e-01  1.00000000e+00 -3.96082600e-21 -2.52739308e+03  6.72168974e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+00  2.52739308e+03 -6.85528858e-01  1.00000000e+00 -3.88746410e-21 -2.52739308e+03  6.85528858e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  2.52739307e+03 -6.99141154e-01  1.00000000e+00 -3.81538937e-21 -2.52739307e+03  6.99141154e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  2.52739306e+03 -7.13010872e-01  1.00000000e+00 -3.74458332e-21 -2.52739306e+03  7.13010872e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  2.52739305e+03 -7.27143119e-01  1.00000000e+00 -3.67502752e-21 -2.52739305e+03  7.27143119e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  2.52739304e+03 -7.41543099e-01  1.00000000e+00 -3.60670353e-21 -2.52739304e+03  7.41543099e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  2.52739304e+03 -7.56216114e-01  1.00000000e+00 -3.53959298e-21 -2.52739304e+03  7.56216114e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  2.52739303e+03 -7.71167567e-01  1.00000000e+00 -3.47367758e-21 -2.52739303e+03  7.71167567e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  2.52739302e+03 -7.86402963e-01  1.00000000e+00 -3.40893909e-21 -2.52739302e+03  7.86402963e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  2.52739301e+03 -8.01927911e-01  1.00000000e+00 -3.34535941e-21 -2.52739301e+03  8.01927911e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.52739300e+03 -8.17748127e-01  1.00000000e+00 -3.28292050e-21 -2.52739300e+03  8.17748127e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  2.52739299e+03 -8.33869437e-01  1.00000000e+00 -3.22160446e-21 -2.52739299e+03  8.33869437e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  2.52739298e+03 -8.50297776e-01  1.00000000e+00 -3.16139353e-21 -2.52739298e+03  8.50297776e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  2.52739296e+03 -8.67039193e-01  1.00000000e+00 -3.10227007e-21 -2.52739296e+03  8.67039193e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  2.52739295e+03 -8.84099853e-01  1.00000000e+00 -3.04421659e-21 -2.52739295e+03  8.84099853e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  2.52739294e+03 -9.01486037e-01  1.00000000e+00 -2.98721576e-21 -2.52739294e+03  9.01486037e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  2.52739293e+03 -9.19204146e-01  1.00000000e+00 -2.93125042e-21 -2.52739293e+03  9.19204146e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  2.52739291e+03 -9.37260705e-01  1.00000000e+00 -2.87630355e-21 -2.52739291e+03  9.37260705e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  2.52739290e+03 -9.55662362e-01  1.00000000e+00 -2.82235832e-21 -2.52739290e+03  9.55662362e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  2.52739289e+03 -9.74415892e-01  1.00000000e+00 -2.76939809e-21 -2.52739289e+03  9.74415892e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  2.52739287e+03 -9.93528200e-01  1.00000000e+00 -2.71740638e-21 -2.52739287e+03  9.93528200e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  2.52739286e+03 -1.01300632e+00  1.00000000e+00 -2.66636692e-21 -2.52739286e+03  1.01300632e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.52739284e+03 -1.03285743e+00  1.00000000e+00 -2.61626362e-21 -2.52739284e+03  1.03285743e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  2.52739282e+03 -1.05308884e+00  1.00000000e+00 -2.56708057e-21 -2.52739282e+03  1.05308884e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  2.52739281e+03 -1.07370799e+00  1.00000000e+00 -2.51880208e-21 -2.52739281e+03  1.07370799e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  2.52739279e+03 -1.09472248e+00  1.00000000e+00 -2.47141264e-21 -2.52739279e+03  1.09472248e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  2.52739277e+03 -1.11614004e+00  1.00000000e+00 -2.42489695e-21 -2.52739277e+03  1.11614004e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  2.52739275e+03 -1.13796857e+00  1.00000000e+00 -2.37923992e-21 -2.52739275e+03  1.13796857e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  2.52739273e+03 -1.16021609e+00  1.00000000e+00 -2.33442663e-21 -2.52739273e+03  1.16021609e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  2.52739271e+03 -1.18289080e+00  1.00000000e+00 -2.29044240e-21 -2.52739271e+03  1.18289080e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  2.52739269e+03 -1.20600105e+00  1.00000000e+00 -2.24727274e-21 -2.52739269e+03  1.20600105e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  2.52739266e+03 -1.22955535e+00  1.00000000e+00 -2.20490336e-21 -2.52739266e+03  1.22955535e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  2.52739264e+03 -1.25356237e+00  1.00000000e+00 -2.16332018e-21 -2.52739264e+03  1.25356237e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  2.52739262e+03 -1.27803094e+00  1.00000000e+00 -2.12250933e-21 -2.52739262e+03  1.27803094e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.52739259e+03 -1.30297009e+00  1.00000000e+00 -2.08245712e-21 -2.52739259e+03  1.30297009e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  2.52739256e+03 -1.32838898e+00  1.00000000e+00 -2.04315010e-21 -2.52739256e+03  1.32838898e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  2.52739254e+03 -1.35429699e+00  1.00000000e+00 -2.00457500e-21 -2.52739254e+03  1.35429699e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  2.52739251e+03 -1.38070364e+00  1.00000000e+00 -1.96671875e-21 -2.52739251e+03  1.38070364e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.52739248e+03 -1.40761867e+00  1.00000000e+00 -1.92956849e-21 -2.52739248e+03  1.40761867e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.52739245e+03 -1.43505197e+00  1.00000000e+00 -1.89311156e-21 -2.52739245e+03  1.43505197e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.52739242e+03 -1.46301366e+00  1.00000000e+00 -1.85733549e-21 -2.52739242e+03  1.46301366e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.52739238e+03 -1.49151403e+00  1.00000000e+00 -1.82222801e-21 -2.52739238e+03  1.49151403e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.52739235e+03 -1.52056357e+00  1.00000000e+00 -1.78777706e-21 -2.52739235e+03  1.52056357e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.52739231e+03 -1.55017298e+00  1.00000000e+00 -1.75397075e-21 -2.52739231e+03  1.55017298e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.52739227e+03 -1.58035316e+00  1.00000000e+00 -1.72079739e-21 -2.52739227e+03  1.58035316e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.52739223e+03 -1.61111522e+00  1.00000000e+00 -1.68824551e-21 -2.52739223e+03  1.61111522e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.52739219e+03 -1.64247049e+00  1.00000000e+00 -1.65630377e-21 -2.52739219e+03  1.64247049e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.52739215e+03 -1.67443052e+00  1.00000000e+00 -1.62496108e-21 -2.52739215e+03  1.67443052e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.52739211e+03 -1.70700706e+00  1.00000000e+00 -1.59420648e-21 -2.52739211e+03  1.70700706e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.52739206e+03 -1.74021212e+00  1.00000000e+00 -1.56402923e-21 -2.52739206e+03  1.74021212e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.52739202e+03 -1.77405792e+00  1.00000000e+00 -1.53441876e-21 -2.52739202e+03  1.77405792e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.52739197e+03 -1.80855692e+00  1.00000000e+00 -1.50536467e-21 -2.52739197e+03  1.80855692e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.52739192e+03 -1.84372183e+00  1.00000000e+00 -1.47685674e-21 -2.52739192e+03  1.84372183e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.52739186e+03 -1.87956559e+00  1.00000000e+00 -1.44888493e-21 -2.52739186e+03  1.87956559e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.52739181e+03 -1.91610141e+00  1.00000000e+00 -1.42143938e-21 -2.52739181e+03  1.91610141e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.52739175e+03 -1.95334272e+00  1.00000000e+00 -1.39451037e-21 -2.52739175e+03  1.95334272e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.52739169e+03 -1.99130325e+00  1.00000000e+00 -1.36808839e-21 -2.52739169e+03  1.99130325e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.52739163e+03 -2.02999697e+00  1.00000000e+00 -1.34216404e-21 -2.52739163e+03  2.02999697e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.52739157e+03 -2.06943813e+00  1.00000000e+00 -1.31672814e-21 -2.52739157e+03  2.06943813e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.52739150e+03 -2.10964125e+00  1.00000000e+00 -1.29177164e-21 -2.52739150e+03  2.10964125e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.52739143e+03 -2.15062114e+00  1.00000000e+00 -1.26728566e-21 -2.52739143e+03  2.15062114e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.52739136e+03 -2.19239287e+00  1.00000000e+00 -1.24326145e-21 -2.52739136e+03  2.19239287e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.52739129e+03 -2.23497184e+00  1.00000000e+00 -1.21969045e-21 -2.52739129e+03  2.23497184e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.52739121e+03 -2.27837371e+00  1.00000000e+00 -1.19656424e-21 -2.52739121e+03  2.27837371e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.52739113e+03 -2.32261447e+00  1.00000000e+00 -1.17387453e-21 -2.52739113e+03  2.32261447e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.52739104e+03 -2.36771041e+00  1.00000000e+00 -1.15161321e-21 -2.52739104e+03  2.36771041e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.52739096e+03 -2.41367813e+00  1.00000000e+00 -1.12977229e-21 -2.52739096e+03  2.41367813e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.52739087e+03 -2.46053456e+00  1.00000000e+00 -1.10834392e-21 -2.52739087e+03  2.46053456e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.52739077e+03 -2.50829695e+00  1.00000000e+00 -1.08732043e-21 -2.52739077e+03  2.50829695e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.52739068e+03 -2.55698288e+00  1.00000000e+00 -1.06669423e-21 -2.52739068e+03  2.55698288e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.52739057e+03 -2.60661028e+00  1.00000000e+00 -1.04645791e-21 -2.52739057e+03  2.60661028e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.52739047e+03 -2.65719743e+00  1.00000000e+00 -1.02660418e-21 -2.52739047e+03  2.65719743e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.52739036e+03 -2.70876294e+00  1.00000000e+00 -1.00712588e-21 -2.52739036e+03  2.70876294e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.52739025e+03 -2.76132580e+00  1.00000000e+00 -9.88015985e-22 -2.52739025e+03  2.76132580e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.52739013e+03 -2.81490538e+00  1.00000000e+00 -9.69267588e-22 -2.52739013e+03  2.81490538e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.52739000e+03 -2.86952138e+00  1.00000000e+00 -9.50873916e-22 -2.52739000e+03  2.86952138e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.52738988e+03 -2.92519393e+00  1.00000000e+00 -9.32828318e-22 -2.52738988e+03  2.92519393e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.52738974e+03 -2.98194352e+00  1.00000000e+00 -9.15124264e-22 -2.52738974e+03  2.98194352e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.52738961e+03 -3.03979105e+00  1.00000000e+00 -8.97755342e-22 -2.52738961e+03  3.03979105e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.52738946e+03 -3.09875781e+00  1.00000000e+00 -8.80715258e-22 -2.52738946e+03  3.09875781e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.52738931e+03 -3.15886551e+00  1.00000000e+00 -8.63997835e-22 -2.52738931e+03  3.15886551e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.52738916e+03 -3.22013629e+00  1.00000000e+00 -8.47597007e-22 -2.52738916e+03  3.22013629e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.52738900e+03 -3.28259270e+00  1.00000000e+00 -8.31506821e-22 -2.52738900e+03  3.28259270e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.52738883e+03 -3.34625775e+00  1.00000000e+00 -8.15721433e-22 -2.52738883e+03  3.34625775e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.52738866e+03 -3.41115486e+00  1.00000000e+00 -8.00235108e-22 -2.52738866e+03  3.41115486e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.52738848e+03 -3.47730794e+00  1.00000000e+00 -7.85042216e-22 -2.52738848e+03  3.47730794e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
