 vss             v(VOUT)         v(XOTA.VX)      v(XOTA.VBN)     v(VBP)          v(XOTA.TAIL)    v(XOTA.NMIR)    v(VINP)         v(VINN)         ivdd_signed     idd             m1_id           m1_gm           m1_gds          m1_vdsat        m2_id           m2_gm           m2_gds          m2_vdsat        m3_id           m3_gm           m3_gds          m3_vdsat        m4_id           m4_gm           m4_gds          m4_vdsat        m5_id           m5_gm           m5_gds          m5_vdsat        m6_id           m6_gm           m6_gds          m6_vdsat        m7_id           m7_gm           m7_gds          m7_vdsat        m8_id           m8_gm           m8_gds          m8_vdsat        m9_id           m9_gm           m9_gds          m9_vdsat        m10_id          m10_gm          m10_gds         m10_vdsat	manifest_sha256
 0.00000000e+00  9.01043168e-01  7.76895317e-01  6.28600968e-01  5.34887128e-01  2.43231576e-01  7.17475427e-01  9.00000000e-01  9.01043168e-01 -1.50919169e-04  1.50919169e-04  1.93024196e-05  3.37635273e-04  4.11696195e-06  8.90131002e-02  1.91857338e-05  3.36103356e-04  3.79925256e-06  8.85740783e-02  1.93024185e-05  2.68249902e-04  1.94044535e-06  9.78491218e-02  1.91857329e-05  2.66735015e-04  1.98813427e-06  9.77624155e-02  3.84881527e-05  5.69459138e-04  1.17166734e-05  1.15380299e-01  8.34547677e-05  7.50102751e-04  8.30940361e-06  1.87839480e-01  9.24651996e-05  8.63899436e-04  4.62339229e-06  1.82683534e-01  9.99999890e-06  9.13472511e-05  3.52335420e-07  1.87860366e-01  9.96581240e-06  9.10426370e-05  3.78056247e-07  1.87831701e-01  9.96581277e-06  1.53416786e-04  9.81501354e-07  1.08242636e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
