 v-sweep         v(vx)           v(nmir)         v(tail)         m1_id           m2_id           m5_id          
 1.20000000e-03  6.74605497e-01  7.67121211e-01  2.14041814e-01  1.89957151e-05  1.90674496e-05  3.80631640e-05 
 1.30000000e-03  6.67249997e-01  7.67131020e-01  2.14007048e-01  1.89927043e-05  1.90700002e-05  3.80627039e-05 
 1.40000000e-03  6.59952648e-01  7.67140727e-01  2.13972214e-01  1.89897253e-05  1.90725181e-05  3.80622427e-05 
 1.50000000e-03  6.52714600e-01  7.67150332e-01  2.13937310e-01  1.89867781e-05  1.90750031e-05  3.80617804e-05 
 1.60000000e-03  6.45537005e-01  7.67159835e-01  2.13902338e-01  1.89838627e-05  1.90774551e-05  3.80613171e-05 
 1.70000000e-03  6.38421020e-01  7.67169234e-01  2.13867296e-01  1.89809792e-05  1.90798742e-05  3.80608528e-05 
 1.80000000e-03  6.31367802e-01  7.67178531e-01  2.13832185e-01  1.89781278e-05  1.90822602e-05  3.80603873e-05 
 1.90000000e-03  6.24378508e-01  7.67187724e-01  2.13797004e-01  1.89753085e-05  1.90846130e-05  3.80599208e-05 
 2.00000000e-03  6.17454296e-01  7.67196813e-01  2.13761753e-01  1.89725213e-05  1.90869326e-05  3.80594533e-05 
 2.10000000e-03  6.10596322e-01  7.67205799e-01  2.13726432e-01  1.89697665e-05  1.90892188e-05  3.80589846e-05 
 2.20000000e-03  6.03805739e-01  7.67214679e-01  2.13691040e-01  1.89670440e-05  1.90914715e-05  3.80585149e-05 
 2.30000000e-03  5.97083702e-01  7.67223455e-01  2.13655578e-01  1.89643539e-05  1.90936907e-05  3.80580441e-05 
 2.40000000e-03  5.90431365e-01  7.67232126e-01  2.13620045e-01  1.89616964e-05  1.90958763e-05  3.80575723e-05 
 2.50000000e-03  5.83849879e-01  7.67240692e-01  2.13584441e-01  1.89590716e-05  1.90980283e-05  3.80570993e-05 
 2.60000000e-03  5.77340362e-01  7.67249151e-01  2.13548766e-01  1.89564795e-05  1.91001464e-05  3.80566252e-05 
 2.70000000e-03  5.70903920e-01  7.67257505e-01  2.13513019e-01  1.89539202e-05  1.91022305e-05  3.80561501e-05 
 2.80000000e-03  5.64541669e-01  7.67265752e-01  2.13477200e-01  1.89513939e-05  1.91042806e-05  3.80556738e-05 
 2.90000000e-03  5.58254712e-01  7.67273892e-01  2.13441310e-01  1.89489007e-05  1.91062965e-05  3.80551964e-05 
 3.00000000e-03  5.52044136e-01  7.67281925e-01  2.13405347e-01  1.89464405e-05  1.91082781e-05  3.80547179e-05 
 3.10000000e-03  5.45911010e-01  7.67289850e-01  2.13369311e-01  1.89440136e-05  1.91102254e-05  3.80542383e-05 
 3.20000000e-03  5.39856383e-01  7.67297667e-01  2.13333203e-01  1.89416200e-05  1.91121383e-05  3.80537576e-05 
 3.30000000e-03  5.33881283e-01  7.67305377e-01  2.13297022e-01  1.89392598e-05  1.91140167e-05  3.80532758e-05 
 3.40000000e-03  5.27986716e-01  7.67312977e-01  2.13260768e-01  1.89369331e-05  1.91158604e-05  3.80527928e-05 
 3.50000000e-03  5.22173661e-01  7.67320469e-01  2.13224440e-01  1.89346399e-05  1.91176695e-05  3.80523087e-05 
 3.60000000e-03  5.16443072e-01  7.67327852e-01  2.13188039e-01  1.89323804e-05  1.91194438e-05  3.80518235e-05 
 3.70000000e-03  5.10795869e-01  7.67335125e-01  2.13151564e-01  1.89301545e-05  1.91211833e-05  3.80513371e-05 
 3.80000000e-03  5.05232941e-01  7.67342289e-01  2.13115016e-01  1.89279624e-05  1.91228879e-05  3.80508496e-05 
 3.90000000e-03  4.99755141e-01  7.67349343e-01  2.13078393e-01  1.89258041e-05  1.91245575e-05  3.80503609e-05 
 4.00000000e-03  4.94363285e-01  7.67356287e-01  2.13041697e-01  1.89236796e-05  1.91261922e-05  3.80498711e-05 
 4.10000000e-03  4.89058143e-01  7.67363121e-01  2.13004926e-01  1.89215890e-05  1.91277919e-05  3.80493802e-05 
 4.20000000e-03  4.83840446e-01  7.67369845e-01  2.12968082e-01  1.89195323e-05  1.91293566e-05  3.80488881e-05 
 4.30000000e-03  4.78710873e-01  7.67376459e-01  2.12931163e-01  1.89175094e-05  1.91308862e-05  3.80483949e-05 
 4.40000000e-03  4.73670056e-01  7.67382963e-01  2.12894170e-01  1.89155204e-05  1.91323807e-05  3.80479005e-05 
 4.50000000e-03  4.68718571e-01  7.67389356e-01  2.12857102e-01  1.89135653e-05  1.91338403e-05  3.80474049e-05 
 4.60000000e-03  4.63856938e-01  7.67395640e-01  2.12819961e-01  1.89116440e-05  1.91352649e-05  3.80469082e-05 
 4.70000000e-03  4.59085619e-01  7.67401814e-01  2.12782745e-01  1.89097565e-05  1.91366546e-05  3.80464104e-05 
 4.80000000e-03  4.54405011e-01  7.67407878e-01  2.12745456e-01  1.89079027e-05  1.91380094e-05  3.80459114e-05 
 4.90000000e-03  4.49815444e-01  7.67413832e-01  2.12708093e-01  1.89060825e-05  1.91393294e-05  3.80454112e-05 
 5.00000000e-03  4.45317183e-01  7.67419677e-01  2.12670656e-01  1.89042959e-05  1.91406148e-05  3.80449099e-05 
 5.10000000e-03  4.40910418e-01  7.67425414e-01  2.12633146e-01  1.89025426e-05  1.91418656e-05  3.80444075e-05 
 5.20000000e-03  4.36595264e-01  7.67431042e-01  2.12595563e-01  1.89008226e-05  1.91430820e-05  3.80439039e-05 
 5.30000000e-03  4.32371761e-01  7.67436562e-01  2.12557908e-01  1.88991357e-05  1.91442641e-05  3.80433992e-05 
 5.40000000e-03  4.28239867e-01  7.67441975e-01  2.12520180e-01  1.88974818e-05  1.91454122e-05  3.80428933e-05 
 5.50000000e-03  4.24199460e-01  7.67447282e-01  2.12482380e-01  1.88958605e-05  1.91465265e-05  3.80423863e-05 
 5.60000000e-03  4.20250331e-01  7.67452482e-01  2.12444509e-01  1.88942717e-05  1.91476072e-05  3.80418782e-05 
 5.70000000e-03  4.16392187e-01  7.67457577e-01  2.12406567e-01  1.88927151e-05  1.91486545e-05  3.80413689e-05 
 5.80000000e-03  4.12624648e-01  7.67462568e-01  2.12368555e-01  1.88911905e-05  1.91496687e-05  3.80408585e-05 
 5.90000000e-03  4.08947244e-01  7.67467456e-01  2.12330473e-01  1.88896976e-05  1.91506502e-05  3.80403471e-05 
 6.00000000e-03  4.05359417e-01  7.67472241e-01  2.12292323e-01  1.88882360e-05  1.91515992e-05  3.80398345e-05 
 6.10000000e-03  4.01860517e-01  7.67476926e-01  2.12254104e-01  1.88868054e-05  1.91525162e-05  3.80393209e-05 
 6.20000000e-03  3.98449809e-01  7.67481510e-01  2.12215818e-01  1.88854054e-05  1.91534015e-05  3.80388061e-05 
 6.30000000e-03  3.95126465e-01  7.67485996e-01  2.12177466e-01  1.88840356e-05  1.91542554e-05  3.80382903e-05 
 6.40000000e-03  3.91889571e-01  7.67490384e-01  2.12139048e-01  1.88826956e-05  1.91550785e-05  3.80377735e-05 
 6.50000000e-03  3.88738129e-01  7.67494677e-01  2.12100566e-01  1.88813850e-05  1.91558713e-05  3.80372556e-05 
 6.60000000e-03  3.85671053e-01  7.67498875e-01  2.12062020e-01  1.88801033e-05  1.91566340e-05  3.80367367e-05 
 6.70000000e-03  3.82687180e-01  7.67502980e-01  2.12023411e-01  1.88788501e-05  1.91573674e-05  3.80362167e-05 
 6.80000000e-03  3.79785266e-01  7.67506994e-01  2.11984741e-01  1.88776247e-05  1.91580718e-05  3.80356958e-05 
 6.90000000e-03  3.76963994e-01  7.67510919e-01  2.11946011e-01  1.88764267e-05  1.91587478e-05  3.80351738e-05 
 7.00000000e-03  3.74221978e-01  7.67514756e-01  2.11907222e-01  1.88752555e-05  1.91593961e-05  3.80346509e-05 
 7.10000000e-03  3.71557765e-01  7.67518506e-01  2.11868375e-01  1.88741107e-05  1.91600170e-05  3.80341270e-05 
 7.20000000e-03  3.68969842e-01  7.67522173e-01  2.11829471e-01  1.88729915e-05  1.91606114e-05  3.80336022e-05 
 7.30000000e-03  3.66456641e-01  7.67525758e-01  2.11790512e-01  1.88718975e-05  1.91611797e-05  3.80330764e-05 
 7.40000000e-03  3.64016545e-01  7.67529263e-01  2.11751499e-01  1.88708280e-05  1.91617225e-05  3.80325498e-05 
 7.50000000e-03  3.61647893e-01  7.67532689e-01  2.11712434e-01  1.88697824e-05  1.91622405e-05  3.80320222e-05 
 7.60000000e-03  3.59348987e-01  7.67536039e-01  2.11673317e-01  1.88687601e-05  1.91627344e-05  3.80314938e-05 
 7.70000000e-03  3.57118099e-01  7.67539315e-01  2.11634150e-01  1.88677605e-05  1.91632047e-05  3.80309645e-05 
 7.80000000e-03  3.54953473e-01  7.67542519e-01  2.11594935e-01  1.88667829e-05  1.91636522e-05  3.80304344e-05 
 7.90000000e-03  3.52853338e-01  7.67545653e-01  2.11555673e-01  1.88658267e-05  1.91640774e-05  3.80299034e-05 
 8.00000000e-03  3.50815908e-01  7.67548719e-01  2.11516365e-01  1.88648914e-05  1.91644810e-05  3.80293717e-05 
 8.10000000e-03  3.48839390e-01  7.67551719e-01  2.11477013e-01  1.88639762e-05  1.91648637e-05  3.80288391e-05 
 8.20000000e-03  3.46921992e-01  7.67554655e-01  2.11437617e-01  1.88630805e-05  1.91652260e-05  3.80283058e-05 
 8.30000000e-03  3.45061925e-01  7.67557529e-01  2.11398180e-01  1.88622037e-05  1.91655687e-05  3.80277717e-05 
 8.40000000e-03  3.43257411e-01  7.67560344e-01  2.11358703e-01  1.88613453e-05  1.91658924e-05  3.80272370e-05 
 8.50000000e-03  3.41506687e-01  7.67563100e-01  2.11319187e-01  1.88605045e-05  1.91661976e-05  3.80267014e-05 
 8.60000000e-03  3.39808007e-01  7.67565801e-01  2.11279633e-01  1.88596808e-05  1.91664851e-05  3.80261652e-05 
 8.70000000e-03  3.38159650e-01  7.67568447e-01  2.11240043e-01  1.88588737e-05  1.91667554e-05  3.80256283e-05 
 8.80000000e-03  3.36559922e-01  7.67571041e-01  2.11200418e-01  1.88580824e-05  1.91670091e-05  3.80250908e-05 
 8.90000000e-03  3.35007159e-01  7.67573585e-01  2.11160759e-01  1.88573065e-05  1.91672467e-05  3.80245526e-05 
 9.00000000e-03  3.33499731e-01  7.67576081e-01  2.11121067e-01  1.88565455e-05  1.91674690e-05  3.80240137e-05 
 9.10000000e-03  3.32036042e-01  7.67578530e-01  2.11081344e-01  1.88557987e-05  1.91676763e-05  3.80234743e-05 
 9.20000000e-03  3.30614536e-01  7.67580934e-01  2.11041591e-01  1.88550656e-05  1.91678693e-05  3.80229342e-05 
 9.30000000e-03  3.29233695e-01  7.67583294e-01  2.11001809e-01  1.88543458e-05  1.91680485e-05  3.80223936e-05 
 9.40000000e-03  3.27892045e-01  7.67585613e-01  2.10961998e-01  1.88536388e-05  1.91682143e-05  3.80218524e-05 
 9.50000000e-03  3.26588151e-01  7.67587892e-01  2.10922161e-01  1.88529440e-05  1.91683673e-05  3.80213106e-05 
 9.60000000e-03  3.25320623e-01  7.67590132e-01  2.10882298e-01  1.88522609e-05  1.91685080e-05  3.80207683e-05 
 9.70000000e-03  3.24088115e-01  7.67592335e-01  2.10842410e-01  1.88515893e-05  1.91686368e-05  3.80202254e-05 
 9.80000000e-03  3.22889322e-01  7.67594502e-01  2.10802498e-01  1.88509285e-05  1.91687542e-05  3.80196820e-05 
 9.90000000e-03  3.21722986e-01  7.67596635e-01  2.10762563e-01  1.88502783e-05  1.91688606e-05  3.80191381e-05 
 1.00000000e-02  3.20587891e-01  7.67598735e-01  2.10722605e-01  1.88496381e-05  1.91689563e-05  3.80185938e-05 
 1.01000000e-02  3.19482866e-01  7.67600803e-01  2.10682627e-01  1.88490077e-05  1.91690419e-05  3.80180489e-05 
 1.02000000e-02  3.18406780e-01  7.67602841e-01  2.10642628e-01  1.88483865e-05  1.91691177e-05  3.80175035e-05 
 1.03000000e-02  3.17358545e-01  7.67604849e-01  2.10602609e-01  1.88477744e-05  1.91691841e-05  3.80169577e-05 
 1.04000000e-02  3.16337062e-01  7.67606830e-01  2.10562571e-01  1.88471708e-05  1.91692393e-05  3.80164115e-05 
 1.05000000e-02  3.15341478e-01  7.67608611e-01  2.10522513e-01  1.88465758e-05  1.91692904e-05  3.80158647e-05 
 1.06000000e-02  3.14370690e-01  7.67610656e-01  2.10482440e-01  1.88459889e-05  1.91693307e-05  3.80153176e-05 
 1.07000000e-02  3.13423800e-01  7.67612581e-01  2.10442351e-01  1.88454092e-05  1.91693625e-05  3.80147700e-05 
 1.08000000e-02  3.12499924e-01  7.67614477e-01  2.10402245e-01  1.88448367e-05  1.91693864e-05  3.80142220e-05 
 1.09000000e-02  3.11598208e-01  7.67616341e-01  2.10362123e-01  1.88442714e-05  1.91694030e-05  3.80136736e-05 
 1.10000000e-02  3.10717830e-01  7.67618174e-01  2.10321987e-01  1.88437130e-05  1.91694125e-05  3.80131248e-05 
 1.11000000e-02  3.09858005e-01  7.67619985e-01  2.10281835e-01  1.88431612e-05  1.91694151e-05  3.80125756e-05 
 1.12000000e-02  3.09017780e-01  7.67621223e-01  2.10241507e-01  1.88426883e-05  1.91694797e-05  3.80120238e-05 
 1.13000000e-02  3.08196972e-01  7.67623453e-01  2.10201460e-01  1.88420907e-05  1.91694130e-05  3.80114756e-05 
 1.14000000e-02  3.07394453e-01  7.67625288e-01  2.10161298e-01  1.88415442e-05  1.91693844e-05  3.80109257e-05 
 1.15000000e-02  3.06609618e-01  7.67627027e-01  2.10121097e-01  1.88410151e-05  1.91693606e-05  3.80103750e-05 
 1.16000000e-02  3.05841138e-01  7.67627669e-01  2.10080607e-01  1.88406145e-05  1.91694282e-05  3.80098202e-05 
 1.17000000e-02  3.05090578e-01  7.67630439e-01  2.10040655e-01  1.88399754e-05  1.91692977e-05  3.80092725e-05 
 1.18000000e-02  3.04355127e-01  7.67631663e-01  2.10000414e-01  1.88394629e-05  1.91692564e-05  3.80087207e-05 
 1.19000000e-02  3.03635111e-01  7.67633325e-01  2.09960166e-01  1.88389555e-05  1.91692133e-05  3.80081686e-05 
 1.20000000e-02  3.02929307e-01  7.67635435e-01  2.09919909e-01  1.88384536e-05  1.91691328e-05  3.80076161e-05 
 1.21000000e-02  3.02238925e-01  7.67637069e-01  2.09879641e-01  1.88379553e-05  1.91691087e-05  3.80070633e-05 
 1.22000000e-02  3.01561715e-01  7.67638627e-01  2.09839363e-01  1.88374617e-05  1.91690473e-05  3.80065102e-05 
 1.23000000e-02  3.00897915e-01  7.67640218e-01  2.09799075e-01  1.88369721e-05  1.91689855e-05  3.80059567e-05 
 1.24000000e-02  3.00246950e-01  7.67641813e-01  2.09758779e-01  1.88364867e-05  1.91689171e-05  3.80054029e-05 
 1.25000000e-02  2.99608435e-01  7.67643295e-01  2.09718474e-01  1.88360048e-05  1.91688447e-05  3.80048488e-05 
 1.26000000e-02  2.98981950e-01  7.67644861e-01  2.09678162e-01  1.88355270e-05  1.91687681e-05  3.80042944e-05 
 1.27000000e-02  2.98367098e-01  7.67646415e-01  2.09637841e-01  1.88350528e-05  1.91686875e-05  3.80037396e-05 
 1.28000000e-02  2.97763500e-01  7.67647958e-01  2.09597512e-01  1.88345822e-05  1.91686031e-05  3.80031846e-05 
 1.29000000e-02  2.97170792e-01  7.67649491e-01  2.09557176e-01  1.88341150e-05  1.91685149e-05  3.80026292e-05 
 1.30000000e-02  2.96588623e-01  7.67651013e-01  2.09516833e-01  1.88336511e-05  1.91684232e-05  3.80020736e-05 
 1.31000000e-02  2.96016658e-01  7.67652525e-01  2.09476484e-01  1.88331904e-05  1.91683279e-05  3.80015176e-05 
 1.32000000e-02  2.95454575e-01  7.67654027e-01  2.09436127e-01  1.88327327e-05  1.91682293e-05  3.80009613e-05 
 1.33000000e-02  2.94902065e-01  7.67655519e-01  2.09395764e-01  1.88322781e-05  1.91681274e-05  3.80004048e-05 
 1.34000000e-02  2.94358831e-01  7.67657002e-01  2.09355395e-01  1.88318263e-05  1.91680224e-05  3.79998480e-05 
 1.35000000e-02  2.93824590e-01  7.67658476e-01  2.09315019e-01  1.88313773e-05  1.91679142e-05  3.79992908e-05 
 1.36000000e-02  2.93299067e-01  7.67659942e-01  2.09274638e-01  1.88309311e-05  1.91678031e-05  3.79987334e-05 
 1.37000000e-02  2.92782001e-01  7.67661398e-01  2.09234251e-01  1.88304874e-05  1.91676890e-05  3.79981757e-05 
 1.38000000e-02  2.92273137e-01  7.67662847e-01  2.09193859e-01  1.88300463e-05  1.91675722e-05  3.79976178e-05 
 1.39000000e-02  2.91772235e-01  7.67664288e-01  2.09153461e-01  1.88296076e-05  1.91674526e-05  3.79970595e-05 
 1.40000000e-02  2.91279062e-01  7.67665721e-01  2.09113058e-01  1.88291714e-05  1.91673303e-05  3.79965010e-05 
 1.41000000e-02  2.90793392e-01  7.67667146e-01  2.09072650e-01  1.88287374e-05  1.91672055e-05  3.79959422e-05 
 1.42000000e-02  2.90315010e-01  7.67668564e-01  2.09032238e-01  1.88283057e-05  1.91670781e-05  3.79953831e-05 
 1.43000000e-02  2.89843710e-01  7.67669976e-01  2.08991820e-01  1.88278762e-05  1.91669483e-05  3.79948237e-05 
 1.44000000e-02  2.89379291e-01  7.67671381e-01  2.08951398e-01  1.88274487e-05  1.91668161e-05  3.79942641e-05 
 1.45000000e-02  2.88921561e-01  7.67672779e-01  2.08910972e-01  1.88270233e-05  1.91666816e-05  3.79937042e-05 
 1.46000000e-02  2.88470336e-01  7.67674171e-01  2.08870542e-01  1.88265999e-05  1.91665448e-05  3.79931441e-05 
 1.47000000e-02  2.88025437e-01  7.67675556e-01  2.08830107e-01  1.88261785e-05  1.91664059e-05  3.79925836e-05 
 1.48000000e-02  2.87586692e-01  7.67676936e-01  2.08789668e-01  1.88257589e-05  1.91662648e-05  3.79920229e-05 
 1.49000000e-02  2.87153937e-01  7.67678310e-01  2.08749226e-01  1.88253411e-05  1.91661216e-05  3.79914620e-05 
 1.50000000e-02  2.86727012e-01  7.67679679e-01  2.08708779e-01  1.88249251e-05  1.91659764e-05  3.79909008e-05 
 1.51000000e-02  2.86305763e-01  7.67681042e-01  2.08668329e-01  1.88245108e-05  1.91658292e-05  3.79903393e-05 
 1.52000000e-02  2.85890042e-01  7.67682400e-01  2.08627876e-01  1.88240982e-05  1.91656800e-05  3.79897776e-05 
 1.53000000e-02  2.85479706e-01  7.67683753e-01  2.08587418e-01  1.88236873e-05  1.91655290e-05  3.79892156e-05 
 1.54000000e-02  2.85074618e-01  7.67685101e-01  2.08546958e-01  1.88232779e-05  1.91653762e-05  3.79886534e-05 
 1.55000000e-02  2.84674643e-01  7.67686444e-01  2.08506494e-01  1.88228700e-05  1.91652215e-05  3.79880909e-05 
 1.56000000e-02  2.84279654e-01  7.67687782e-01  2.08466027e-01  1.88224636e-05  1.91650651e-05  3.79875281e-05 
 1.57000000e-02  2.83889526e-01  7.67689116e-01  2.08425557e-01  1.88220587e-05  1.91649070e-05  3.79869651e-05 
 1.58000000e-02  2.83504140e-01  7.67690445e-01  2.08385084e-01  1.88216553e-05  1.91647473e-05  3.79864019e-05 
 1.59000000e-02  2.83123380e-01  7.67691769e-01  2.08344608e-01  1.88212532e-05  1.91645859e-05  3.79858384e-05 
 1.60000000e-02  2.82747133e-01  7.67693090e-01  2.08304129e-01  1.88208524e-05  1.91644229e-05  3.79852746e-05 
 1.61000000e-02  2.82375291e-01  7.67694406e-01  2.08263648e-01  1.88204529e-05  1.91642583e-05  3.79847106e-05 
 1.62000000e-02  2.82007750e-01  7.67695718e-01  2.08223163e-01  1.88200548e-05  1.91640922e-05  3.79841464e-05 
 1.63000000e-02  2.81644408e-01  7.67697026e-01  2.08182677e-01  1.88196578e-05  1.91639246e-05  3.79835819e-05 
 1.64000000e-02  2.81285168e-01  7.67698330e-01  2.08142187e-01  1.88192621e-05  1.91637555e-05  3.79830171e-05 
 1.65000000e-02  2.80929934e-01  7.67699630e-01  2.08101695e-01  1.88188676e-05  1.91635850e-05  3.79824522e-05 
 1.66000000e-02  2.80578614e-01  7.67700927e-01  2.08061201e-01  1.88184742e-05  1.91634129e-05  3.79818869e-05 
 1.67000000e-02  2.80231118e-01  7.67702220e-01  2.08020704e-01  1.88180819e-05  1.91632392e-05  3.79813214e-05 
 1.68000000e-02  2.79887357e-01  7.67703510e-01  2.07980205e-01  1.88176908e-05  1.91630637e-05  3.79807557e-05 
 1.69000000e-02  2.79547242e-01  7.67704796e-01  2.07939704e-01  1.88173007e-05  1.91628855e-05  3.79801898e-05 
 1.70000000e-02  2.79210673e-01  7.67706079e-01  2.07899200e-01  1.88169116e-05  1.91627027e-05  3.79796236e-05 
 1.71000000e-02  2.78877527e-01  7.67707359e-01  2.07858695e-01  1.88165236e-05  1.91625101e-05  3.79790571e-05 
 1.72000000e-02  2.78547611e-01  7.67708636e-01  2.07818187e-01  1.88161364e-05  1.91622939e-05  3.79784904e-05 
 1.73000000e-02  2.78221894e-01  7.67709983e-01  2.07777678e-01  1.88157504e-05  1.91621736e-05  3.79779235e-05 
 1.74000000e-02  2.77898921e-01  7.67711248e-01  2.07737167e-01  1.88153653e-05  1.91619916e-05  3.79773563e-05 
 1.75000000e-02  2.77579156e-01  7.67712510e-01  2.07696653e-01  1.88149810e-05  1.91618085e-05  3.79767889e-05 
 1.76000000e-02  2.77261926e-01  7.67713770e-01  2.07656138e-01  1.88145975e-05  1.91615521e-05  3.79762213e-05 
 1.77000000e-02  2.76948951e-01  7.67715026e-01  2.07615620e-01  1.88142153e-05  1.91614350e-05  3.79756534e-05 
 1.78000000e-02  2.76638234e-01  7.67716280e-01  2.07575101e-01  1.88138336e-05  1.91612264e-05  3.79750852e-05 
 1.79000000e-02  2.76330860e-01  7.67717531e-01  2.07534581e-01  1.88134530e-05  1.91610645e-05  3.79745169e-05 
 1.80000000e-02  2.76026117e-01  7.67718766e-01  2.07494058e-01  1.88130730e-05  1.91608698e-05  3.79739483e-05 
 1.81000000e-02  2.75724304e-01  7.67720003e-01  2.07453534e-01  1.88126939e-05  1.91606861e-05  3.79733794e-05 
 1.82000000e-02  2.75424879e-01  7.67721269e-01  2.07413009e-01  1.88123155e-05  1.91604522e-05  3.79728103e-05 
 1.83000000e-02  2.75128534e-01  7.67722509e-01  2.07372481e-01  1.88119380e-05  1.91602622e-05  3.79722410e-05 
 1.84000000e-02  2.74834858e-01  7.67723747e-01  2.07331952e-01  1.88115611e-05  1.91600712e-05  3.79716715e-05 
 1.85000000e-02  2.74543799e-01  7.67724983e-01  2.07291422e-01  1.88111851e-05  1.91598790e-05  3.79711017e-05 
 1.86000000e-02  2.74255306e-01  7.67726217e-01  2.07250890e-01  1.88108097e-05  1.91596860e-05  3.79705316e-05 
 1.87000000e-02  2.73969331e-01  7.67727448e-01  2.07210357e-01  1.88104351e-05  1.91594920e-05  3.79699614e-05 
 1.88000000e-02  2.73685826e-01  7.67728677e-01  2.07169823e-01  1.88100611e-05  1.91592969e-05  3.79693909e-05 
 1.89000000e-02  2.73404745e-01  7.67729904e-01  2.07129287e-01  1.88096878e-05  1.91591009e-05  3.79688201e-05 
 1.90000000e-02  2.73126042e-01  7.67731128e-01  2.07088749e-01  1.88093151e-05  1.91589040e-05  3.79682492e-05 
 1.91000000e-02  2.72849674e-01  7.67732351e-01  2.07048211e-01  1.88089431e-05  1.91587060e-05  3.79676780e-05 
 1.92000000e-02  2.72575599e-01  7.67733571e-01  2.07007671e-01  1.88085717e-05  1.91585072e-05  3.79671065e-05 
 1.93000000e-02  2.72303774e-01  7.67734790e-01  2.06967130e-01  1.88082010e-05  1.91583074e-05  3.79665349e-05 
 1.94000000e-02  2.72034159e-01  7.67736007e-01  2.06926588e-01  1.88078308e-05  1.91581067e-05  3.79659630e-05 
 1.95000000e-02  2.71766716e-01  7.67737221e-01  2.06886044e-01  1.88074612e-05  1.91579052e-05  3.79653908e-05 
 1.96000000e-02  2.71501405e-01  7.67738434e-01  2.06845500e-01  1.88070922e-05  1.91577028e-05  3.79648185e-05 
 1.97000000e-02  2.71238188e-01  7.67739645e-01  2.06804954e-01  1.88067238e-05  1.91574995e-05  3.79642459e-05 
 1.98000000e-02  2.70977031e-01  7.67740854e-01  2.06764407e-01  1.88063559e-05  1.91572954e-05  3.79636730e-05 
 1.99000000e-02  2.70717896e-01  7.67742062e-01  2.06723859e-01  1.88059886e-05  1.91570905e-05  3.79631000e-05 
 2.00000000e-02  2.70460750e-01  7.67743267e-01  2.06683310e-01  1.88056218e-05  1.91568848e-05  3.79625267e-05 
