 v-sweep         v(vbn)          v(tail)         v(nmir)         v(vx)           m1_id           m2_id           m3_id           m4_id           m5_id           m1_sat          m2_sat          m3_sat          m4_sat          m5_sat         
 0.00000000e+00  6.58036427e-01  5.71135828e-09  1.41917603e+00  1.41917603e+00  1.85378187e-12  1.85378187e-12  2.89438750e-12  2.89438750e-12  3.70756369e-12  1.37843661e+00  1.37843661e+00  3.38004979e-01  3.38004979e-01 -9.85942324e-02 
 1.00000000e-02  6.58036427e-01  7.46425283e-09  1.41340754e+00  1.41340754e+00  2.42273304e-12  2.42273304e-12  3.45063625e-12  3.45063625e-12  4.84546607e-12  1.37266812e+00  1.37266812e+00  3.43773469e-01  3.43773469e-01 -9.85942306e-02 
 2.00000000e-02  6.58036427e-01  9.75392951e-09  1.40710829e+00  1.40710829e+00  3.16591191e-12  3.16591191e-12  4.18067326e-12  4.18067326e-12  6.33182381e-12  1.36636887e+00  1.36636887e+00  3.50072710e-01  3.50072710e-01 -9.85942283e-02 
 3.00000000e-02  6.58036427e-01  1.27445446e-08  1.40034070e+00  1.40034070e+00  4.13660000e-12  4.13660000e-12  5.13766007e-12  5.13766007e-12  8.27319992e-12  1.35960127e+00  1.35960127e+00  3.56840299e-01  3.56840299e-01 -9.85942253e-02 
 4.00000000e-02  6.58036427e-01  1.66504447e-08  1.39317081e+00  1.39317081e+00  5.40436951e-12  5.40436951e-12  6.39109673e-12  6.39109673e-12  1.08087390e-11  1.35243137e+00  1.35243137e+00  3.64010186e-01  3.64010186e-01 -9.85942214e-02 
 5.00000000e-02  6.58036427e-01  2.17515041e-08  1.38566286e+00  1.38566286e+00  7.06006145e-12  7.06006145e-12  8.03190594e-12  8.03190594e-12  1.41201228e-11  1.34492341e+00  1.34492341e+00  3.71518128e-01  3.71518128e-01 -9.85942163e-02 
 6.00000000e-02  6.58036427e-01  2.84131244e-08  1.37787309e+00  1.37787309e+00  9.22227705e-12  9.22227705e-12  1.01798789e-11  1.01798789e-11  1.84445540e-11  1.33713364e+00  1.33713364e+00  3.79307883e-01  3.79307883e-01 -9.85942097e-02 
 7.00000000e-02  6.58036427e-01  3.71124701e-08  1.36986550e+00  1.36986550e+00  1.20458933e-11  1.20458933e-11  1.29865087e-11  1.29865087e-11  2.40917865e-11  1.32912603e+00  1.32912603e+00  3.87315468e-01  3.87315468e-01 -9.85942010e-02 
 8.00000000e-02  6.58036427e-01  4.84723283e-08  1.36167397e+00  1.36167397e+00  1.57330530e-11  1.57330530e-11  1.66575025e-11  1.66575025e-11  3.14661058e-11  1.32093447e+00  1.32093447e+00  3.95506984e-01  3.95506984e-01 -9.85941896e-02 
 9.00000000e-02  6.58036427e-01  6.33055222e-08  1.35331875e+00  1.35331875e+00  2.05475804e-11  2.05475804e-11  2.14692104e-11  2.14692104e-11  4.10951604e-11  1.31257923e+00  1.31257923e+00  4.03862181e-01  4.03862181e-01 -9.85941748e-02 
 1.00000000e-01  6.58036427e-01  8.26742081e-08  1.34489061e+00  1.34489061e+00  2.68342271e-11  2.68342271e-11  2.77269219e-11  2.77269219e-11  5.36684538e-11  1.30415105e+00  1.30415105e+00  4.12290299e-01  4.12290299e-01 -9.85941554e-02 
 1.10000000e-01  6.58036427e-01  1.07962863e-07  1.33635597e+00  1.33635597e+00  3.50423627e-11  3.50423627e-11  3.59166356e-11  3.59166356e-11  7.00847250e-11  1.29561637e+00  1.29561637e+00  4.20824900e-01  4.20824900e-01 -9.85941301e-02 
 1.20000000e-01  6.58036427e-01  1.40979487e-07  1.32774878e+00  1.32774878e+00  4.57588222e-11  4.57588222e-11  4.66160744e-11  4.66160744e-11  9.15176440e-11  1.28700911e+00  1.28700911e+00  4.29432053e-01  4.29432053e-01 -9.85940971e-02 
 1.30000000e-01  6.58036427e-01  1.84082331e-07  1.31906514e+00  1.31906514e+00  5.97490382e-11  5.97490382e-11  6.06255173e-11  6.06255173e-11  1.19498076e-10  1.27832539e+00  1.27832539e+00  4.38115636e-01  4.38115636e-01 -9.85940540e-02 
 1.40000000e-01  6.58036427e-01  2.40350746e-07  1.31035933e+00  1.31035933e+00  7.80125144e-11  7.80125144e-11  7.88719728e-11  7.88719728e-11  1.56024986e-10  1.26961949e+00  1.26961949e+00  4.46821364e-01  4.46821364e-01 -9.85939977e-02 
