 time            od              hd              cm              v(acq)          v(sp)           v(sn)           i(vdd)          i(vcm)         
 0.00000000e+00 -3.58106559e-01  7.82235529e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 5.00000000e-11 -3.58106559e-01  7.82235529e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.00000000e-10 -3.58106559e-01  7.82235529e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 2.00000000e-10 -3.58106559e-01  7.82235529e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 4.00000000e-10 -3.58106559e-01  7.82235527e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 8.00000000e-10 -3.58106559e-01  7.82235522e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.60000000e-09 -3.58106559e-01  7.82235517e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 3.20000000e-09 -3.58106559e-01  7.82235510e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 6.40000000e-09 -3.58106559e-01  7.82235479e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.14000000e-08 -3.58106559e-01  7.82235441e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.64000000e-08 -3.58106559e-01  7.82235389e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 2.14000000e-08 -3.58106559e-01  7.82235339e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 2.64000000e-08 -3.58106559e-01  7.82235289e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 3.14000000e-08 -3.58106559e-01  7.82235238e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 3.64000000e-08 -3.58106559e-01  7.82235183e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 4.14000000e-08 -3.58106559e-01  7.82235127e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 4.64000000e-08 -3.58106559e-01  7.82235074e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 5.14000000e-08 -3.58106559e-01  7.82235023e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 5.64000000e-08 -3.58106559e-01  7.82234971e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 6.14000000e-08 -3.58106559e-01  7.82234920e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 6.64000000e-08 -3.58106559e-01  7.82234868e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 7.14000000e-08 -3.58106559e-01  7.82234816e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 7.64000000e-08 -3.58106559e-01  7.82234763e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 8.14000000e-08 -3.58106559e-01  7.82234709e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 8.64000000e-08 -3.58106559e-01  7.82234657e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 9.14000000e-08 -3.58106559e-01  7.82234604e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 9.64000000e-08 -3.58106559e-01  7.82234549e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.01400000e-07 -3.58106559e-01  7.82234495e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.06400000e-07 -3.58106559e-01  7.82234439e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.11400000e-07 -3.58106559e-01  7.82234386e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.16400000e-07 -3.58106559e-01  7.82234335e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.21400000e-07 -3.58106559e-01  7.82234282e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.26400000e-07 -3.58106559e-01  7.82234226e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.31400000e-07 -3.58106559e-01  7.82234173e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.36400000e-07 -3.58106559e-01  7.82234122e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.41400000e-07 -3.58106559e-01  7.82234069e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.46400000e-07 -3.58106559e-01  7.82234016e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.51400000e-07 -3.58106559e-01  7.82233966e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.56400000e-07 -3.58106559e-01  7.82233914e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.61400000e-07 -3.58106559e-01  7.82233859e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.66400000e-07 -3.58106559e-01  7.82233804e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.71400000e-07 -3.58106559e-01  7.82233752e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.76400000e-07 -3.58106559e-01  7.82233699e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.81400000e-07 -3.58106559e-01  7.82233645e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.86400000e-07 -3.58106559e-01  7.82233589e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.91400000e-07 -3.58106559e-01  7.82233536e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 1.96400000e-07 -3.58106559e-01  7.82233484e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 2.01400000e-07 -3.58106559e-01  7.82233430e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 2.06400000e-07 -3.58106559e-01  7.82233376e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 2.11400000e-07 -3.58106559e-01  7.82233321e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 2.16400000e-07 -3.58106559e-01  7.82233268e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 2.21400000e-07 -3.58106559e-01  7.82233215e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 2.26400000e-07 -3.58106559e-01  7.82233163e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
 2.31400000e-07 -3.58106559e-01  7.82233108e-08  9.27980753e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.78820653e-04  1.16586472e-05 
