 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  1.253338708134e+00  1.253338708134e+00  6.561696714737e-01  7.983249579284e-01 -3.168173474982e-05 
