 v-sweep         id              od              cm             
 8.50000000e-01 -1.00000000e-01 -3.98890525e-01  9.09132202e-01 
 8.51250000e-01 -9.75000000e-02 -3.88918589e-01  9.09136555e-01 
 8.52500000e-01 -9.50000000e-02 -3.78946627e-01  9.09140787e-01 
 8.53750000e-01 -9.25000000e-02 -3.68974639e-01  9.09144900e-01 
 8.55000000e-01 -9.00000000e-02 -3.59002628e-01  9.09148896e-01 
 8.56250000e-01 -8.75000000e-02 -3.49030593e-01  9.09152773e-01 
 8.57500000e-01 -8.50000000e-02 -3.39058536e-01  9.09156534e-01 
 8.58750000e-01 -8.25000000e-02 -3.29086457e-01  9.09160179e-01 
 8.60000000e-01 -8.00000000e-02 -3.19114356e-01  9.09163708e-01 
 8.61250000e-01 -7.75000000e-02 -3.09142235e-01  9.09167123e-01 
 8.62500000e-01 -7.50000000e-02 -2.99170094e-01  9.09170423e-01 
 8.63750000e-01 -7.25000000e-02 -2.89197934e-01  9.09173610e-01 
 8.65000000e-01 -7.00000000e-02 -2.79225756e-01  9.09176683e-01 
 8.66250000e-01 -6.75000000e-02 -2.69253561e-01  9.09179644e-01 
 8.67500000e-01 -6.50000000e-02 -2.59281348e-01  9.09182493e-01 
 8.68750000e-01 -6.25000000e-02 -2.49309119e-01  9.09185230e-01 
 8.70000000e-01 -6.00000000e-02 -2.39336874e-01  9.09187856e-01 
 8.71250000e-01 -5.75000000e-02 -2.29364615e-01  9.09190372e-01 
 8.72500000e-01 -5.50000000e-02 -2.19392341e-01  9.09192777e-01 
 8.73750000e-01 -5.25000000e-02 -2.09420054e-01  9.09195073e-01 
 8.75000000e-01 -5.00000000e-02 -1.99447754e-01  9.09197259e-01 
 8.76250000e-01 -4.75000000e-02 -1.89475441e-01  9.09199336e-01 
 8.77500000e-01 -4.50000000e-02 -1.79503117e-01  9.09201305e-01 
 8.78750000e-01 -4.25000000e-02 -1.69530782e-01  9.09203165e-01 
 8.80000000e-01 -4.00000000e-02 -1.59558436e-01  9.09204917e-01 
 8.81250000e-01 -3.75000000e-02 -1.49586081e-01  9.09206562e-01 
 8.82500000e-01 -3.50000000e-02 -1.39613716e-01  9.09208099e-01 
 8.83750000e-01 -3.25000000e-02 -1.29641343e-01  9.09209529e-01 
