 frequency       onoise_spectrum inoise_spectrum
 6.60693448e+01  1.13479047e-06  3.55312368e-08 
 6.76082975e+01  1.12350649e-06  3.51779259e-08 
 6.91830971e+01  1.11233839e-06  3.48282433e-08 
 7.07945784e+01  1.10128498e-06  3.44821521e-08 
 7.24435960e+01  1.09034511e-06  3.41396155e-08 
 7.41310241e+01  1.07951761e-06  3.38005973e-08 
 7.58577575e+01  1.06880133e-06  3.34650617e-08 
 7.76247117e+01  1.05819514e-06  3.31329732e-08 
 7.94328235e+01  1.04769793e-06  3.28042967e-08 
 8.12830516e+01  1.03730858e-06  3.24789974e-08 
 8.31763771e+01  1.02702599e-06  3.21570409e-08 
 8.51138038e+01  1.01684907e-06  3.18383933e-08 
 8.70963590e+01  1.00677676e-06  3.15230209e-08 
 8.91250938e+01  9.96807993e-07  3.12108903e-08 
 9.12010839e+01  9.86941708e-07  3.09019687e-08 
 9.33254301e+01  9.77176868e-07  3.05962235e-08 
 9.54992586e+01  9.67512444e-07  3.02936223e-08 
 9.77237221e+01  9.57947415e-07  2.99941333e-08 
 1.00000000e+02  9.48480773e-07  2.96977248e-08 
 1.02329299e+02  9.39111520e-07  2.94043657e-08 
 1.04712855e+02  9.29838670e-07  2.91140250e-08 
 1.07151931e+02  9.20661243e-07  2.88266722e-08 
 1.09647820e+02  9.11578275e-07  2.85422769e-08 
 1.12201845e+02  9.02588808e-07  2.82608092e-08 
 1.14815362e+02  8.93691896e-07  2.79822394e-08 
 1.17489755e+02  8.84886602e-07  2.77065383e-08 
 1.20226443e+02  8.76172000e-07  2.74336769e-08 
 1.23026877e+02  8.67547173e-07  2.71636264e-08 
 1.25892541e+02  8.59011213e-07  2.68963584e-08 
 1.28824955e+02  8.50563224e-07  2.66318448e-08 
 1.31825674e+02  8.42202316e-07  2.63700578e-08 
 1.34896288e+02  8.33927612e-07  2.61109699e-08 
 1.38038426e+02  8.25738241e-07  2.58545539e-08 
 1.41253754e+02  8.17633343e-07  2.56007828e-08 
 1.44543977e+02  8.09612068e-07  2.53496300e-08 
 1.47910839e+02  8.01673572e-07  2.51010691e-08 
 1.51356125e+02  7.93817022e-07  2.48550740e-08 
 1.54881662e+02  7.86041594e-07  2.46116189e-08 
 1.58489319e+02  7.78346472e-07  2.43706782e-08 
 1.62181010e+02  7.70730847e-07  2.41322267e-08 
 1.65958691e+02  7.63193923e-07  2.38962393e-08 
 1.69824365e+02  7.55734907e-07  2.36626913e-08 
 1.73780083e+02  7.48353019e-07  2.34315582e-08 
 1.77827941e+02  7.41047484e-07  2.32028159e-08 
 1.81970086e+02  7.33817536e-07  2.29764402e-08 
 1.86208714e+02  7.26662418e-07  2.27524075e-08 
 1.90546072e+02  7.19581381e-07  2.25306944e-08 
 1.94984460e+02  7.12573682e-07  2.23112775e-08 
 1.99526231e+02  7.05638588e-07  2.20941340e-08 
 2.04173794e+02  6.98775373e-07  2.18792410e-08 
 2.08929613e+02  6.91983319e-07  2.16665761e-08 
 2.13796209e+02  6.85261713e-07  2.14561171e-08 
 2.18776162e+02  6.78609854e-07  2.12478419e-08 
 2.23872114e+02  6.72027045e-07  2.10417287e-08 
 2.29086765e+02  6.65512597e-07  2.08377559e-08 
 2.34422882e+02  6.59065830e-07  2.06359023e-08 
 2.39883292e+02  6.52686068e-07  2.04361467e-08 
 2.45470892e+02  6.46372645e-07  2.02384682e-08 
 2.51188643e+02  6.40124901e-07  2.00428461e-08 
 2.57039578e+02  6.33942183e-07  1.98492601e-08 
 2.63026799e+02  6.27823844e-07  1.96576899e-08 
 2.69153480e+02  6.21769246e-07  1.94681154e-08 
 2.75422870e+02  6.15777755e-07  1.92805169e-08 
 2.81838293e+02  6.09848746e-07  1.90948747e-08 
 2.88403150e+02  6.03981600e-07  1.89111695e-08 
 2.95120923e+02  5.98175703e-07  1.87293821e-08 
 3.01995172e+02  5.92430449e-07  1.85494935e-08 
 3.09029543e+02  5.86745238e-07  1.83714849e-08 
 3.16227766e+02  5.81119478e-07  1.81953377e-08 
 3.23593657e+02  5.75552579e-07  1.80210335e-08 
 3.31131121e+02  5.70043962e-07  1.78485542e-08 
 3.38844156e+02  5.64593050e-07  1.76778817e-08 
 3.46736850e+02  5.59199276e-07  1.75089982e-08 
 3.54813389e+02  5.53862076e-07  1.73418861e-08 
 3.63078055e+02  5.48580893e-07  1.71765279e-08 
 3.71535229e+02  5.43355176e-07  1.70129064e-08 
 3.80189396e+02  5.38184380e-07  1.68510046e-08 
 3.89045145e+02  5.33067964e-07  1.66908054e-08 
 3.98107171e+02  5.28005395e-07  1.65322923e-08 
 4.07380278e+02  5.22996145e-07  1.63754486e-08 
 4.16869383e+02  5.18039691e-07  1.62202579e-08 
 4.26579519e+02  5.13135516e-07  1.60667042e-08 
 4.36515832e+02  5.08283107e-07  1.59147714e-08 
 4.46683592e+02  5.03481958e-07  1.57644435e-08 
 4.57088190e+02  4.98731569e-07  1.56157050e-08 
 4.67735141e+02  4.94031444e-07  1.54685403e-08 
 4.78630092e+02  4.89381091e-07  1.53229340e-08 
 4.89778819e+02  4.84780026e-07  1.51788709e-08 
 5.01187234e+02  4.80227767e-07  1.50363360e-08 
 5.12861384e+02  4.75723840e-07  1.48953145e-08 
 5.24807460e+02  4.71267775e-07  1.47557915e-08 
 5.37031796e+02  4.66859106e-07  1.46177525e-08 
 5.49540874e+02  4.62497372e-07  1.44811832e-08 
 5.62341325e+02  4.58182117e-07  1.43460691e-08 
 5.75439937e+02  4.53912892e-07  1.42123963e-08 
 5.88843655e+02  4.49689250e-07  1.40801507e-08 
 6.02559586e+02  4.45510748e-07  1.39493185e-08 
 6.16595002e+02  4.41376951e-07  1.38198861e-08 
 6.30957344e+02  4.37287426e-07  1.36918398e-08 
 6.45654229e+02  4.33241745e-07  1.35651664e-08 
 6.60693448e+02  4.29239484e-07  1.34398525e-08 
 6.76082975e+02  4.25280226e-07  1.33158850e-08 
 6.91830971e+02  4.21363555e-07  1.31932510e-08 
 7.07945784e+02  4.17489061e-07  1.30719376e-08 
 7.24435960e+02  4.13656338e-07  1.29519321e-08 
 7.41310241e+02  4.09864984e-07  1.28332220e-08 
 7.58577575e+02  4.06114602e-07  1.27157947e-08 
 7.76247117e+02  4.02404799e-07  1.25996379e-08 
 7.94328235e+02  3.98735184e-07  1.24847395e-08 
 8.12830516e+02  3.95105373e-07  1.23710874e-08 
 8.31763771e+02  3.91514985e-07  1.22586696e-08 
 8.51138038e+02  3.87963641e-07  1.21474744e-08 
 8.70963590e+02  3.84450969e-07  1.20374901e-08 
 8.91250938e+02  3.80976599e-07  1.19287050e-08 
 9.12010839e+02  3.77540164e-07  1.18211077e-08 
 9.33254301e+02  3.74141303e-07  1.17146870e-08 
 9.54992586e+02  3.70779658e-07  1.16094314e-08 
 9.77237221e+02  3.67454873e-07  1.15053301e-08 
 1.00000000e+03  3.64166599e-07  1.14023719e-08 
 1.02329299e+03  3.60914486e-07  1.13005460e-08 
 1.04712855e+03  3.57698192e-07  1.11998416e-08 
 1.07151931e+03  3.54517376e-07  1.11002480e-08 
 1.09647820e+03  3.51371700e-07  1.10017548e-08 
 1.12201845e+03  3.48260832e-07  1.09043515e-08 
 1.14815362e+03  3.45184442e-07  1.08080276e-08 
 1.17489755e+03  3.42142202e-07  1.07127731e-08 
 1.20226443e+03  3.39133788e-07  1.06185778e-08 
 1.23026877e+03  3.36158882e-07  1.05254316e-08 
 1.25892541e+03  3.33217165e-07  1.04333246e-08 
 1.28824955e+03  3.30308323e-07  1.03422470e-08 
 1.31825674e+03  3.27432047e-07  1.02521890e-08 
 1.34896288e+03  3.24588028e-07  1.01631411e-08 
 1.38038426e+03  3.21775962e-07  1.00750937e-08 
 1.41253754e+03  3.18995547e-07  9.98803736e-09 
 1.44543977e+03  3.16246485e-07  9.90196271e-09 
 1.47910839e+03  3.13528480e-07  9.81686052e-09 
 1.51356125e+03  3.10841239e-07  9.73272161e-09 
 1.54881662e+03  3.08184473e-07  9.64953691e-09 
 1.58489319e+03  3.05557894e-07  9.56729745e-09 
 1.62181010e+03  3.02961218e-07  9.48599431e-09 
 1.65958691e+03  3.00394164e-07  9.40561870e-09 
 1.69824365e+03  2.97856453e-07  9.32616187e-09 
 1.73780083e+03  2.95347809e-07  9.24761520e-09 
 1.77827941e+03  2.92867959e-07  9.16997011e-09 
 1.81970086e+03  2.90416631e-07  9.09321814e-09 
 1.86208714e+03  2.87993558e-07  9.01735089e-09 
 1.90546072e+03  2.85598473e-07  8.94236004e-09 
 1.94984460e+03  2.83231115e-07  8.86823736e-09 
 1.99526231e+03  2.80891221e-07  8.79497467e-09 
 2.04173794e+03  2.78578534e-07  8.72256391e-09 
 2.08929613e+03  2.76292798e-07  8.65099706e-09 
 2.13796209e+03  2.74033760e-07  8.58026618e-09 
 2.18776162e+03  2.71801168e-07  8.51036342e-09 
 2.23872114e+03  2.69594773e-07  8.44128099e-09 
 2.29086765e+03  2.67414330e-07  8.37301118e-09 
 2.34422882e+03  2.65259593e-07  8.30554633e-09 
 2.39883292e+03  2.63130321e-07  8.23887887e-09 
 2.45470892e+03  2.61026274e-07  8.17300129e-09 
 2.51188643e+03  2.58947213e-07  8.10790614e-09 
 2.57039578e+03  2.56892904e-07  8.04358607e-09 
 2.63026799e+03  2.54863113e-07  7.98003375e-09 
 2.69153480e+03  2.52857609e-07  7.91724193e-09 
 2.75422870e+03  2.50876161e-07  7.85520345e-09 
 2.81838293e+03  2.48918542e-07  7.79391118e-09 
 2.88403150e+03  2.46984528e-07  7.73335806e-09 
 2.95120923e+03  2.45073893e-07  7.67353710e-09 
 3.01995172e+03  2.43186418e-07  7.61444136e-09 
 3.09029543e+03  2.41321881e-07  7.55606396e-09 
 3.16227766e+03  2.39480065e-07  7.49839808e-09 
 3.23593657e+03  2.37660754e-07  7.44143697e-09 
 3.31131121e+03  2.35863734e-07  7.38517392e-09 
 3.38844156e+03  2.34088791e-07  7.32960227e-09 
 3.46736850e+03  2.32335716e-07  7.27471543e-09 
 3.54813389e+03  2.30604299e-07  7.22050686e-09 
 3.63078055e+03  2.28894332e-07  7.16697008e-09 
 3.71535229e+03  2.27205611e-07  7.11409864e-09 
 3.80189396e+03  2.25537930e-07  7.06188616e-09 
 3.89045145e+03  2.23891088e-07  7.01032631e-09 
 3.98107171e+03  2.22264883e-07  6.95941281e-09 
 4.07380278e+03  2.20659116e-07  6.90913941e-09 
 4.16869383e+03  2.19073589e-07  6.85949994e-09 
 4.26579519e+03  2.17508107e-07  6.81048825e-09 
 4.36515832e+03  2.15962473e-07  6.76209825e-09 
 4.46683592e+03  2.14436496e-07  6.71432391e-09 
 4.57088190e+03  2.12929982e-07  6.66715921e-09 
 4.67735141e+03  2.11442742e-07  6.62059821e-09 
 4.78630092e+03  2.09974587e-07  6.57463500e-09 
 4.89778819e+03  2.08525328e-07  6.52926370e-09 
 5.01187234e+03  2.07094780e-07  6.48447850e-09 
 5.12861384e+03  2.05682757e-07  6.44027362e-09 
 5.24807460e+03  2.04289077e-07  6.39664331e-09 
 5.37031796e+03  2.02913555e-07  6.35358189e-09 
 5.49540874e+03  2.01556013e-07  6.31108368e-09 
 5.62341325e+03  2.00216269e-07  6.26914308e-09 
 5.75439937e+03  1.98894145e-07  6.22775451e-09 
 5.88843655e+03  1.97589464e-07  6.18691243e-09 
 6.02559586e+03  1.96302050e-07  6.14661133e-09 
 6.16595002e+03  1.95031727e-07  6.10684577e-09 
 6.30957344e+03  1.93778322e-07  6.06761031e-09 
 6.45654229e+03  1.92541663e-07  6.02889957e-09 
 6.60693448e+03  1.91321578e-07  5.99070819e-09 
 6.76082975e+03  1.90117897e-07  5.95303087e-09 
 6.91830971e+03  1.88930450e-07  5.91586232e-09 
 7.07945784e+03  1.87759070e-07  5.87919730e-09 
 7.24435960e+03  1.86603589e-07  5.84303060e-09 
 7.41310241e+03  1.85463842e-07  5.80735705e-09 
 7.58577575e+03  1.84339663e-07  5.77217151e-09 
 7.76247117e+03  1.83230889e-07  5.73746887e-09 
 7.94328235e+03  1.82137357e-07  5.70324406e-09 
 8.12830516e+03  1.81058906e-07  5.66949205e-09 
 8.31763771e+03  1.79995374e-07  5.63620782e-09 
 8.51138038e+03  1.78946602e-07  5.60338640e-09 
 8.70963590e+03  1.77912431e-07  5.57102285e-09 
 8.91250938e+03  1.76892703e-07  5.53911226e-09 
 9.12010839e+03  1.75887262e-07  5.50764975e-09 
 9.33254301e+03  1.74895951e-07  5.47663049e-09 
 9.54992586e+03  1.73918616e-07  5.44604964e-09 
 9.77237221e+03  1.72955103e-07  5.41590243e-09 
 1.00000000e+04  1.72005259e-07  5.38618410e-09 
 1.02329299e+04  1.71068932e-07  5.35688994e-09 
 1.04712855e+04  1.70145970e-07  5.32801525e-09 
 1.07151931e+04  1.69236223e-07  5.29955537e-09 
 1.09647820e+04  1.68339543e-07  5.27150567e-09 
 1.12201845e+04  1.67455780e-07  5.24386155e-09 
 1.14815362e+04  1.66584787e-07  5.21661843e-09 
 1.17489755e+04  1.65726417e-07  5.18977179e-09 
 1.20226443e+04  1.64880525e-07  5.16331709e-09 
 1.23026877e+04  1.64046966e-07  5.13724987e-09 
 1.25892541e+04  1.63225595e-07  5.11156567e-09 
 1.28824955e+04  1.62416269e-07  5.08626006e-09 
 1.31825674e+04  1.61618846e-07  5.06132867e-09 
 1.34896288e+04  1.60833185e-07  5.03676711e-09 
 1.38038426e+04  1.60059144e-07  5.01257107e-09 
 1.41253754e+04  1.59296584e-07  4.98873622e-09 
 1.44543977e+04  1.58545366e-07  4.96525830e-09 
 1.47910839e+04  1.57805352e-07  4.94213307e-09 
 1.51356125e+04  1.57076405e-07  4.91935630e-09 
 1.54881662e+04  1.56358387e-07  4.89692380e-09 
 1.58489319e+04  1.55651163e-07  4.87483142e-09 
 1.62181010e+04  1.54954598e-07  4.85307504e-09 
 1.65958691e+04  1.54268559e-07  4.83165054e-09 
 1.69824365e+04  1.53592911e-07  4.81055387e-09 
 1.73780083e+04  1.52927522e-07  4.78978097e-09 
 1.77827941e+04  1.52272261e-07  4.76932784e-09 
 1.81970086e+04  1.51626996e-07  4.74919050e-09 
 1.86208714e+04  1.50991598e-07  4.72936500e-09 
 1.90546072e+04  1.50365936e-07  4.70984741e-09 
 1.94984460e+04  1.49749882e-07  4.69063384e-09 
 1.99526231e+04  1.49143308e-07  4.67172042e-09 
 2.04173794e+04  1.48546087e-07  4.65310333e-09 
 2.08929613e+04  1.47958093e-07  4.63477876e-09 
 2.13796209e+04  1.47379199e-07  4.61674294e-09 
 2.18776162e+04  1.46809281e-07  4.59899212e-09 
 2.23872114e+04  1.46248214e-07  4.58152260e-09 
 2.29086765e+04  1.45695875e-07  4.56433068e-09 
 2.34422882e+04  1.45152141e-07  4.54741271e-09 
 2.39883292e+04  1.44616889e-07  4.53076508e-09 
 2.45470892e+04  1.44089998e-07  4.51438418e-09 
 2.51188643e+04  1.43571347e-07  4.49826646e-09 
 2.57039578e+04  1.43060815e-07  4.48240838e-09 
 2.63026799e+04  1.42558284e-07  4.46680645e-09 
 2.69153480e+04  1.42063634e-07  4.45145719e-09 
 2.75422870e+04  1.41576747e-07  4.43635717e-09 
 2.81838293e+04  1.41097504e-07  4.42150297e-09 
 2.88403150e+04  1.40625788e-07  4.40689121e-09 
 2.95120923e+04  1.40161484e-07  4.39251855e-09 
 3.01995172e+04  1.39704474e-07  4.37838166e-09 
 3.09029543e+04  1.39254643e-07  4.36447727e-09 
 3.16227766e+04  1.38811875e-07  4.35080212e-09 
 3.23593657e+04  1.38376057e-07  4.33735299e-09 
 3.31131121e+04  1.37947073e-07  4.32412667e-09 
 3.38844156e+04  1.37524810e-07  4.31112001e-09 
 3.46736850e+04  1.37109155e-07  4.29832987e-09 
 3.54813389e+04  1.36699994e-07  4.28575316e-09 
 3.63078055e+04  1.36297215e-07  4.27338681e-09 
 3.71535229e+04  1.35900705e-07  4.26122777e-09 
 3.80189396e+04  1.35510353e-07  4.24927305e-09 
 3.89045145e+04  1.35126046e-07  4.23751966e-09 
 3.98107171e+04  1.34747673e-07  4.22596466e-09 
 4.07380278e+04  1.34375122e-07  4.21460513e-09 
 4.16869383e+04  1.34008282e-07  4.20343819e-09 
 4.26579519e+04  1.33647042e-07  4.19246099e-09 
 4.36515832e+04  1.33291291e-07  4.18167071e-09 
 4.46683592e+04  1.32940918e-07  4.17106456e-09 
 4.57088190e+04  1.32595812e-07  4.16063977e-09 
 4.67735141e+04  1.32255861e-07  4.15039362e-09 
 4.78630092e+04  1.31920954e-07  4.14032342e-09 
 4.89778819e+04  1.31590980e-07  4.13042648e-09 
 5.01187234e+04  1.31265827e-07  4.12070019e-09 
 5.12861384e+04  1.30945383e-07  4.11114192e-09 
 5.24807460e+04  1.30629537e-07  4.10174911e-09 
 5.37031796e+04  1.30318174e-07  4.09251921e-09 
 5.49540874e+04  1.30011183e-07  4.08344970e-09 
 5.62341325e+04  1.29708449e-07  4.07453811e-09 
 5.75439937e+04  1.29409859e-07  4.06578197e-09 
 5.88843655e+04  1.29115297e-07  4.05717886e-09 
 6.02559586e+04  1.28824647e-07  4.04872639e-09 
 6.16595002e+04  1.28537794e-07  4.04042219e-09 
 6.30957344e+04  1.28254620e-07  4.03226393e-09 
